"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010596","negative regulation of endothelial cell migration","2/35","56/28943",0.0020998794617546,0.045017449022666,0.0275428930549372,"Apoe/Mef2c",2
"GO:1900271","regulation of long-term synaptic potentiation","2/35","56/28943",0.0020998794617546,0.045017449022666,0.0275428930549372,"Nrgn/Apoe",2
"GO:0002209","behavioral defense response","2/35","57/28943",0.00217459064903854,0.045017449022666,0.0275428930549372,"Apoe/Mef2c",2
"GO:0002762","negative regulation of myeloid leukocyte differentiation","2/35","57/28943",0.00217459064903854,0.045017449022666,0.0275428930549372,"C1qc/Inpp5d",2
"GO:0010959","regulation of metal ion transport","4/35","458/28943",0.00219764815976402,0.045017449022666,0.0275428930549372,"P2ry12/Calm1/Dpp10/Cd33",4
"GO:0030258","lipid modification","3/35","221/28943",0.00240038882181196,0.0470824308001734,0.0288063047651308,"Echdc2/Apoe/Inpp5d",3
"GO:0006278","RNA-templated DNA biosynthetic process","2/35","60/28943",0.00240619592952831,0.0470824308001734,0.0288063047651308,"Hsp90aa1/Hsp90ab1",2
"GO:0007004","telomere maintenance via telomerase","2/35","60/28943",0.00240619592952831,0.0470824308001734,0.0288063047651308,"Hsp90aa1/Hsp90ab1",2
"GO:0045637","regulation of myeloid cell differentiation","3/35","226/28943",0.00255724092745375,0.0487691323709157,0.0298382744121705,"C1qc/Inpp5d/Mef2c",3
"GO:0042596","fear response","2/35","62/28943",0.00256679644057451,0.0487691323709157,0.0298382744121705,"Apoe/Mef2c",2
"GO:0042551","neuron maturation","2/35","63/28943",0.00264894698684263,0.0496109928535813,0.0303533474281817,"C1qa/Dlg2",2
