"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"624","Inh-neuron.chronic","Inh-neuron","chronic","GO:0032432","actin filament bundle","6/581","97/28804",0.0138491648383957,0.0353363539209974,0.0202325916937328,"226251/319713/13518/77569/74103/20411",6
"649","Micro.acute","Micro","acute","GO:0005581","collagen trimer","3/36","81/28804",0.000143053336616705,0.00108419370909502,0.000610255230996468,"12259/12260/12262",3
"661","Micro.acute","Micro","acute","GO:1990351","transporter complex","4/36","395/28804",0.00145036495791394,0.00673717915934218,0.00379212569641336,"269109/14812/80334/226922",4
"665","Micro.acute","Micro","acute","GO:0098636","protein complex involved in cell adhesion","2/36","56/28804",0.00224167635281262,0.00922289699442906,0.00519125050125028,"192167/18189",2
"668","Micro.acute","Micro","acute","GO:0044224","juxtaparanode region of axon","1/36","10/28804",0.0124301360744538,0.045895887044137,0.0258332112748432,"23859",1
"671","Micro.chronic","Micro","chronic","GO:0044292","dendrite terminus","2/35","20/28804",0.000268806742287504,0.0188164719601253,0.0120255647865462,"15519/15516",2
"675","Micro.chronic","Micro","chronic","GO:0030427","site of polarized growth","3/35","209/28804",0.00207689975643611,0.0484609943168426,0.0309713121573806,"12313/15519/15516",3
"683","Oligo.acute","Oligo","acute","GO:1990351","transporter complex","4/34","395/28804",0.00116674038097832,0.0207096417623651,0.0135096254639595,"269109/80334/243499/18578",4
"685","Oligo.acute","Oligo","acute","GO:0043209","myelin sheath","3/34","215/28804",0.00206903817097127,0.0293803420277921,0.0191658272679444,"12709/12861/235072",3
"691","Oligo.chronic","Oligo","chronic","GO:0150034","distal axon","11/86","379/28804",1.79355755449769e-08,4.41215158406433e-06,2.66201700193868e-06,"12313/320127/15516/15481/16485/18189/211712/20541/20257/50876/22253",11
"695","Oligo.chronic","Oligo","chronic","GO:0030427","site of polarized growth","7/86","209/28804",3.16705913613553e-06,0.000155819309497868,9.40116501463387e-05,"12313/15516/18189/211712/20257/50876/22253",7
"707","Oligo.chronic","Oligo","chronic","GO:0044224","juxtaparanode region of axon","2/86","10/28804",0.000390375653088709,0.00543737177639005,0.00328057090488231,"16485/16497",2
"709","Oligo.chronic","Oligo","chronic","GO:0043209","myelin sheath","5/86","215/28804",0.000471555400692417,0.00580013142851674,0.00349943744724373,"12313/12314/15481/17433/17441",5
"710","Oligo.chronic","Oligo","chronic","GO:0044306","neuron projection terminus","5/86","215/28804",0.000471555400692417,0.00580013142851674,0.00349943744724373,"320127/15481/16485/20541/20979",5
"712","Oligo.chronic","Oligo","chronic","GO:0019898","extrinsic component of membrane","6/86","337/28804",0.000525623975260867,0.00587743172337151,0.00354607562257331,"11816/227485/320127/16497/83671/72145",6
"716","Oligo.chronic","Oligo","chronic","GO:1990351","transporter complex","6/86","395/28804",0.00119627700530626,0.0113186208963592,0.00682894970640417,"12313/12314/269109/16485/16497/80334",6
"718","Oligo.chronic","Oligo","chronic","GO:0031252","cell leading edge","6/86","409/28804",0.0014282675531038,0.0123656327699999,0.00746065135032089,"226751/16337/17920/19272/20257/22253",6
"727","Oligo.chronic","Oligo","chronic","GO:0030017","sarcomere","4/86","198/28804",0.00296439785316252,0.0192180386298583,0.0115949655404793,"12313/12314/20541/50876",4
"734","Oligo.chronic","Oligo","chronic","GO:0061827","sperm head","2/86","35/28804",0.00491755385193423,0.0274935965358141,0.0165879208881035,"15516/245578",2
"748","Oligo.chronic","Oligo","chronic","GO:0097225","sperm midpiece","2/86","54/28804",0.0114014764074033,0.0479009464834377,0.0289004426793526,"12313/245578",2
"749","Oligo.chronic","Oligo","chronic","GO:0031256","leading edge membrane","3/86","156/28804",0.0114884383842391,0.0479009464834377,0.0289004426793526,"16337/17920/19272",3
"751","OPC.acute","OPC","acute","GO:0098636","protein complex involved in cell adhesion","2/7","56/28804",7.74754922040702e-05,0.00221256925054068,0.000441710739672367,"192167/18189",2
"762","OPC.acute","OPC","acute","GO:0032433","filopodium tip","1/7","18/28804",0.00436665409990178,0.0178205619022727,0.00355764393693284,"192167",1
"775","OPC.acute","OPC","acute","GO:0032994","protein-lipid complex","1/7","50/28804",0.0120892473674019,0.0269683210503581,0.00538387534580652,"11816",1
"777","OPC.acute","OPC","acute","GO:0043198","dendritic shaft","1/7","67/28804",0.0161709505813651,0.0334969690613991,0.00668723520282015,"192167",1
"780","OPC.acute","OPC","acute","GO:0048786","presynaptic active zone","1/7","99/28804",0.0238149539765834,0.0445570106658657,0.00889522898955577,"18189",1
"788","OPC.chronic","OPC","chronic","GO:0030427","site of polarized growth","3/18","209/28804",0.000283530042192489,0.0108839310720955,0.00609402635615651,"12313/13508/320365",3
"794","OPC.chronic","OPC","chronic","GO:0150034","distal axon","3/18","379/28804",0.00159234797716361,0.0187100887316724,0.0104759735339711,"12313/13508/14806",3
"795","OPC.chronic","OPC","chronic","GO:1990351","transporter complex","3/18","395/28804",0.00179199086521938,0.0187163490367357,0.010479478743973,"12313/14806/70357",3
"803","OPC.chronic","OPC","chronic","GO:0044327","dendritic spine head","1/18","13/28804",0.00809516115903131,0.0447614793499378,0.0250624184490133,"64011",1
