"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071248","cellular response to metal ion","18/998","170/28943",2.55648721650716e-05,0.000434351369047216,0.000311366467197714,"Junb/Kcnh1/Dlg2/Fos/Syt7/Dmtn/Syt1/Cpne4/Syt17/Mef2c/Nlgn1/Cpne9/Adcy8/Jun/Mt3/Iqgap1/Slc12a2/Cpne6",18
"GO:0015800","acidic amino acid transport","11/998","70/28943",2.609414213226e-05,0.000440455519639646,0.000315742251276343,"Grm1/Bdnf/Cck/Slc17a7/Slc6a6/Arl6ip1/Stxbp1/Ntrk2/Slc1a3/Slc12a2/Lrrc8c",11
"GO:0050885","neuromuscular process controlling balance","11/998","70/28943",2.609414213226e-05,0.000440455519639646,0.000315742251276343,"Kcnma1/Cacna1a/Nr4a3/Camta1/Pde8b/Atp2b2/Tnr/Slc1a3/Abl2/Aplp2/Abr",11
"GO:0010257","NADH dehydrogenase complex assembly","10/998","58/28943",2.63641227320657e-05,0.00044213231067173,0.000316944265445273,"Ndufs7/Ndufb9/Ndufb11/Ndufa8/Ndufc2/Ndufb10/Ndufab1/Ndufb7/Ndufa11/Ndufb3",10
"GO:0032981","mitochondrial respiratory chain complex I assembly","10/998","58/28943",2.63641227320657e-05,0.00044213231067173,0.000316944265445273,"Ndufs7/Ndufb9/Ndufb11/Ndufa8/Ndufc2/Ndufb10/Ndufab1/Ndufb7/Ndufa11/Ndufb3",10
"GO:0046578","regulation of Ras protein signal transduction","20/998","203/28943",2.67660337712194e-05,0.00044742447420148,0.000320737973441879,"Apoe/Dgkz/Stmn1/Dgki/Madd/Arhgef3/Iqsec1/Mapre2/Ogt/Arhgap44/Arhgap42/Rit2/Stmn3/Cdc42se2/Arhgef2/Dab2ip/Spry2/Rasa2/Abl2/Git2",20
"GO:0003015","heart process","23/998","254/28943",2.69418429432443e-05,0.000448915209427306,0.000321806612782905,"Sgcz/Calm1/Smad7/Map2k6/Ryr2/Scn1a/Atp1a3/Ext1/Ank2/Dmd/Cacnb2/Calm2/Adrb1/Hdac4/Sptbn4/Atp1a1/Sgcd/Trpm4/Chrm3/Pebp1/Pde5a/Thra/Atp5j",23
"GO:0031109","microtubule polymerization or depolymerization","15/998","125/28943",2.75457402233972e-05,0.000457506493069373,0.000327965307855495,"Nav3/Stmn1/Mapre2/Mapt/Nin/Arhgef7/Pde4dip/Map1b/Rps3/Clip1/Stmn2/Stmn3/Arhgef2/Camsap1/Map1a",15
"GO:0051017","actin filament bundle assembly","18/998","171/28943",2.76674740282528e-05,0.000458060224966154,0.000328362252718023,"Cx3cl1/Actn4/Myo1b/Synpo/Stmn1/Prkn/Dmtn/Actn1/Dbn1/Actg1/Tmeff2/Arhgap6/Fermt2/Phactr1/Ppp1r9a/Ppm1e/Abl2/Fscn1",18
"GO:0042063","gliogenesis","29/998","363/28943",2.78694452152007e-05,0.000458474492397365,0.000328659221936318,"Etv5/Sun1/Miat/Cx3cl1/Matn2/Nab2/C1qa/Arhgef7/Slc7a5/Dmd/Ptprj/Grin1/Plec/Ldlr/Sox8/Dcx/Ntrk2/Zfp365/Dab2ip/Rnf10/Mt3/Lingo1/Lepr/Atxn1/Cntnap2/Abl2/Ptpn11/Abcc8/Rras2",29
