"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051952","regulation of amine transport","10/915","117/28943",0.0040372012184353,0.0349090860601067,0.0276303852251765,"Cacna1a/Syt7/Syt17/Hrh3/Stx1a/Htr2c/Grm7/Slc6a1/Stxbp1/Abat",10
"GO:0014047","glutamate secretion","5/915","34/28943",0.00405951862611407,0.0349583643898725,0.0276693888024211,"Ntrk2/Bdnf/Hrh3/Grm7/Stxbp1",5
"GO:0060306","regulation of membrane repolarization","5/915","34/28943",0.00405951862611407,0.0349583643898725,0.0276693888024211,"Rnf207/Nedd4l/Cacna1d/Akap6/Ank2",5
"GO:0046626","regulation of insulin receptor signaling pathway","8/915","81/28943",0.00407117223788244,0.0349583643898725,0.0276693888024211,"Ptprj/Sik2/Sorl1/Ccnd3/Inpp5k/Grb14/Pip4k2a/C1qtnf12",8
"GO:0140056","organelle localization by membrane tethering","8/915","81/28943",0.00407117223788244,0.0349583643898725,0.0276693888024211,"Unc13a/Atp2a2/Stx1a/Vmp1/Rims1/Stxbp1/Exoc6b/Unc13c",8
"GO:0019751","polyol metabolic process","10/915","118/28943",0.0042893086819201,0.036387063333732,0.0288001976159681,"Plcb1/Inpp4b/Mas1/Inpp5k/Plpp3/Mecp2/Nudt4/Adcyap1r1/Galk1/Pts",10
"GO:0043401","steroid hormone mediated signaling pathway","10/915","118/28943",0.0042893086819201,0.036387063333732,0.0288001976159681,"Ntrk2/Arntl/Ube3a/Bdnf/Esr1/Nr3c2/Trip4/Cyp7b1/Pgr/Ddx17",10
"GO:0005513","detection of calcium ion","3/915","11/28943",0.00429641022784057,0.036387063333732,0.0288001976159681,"Ryr2/Kcnmb4/Calm2",3
"GO:0032353","negative regulation of hormone biosynthetic process","3/915","11/28943",0.00429641022784057,0.036387063333732,0.0288001976159681,"Cacna1a/Pde8b/Atp1a1",3
"GO:0071372","cellular response to follicle-stimulating hormone stimulus","3/915","11/28943",0.00429641022784057,0.036387063333732,0.0288001976159681,"Efna5/Epha5/Inhba",3
"GO:0099545","trans-synaptic signaling by trans-synaptic complex","3/915","11/28943",0.00429641022784057,0.036387063333732,0.0288001976159681,"Ptprd/Il1rapl1/Tenm2",3
"GO:1900454","positive regulation of long-term synaptic depression","3/915","11/28943",0.00429641022784057,0.036387063333732,0.0288001976159681,"Adcy8/Grid2/Ppp1r9a",3
"GO:2000009","negative regulation of protein localization to cell surface","3/915","11/28943",0.00429641022784057,0.036387063333732,0.0288001976159681,"Astn2/Gpm6b/Nedd4l",3
"GO:0010677","negative regulation of cellular carbohydrate metabolic process","6/915","49/28943",0.00431185128921116,0.0364554127802366,0.0288542958966735,"Prkn/Hdac4/Midn/Inpp5k/Lepr/C1qtnf12",6
"GO:0045216","cell-cell junction organization","15/915","219/28943",0.00432667873604903,0.0365183498779838,0.0289041103275846,"Numb/Ext1/Ctnnd2/Rock2/Cdh7/Pkp2/Smad7/Efnb2/Nedd4l/Ctnna1/Actn4/Cdh11/Prkch/Ptpro/Shroom2",15
"GO:0008154","actin polymerization or depolymerization","14/915","198/28943",0.00433725075459704,0.0365452167499778,0.0289253753364053,"Slit2/Diaph2/Mical2/Sptbn1/Prkce/Hip1r/Ppp1r9a/Sptan1/Shroom2/Dmtn/Cobl/Mical3/Cracd/Fmn1",14
"GO:1903829","positive regulation of protein localization","27/915","493/28943",0.00436713039097156,0.0367343995131724,0.0290751126459421,"Prkn/Camk4/Cacnb4/Dpp6/Rock2/Dpp10/Adcy8/Frmd4a/Prkd1/Sorl1/Clstn3/Plk3/Sptbn1/Nnat/Cacna1d/Camk1/Prkce/Pcsk1/Bcas3/Atp2c1/Oxct1/Exph5/Lepr/Abat/C1qtnf12/Ptpn9/Cask",27
"GO:1901880","negative regulation of protein depolymerization","8/915","82/28943",0.00438923282074371,0.0368576324811517,0.0291726509880187,"Nav3/Map1b/Sptbn1/Gas2l1/Sptan1/Shroom2/Dmtn/Cracd",8
"GO:0010811","positive regulation of cell-substrate adhesion","11/915","138/28943",0.00449030648167644,0.0376424675565621,0.0297938444341743,"Abi3bp/Smoc2/Ptprj/Skap1/Npy/Cdh13/Prkce/Dmd/Ndnf/Dmtn/Fmn1",11
"GO:0030252","growth hormone secretion","4/915","22/28943",0.00460707527401624,0.0384999913608928,0.0304725706836275,"Cacna1c/Madd/Kalrn/Adcyap1",4
"GO:0071560","cellular response to transforming growth factor beta stimulus","16/915","242/28943",0.0046081671827029,0.0384999913608928,0.0304725706836275,"Itga8/Spred2/Spred1/Nlk/Snw1/Smad7/Tgfbr3/Ldlrad4/Fos/Wwox/Nrep/Smurf1/Ptprk/Skil/Igf1r/Il4",16
