"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",1.64017238324419e-84,-0.424825020142427,0.999,0.999,5.71878904865752e-80
"Gm47283",6.70683991389725e-76,0.675454397166506,0.24,0.015,2.33847387277855e-71
"Cmss1",1.44492765195233e-38,-0.511551841947728,0.523,0.713,5.03802924406218e-34
"Cst3",1.4122621963796e-36,0.530269423614638,0.732,0.541,4.92413460011676e-32
"Ptgds",5.55033212885465e-29,0.534665881604867,0.555,0.354,1.93523430336775e-24
"Atp6v0c",5.97669141650367e-22,0.372153597950112,0.893,0.82,2.08389299619234e-17
"Gapdh",1.82011660439356e-21,0.366434229518076,0.826,0.714,6.34620056453904e-17
"Mir6236",2.21662074346157e-16,-0.341880508910773,0.264,0.392,7.72869154622745e-12
"Tspyl4",1.12728796492762e-15,0.350503197324617,0.681,0.575,3.93051494731313e-11
"Apoe",1.14847174217576e-13,0.371131119536548,0.445,0.314,4.00437642344424e-09
"Cacna1a",2.15746552971087e-13,-0.261871097376353,0.829,0.882,7.52243506244289e-09
"Tpt1",5.43570638119172e-13,0.325970318000449,0.491,0.364,1.89526774393012e-08
"Ndufa4",6.26189935377057e-12,0.289819943117947,0.49,0.364,2.18333644767919e-07
"Pcsk1n",7.94577268472537e-12,0.299711345432175,0.697,0.586,2.77045256198319e-07
"Ppia",1.61744424064652e-11,0.300479885889876,0.733,0.644,5.63954283386222e-07
"Hspa8",1.31956043624348e-10,0.254967070214791,0.769,0.698,4.60091137305013e-06
"Rpl28",3.53656341738818e-10,0.286391985061369,0.395,0.29,1.23309356674074e-05
"Fth1",3.93726996651968e-10,0.252334311576808,0.782,0.694,1.37280791922642e-05
"Grik2",4.24721916967444e-10,0.282230720756028,0.961,0.947,1.48087790789039e-05
"Dclk2",4.86208463585234e-10,-0.306686291195692,0.399,0.497,1.69526304998263e-05
"Tubb2a",5.29613026662739e-10,0.271631417338597,0.657,0.545,1.84660174006497e-05
"Nap1l5",1.5796305344796e-09,0.250923776974041,0.699,0.601,5.50769778457003e-05
"Rps3a1",3.38770210436262e-09,0.285280120829918,0.386,0.287,0.000118119009272811
"Nlgn1",1.10237081811993e-08,0.256736410370006,0.88,0.887,0.000384363633153877
"Ckb",1.89549470874928e-08,0.264084179627753,0.783,0.716,0.000660902140099611
"Arl6ip1",2.68657658069636e-08,0.255484059409016,0.513,0.42,0.0009367286563914
"Cck",3.29771332720961e-08,0.269515270110528,0.589,0.479,0.00114981370579818
"Bex2",3.32713078121775e-08,0.253514008360709,0.578,0.482,0.00116007068948719
"Ndufb9",1.9423609928693e-07,0.264686303139217,0.337,0.256,0.0067724300738374
"Tac2",6.39912541998474e-06,0.359646897405185,0.144,0.091,0.223118306018608
"Htr2c",7.36978372640633e-05,0.309254699474996,0.201,0.148,1
"Cnr1",0.000230092978325837,0.273127090981028,0.439,0.376,1
"Dlx6os1",0.000238675539591109,-0.298521399215787,0.776,0.807,1
"Vip",0.00045694034367579,0.404355979020134,0.356,0.297,1
"Sorcs1",0.000718383199206869,0.325366199070874,0.332,0.284,1
"Npy",0.0198868522474885,0.284505823827934,0.493,0.453,1
"Pbx3",0.235745547380374,-0.270409485203145,0.112,0.126,1
