,,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment
,,AUC,NES,MotifSimilarityQvalue,OrthologousIdentity,Annotation,Context,TargetGenes,RankAtMax
TF,MotifID,,,,,,,,
Alx4,metacluster_9.23,0.05520725190668159,3.0895022518517727,1.44201e-10,1.0,motif similar to jaspar__MA0853.1 ('Alx4'; q-value = 1.44e-10) which is directly annotated,"frozenset({'activating', 'weight>75.0%', 'mm10_10kbp_up_10kbp_down_full_tx_v10_clust.genes_vs_motifs.rankings'})","[('Clcn4', 0.7387215377077281), ('Aff1', 0.4780207166361493), ('Svep1', 0.4907545288322843), ('Nr2f2', 3.345163523947494), ('A830082K12Rik', 0.4914501069448837), ('Alx4', 1.0), ('B130024G19Rik', 1.4636088523654842), ('Gad1os', 9.884738324592185), ('Lyzl4', 0.4296691610437682), ('Mier1', 0.6490968396453614), ('Glb1', 2.0547596948772333), ('Cetn3', 1.4024275770968004), ('Dlg4', 0.4395337720872977), ('Ift140', 1.143030659598523), ('Ppp3cc', 1.379085402857166), ('Ezr', 0.6065463084678335), ('Pxdc1', 0.4398793807377522), ('Cdr1', 0.5598628241513329), ('Grb10', 2.948708989595792), ('Tshz3', 0.5827274560904744), ('Gsta3', 1.883850873523624), ('Nlgn2', 0.3927182749168491), ('Map3k20', 1.4702130747839466)]",542
Ebf1,transfac_pro__M04924,0.07111963730421124,3.2055265807060356,0.0,1.0,motif is annotated for orthologous gene ENSG00000164330 in H. sapiens (identity = 100%),"frozenset({'activating', 'weight>75.0%', 'mm10_10kbp_up_10kbp_down_full_tx_v10_clust.genes_vs_motifs.rankings'})","[('Fut8', 0.7360728369666569), ('Dtna', 0.8428499132190928), ('Mtus1', 0.5423941464548075), ('Ppfibp1', 18.940105350932026), ('Pcdh11x', 5.29589139527714), ('Mpped2', 1.2607151350039736), ('Nr3c1', 0.4242202626876894), ('Raph1', 1.806804311115813), ('Ndnf', 12.276808961333176), ('Man1a', 0.5660173716666126), ('Tanc2', 1.903272746421296), ('Mme', 0.4513105129725578), ('Hs3st5', 0.4071817981417176), ('Foxj3', 1.342918602492181), ('Fhl1', 0.4366281608675127), ('Qser1', 0.8049419102513056), ('Sema6d', 0.3874259401163954), ('Enox1', 0.7335648391650202), ('Galnt3', 4.10445337775384), ('Dleu2', 0.447781814300352), ('Maml2', 2.3709989519469565), ('Slc4a4', 1.5400240526204478), ('Cnot6', 0.5018388435087163), ('Dennd4a', 0.5799307469375539), ('Ntng1', 23.117211760002352), ('Kcnh8', 15.809035616162928), ('Nr2f2', 5.248106325574694), ('Fst', 3.102723437172161), ('Foxp2', 3.1540985372839803), ('Sertad2', 0.8917544386938736), ('Cacna2d1', 0.7109300090918435), ('Pde5a', 2.2885687623606925), ('Xiap', 1.62463288806112), ('Msi2', 0.6330638474107715), ('Epb41l2', 0.3902384362766173), ('Tanc1', 10.24725531426358), ('Kdm6a', 0.7021023587577011), ('Trpc4', 6.567948289389952), ('Grm3', 1.6537038724822022), ('Gulp1', 11.456431767290647), ('Sgms1', 8.515485002738025), ('Sh3rf1', 2.464029206899595), ('Rora', 3.730520543652257), ('Kif1b', 8.916882168178507), ('Thrb', 0.3973370689952318), ('Syne2', 8.240023867956097), ('Rev3l', 1.148493847554099), ('E130308A19Rik', 3.353931280394487), ('Eps8', 2.59470812029152), ('Zfp462', 12.334612960561644), ('Specc1l', 0.6000881765089693), ('Ralyl', 1.4147935511767171), ('Plscr4', 7.147144503781948), ('Foxp1', 2.15589963043703), ('Lrrfip2', 0.637306857235136), ('Has2', 0.992878618826049), ('Akap13', 9.947262417821449), ('Cadm1', 2.01993000713159), ('Tbc1d1', 13.728158296485924), ('Grm8', 2.206208855914734), ('Fign', 4.749713056905922), ('Arl4a', 1.546784167287785), ('Mllt3', 4.901904980548853), ('Myo1b', 27.615570692499293), ('Pabpc4l', 0.4794519203069174), ('Tulp4', 0.862368440441311), ('Gjc1', 6.106029298040317), ('Chsy3', 0.7335515328613427), ('Snx16', 0.541940174911934), ('Ankrd11', 0.5472728167702029), ('Dach1', 12.115160720775064), ('Klhl13', 1.020711671764579), ('Zeb2', 4.387156626078678), ('Ankrd12', 1.9750056687084288), ('Klhl5', 5.367740527037306), ('Rock1', 1.3416625962828428), ('Zeb1', 6.610618811871672), ('Alcam', 1.861778728379204), ('Diaph2', 1.1698291154095346), ('Epha3', 1.3418043783319726), ('Vegfc', 0.7698304521199866), ('Chl1', 0.6649995061484724), ('Rnf152', 2.861519023392667), ('Scyl2', 0.4993651362315073), ('Rbms1', 18.368055086293545), ('Tmeff2', 0.7940141482526784), ('Bend7', 1.9578005225211712), ('Sema5a', 10.82696039552996), ('Has2os', 2.727835499509751), ('Apba2', 0.558532325991843), ('Gabra2', 2.6323398963148703), ('Arhgap29', 13.705977509983324), ('Dnm3', 0.6148434597396087), ('Plxdc2', 2.294908153563673), ('Itgb8', 0.6957575981871179), ('Pip5k1b', 10.927049978413743), ('Rcor3', 0.4280064949637018), ('Mtx2', 0.6472428303895247), ('Ctnna1', 0.4472301960415396), ('Tfrc', 2.1250723653536028), ('Rspry1', 0.8470562746056483), ('Csnk1g1', 0.8286179982223307), ('Golim4', 3.016207151617736), ('Ccser2', 3.1311915648941877), ('Lamc1', 6.229004355104181), ('Wls', 1.9337369552086672), ('Clip1', 0.989507525905211), ('Smad2', 1.003672546819856), ('Prkacb', 0.4855567619858861), ('Mecom', 30.97257812293805), ('Rassf3', 0.5240404910279256), ('Inpp4b', 12.603608612159285), ('Sall4', 0.7793804335388971), ('Msrb3', 14.20215885997454), ('Prkg1', 33.77249642888135), ('Kpna4', 0.4129238028843057), ('Zfp521', 1.2828160088729457), ('Luzp1', 5.353510069261779), ('Arhgap24', 15.834901596394875), ('Evi5l', 0.3995775149696434), ('Epb41', 3.8673174931849617), ('Pds5b', 1.0779377775273788), ('Zfp536', 2.987932651412593), ('Luc7l2', 0.9565458813445143), ('Gnas', 2.5564120564551445), ('Wdr44', 1.5627216587452168), ('Plcl1', 2.380950198201445), ('Rgs17', 0.5233291037685404), ('Spats2l', 0.4670746653808932), ('Thsd7a', 15.72935819300002), ('Zbtb46', 1.2938990485721702), ('Brinp3', 4.188998327994358), ('Eml4', 1.557153536369576), ('Swap70', 2.1392204039417844), ('St3gal6', 0.5760067339560554), ('Mef2c', 0.5757465824206639), ('Rundc3b', 3.698144298835909), ('Rad54b', 1.015244568995964), ('Nfib', 1.211533078041768), ('Gab2', 1.1831513659654762), ('Adk', 1.2569278417434693), ('Hcn1', 1.1666354267184942), ('Atrnl1', 0.5014295704882495), ('Plekhg1', 0.6886365869856256), ('Pls3', 0.4013979195243972), ('Ptchd4', 1.4808506201514673), ('Grip1', 1.434247722902487), ('Kif21a', 8.19311874194937), ('Kcnj3', 1.3296750747406427), ('Rasal2', 1.6051310951406867), ('Ssh2', 0.6442670751846892), ('Gpc6', 1.2788586164187572), ('Ap3s1', 0.5853634663232377), ('Gab1', 3.775133409384268), ('Arhgap39', 1.2409603670562903), ('Wipf1', 2.0575929334600382), ('Trib2', 0.522219880765252), ('Igf1r', 2.275163734018903), ('Ralgapa2', 1.3531661447902792), ('Hectd2', 0.4452368586537324), ('Mapt', 0.4328311784040562), ('Auts2', 1.7329816666837716), ('Golgb1', 0.942693030547955), ('Tgfbr3', 1.0405946574255047), ('Frmd6', 1.5246606621612264), ('Jag1', 0.5742272133147068), ('Tmtc4', 0.5757304827067213), ('Plxna4', 0.6387996268301812), ('Rnf144a', 2.624219696361918), ('Gnao1', 3.925664708396641), ('Rgl1', 0.3938512946510621), ('Fbxl7', 7.514617389921092), ('Ugdh', 1.4194746091076502), ('Ehbp1', 0.4558200054553873), ('Serpine2', 0.9559659800172828), ('Cpne8', 1.4909977133962569), ('C430049B03Rik', 8.143129745272686), ('Unc5c', 1.2824665663985773), ('Nampt', 0.5451560952671665), ('Spata6', 0.5666700751367209), ('Fat4', 5.2648137692224415), ('Nckap5', 1.3559191389213456), ('Stk33', 0.4039781500200954), ('Rtn3', 0.4669235800456452), ('Klf4', 1.1335175739589831), ('Utrn', 27.641852395406712), ('Dclk1', 1.4630195717000274), ('Sema3c', 3.3004608712708725), ('Fstl4', 0.5164933303154913), ('Trps1', 0.8060068060300544), ('Grm7', 6.393467544246282), ('Shroom4', 1.3308805223771905), ('1700041M19Rik', 0.6679253716442443), ('A4galt', 2.943992931815825), ('Grb10', 2.3697425778244483), ('Itm2a', 3.3774940380216245), ('Trim9', 0.7205125374689598), ('Prpf39', 1.3919996902882936), ('Pcdh19', 1.108079844175568), ('Slc7a1', 0.4992019874535366), ('Nova1', 4.355665309987259), ('Srrm2', 1.2727864833949305), ('Sycp2', 0.4518021059528757), ('Apbb2', 15.948069392030916), ('Rgs6', 0.9239495902559416), ('Ptprk', 2.844479991853168), ('Trrap', 0.6245187086856379), ('Zdhhc2', 3.143983672168064), ('Brinp1', 3.1566228262677285), ('Tsc22d1', 0.9259994460729736), ('Pard3', 8.736694072345308), ('Fam107b', 1.057910092578696), ('Edil3', 0.3931017632998698), ('Map3k20', 14.053023246839198), ('E130102H24Rik', 9.754903526182062), ('Wasf3', 0.4816260569430645), ('Arhgap6', 18.381244721194875), ('Snx2', 0.51910223632349), ('Kank3', 4.131147535117407), ('Ptpn14', 8.772409790602072), ('Klhl23', 4.772494567046015), ('Nfat5', 1.3647512894408962), ('Adam12', 14.316030023159552), ('Etv6', 1.2544998203935411), ('Ric1', 0.4631007794364454), ('Mark1', 0.422185680610867), ('Prtg', 0.9814894295652696), ('B3gnt5', 0.7016095172914751), ('Zfp280c', 0.8837662350135039), ('Gabra3', 1.157175546155708), ('Reln', 7.123103958356287), ('Pard3b', 3.3626573549792886), ('Elovl5', 1.4896307507144406), ('Itpr1', 1.2300441998717393), ('Mylip', 0.4489002562207316), ('Cyld', 0.4237795247208927), ('Tmem167', 0.4148309171942977), ('U2surp', 0.9230120231164156), ('Phldb2', 15.01338493399056), ('Immp2l', 0.4947606082208225), ('Itga4', 13.377930329445547), ('Mdm4', 0.3929687596366497), ('Grik4', 0.8353779769351467), ('Sorbs1', 6.420559340979644), ('Snap29', 0.4374587260768916), ('Tshz3', 1.414912048910118), ('Ap3m1', 4.29287368258231), ('Kirrel3', 1.2224631423745376), ('Kcna1', 0.7953903089556595), ('Esyt2', 1.616919224828358), ('Kcns3', 1.0069483034532505), ('Grm1', 1.9926323769068257), ('Arid2', 1.077621181839194), ('Gpcpd1', 23.912504929803276), ('Axin2', 4.296932234330252), ('Tbc1d4', 14.70847603143646), ('Fgf13', 0.602200292915939), ('Zc2hc1a', 0.4016471092138863), ('Gm15908', 0.5301701869609837), ('Nucb2', 0.4565052928749186), ('Bmpr2', 0.5540755516217393), ('Adcy2', 2.5669809060063065), ('Asap1', 0.5502601700914405), ('Cast', 1.11113928092887), ('Cacna1e', 0.4557707751229385), ('Egflam', 10.390170892445107), ('Lims1', 2.7251928407878867), ('Grin3a', 3.589707876637155), ('Robo1', 0.4891015587071227), ('Usp6nl', 0.9534586567386616), ('Pld1', 0.4744893039496316), ('Armc8', 0.4350022425458172), ('Srgap1', 11.24841920035856), ('Stk39', 1.7330772419559122), ('Airn', 10.503475707986592), ('Stk32a', 17.368794225435213), ('Lhfp', 8.985612437642535), ('Ptk2', 0.7588298787024367), ('4933406I18Rik', 0.7318587377987661), ('Ptpn21', 1.4689987697957707), ('Lurap1l', 0.7246908525244313), ('Cyyr1', 3.781577469135706), ('Cobll1', 32.09036252128316), ('Plcl2', 0.4063757257673314), ('Phlda1', 4.276919914675172), ('Clasp2', 2.0820191394677803), ('Gpm6b', 6.131485712182888), ('Cpq', 1.273738502301993), ('Itpr2', 7.035914604564933), ('Map3k1', 2.264953652359152), ('Gucy1a2', 4.49090887549105), ('Fam110b', 0.5649748560115585), ('Ank2', 10.207624531288106), ('Zfp36l1', 5.913756892427807), ('Rbpms', 36.44977821800999), ('Nos1ap', 0.3930676469085463), ('Arhgap42', 22.97499857426016), ('Hes1', 1.6274613290704465), ('Gmds', 7.010245757999349), ('Pde8b', 9.639110032921824), ('Sesn3', 1.2272430138964832), ('Frmd4a', 12.950276976793475), ('Gm16070', 1.2963866042335046), ('Cntn4', 2.631542447415073), ('Kdr', 0.9058252258641788), ('Pvt1', 2.4161882141036326), ('Srsf4', 0.7527522457254966), ('4930599N23Rik', 1.1565373978794975), ('Ust', 3.303736914031296), ('Rassf9', 1.5009512995663037), ('Ppp6r2', 0.6946356582160376), ('Pcnx', 1.248835174032095), ('Calm1', 0.6100448816503692), ('Lrrc3b', 2.5524069460570047), ('Plekhb2', 0.5298628653154913), ('Serpini1', 0.7688641637580398), ('Wwc2', 1.3158656444013213), ('Tmod3', 1.2956919919138918), ('Sema5b', 2.277557957959797), ('Nebl', 0.7445404015840225), ('Mpp7', 8.084314678699137), ('Tbx18', 0.7226604935233396), ('Sorcs3', 3.2554118183322416), ('Rcor1', 0.9457115423249556), ('Dgkh', 0.9551052350728848), ('Rorb', 1.442458176569389), ('Lmtk2', 0.5309175599068339), ('Ednra', 9.16987306244734), ('Ptbp3', 0.5296106867135971), ('Maf', 0.5066789820136176), ('Myo16', 1.5447266432156963), ('Lepr', 0.4987468712416452), ('Prkg2', 2.369596853275666), ('Cpm', 0.7128806025096638), ('Igsf11', 1.0387548462908744), ('Mast4', 0.6044637204845364), ('Chst5', 1.3879845325606863), ('Rbm20', 0.9491857139475798), ('Tspan11', 0.845482979478361), ('Gprc5c', 0.6979150426302997), ('Fzd6', 21.19212528239975), ('Atg13', 0.4716812358505411), ('Pkib', 0.397231595058163), ('Kank1', 0.8925643247703604), ('Zc3h13', 0.6504708786637964), ('Tjp1', 6.844514282033392), ('Ptn', 4.31041294313348), ('Dst', 0.7845916550889726), ('Ccdc50', 0.8803265434847133), ('Flt1', 45.11564980426776), ('Elmo1', 0.7655108583410066), ('Lin7a', 5.604851628446813), ('Syt9', 1.0597129706274049), ('Atp1b2', 1.9245671139372216), ('Chrm1', 0.4437114684704646), ('Fas', 0.5672435458765198), ('Lhfpl3', 30.30205672704402), ('Col23a1', 2.9405837328428386), ('Gabrb1', 0.6033034706549665), ('Clstn2', 2.973788477363478), ('Bahd1', 0.6396169902205454), ('Zfp9', 0.931914864103762), ('Ppp1r2', 0.8046237520076877), ('Slc1a2', 0.9112598406954612), ('Acan', 1.1937081206487217), ('Dusp5', 0.7400133946809161), ('Pdk1', 0.4632802943316878), ('Ahnak', 1.963130438211055), ('Zfhx3', 0.7280283082936471), ('Ptprt', 0.4245065331735366), ('Pitpnc1', 4.742104747176791), ('Map1a', 0.5835562206386928), ('Sema6a', 4.036476452504003), ('Clic4', 0.648296599653092), ('Fzd10', 0.3972892770918956), ('Dscaml1', 0.3929301453095726), ('Pakap', 0.4537606046052752), ('Lbr', 0.4614075784767987), ('Slco3a1', 5.921790832597979), ('Lpgat1', 0.6008599223134755), ('Cog3', 0.933626457184606), ('Gfod2', 1.925036006376096), ('Sertad1', 0.568835653281616), ('Npy1r', 0.5852690545033791), ('Acap2', 1.1137927136305246), ('Col8a1', 2.2316988421918573), ('Cxxc5', 0.4499636556844271), ('Gch1', 0.6843607676675826), ('Gpr45', 0.4191416409426239), ('Dlc1', 27.364486420013684), ('Kcnj8', 6.896118493221479), ('Chd9', 0.5362446146803962), ('Ccdc85a', 1.3742628929314835), ('Atp7a', 0.719332956669808), ('Zbtb43', 0.4540485474410503), ('Gm12610', 1.0459027389514373), ('Mllt11', 0.4430933461338449), ('Lpp', 1.4935641549780303), ('Tmem108', 1.1898942753380444), ('Ptprb', 10.970684345808694), ('Dpyd', 25.576726582146343), ('Pianp', 2.0843076731016463), ('Phf13', 0.3992122267383909), ('Prkcq', 0.41995004492824), ('Pid1', 10.659756243717906), ('Kif26b', 3.225877481886918), ('Kitl', 3.5023645615611465), ('Cry1', 0.5547032866117861), ('Sulf1', 2.000024832038071), ('Cacna1c', 3.546844483293312), ('Nrp2', 16.901896555245457), ('Fermt2', 1.3370456336493), ('Cav1', 6.809207151738331), ('Ptprm', 0.7868466419756878), ('Oxct1', 0.5167337091738212), ('Slc16a12', 23.72045637045728), ('Sorcs1', 1.1772911907210744), ('Kcnn2', 1.5576821426596728), ('Jam2', 9.776920955265416), ('Uaca', 2.6501825137254325), ('Fam181b', 0.5559013272508947), ('D930048N14Rik', 3.030217051883996), ('Myo1e', 6.770150906981277), ('Thsd1', 2.978980990166879), ('Chst3', 3.0340023278290627), ('Megf11', 16.68618468627652), ('Bmp5', 0.5142656026901801), ('Grk5', 10.110877879750376), ('Pard6g', 3.4509255873805755), ('St3gal1', 0.7521857734472728), ('C2cd2', 0.6475571399782024), ('Apcdd1', 3.5521460655597727), ('Ate1', 0.5938853294571792), ('Pde7b', 19.2038553005882), ('Nmnat2', 1.3910130079566725), ('Ano6', 1.1449359631391214), ('Pgrmc1', 1.9476164341034243), ('Ankrd6', 1.689574192834207), ('Pten', 7.921090794423558), ('Dab2ip', 4.374461449612511), ('Lrrc38', 1.0428444157571777), ('Myo10', 2.518296816886332), ('Cpne4', 0.4505319344524365), ('Rnf122', 1.700880098444134), ('Got2', 0.6131863841733485), ('Crtac1', 4.622206836438318), ('Laptm4a', 1.0148463280284772), ('Mtor', 0.8153336252400964), ('Cradd', 0.7307382446705307), ('Mcc', 0.9387682208774716), ('Ntn1', 16.248838743818858), ('Tes', 6.075440355270897), ('Prom1', 1.00310668262015), ('Ankrd44', 0.4693535088085827), ('Ifnar1', 1.7251872150496754), ('Rangap1', 0.4297169824461415), ('Itga9', 0.7805801868649437), ('Mxd1', 1.002962299656523), ('Pdgfd', 2.4014426433486817), ('Prdm5', 0.6333773931616614), ('Dennd3', 1.795437346762508), ('Cyth3', 2.030411734828415), ('Acer2', 4.39192792662967), ('Carmil1', 0.7345643793189464), ('Vwa8', 0.6405564677937488), ('Fry', 37.16794664868854), ('Arhgef15', 0.3978118906624592), ('Atp10d', 9.292648613238816), ('Aff1', 2.4934988077601), ('Pcdh7', 3.877294061985464), ('Zcchc24', 1.0205839869120878), ('Penk', 0.8343435936450855), ('Ddah1', 0.5490334662045908), ('Smad6', 0.4862508966617034), ('Abcc4', 2.9824689039457506), ('Phyhipl', 2.176990807455032), ('9530026P05Rik', 16.953024160015147), ('Fchsd2', 1.9786435128145567), ('Ackr3', 0.9444215421873086), ('Ppm1d', 1.814109028342352), ('Prex2', 4.264533187984742), ('Dpysl3', 3.6184111377282377), ('Tnfaip8', 2.290762061933384), ('Ak5', 0.6011727424999413), ('C1qtnf7', 0.461401261189114), ('St8sia4', 9.709239030795228), ('Bin1', 0.4248597925126952), ('Tspan13', 1.1536126047344053), ('Stat1', 2.162168423473117), ('Kctd18', 1.034707280232284), ('Hdac9', 1.0186101267924543), ('Bicc1', 1.3763493929808828), ('Mnat1', 0.9162095030182174), ('Ssx2ip', 4.403041786626002), ('Iqsec3', 1.5514614820941857), ('Rapgef4', 3.169279091072542), ('Lrig1', 0.505451626803555), ('Cdo1', 7.120455656477519), ('9830166K06Rik', 2.303533448734345), ('Prickle2', 0.3926944282110086), ('Sh3bp4', 11.811572983964597), ('Slc9a6', 1.3470480402028175), ('Ralgapa1', 0.9269781264498956), ('Mb21d2', 1.351242293565316), ('Chst11', 12.19786922826723), ('Hivep3', 8.388002260399379), ('Lrch1', 1.4635397208845458), ('Dcun1d4', 0.3949978648040701), ('Lmntd1', 10.338322283797716), ('Dock9', 4.055286325514989), ('Atp10a', 4.899073953973513), ('Syt7', 0.4288753194459209), ('Usp24', 11.23615758726372), ('Abcc9', 29.612916235374307), ('Sntb2', 0.7919257484562146), ('Hip1', 10.335189016228432), ('Dip2b', 3.2204197605700657), ('Pkia', 1.1721262675888695), ('Lef1', 9.059890812631478), ('Ebf1', 1.0), ('Ntrk2', 0.6168044488426859), ('Abcb1a', 3.873031179111442)]",4930
Elf3,taipale_tf_pairs__ETV2_DLX3_TAATTRNNNNCGGAARYN_CAP_repr,0.10562926110189792,3.1060241275704645,4.72576e-06,1.0,gene is annotated for similar motif transfac_pro__M01977 ('V$ESE1_01: ESE-1'; q-value = 4.73e-06),"frozenset({'activating', 'weight>75.0%', 'mm10_10kbp_up_10kbp_down_full_tx_v10_clust.genes_vs_motifs.rankings'})","[('Elf3', 1.0), ('Gm5860', 6.677732736444147), ('Keap1', 0.4586385172383104), ('Igfbp5', 2.3052027140471854), ('Itgb4', 1.7402517550329966), ('Trabd', 1.5510745952435174)]",1032
Elf3,taipale_tf_pairs__ETV2_ONECUT2_RCCGGAANNNNNNATCGATN_CAP_repr,0.1322553897180763,4.086143339763428,4.40906e-06,1.0,motif similar to transfac_pro__M01977 ('V$ESE1_01: ESE-1'; q-value = 4.41e-06) which is directly annotated,"frozenset({'activating', 'weight>75.0%', 'mm10_10kbp_up_10kbp_down_full_tx_v10_clust.genes_vs_motifs.rankings'})","[('Prdm11', 1.373039713761923), ('Keap1', 0.4586385172383104), ('Cdc42ep3', 2.0237873933757444), ('Trabd', 1.5510745952435174)]",965
