"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"so$nCount_RNA1","1","N1",1,1498,4703.56608811749,1997.18209968866,4423.5,4573.405,1736.8659,570,14591,14021,0.866863924999356,1.60917084487091,51.6014325058917
"so$nCount_RNA2","2","N2",1,1814,4207.05567805954,2089.61157428157,3880,4013.67699724518,1802.8416,549,15541,14992,1.16356943440506,2.40606017360878,49.0621892970253
"so$nCount_RNA3","3","N3",1,1513,4882.2465300727,2111.20202399969,4569,4721.35838150289,1899.2106,520,18544,18024,1.04672295367936,2.51692509906469,54.2763119091708
"so$nCount_RNA4","4","N4",1,2112,4745.49053030303,2755.032842103,4160,4431.02958579882,2544.8829,608,23918,23310,1.29963344473787,2.820562840687,59.9487074042818
"so$nCount_RNA5","5","N5",1,1506,5169.77224435591,2297.98238080963,4945,5021.43532338308,2083.7943,642,15142,14500,0.832540991427811,1.4139654367838,59.2153374578469
