"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Echdc2",1.87394232584122e-22,-0.655913363392003,0.022,0.224,6.53387470751058e-18
"Gm47283",2.19493920239024e-15,-0.465623176894641,0.022,0.168,7.65309451697405e-11
"Rn18s-rs5",9.23260910891629e-15,-0.287466639735691,1,1,3.21913381800584e-10
"Hdac9",2.02495666877944e-10,0.385532856941869,0.895,0.826,7.06041641703328e-06
"Snhg11",6.76170453223423e-10,-0.155819964426257,1,0.998,2.35760351925411e-05
"mt-Rnr2",2.23527454699097e-08,-0.373670407010535,0.797,0.869,0.000779373176299342
"mt-Cytb",1.45139843890125e-06,-0.399576182440505,0.676,0.764,0.0506059093691697
"mt-Rnr1",1.76332439131916e-06,-0.307309947173467,0.678,0.77,0.0614818315521251
"mt-Nd2",2.64994373170804e-06,-0.401776985814909,0.509,0.65,0.0923955880934643
"1500004A13Rik",1.01337166854653e-05,-0.28686937104015,0.423,0.562,0.35333229967212
"Mrpl13",1.13935480688003e-05,-0.221982602599966,0.044,0.119,0.39725884051486
"Zfp275",2.72940678219761e-05,-0.12333178073168,0.006,0.05,0.95166226274884
"Gm48512",2.88756778391154e-05,-0.316598831508034,0.25,0.372,1
"Dcaf4",3.87405067204203e-05,-0.182130566143066,0.026,0.085,1
"Ank3",6.92356140477532e-05,0.169426060224406,0.994,0.972,1
"Ncl",7.43445159642286e-05,-0.256250995778743,0.346,0.487,1
"Gm26672",8.59207546340297e-05,-0.262016835728674,0.151,0.251,1
"Plp1",8.76946708160716e-05,0.310750357125128,0.414,0.307,1
"mt-Co3",0.000103306859418225,-0.165506934663418,0.048,0.115,1
"mt-Co1",0.000117507997714355,-0.215227185218556,0.229,0.345,1
"Gm26854",0.000131192599755103,-0.306252213313494,0.123,0.21,1
"Pnpt1",0.000137238768465006,-0.242952748992705,0.245,0.362,1
"Adarb2",0.000204938088460362,0.204087076905941,0.998,0.986,1
"Tasor2",0.000219470797604939,-0.195560578494781,0.249,0.37,1
"Pspc1",0.000234164495695943,-0.245974040900604,0.318,0.432,1
"Aurkaip1",0.00025676615884086,-0.203027968958247,0.072,0.143,1
"Prpf18",0.000270383627812943,-0.196655999047704,0.097,0.18,1
"Pwwp3b",0.000280965588320614,-0.119096892351268,0.018,0.063,1
"B130034C11Rik",0.000299040688334887,0.22346912203164,0.183,0.109,1
"Ncoa7",0.000355910904468945,-0.207229740813682,0.475,0.6,1
"Nsrp1",0.000358804854165161,-0.181276495783309,0.097,0.178,1
"Itgb1",0.000382906272579886,-0.263010638790702,0.201,0.305,1
"Hecw2",0.000398596923183993,0.207756776633912,0.833,0.78,1
"Tle3",0.000405177059120913,-0.150317555328259,0.018,0.061,1
"Recql",0.000413621550731996,-0.159955299705745,0.04,0.095,1
"Rfx3",0.000449102227123512,0.246197516709762,0.41,0.307,1
