"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"1","Fgf1",4.70907639925054e-13,0.607957600628552,0.571,0.318,1.64191366812668e-08,8.9797574844456e-15,0.647670241379056,0.595,0.318,3.13097204210165e-10
"2","Gm47283",2.79387478631644e-07,0.340835241315997,0.104,0.014,0.00974140321744954,6.12221254416065e-24,0.761528701966305,0.284,0.014,2.13463184777249e-19
"3","Snhg11",3.30199174207714e-21,-0.299390252398916,0.997,1,1.15130546071004e-16,2.88748652276857e-16,-0.260669358921002,1,1,1.00677992589372e-11
