"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Meis2",8.21657488871659e-115,2.46514315725862,0.434,0.097,2.86487316644881e-110
"Pbx3",4.33117704450222e-88,2.04035275851027,0.413,0.126,1.51015150010659e-83
"Pcbp3",1.03679248832022e-66,1.53766889564578,0.515,0.279,3.6149843690261e-62
"Cpa6",3.99965444179181e-59,1.94365672253233,0.185,0.013,1.39455951421955e-54
"Auts2",1.02004162260125e-58,0.906432427660866,0.976,0.956,3.55657912552379e-54
"Snhg11",2.85900947251036e-58,-0.396253089409656,0.968,0.987,9.96850832780189e-54
"Rims1",1.49212609352926e-55,-0.540906577882277,0.682,0.935,5.20259605030846e-51
"Thrb",9.98638541643255e-55,-0.553196709281679,0.584,0.846,3.48195300314754e-50
"Xkr4",3.4527959202872e-52,-0.487569162239473,0.725,0.952,1.20388635352654e-47
"Kctd16",2.30143348464314e-51,-0.527178416031952,0.611,0.858,8.02440813090524e-47
"Celf2",3.56956679858751e-49,0.953269091495535,0.972,0.96,1.24460085566351e-44
"Pbx1",2.63725804924615e-48,1.25484261647576,0.768,0.653,9.19532764030656e-44
"Frmd5",2.65414854729285e-47,-0.468202392209867,0.657,0.881,9.25421973984596e-43
"Meg3",6.92383442416241e-47,-0.36523552936448,0.985,0.992,2.41413334867271e-42
"Nrg3",1.17515413934009e-46,-0.497296643351199,0.803,0.974,4.0974099376371e-42
"Tmem132b",2.8033492745419e-43,-0.522607242906281,0.502,0.732,9.77443791554524e-39
"Adamts19",1.00033774906071e-42,0.998099936213931,0.122,0.002,3.48787762964998e-38
"Echdc2",1.3129947440424e-42,0.433508811378479,0.158,0.019,4.57801877405263e-38
"Meis1",8.02601971977296e-41,0.783199202940587,0.147,0.017,2.79843229569324e-36
"C79798",8.87650160286278e-41,0.755513005178599,0.16,0.023,3.09496981387017e-36
"Dock10",1.27131272959869e-40,0.976331205070669,0.374,0.184,4.43268609429174e-36
"Sh3rf3",1.54815106474525e-40,-0.474272540532034,0.488,0.712,5.39793831744725e-36
"Elavl2",2.28823599720196e-40,-0.490440780279404,0.536,0.757,7.97839245144408e-36
"Ptpro",5.3973659015603e-40,1.24960429943632,0.455,0.267,1.88189956889703e-35
