"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"31","Adcy1",3.21448978412661e-18,-0.365625653567103,0.305,0.426,1.12079615303143e-13,-0.365625653567103,1.03549881393942e-11,0.264796850771753,0.405,0.305,3.61047371456257e-07,0.264796850771753,"sig","#E7B800"
"32","Adgrl2",7.89534085177486e-09,-0.234657638214223,0.245,0.33,0.000275286849478834,-0.234657638214223,5.32527445915444e-07,0.173343383757497,0.322,0.245,0.0185676344567338,0.173343383757497,"sig","#E7B800"
"33","Adgrl3",7.94769718971574e-07,-0.128955428095128,0.845,0.924,0.0277112357913819,-0.128955428095128,2.88312929827847e-22,0.287114772223645,0.925,0.845,1.00526069243075e-17,0.287114772223645,"sig","#E7B800"
"34","Afap1",3.35314809490804e-15,-0.298236683831089,0.27,0.385,1.16914214625158e-10,-0.298236683831089,2.00153952592745e-17,0.306527427800472,0.402,0.27,6.97876786505125e-13,0.306527427800472,"sig","#E7B800"
"35","Aff2",2.4311762028241e-16,-0.362754230004964,0.41,0.536,8.47678206638679e-12,-0.362754230004964,1.33163468075438e-18,0.353346649298066,0.56,0.41,4.64301064138631e-14,0.353346649298066,"sig","#E7B800"
"36","Agbl4",2.76785776203681e-28,-0.363246431508229,0.61,0.814,9.65068965889376e-24,-0.363246431508229,1.41329203994155e-32,0.41492308393002,0.799,0.61,4.9277253556642e-28,0.41492308393002,"sig","#E7B800"
"37","Ahi1",9.57211785733106e-10,0.203260069615762,0.931,0.935,3.33751033331562e-05,0.203260069615762,0.132047585544443,-0.0580054690940557,0.948,0.931,1,-0.0580054690940557,"non-sig","#00AFBB"
"38","Akap7",2.49866027850196e-07,-0.211976773464069,0.242,0.306,0.00871207879305277,-0.211976773464069,1.18971720813051e-07,0.170640322065476,0.317,0.242,0.00414818698958864,0.170640322065476,"sig","#E7B800"
"39","Alk",1.43872125496385e-26,-0.448013397905277,0.385,0.569,5.01638939968245e-22,-0.448013397905277,1.87550628400327e-31,0.493373905030565,0.585,0.385,6.53932776043421e-27,0.493373905030565,"sig","#E7B800"
"40","Amigo2",8.82705806243592e-07,0.0992991502883626,0.022,0.003,0.0307773033462953,0.0992991502883626,2.414133644785e-06,-0.090426103300087,0.003,0.022,0.0841735977927187,-0.090426103300087,"non-sig","#00AFBB"
"41","Ankfn1",3.26583451989935e-07,0.59768367882434,0.129,0.079,0.0113869852205331,0.59768367882434,7.98259533210296e-06,-0.576634165537741,0.086,0.129,0.278329151444434,-0.576634165537741,"non-sig","#00AFBB"
"42","Ankrd24",1.80794296284448e-07,-0.193690524958892,0.284,0.358,0.00630375472854985,-0.193690524958892,1.07950602332555e-05,0.120272555700916,0.356,0.284,0.37639136515292,0.120272555700916,"non-sig","#00AFBB"
"43","Ankrd55",8.55415001183006e-07,-0.1751178438163,0.258,0.325,0.0298257548462479,-0.1751178438163,6.04668588570836e-09,0.198713846698866,0.346,0.258,0.000210829796776993,0.198713846698866,"sig","#E7B800"
"44","Ankrd6",5.27949700858199e-22,0.635100501806961,0.209,0.095,1.84080222198228e-17,0.635100501806961,4.46477643393421e-19,-0.565364851077458,0.104,0.209,1.55673359921984e-14,-0.565364851077458,"sig","#E7B800"
