"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",3.50931389220717e-100,-0.53172767102566,0.998,0.998,1.22359247479587e-95
"Sgk1",1.85702709417016e-41,1.06421168751855,0.278,0.074,6.47489636924308e-37
"Plcl1",2.3714826494996e-38,0.509277298318824,0.97,0.926,8.26864855401026e-34
"Mast4",2.31273346784418e-37,0.476611306626848,0.949,0.854,8.06380778233231e-33
"Ptgds",2.13850284357321e-35,0.717042914288505,0.861,0.733,7.45631786468671e-31
"A330015K06Rik",7.27143243706188e-34,0.82582291088927,0.525,0.29,2.53533034783037e-29
"Elmo1",7.65442795682645e-34,0.677193725066499,0.737,0.533,2.66886939570668e-29
"Echdc2",3.84069205362954e-29,0.769585904863241,0.098,0.002,1.33913409833901e-24
"Pcdh9",3.12573875588811e-28,0.319383090617086,0.998,0.996,1.08985133201551e-23
"Hecw2",3.03958468821486e-27,0.619721018712096,0.697,0.493,1.05981199323988e-22
"Tmod2",2.02906330921437e-25,0.673689553951947,0.578,0.364,7.07473504023773e-21
"Map7",8.89514084208441e-25,0.455371504799544,0.866,0.717,3.10146875740957e-20
"Slc8a1",4.03613832861661e-23,0.570590401367463,0.748,0.584,1.40728035103875e-18
"Rnf220",7.34769586697362e-23,-0.520654722812685,0.676,0.774,2.56192111793769e-18
"Ptprk",1.13126502749708e-22,0.556267483180338,0.686,0.512,3.94438177137408e-18
"Otud7a",3.94161699418115e-22,0.721024434047522,0.436,0.255,1.37432359736114e-17
"Kcnab1",3.18248388713204e-21,0.66896409290455,0.469,0.278,1.10963665692633e-16
"Cdc42bpa",4.28936704992266e-21,0.472598227242056,0.762,0.603,1.49557360929654e-16
"Gm9895",1.76979325092307e-17,0.633594263774697,0.196,0.078,6.17073812799348e-13
"Cdc37l1",1.96279310693643e-16,0.398983244000317,0.75,0.603,6.84367072595524e-12
"Tef",1.02412877001112e-15,0.513163089641395,0.259,0.127,3.57082978239779e-11
"Tbc1d5",1.37005561299172e-15,0.385593577081584,0.748,0.603,4.77697290581824e-11
"Calm1",2.07159050311389e-15,-0.439324498258873,0.696,0.771,7.22301460720719e-11
"Plin4",3.26768169491585e-15,0.449533692726968,0.059,0.005,1.13934257656631e-10
"Apoe",3.9061671538405e-15,0.549351805165976,0.625,0.466,1.36196330152957e-10
"Pcdh11x",1.55452909700014e-14,0.720642997576729,0.283,0.159,5.42017660251038e-10
"Cdh19",1.8735570387401e-14,0.534816469460231,0.439,0.287,6.53253132697512e-10
"Ssh2",2.8682573705987e-14,0.446139157580105,0.577,0.41,1.00007529740665e-09
"Edil3",7.94361897210504e-14,0.296443924053246,0.943,0.885,2.76970162700386e-09
"Nrgn",9.3072583014458e-14,-0.511846238312776,0.527,0.612,3.24516175196511e-09
"Zbtb16",1.37797485547363e-13,0.47324389128293,0.141,0.052,4.80458492857991e-09
"Anln",1.42848432616213e-13,0.550514756799132,0.342,0.207,4.98069630002948e-09
"Kazn",8.35233414612155e-13,0.546755145263449,0.338,0.211,2.9122083467282e-08
"Dpp10",1.29975101684099e-12,-0.581700390211815,0.31,0.411,4.53184187041947e-08
"Oxr1",1.31127791041524e-12,0.504603968990828,0.553,0.413,4.57203269024482e-08
"Ikzf2",1.38810325350263e-12,0.535694855399334,0.22,0.113,4.83989961398762e-08
"Gm47283",2.40722273650345e-12,0.33031082960361,0.053,0.006,8.39326351536658e-08
"Nkain2",5.75530282672101e-12,0.192637946828849,0.996,0.993,2.00670143659281e-07
"Cmss1",1.68292028941723e-11,-0.407984152666566,0.507,0.6,5.86783817311105e-07
"Fkbp5",1.95625415754087e-11,0.400130063821784,0.069,0.016,6.82087137109774e-07
"E330020D12Rik",2.96186673506269e-11,0.596818449953512,0.207,0.11,1.03271407451431e-06
"Stmn2",3.00380298226148e-11,-0.616446203732814,0.216,0.315,1.04733598582511e-06
"Vps8",6.7573337790436e-11,0.472590151646213,0.315,0.196,2.35607956873913e-06
"Zfand4",1.29069985993387e-10,0.408944085404699,0.076,0.021,4.50028320163142e-06
