"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Meis2",7.62291094120377e-11,-1.50548985273908,0.395,0.934,2.65788035786952e-06
"Nrxn3",3.59118498201407e-09,-1.12268342624763,0.791,0.966,0.000125213846767885
"Auts2",1.4315168286394e-08,-0.982111690271712,0.721,0.959,0.000499126972641699
"Cst3",1.21400212352167e-06,1.20370939846127,0.814,0.58,0.0423286120408302
"Dlgap1",1.66542147554758e-06,-1.27772268107686,0.558,0.843,0.0580682505879176
"4930412C18Rik",2.29281405647384e-06,0.421198015240408,0.07,0,0.0799435477070735
"Ddx4",2.29281405647384e-06,0.510411637378871,0.07,0,0.0799435477070735
"Cacna1c",3.09332912734657e-06,-1.1841906604459,0.279,0.677,0.107855106683193
"Kcnd2",4.47280644113617e-06,-0.89449618102718,0.372,0.712,0.155953342183095
"Celf2",4.74035961871106e-06,-0.849141786811442,0.698,0.912,0.165282118825599
"Kcnb2",6.19887677595016e-06,-1.56113443546581,0.186,0.592,0.216136236547054
"Cttnbp2",1.04480541397203e-05,-1.40420414701354,0.186,0.545,0.364292303689627
"Npy",1.17696149489563e-05,2.59148627536329,0.512,0.257,0.41037116442526
"Nkain3",2.21404984537909e-05,1.15354595348934,0.186,0.034,0.771972759588326
"Lingo2",2.41982863947326e-05,1.95184090680642,0.512,0.266,0.84372165172514
"Grm8",3.18923352733412e-05,-2.01064177707024,0.047,0.357,1
"Stxbp6",4.35386658914941e-05,-1.13099731919803,0.023,0.345,1
"Lrrc7",5.1258596676996e-05,-0.749393089229394,0.372,0.762,1
"Slc9b2",8.60807983137426e-05,0.616713717713484,0.07,0.003,1
"Gm29683",8.60807983137426e-05,0.899140610167913,0.07,0.003,1
"Gpr150",8.60807983137426e-05,0.610489895859105,0.07,0.003,1
"Srrm3",9.34930339480672e-05,-1.40618206925339,0.023,0.304,1
"Pbx1",0.000107392874291573,-0.824574714093351,0.465,0.796,1
"Cpa6",0.0001136951608056,-2.24260316421329,0.023,0.307,1
"Bicd1",0.000117457786691754,-1.24788050886481,0.093,0.404,1
"Ptpn18",0.00011754268408185,0.452354418981236,0.047,0,1
"Gm31728",0.00011754268408185,0.302268135117161,0.047,0,1
"Sfrp2",0.00011754268408185,0.415845163123396,0.047,0,1
"Gm12371",0.00011754268408185,0.328696903491218,0.047,0,1
"Cyp2j9",0.00011754268408185,0.675554108005979,0.047,0,1
"Gm10475",0.00011754268408185,0.58174948335808,0.047,0,1
"Gm43648",0.00011754268408185,0.648613833454684,0.047,0,1
"Gm15788",0.00011754268408185,0.44894428117517,0.047,0,1
"ENSMUSG00000120053",0.00011754268408185,0.593663807125176,0.047,0,1
