"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",9.84337430143957e-131,-0.598251693647834,0.999,1,3.43208931768293e-126
"Qki",1.02974074500088e-48,0.551466862173052,0.926,0.865,3.59039705559457e-44
"Hif3a",7.81139394147536e-29,0.75486854765263,0.296,0.117,2.72359872557421e-24
"Cadm2",9.20204851418554e-25,0.320360020555302,0.928,0.925,3.20847825544107e-20
"Mdga2",4.47250254394789e-23,0.410725613682154,0.872,0.829,1.55942746199831e-18
"Slc1a3",2.97868491012326e-22,0.331362779437779,0.944,0.923,1.03857806761268e-17
"9630028H03Rik",3.24578726109114e-22,0.681097591254402,0.368,0.196,1.13170864432465e-17
"Gpm6a",1.18968433877634e-20,0.467461083995345,0.796,0.683,4.14807238401147e-16
"Etnppl",3.4221881072617e-20,0.616830927906845,0.191,0.066,1.19321432735894e-15
"Cmss1",5.7364091200749e-20,-0.52669009565651,0.463,0.595,2.00011376789652e-15
"Cdh19",2.28240260995723e-17,0.545717378092663,0.482,0.326,7.95805318013786e-13
"Asic2",3.05110495312134e-17,0.370913587273181,0.469,0.307,1.06382876400482e-12
"Cst3",3.3917439694894e-15,0.37430469305865,0.856,0.747,1.18259936984187e-10
"Mertk",1.08692954626881e-13,0.349951384842691,0.822,0.764,3.78979724897548e-09
"Pcyt2",1.43754607062791e-13,-0.538613516523538,0.318,0.424,5.01229188445833e-09
"Phka1",7.22177512676001e-13,0.447722037887762,0.547,0.411,2.51801633344741e-08
"Dgkb",9.72113295864221e-13,0.298077105674504,0.85,0.794,3.38946742868978e-08
"Mir6236",1.76990526200512e-12,-0.536857644737073,0.231,0.339,6.17112867703327e-08
"Cadm1",2.28283116876532e-12,0.315665292569093,0.839,0.82,7.95954743613403e-08
"mt-Rnr2",5.19733138369895e-12,-0.449184707974807,0.523,0.623,1.81215353355431e-07
"Calm1",1.12399510069882e-11,-0.320971176453639,0.714,0.774,3.91903371760659e-07
"Galnt18",1.69336825436971e-10,0.364036377680125,0.233,0.131,5.90426709251087e-06
"Gphn",2.27377276011139e-10,0.267561577821273,0.841,0.77,7.92796348268039e-06
"mt-Rnr1",2.67352428744518e-10,-0.509041979271517,0.361,0.453,9.32177713303509e-06
