"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nav3",1.42138933510376e-12,-0.769824159582839,0.981,1,4.95595819470629e-08
"Pde10a",6.98718516283998e-10,1.31082121382711,0.962,0.636,2.43622185072742e-05
"Fgf1",6.57467408960967e-09,1.12655874179383,0.519,0.061,0.000229239161482421
"Cntnap5b",1.45181295817901e-07,-1.40480655586634,0.654,0.894,0.00506203624128275
"Gabrg3",2.03438011797204e-07,1.25974578132803,0.923,0.727,0.0070932731573331
"Gtdc1",7.82836406733467e-07,-1.00516590959447,0.462,0.788,0.0272951569935758
"Calm1",1.11371761991349e-06,0.709546277978121,1,0.955,0.0388319922535236
"Pde4b",8.20999944992491e-06,0.850292752975029,0.923,0.803,0.286258050820532
"Rabgap1l",9.11470023917572e-06,-0.598849474293377,0.885,0.985,0.31780225323934
"Tspyl4",1.40954670533562e-05,0.788796467912447,0.615,0.227,0.491466649749369
"mt-Cytb",1.63504872776111e-05,1.17779394706312,0.846,0.606,0.570092439908465
"Abhd2",2.16501661777276e-05,-0.847143352908354,0.154,0.53,0.754876344118828
"Cntnap2",2.21949947487725e-05,-0.591821530409687,1,1,0.773872881905451
"Ckb",2.52146280606691e-05,0.6857070848307,0.904,0.652,0.879158436591348
"Sorcs3",2.99167227125584e-05,0.67909147734789,0.981,0.924,1
"Rims1",3.75047645822076e-05,0.480734337794885,1,1,1
"Kalrn",4.63029570293011e-05,-0.389472412857399,1,1,1
"Ptpru",5.37323301672418e-05,0.704606598340383,0.769,0.394,1
"Erc2",6.11061327798221e-05,0.492159632654265,1,1,1
"Tdrd5",6.42147565848858e-05,-0.574892743505056,0.038,0.333,1
"Hecw2",7.21159864010354e-05,-0.628723644754955,0.808,0.924,1
"Sptbn4",8.5914826764234e-05,-0.76512143731867,0.519,0.742,1
"St6galnac3",8.69637653124405e-05,-0.959554446326007,0.192,0.53,1
"Prkcb",0.00010312209578054,0.88691043263545,0.846,0.621,1
"Sergef",0.000104983708780657,-0.660926332569181,0.788,0.909,1
"Pard3b",0.000107552629524275,-0.915358684271032,0.231,0.576,1
"Thap3",0.000159007500478547,-0.531754699199704,0.096,0.379,1
"Calm2",0.000168258970068181,0.567537115021753,0.942,0.924,1
"Mast4",0.000174748600145275,-0.67674323513592,0.808,0.909,1
"Hs3st4",0.000175322722621826,0.625564958654353,0.942,0.894,1
"Gm12394",0.000176336718971195,-0.587682547855372,0.712,0.939,1
"Alcam",0.000178572200189761,0.789975107729341,0.923,0.818,1
"Dcc",0.000181624850400995,0.610786792647843,0.904,0.864,1
"Kcnn2",0.000191211029368904,0.627254936129483,0.769,0.424,1
"Dlgap2",0.000196137933067111,0.516131695975497,0.981,0.985,1
"Pou2f2",0.000204951539274567,-0.733150231736149,0.404,0.682,1
"Nol3",0.00021756479174673,0.332877524141847,0.192,0,1
"Snhg11",0.000225415621384743,-0.261945744771484,1,1,1
"E2f3",0.000226818116041478,-0.608969004485937,0.154,0.439,1
"Nkain3",0.000226965403316373,0.661731315740275,0.327,0.061,1
"Ubash3b",0.0002390406561053,0.580209233450377,0.288,0.045,1
"Dlg2",0.000267058125218744,0.296724255649063,1,1,1
"Ntrk3",0.000273371776239308,0.603284876194438,0.904,0.758,1
"Tmem132d",0.000350423464450694,-0.451220714745963,0.981,1,1
"Otud7a",0.000368928140952369,0.508658816760301,0.981,0.955,1
"Auts2",0.000396598294508673,0.424057791922241,1,1,1
"Atp5b",0.000402583247321151,0.596244547141664,0.5,0.212,1
"Fmnl2",0.000405548257282717,-0.652747848258288,0.654,0.864,1
"mt-Rnr2",0.000442984515105282,0.943733305934439,0.865,0.773,1
"Car10",0.000465705766610258,0.666801577548387,0.962,0.758,1
"Shisa6",0.000485802394147776,0.738830350319199,0.846,0.742,1
"Bicdl1",0.000498580470098491,-0.453239154953138,0.404,0.667,1
"Pld5",0.000500304679337113,0.740710787140167,0.75,0.485,1
"Nalf1",0.000506269090249051,0.703003055265002,0.981,0.939,1
"Chrm3",0.000506520970134628,0.349309874349033,0.981,1,1
"Gm15398",0.000549014399028788,0.658840598467834,0.942,1,1
"Jun",0.000557178260267898,0.391125651120412,0.212,0.015,1
