"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Echdc2",1.3855234515135e-66,-0.589354842405858,0.032,0.125,4.83090461839214e-62
"Gm47283",1.8720474556215e-60,-0.39234486923245,0.004,0.062,6.52726786351549e-56
"Qki",3.55679899157008e-39,0.271656926339925,0.91,0.877,1.24014910439074e-34
"mt-Rnr1",4.87536608977592e-30,-0.413806751527354,0.404,0.518,1.69989389452217e-25
"mt-Rnr2",6.13901850479107e-25,-0.336953119728995,0.583,0.681,2.1404915820655e-20
"Glul",1.03509943909651e-19,-0.334103473845362,0.324,0.409,3.60908121429779e-15
"Rora",1.91765333014074e-19,-0.382936009344299,0.453,0.532,6.68628186620171e-15
"Csmd3",3.40261983459421e-18,0.3904505330866,0.625,0.56,1.18639145772796e-13
"mt-Cytb",2.25465426552671e-17,-0.339858820395813,0.36,0.448,7.861303027612e-13
"Phldb2",5.72083189041827e-17,-0.405014065050916,0.057,0.103,1.99468245523214e-12
"Plxdc2",9.36326789626971e-17,0.457411349770127,0.567,0.509,3.26469061739236e-12
"Gm29683",9.77738000780403e-17,-0.344681670789389,0.02,0.051,3.40907908732103e-12
"Tgfbr3",3.35367457357482e-16,-0.335307257754752,0.032,0.068,1.16932571356833e-11
"Cd180",4.48165290903032e-16,0.442152692158507,0.094,0.051,1.5626179197916e-11
"Mat2a",6.50837821949961e-16,-0.26718696829747,0.229,0.307,2.26927623379293e-11
"Nav3",6.91754260834511e-16,0.387838938678637,0.476,0.41,2.41193958125169e-11
"mt-Nd2",5.11094171187907e-15,-0.298203515154702,0.259,0.334,1.78203204668088e-10
"Ogn",2.29534941397761e-14,-0.150412819269177,0.008,0.029,8.00319480171573e-10
"Cped1",5.44318331334535e-14,-0.443591106481135,0.07,0.114,1.89787472586412e-09
"Apoe",7.79404755801098e-14,-0.22832828821792,0.668,0.722,2.71755056205169e-09
"Mxi1",1.48334647012792e-13,-0.23440207890405,0.143,0.201,5.17198413739502e-09
"Laptm5",1.72868716212841e-13,0.393484084337981,0.127,0.081,6.02741352819313e-09
"Sesn1",1.90068445885878e-13,-0.232257402027507,0.165,0.228,6.62711650270292e-09
"Clk1",2.06900480188607e-13,-0.235170237816756,0.267,0.338,7.21399904273615e-09
"Hexb",2.61321683065542e-13,0.403745107569725,0.353,0.291,9.11150312344626e-09
"Atp1a2",2.67972612709253e-13,-0.420359487724406,0.365,0.428,9.34340108733351e-09
"Sgk1",2.69761830079564e-13,-0.286022444845492,0.092,0.141,9.40578572938415e-09
"Eya2",1.34442241902147e-12,-0.348669793419738,0.027,0.056,4.68759764840216e-08
"Son",3.03109197684738e-12,-0.183343801836774,0.657,0.704,1.05685083956738e-07
"Tra2a",3.07521308630207e-12,-0.207351920243221,0.348,0.421,1.07223454680094e-07
"Arid5b",4.44565903649331e-12,-0.243693550037093,0.121,0.173,1.55006793625412e-07
"Pawr",4.91728773257337e-12,-0.197980806257694,0.015,0.037,1.71451071371636e-07
"Bmp6",5.48717911420816e-12,-0.439391069742741,0.029,0.057,1.91321474175096e-07
"Fam107a",7.78145486300782e-12,-0.202655119297894,0.081,0.124,2.71315986708494e-07
"9530026P05Rik",1.0979068409604e-11,-0.396836410171796,0.066,0.104,3.82807178237663e-07
"Calm2",1.44859262036576e-11,0.222459513452324,0.608,0.561,5.05080788942928e-07
"Ly86",1.89943758195374e-11,0.424325326539381,0.2,0.15,6.6227690169981e-07
"Pdgfd",2.09495059009345e-11,-0.284468030198128,0.049,0.083,7.30446422247884e-07
"Bnc2",2.14550867582787e-11,-0.475847592939851,0.031,0.059,7.48074510000902e-07
"Crim1",2.65377316215314e-11,-0.239877610475069,0.092,0.136,9.25291088447935e-07
"Fgfr1",5.08901231723149e-11,-0.240294067595964,0.128,0.176,1.7743859246491e-06
"mt-Co1",6.70396257666955e-11,-0.216921654729396,0.105,0.151,2.33747063160737e-06
"Gm44511",9.7094678076046e-11,-0.154867167402904,0.062,0.1,3.3854001404775e-06
"Cd9",1.08131019938555e-10,0.317460054722793,0.205,0.157,3.77020427219761e-06
"E230001N04Rik",1.80580761174459e-10,-0.184101662276515,0.012,0.03,6.29630939986985e-06
"Trem2",1.90271399707983e-10,0.328973187934671,0.127,0.087,6.63419289361825e-06
"Plce1",1.99065342129619e-10,-0.255766053413669,0.094,0.136,6.94081128403341e-06
"Uaca",2.3457899563251e-10,-0.218911722077006,0.019,0.041,8.17906584071873e-06
"Plp1",2.3987064059115e-10,0.202679720623183,0.6,0.537,8.36356962549161e-06
"Asic2",2.49042740471804e-10,-0.27725302328072,0.239,0.294,8.68337323203038e-06
"Tsc22d3",2.93397422628512e-10,-0.176295698149909,0.091,0.134,1.02298879347883e-05
"Gm21860",3.70912124496608e-10,-0.0572566817044488,0.001,0.009,1.29325930448232e-05
"Dock10",4.06391389662421e-10,0.225060024750527,0.519,0.463,1.41696485833596e-05
"Slc27a1",6.32143971729172e-10,-0.20212732153163,0.127,0.173,2.2040963862281e-05
"Eva1c",7.04214363814338e-10,-0.164001311415789,0.02,0.041,2.45538422231145e-05
"C1qb",7.16003592102873e-10,0.310424185226151,0.225,0.175,2.49648972458509e-05
"Ddx5",1.03592643722621e-09,-0.151061530081022,0.666,0.73,3.61196470867662e-05
"Ivd",1.20133634823013e-09,-0.209207507693884,0.139,0.185,4.188699445374e-05
"Trabd2b",1.22238580472142e-09,-0.193074809350499,0.019,0.039,4.26209258532217e-05
"Fzd2",1.62347479647009e-09,-0.14755205328494,0.029,0.054,5.66056957285227e-05
"Fkbp5",1.73166312583237e-09,-0.242904676486221,0.082,0.12,6.03778982083971e-05
"E130308A19Rik",2.23048967669031e-09,-0.197073373938808,0.138,0.183,7.77704835571611e-05
"Plcb4",2.45334216692348e-09,-0.193492233200647,0.189,0.241,8.5540681334121e-05
"Por",3.45807632281523e-09,-0.190358624063571,0.074,0.109,0.000120572747147599
"Tmtc4",3.74071099092954e-09,-0.272150732601677,0.045,0.074,0.00013042737012074
"Spacdr",3.80747260580327e-09,-0.175638240237596,0.278,0.338,0.000132755147346543
"Dab2",3.95159488852011e-09,-0.168840856730388,0.036,0.062,0.000137780258978031
"ENSMUSG00000120942",4.40054684954907e-09,0.327650405755389,0.097,0.064,0.000153433867003227
"Prdm6",4.50593701237992e-09,-0.242020782954962,0.013,0.031,0.000157108505810651
"Sorbs1",5.16684689411326e-09,-0.253007630168982,0.182,0.23,0.000180152450657047
"Opalin",5.72232118665184e-09,0.322552659444468,0.169,0.129,0.00019952017281499
"9330159F19Rik",5.9669806982504e-09,-0.17083315959849,0.1,0.14,0.000208050716005897
"Apbb1ip",6.29931019231651e-09,0.399234118572575,0.236,0.192,0.0002196380484755
"Arhgap6",6.48556442215179e-09,-0.256000764243091,0.03,0.054,0.000226132174707167
