"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cntn5",0,2.29763073834589,0.954,0.636,0,"0","Cntn5"
"6330411D24Rik",0,2.2779493297625,0.88,0.31,0,"0","6330411D24Rik"
"Zfp804a",0,1.69581244698204,0.941,0.513,0,"0","Zfp804a"
"Cemip",0,1.67589257733016,0.869,0.303,0,"0","Cemip"
"Kcnh7",0,1.43197847142685,0.985,0.681,0,"0","Kcnh7"
"Lrrc4c",1.23631037067628e-303,1.45027734974595,0.989,0.781,4.31064336943698e-299,"0","Lrrc4c"
"Tafa2",1.11354952608175e-297,1.35303301040583,0.965,0.466,3.88261313258925e-293,"0","Tafa2"
"Sox5",4.25879463127854e-297,1.37653875600807,0.946,0.409,1.48491392408789e-292,"0","Sox5"
"Ndst3",3.92273221550858e-296,1.53982127960849,0.792,0.256,1.36773904158138e-291,"0","Ndst3"
"Dock4",7.3837983108798e-291,1.37437825210017,0.975,0.712,2.57450895705446e-286,"0","Dock4"
"Tmem108",9.15057244855645e-287,1.65336994884976,0.805,0.284,3.19053009563818e-282,"0","Tmem108"
"Esrrg",3.17599980144485e-285,1.33889033723206,0.932,0.588,1.10737585076978e-280,"0","Esrrg"
"Luzp2",5.67958820172417e-269,1.53523503247679,0.9,0.52,1.98030201829517e-264,"0","Luzp2"
"Erbb4",7.2603287560845e-254,1.2234060929674,0.998,0.791,2.53145882738398e-249,"0","Erbb4"
"Il1rapl1",2.3307438621538e-251,0.958837477100235,0.989,0.948,8.12660462417167e-247,"0","Il1rapl1"
"Trps1",7.53464291810076e-249,1.18390469351849,0.797,0.306,2.62710394625419e-244,"0","Trps1"
"Rora",3.86627177898386e-245,0.969277135505106,0.979,0.807,1.3480529811783e-240,"0","Rora"
"Nlgn1",1.53035148872731e-234,1.0962701637958,0.987,0.747,5.3358765357455e-230,"0","Nlgn1"
"Kazn",1.59149889342124e-221,1.09219950760385,0.934,0.665,5.54907919169183e-217,"0","Kazn"
"Me3",2.09863500011606e-220,1.04399511597693,0.938,0.629,7.31731065490467e-216,"0","Me3"
"Eya4",8.63422720538149e-201,1.19166208650827,0.756,0.32,3.01049599970036e-196,"0","Eya4"
"Pde5a",2.34492844686634e-193,1.02513551238482,0.564,0.143,8.17606201568886e-189,"0","Pde5a"
"Il1rapl2",1.91162322633198e-191,1.80541487071224,0.707,0.281,6.66525670325171e-187,"0","Il1rapl2"
"Adgrb3",2.7957377750879e-191,0.76511460189389,0.998,0.958,9.74789890039899e-187,"0","Adgrb3"
"Ppfia2",9.42810462758937e-189,0.901752528184146,0.957,0.833,3.28729724050158e-184,"0","Ppfia2"
"Runx2",3.65819296800092e-188,1.1905443437408,0.822,0.464,1.27550214215288e-183,"0","Runx2"
"Atrnl1",8.21978707955113e-187,0.90293506043646,0.943,0.729,2.86599316102709e-182,"0","Atrnl1"
"Cntnap4",3.57647980551903e-173,0.958363199565119,0.908,0.611,1.24701121379032e-168,"0","Cntnap4"
"Plxna4",4.40892884491023e-172,0.858989519616637,0.944,0.726,1.53726122035485e-167,"0","Plxna4"
"Parm1",1.13508578671928e-162,1.01137818254827,0.525,0.149,3.95770361255412e-158,"0","Parm1"
"Nrg1",4.31697330594583e-162,1.22298817825987,0.809,0.495,1.50519908258413e-157,"0","Nrg1"
"Btbd11",8.15481393874573e-161,0.913603506923135,0.88,0.551,2.84333897602247e-156,"0","Btbd11"
"4930447N08Rik",3.48303830856385e-160,0.939912643276441,0.505,0.135,1.21443096704696e-155,"0","4930447N08Rik"
"Mef2c",2.46243579606415e-155,0.688615809426363,0.987,0.888,8.58577489013686e-151,"0","Mef2c"
"Tenm1",1.04219185506692e-152,0.858716841081717,0.952,0.779,3.63381034106184e-148,"0","Tenm1"
"Hcn1",1.90334356199206e-150,0.712771720218159,0.977,0.858,6.6363879975977e-146,"0","Hcn1"
"Galnt17",4.02317071455364e-149,0.949790731060714,0.687,0.324,1.40275893304342e-144,"0","Galnt17"
"Scn9a",2.18882246077282e-147,0.888585690986117,0.835,0.458,7.63176727397658e-143,"0","Scn9a"
"Slc4a4",2.2468074658404e-147,0.847937455681195,0.721,0.31,7.83394359114572e-143,"0","Slc4a4"
"Gm13629",2.30967150714263e-146,0.875285296690794,0.795,0.426,8.0531316439542e-142,"0","Gm13629"
"Clstn2",3.90301166733324e-146,0.992999757145967,0.807,0.435,1.36086307804908e-141,"0","Clstn2"
"A830018L16Rik",5.53577074882535e-146,0.921407885821393,0.849,0.538,1.93015718699294e-141,"0","A830018L16Rik"
"Gm46102",6.91972709030568e-143,1.06551037261898,0.446,0.118,2.41270124457688e-138,"0","Gm46102"
"Sema5a",1.56547491620971e-140,0.841454465133342,0.376,0.072,5.4583413903484e-136,"0","Sema5a"
"Kcnc1",8.16049639954198e-138,0.797673121069114,0.914,0.678,2.8453202796283e-133,"0","Kcnc1"
"Prkca",1.37671141843591e-137,0.818914980401118,0.85,0.531,4.80017970266048e-133,"0","Prkca"
"Prr16",1.75915710400904e-132,0.872853940659741,0.582,0.219,6.13365307454831e-128,"0","Prr16"
"Srrm4",3.99990636186367e-132,0.770336289985363,0.853,0.479,1.39464735119101e-127,"0","Srrm4"
"Zfp536",1.80981843879363e-131,0.738531797750507,0.892,0.582,6.31029395054175e-127,"0","Zfp536"
"Etv6",2.2456273089939e-129,0.925597965402474,0.669,0.335,7.82982873826902e-125,"0","Etv6"
"Sox5os4",2.18735629090405e-125,0.846631364517527,0.543,0.191,7.62665517949516e-121,"0","Sox5os4"
"Trpc3",3.46071443593297e-123,0.687854454785385,0.319,0.054,1.20664730237675e-118,"0","Trpc3"
"Gpr176",7.94940890627417e-123,0.81099070783318,0.75,0.396,2.77172040335061e-118,"0","Gpr176"
"Il1rap",7.49518881689053e-120,0.810945272934495,0.496,0.171,2.61334748478522e-115,"0","Il1rap"
"Magi1",6.3978949325112e-117,0.646972988017447,0.952,0.848,2.23075402611868e-112,"0","Magi1"
"Pdzrn3",3.54557939084725e-116,0.862160837039855,0.501,0.176,1.23623716620671e-111,"0","Pdzrn3"
"Itpr1",9.41045871564931e-115,0.801279867251958,0.786,0.499,3.28114464038545e-110,"0","Itpr1"
"Fmn1",2.27135283880875e-114,0.862456326124953,0.749,0.463,7.91952594307448e-110,"0","Fmn1"
"Gabrg3",2.82868561865296e-114,0.637604247930399,0.972,0.824,9.86277814655726e-110,"0","Gabrg3"
"4930445B16Rik",4.98443303589456e-110,0.8675167619513,0.597,0.262,1.73792226662536e-105,"0","4930445B16Rik"
"Myo5b",4.655776623103e-109,0.745281305681384,0.493,0.18,1.62332963517732e-104,"0","Myo5b"
"Slit2",2.16712988314781e-107,0.540847741515424,0.793,0.382,7.55613176357147e-103,"0","Slit2"
"Rbms3",6.42987088426951e-106,0.605475109510701,0.967,0.909,2.24190308121825e-101,"0","Rbms3"
"Nav3",4.7928253136617e-105,0.493119446825346,0.985,0.953,1.67111440211442e-100,"0","Nav3"
"Iqgap2",3.37144895652826e-104,0.746156126824728,0.813,0.533,1.17552310767271e-99,"0","Iqgap2"
"Phactr1",2.55787474558035e-103,0.555302985304455,0.952,0.836,8.918541875415e-99,"0","Phactr1"
"Nek7",5.06339786130429e-102,0.71217875335251,0.699,0.381,1.76545493230097e-97,"0","Nek7"
"Gabrb2",2.27986829645751e-101,0.6833704632352,0.862,0.595,7.94921678925841e-97,"0","Gabrb2"
"Pvalb",1.87018546232869e-95,0.677884609741241,0.434,0.15,6.52077565150145e-91,"0","Pvalb"
"Dlgap1",2.85283820942163e-95,0.372436465920171,0.996,0.995,9.94699098479041e-91,"0","Dlgap1"
"Gm55122",1.01406358638572e-93,0.70000639128566,0.891,0.676,3.53573550665109e-89,"0","Gm55122"
"Slc6a1",3.14563145434383e-92,0.64429368904074,0.855,0.678,1.09678731918606e-87,"0","Slc6a1"
"Scn1a",9.5261112112694e-92,0.568635582318509,0.922,0.807,3.3214691960333e-87,"0","Scn1a"
"Sh3rf3",1.33418126709615e-85,0.589620191606579,0.91,0.699,4.65188982398414e-81,"0","Sh3rf3"
"Adra1a",1.17054112675226e-84,0.640787397362535,0.658,0.35,4.08132574664711e-80,"0","Adra1a"
"Gabra1",5.15437125099303e-81,0.654332275837787,0.744,0.475,1.79717462408374e-76,"0","Gabra1"
"Specc1",2.1993776040767e-80,0.619789476146551,0.769,0.53,7.66856989213422e-76,"0","Specc1"
"ENSMUSG00000120285",9.06620082205027e-80,0.684897369154457,0.478,0.2,3.16111224062427e-75,"0","ENSMUSG00000120285"
"Fgf12",1.09531450952834e-78,0.427516821536218,0.99,0.99,3.81903310037245e-74,"0","Fgf12"
"Cntnap2",2.83794628188436e-76,0.340089622669567,0.997,0.99,9.8950673010462e-72,"0","Cntnap2"
"Gabrg2",2.00050130769268e-75,0.618087059607116,0.774,0.571,6.97514790953206e-71,"0","Gabrg2"
"Slc24a2",7.14313397439914e-75,0.497822335656612,0.967,0.892,2.49059652285375e-70,"0","Slc24a2"
"Rerg",7.4663191259705e-75,0.609625037881471,0.411,0.164,2.60328148965213e-70,"0","Rerg"
"ENSMUSG00000120164",6.07873931265189e-74,0.616481605792862,0.768,0.518,2.11947403614233e-69,"0","ENSMUSG00000120164"
"Nkain2",1.06046666688575e-68,0.349018335054578,0.987,0.892,3.69752912743053e-64,"0","Nkain2"
"Mitf",9.78231928682131e-68,0.575314273544714,0.581,0.315,3.41080126573599e-63,"0","Mitf"
"Kcnc2",5.13433685100446e-67,0.34572313325149,0.991,0.978,1.79018922983972e-62,"0","Kcnc2"
"Syt2",1.40294222443764e-66,0.583230163226418,0.322,0.109,4.8916386539467e-62,"0","Syt2"
"Arhgap18",4.5054129829329e-65,0.602553020723646,0.552,0.305,1.57090234475921e-60,"0","Arhgap18"
"Alcam",5.74618895209935e-65,0.544548067561875,0.797,0.561,2.00352370192848e-60,"0","Alcam"
"Acsl3",8.89851639120109e-64,0.638893689189287,0.565,0.332,3.10264571012008e-59,"0","Acsl3"
"Gm45904",1.15178896946062e-63,0.602524451310874,0.556,0.295,4.01594259981834e-59,"0","Gm45904"
"Gm20319",1.41484095372754e-63,0.569755231981769,0.325,0.119,4.93312595336181e-59,"0","Gm20319"
"Rbfox1",2.98389211237279e-63,0.290271290371865,0.996,0.994,1.04039366282102e-58,"0","Rbfox1"
"Shisa9",4.23548009800391e-63,0.508698547773402,0.66,0.368,1.47678484577102e-58,"0","Shisa9"
"Kcnj3",4.67833292859478e-60,0.484278344613795,0.857,0.65,1.63119434221314e-55,"0","Kcnj3"
"Alk",7.64684999541303e-60,0.479185005227604,0.819,0.603,2.66622718790066e-55,"0","Alk"
"Igsf11",3.14742373517006e-59,0.483570523054692,0.402,0.175,1.09741223374174e-54,"0","Igsf11"
"Mypn",8.29555765775087e-59,0.520276489515099,0.308,0.115,2.892412088528e-54,"0","Mypn"
"Gabrd",1.0583237649859e-58,0.522880351632073,0.41,0.186,3.69005747137634e-54,"0","Gabrd"
"Trpc4",2.82190946524807e-58,0.480407260993038,0.649,0.378,9.83915173248045e-54,"0","Trpc4"
"Fam135b",3.18791410378366e-58,0.476830539953663,0.894,0.773,1.11153001056625e-53,"0","Fam135b"
"B230303A05Rik",5.68728204357498e-58,0.617957312956805,0.395,0.173,1.98298463013329e-53,"0","B230303A05Rik"
"Man1c1",3.6593642008503e-57,0.539696161350247,0.601,0.364,1.27591051591047e-52,"0","Man1c1"
"Phlda1",3.04370119027916e-56,0.509255121771878,0.392,0.176,1.06124729401463e-51,"0","Phlda1"
"Gabra4",4.0307246924688e-56,0.537741465563106,0.541,0.313,1.4053927785231e-51,"0","Gabra4"
"Kcnab1",3.87843336991819e-55,0.46218342639607,0.894,0.783,1.35229336308938e-50,"0","Kcnab1"
"Kcnip2",8.17899985136821e-55,0.524610687091081,0.408,0.194,2.85177187817655e-50,"0","Kcnip2"
"Apba1",9.60663756477406e-55,0.508358395658167,0.779,0.628,3.34954631970977e-50,"0","Apba1"
"Epha7",1.68586705350989e-54,0.570715810019889,0.566,0.35,5.87811265547294e-50,"0","Epha7"
"Klf3",1.32447816918582e-53,0.470229235625272,0.313,0.125,4.61805803250019e-49,"0","Klf3"
"Ptpre",1.77461368099076e-53,0.425540675969136,0.556,0.302,6.18754552151049e-49,"0","Ptpre"
"Frmpd1",1.83031374535587e-53,0.502249873969237,0.418,0.205,6.38175493593232e-49,"0","Frmpd1"
"Gm20033",2.59619418980616e-53,0.515335863068464,0.345,0.151,9.05215028159712e-49,"0","Gm20033"
"Cdh20",4.86793793227226e-53,0.530681854863332,0.313,0.124,1.69730391884537e-48,"0","Cdh20"
"Rapgef5",1.04850532326173e-52,0.470393849397114,0.685,0.465,3.65582351061669e-48,"0","Rapgef5"
"Magi2",1.15347447917848e-52,0.275223898457388,0.994,0.993,4.02181946655162e-48,"0","Magi2"
"St3gal6",2.74323177823888e-52,0.484435644290581,0.427,0.213,9.5648262411855e-48,"0","St3gal6"
"Opcml",4.50238167790586e-52,0.39358546950191,0.991,0.964,1.56984541963544e-47,"0","Opcml"
"Nrg3",7.28408904954497e-52,0.271231862031959,0.998,0.99,2.53974332890484e-47,"0","Nrg3"
"Caln1",9.85768349352983e-52,0.561722442256481,0.35,0.156,3.43707850368905e-47,"0","Caln1"
"Mpdz",1.13602570998704e-51,0.522679009689415,0.392,0.19,3.96098084301181e-47,"0","Mpdz"
"4930532I03Rik",4.09589487898217e-51,0.540204338860787,0.497,0.288,1.42811566745471e-46,"0","4930532I03Rik"
"Btbd3",4.77052068152217e-51,0.533264779426025,0.558,0.344,1.66333744602633e-46,"0","Btbd3"
"Grm5",6.24390077693042e-51,0.328685266834804,0.99,0.957,2.17706088389233e-46,"0","Grm5"
"Elmod1",2.17170471132607e-50,0.511689087765823,0.629,0.416,7.57208281698059e-46,"0","Elmod1"
"Usp6nl",2.78060793019101e-50,0.485974478287538,0.317,0.134,9.69514567019699e-46,"0","Usp6nl"
"Sparcl1",6.09809781021669e-50,0.537679577682403,0.736,0.564,2.12622376348825e-45,"0","Sparcl1"
"Chchd3",7.00969184121919e-50,0.469253807681886,0.732,0.545,2.44406925427789e-45,"0","Chchd3"
"Gm13963",5.18329081295863e-49,0.513544859242355,0.439,0.234,1.80725800775429e-44,"0","Gm13963"
"Prickle1",2.60972377296294e-47,0.424805160150508,0.861,0.692,9.09932387918987e-43,"0","Prickle1"
"Prkacb",3.06504900715719e-47,0.491049838563101,0.73,0.565,1.0686906373255e-42,"0","Prkacb"
"Gm28501",3.42787902237231e-47,0.420178272021175,0.379,0.178,1.19519857873055e-42,"0","Gm28501"
"Kcnq5",5.26741170903655e-47,0.676329486601504,0.73,0.568,1.83658844058977e-42,"0","Kcnq5"
"Tenm2",1.39819997731456e-46,0.45027708217244,0.979,0.898,4.87510386090269e-42,"0","Tenm2"
"Sorbs1",3.54212596486915e-46,0.391618387530789,0.888,0.8,1.23503306017093e-41,"0","Sorbs1"
"Sphkap",7.22982213913074e-46,0.464870062638706,0.437,0.226,2.52082208525072e-41,"0","Sphkap"
"Robo2",3.20844113883467e-45,0.37417749961599,0.946,0.876,1.11868717187748e-40,"0","Robo2"
"Epha5",8.80216144190577e-45,0.336313236804808,0.939,0.819,3.06904962994929e-40,"0","Epha5"
"Gm37735",2.30286658441079e-44,0.426840329977658,0.295,0.122,8.02940491986509e-40,"0","Gm37735"
"Denn2b",3.91521722077417e-44,0.431685970072262,0.45,0.248,1.36511878836733e-39,"0","Denn2b"
"Chsy3",4.09230130729393e-44,0.52970905628574,0.533,0.305,1.42686269681417e-39,"0","Chsy3"
"6330576A10Rik",4.28644982508816e-44,0.491574386716398,0.583,0.376,1.49455646051349e-39,"0","6330576A10Rik"
"Zfp385b",7.33228271076891e-44,0.382968385602399,0.901,0.796,2.5565470127638e-39,"0","Zfp385b"
"Ppp2r2b",2.80034573072966e-43,0.336743087696703,0.959,0.94,9.76396545933509e-39,"0","Ppp2r2b"
"Lmo3",8.02533411454646e-43,0.473343478810969,0.442,0.246,2.79819324571892e-38,"0","Lmo3"
"Dcbld2",1.17597616191124e-42,0.421782167655074,0.353,0.173,4.10027608373592e-38,"0","Dcbld2"
"Arhgap26",1.33945214052486e-42,0.495512943461617,0.646,0.463,4.67026777836804e-38,"0","Arhgap26"
"Arhgap5",2.06227745582433e-42,0.439056227183302,0.807,0.678,7.19054280522268e-38,"0","Arhgap5"
"Arap2",2.50600192988053e-42,0.485360996877236,0.534,0.332,8.73767692891444e-38,"0","Arap2"
"Ppargc1a",3.84058294245346e-42,0.43862438186892,0.683,0.493,1.33909605454525e-37,"0","Ppargc1a"
"Ppip5k2",1.05099982117716e-41,0.505986494931342,0.541,0.364,3.66452107649839e-37,"0","Ppip5k2"
"Unc13b",1.96417125475296e-41,0.507897843247574,0.442,0.256,6.84847591394715e-37,"0","Unc13b"
"Myo1e",2.60865309358132e-41,0.370923912290889,0.328,0.147,9.09559074138999e-37,"0","Myo1e"
"Coro6",2.53406996176282e-40,0.449102759127519,0.501,0.317,8.83554173567842e-36,"0","Coro6"
"A330015K06Rik",3.51878339962983e-40,0.473825857722387,0.819,0.701,1.22689420794893e-35,"0","A330015K06Rik"
"Scn8a",5.13820127362571e-40,0.390784698491821,0.817,0.689,1.79153663807508e-35,"0","Scn8a"
"Adgra3",1.12153366524968e-39,0.396163046628368,0.291,0.129,3.91045143062606e-35,"0","Adgra3"
"Klf12",1.42701641780094e-39,0.31656703101676,0.944,0.872,4.97557814394653e-35,"0","Klf12"
"A330102I10Rik",7.21530887619436e-39,0.485309510955282,0.51,0.326,2.51576174586269e-34,"0","A330102I10Rik"
"Gk",7.63898421209178e-39,0.4554334730551,0.381,0.206,2.66348462523004e-34,"0","Gk"
"Ntrk3",1.00570983313679e-38,0.282950402260403,0.873,0.658,3.50660847519805e-34,"0","Ntrk3"
"Pla2g3",1.12696328881517e-38,0.400083152012119,0.383,0.2,3.92938289911185e-34,"0","Pla2g3"
"Plcxd3",1.36342395167553e-38,0.37338147417372,0.645,0.428,4.75385029230709e-34,"0","Plcxd3"
"5330434G04Rik",2.60384910707863e-38,0.358005965515559,0.915,0.82,9.07884068165107e-34,"0","5330434G04Rik"
"Crtac1",2.10899604952847e-37,0.388678978994289,0.418,0.235,7.35343652589093e-33,"0","Crtac1"
"Nell2",3.6059840158991e-37,0.444525002035798,0.492,0.303,1.25729844682354e-32,"0","Nell2"
"Fgf1",1.26146407975836e-36,0.473893916023972,0.704,0.551,4.39834680689348e-32,"0","Fgf1"
"Slc2a13",1.3112903721064e-36,0.384020155098937,0.841,0.703,4.57207614042339e-32,"0","Slc2a13"
"Slc25a3",2.84927901332236e-36,0.370505902764408,0.845,0.714,9.93458113575108e-32,"0","Slc25a3"
"Arhgap15",6.64490849196676e-36,0.459154094097061,0.43,0.253,2.31688024389405e-31,"0","Arhgap15"
"Rasgrf1",1.86206591877298e-35,0.367471901162129,0.778,0.574,6.49246523898576e-31,"0","Rasgrf1"
"Kcnj9",7.59008849598729e-35,0.405297569575354,0.358,0.195,2.64643615589589e-30,"0","Kcnj9"
"Gad1",8.53694043690036e-35,0.355996965523332,0.803,0.662,2.97657502213405e-30,"0","Gad1"
"Cdh18",9.12292395944571e-35,0.35050170196084,0.725,0.534,3.18088989693994e-30,"0","Cdh18"
"Gm35188",1.96760406081141e-34,0.407099955754615,0.809,0.693,6.86044507883115e-30,"0","Gm35188"
"Kcna1",2.54790659434305e-34,0.479293946109446,0.507,0.344,8.88378592249591e-30,"0","Kcna1"
"Wwox",4.07398575768194e-34,0.395362926901803,0.884,0.793,1.42047661413096e-29,"0","Wwox"
"Gsdme",6.25738887288042e-34,0.460036889272633,0.752,0.618,2.18176377830722e-29,"0","Gsdme"
"Ssbp2",7.16579558799152e-34,0.369918360219745,0.795,0.658,2.498497947665e-29,"0","Ssbp2"
"4933413L06Rik",2.2392946380346e-33,0.427955040684827,0.517,0.342,7.80774861443524e-29,"0","4933413L06Rik"
"Tm6sf1",3.57693735755607e-33,0.372300498517486,0.622,0.445,1.24717074845907e-28,"0","Tm6sf1"
"Plxnc1",4.23326883404234e-33,0.39856578092559,0.472,0.305,1.47601384436554e-28,"0","Plxnc1"
"Galnt13",4.07631423194463e-32,0.455594972654599,0.639,0.491,1.42128848325213e-27,"0","Galnt13"
"Map7",4.58037791085087e-32,0.391243817444261,0.572,0.416,1.59704036617637e-27,"0","Map7"
"Dlx6os1",4.75696705314508e-32,0.413364464294976,0.785,0.648,1.65861170242009e-27,"0","Dlx6os1"
"Lrrc4",7.82530937483197e-32,0.430678405281099,0.645,0.498,2.72845061972266e-27,"0","Lrrc4"
"Ckb",3.38791774711247e-31,0.369896126025632,0.867,0.775,1.1812652808857e-26,"0","Ckb"
"ENSMUSG00000121513",3.66069914103656e-31,0.342593750234322,0.831,0.664,1.27637596950522e-26,"0","ENSMUSG00000121513"
"Luzp1",5.45772486465984e-31,0.384538379328549,0.659,0.495,1.90294492856095e-26,"0","Luzp1"
"F730043M19Rik",6.57269531743154e-31,0.344687627294659,0.27,0.13,2.29170167632886e-26,"0","F730043M19Rik"
"4921534H16Rik",7.84590038982228e-31,0.367180021153338,0.259,0.122,2.73563008891933e-26,"0","4921534H16Rik"
"Tmem44",1.26597707422684e-30,0.385079389052257,0.622,0.457,4.41408226470673e-26,"0","Tmem44"
"Dhx32",1.33503664778978e-30,0.353685916368045,0.369,0.21,4.65487227984864e-26,"0","Dhx32"
"Inpp4b",1.69839637452352e-30,0.473658841622183,0.442,0.278,5.92179863905116e-26,"0","Inpp4b"
"Hs3st1",2.69795145504685e-30,0.341005813035857,0.317,0.167,9.40694733831185e-26,"0","Hs3st1"
"Flnb",3.24684909578948e-30,0.371480995051833,0.571,0.406,1.13207887422892e-25,"0","Flnb"
"Clec16a",4.38651095560541e-30,0.391860019386169,0.563,0.407,1.52944477489094e-25,"0","Clec16a"
"Epb41",4.39167519637704e-30,0.375119481802642,0.552,0.387,1.53124539072078e-25,"0","Epb41"
"Limch1",6.66655333762934e-30,0.281430522643467,0.918,0.863,2.32442715223122e-25,"0","Limch1"
"Supt3",7.85761389839639e-30,0.440721486456106,0.574,0.426,2.73971423795387e-25,"0","Supt3"
"D430041D05Rik",8.99608604319955e-30,0.354787640338649,0.738,0.578,3.13666532068239e-25,"0","D430041D05Rik"
"Inpp5j",1.44269329459861e-29,0.336914137770204,0.29,0.148,5.03023871027698e-25,"0","Inpp5j"
"Ttc28",1.97576758125702e-29,0.396477228270833,0.442,0.284,6.88890882556886e-25,"0","Ttc28"
"Lgi2",2.48465596510558e-29,0.358344272381459,0.433,0.265,8.66324995353364e-25,"0","Lgi2"
"Cep83",8.44642388088262e-29,0.400957182992782,0.537,0.377,2.94501461454734e-24,"0","Cep83"
"Galnt18",1.04261946779192e-28,0.309141748014504,0.439,0.264,3.63530129835007e-24,"0","Galnt18"
"Kcnmb2",2.38897574590504e-28,0.258321080016636,0.953,0.86,8.32964173324712e-24,"0","Kcnmb2"
"Cap2",2.76713640988724e-28,0.396401189998971,0.618,0.478,9.64817452035384e-24,"0","Cap2"
"Nos1ap",3.72270506828285e-28,0.325173311677333,0.752,0.606,1.29799557615818e-23,"0","Nos1ap"
"Cdc42ep3",5.77249752905112e-28,0.348468213702827,0.307,0.169,2.01269671345425e-23,"0","Cdc42ep3"
"Flt3",6.08481196486817e-28,0.326940906388785,0.383,0.227,2.12159138779059e-23,"0","Flt3"
"Rcan2",9.84484905078221e-28,0.34660618417492,0.745,0.631,3.43260351853623e-23,"0","Rcan2"
"Sfxn5",1.03827060175773e-27,0.373302699236728,0.461,0.31,3.62013810714868e-23,"0","Sfxn5"
"Ttc39b",1.15894431363373e-27,0.347438369817107,0.451,0.287,4.04089113834671e-23,"0","Ttc39b"
"Cntnap5c",1.81147027333487e-27,0.470015548009055,0.732,0.592,6.31605340203671e-23,"0","Cntnap5c"
"Hunk",2.33085000833411e-27,0.388948868466591,0.492,0.338,8.12697472405853e-23,"0","Hunk"
"Pparg",3.01751787811161e-27,0.332405079931631,0.308,0.169,1.05211795856118e-22,"0","Pparg"
"Gm1604a",3.06522842141712e-27,0.320708067477102,0.685,0.526,1.06875319369551e-22,"0","Gm1604a"
"Aldh1l2",3.81921411159023e-27,0.341715673903126,0.271,0.14,1.33164538428816e-22,"0","Aldh1l2"
"Snph",5.62174917870975e-27,0.362568743509703,0.643,0.514,1.96013528614073e-22,"0","Snph"
"Osbpl3",6.38749187805563e-27,0.331839667628765,0.693,0.533,2.22712679312166e-22,"0","Osbpl3"
"Mb21d2",7.19408536296512e-27,0.35461627493877,0.322,0.18,2.50836174350505e-22,"0","Mb21d2"
"Pcgf5",7.30476200936927e-27,0.399261281503488,0.438,0.294,2.54695136980678e-22,"0","Pcgf5"
"Vwa8",7.68801268932936e-27,0.365870907430227,0.699,0.577,2.68057938438847e-22,"0","Vwa8"
"Setbp1",8.91448597914951e-27,0.285500451603901,0.896,0.822,3.10821382635006e-22,"0","Setbp1"
"Arl15",1.02392114223576e-26,0.288728254167939,0.835,0.716,3.57010584663343e-22,"0","Arl15"
"Rasgrf2",1.17293069093086e-26,0.340674426123964,0.754,0.627,4.08965744006861e-22,"0","Rasgrf2"
"Gm48893",1.19819897996073e-26,0.36596188571928,0.403,0.256,4.17776038342907e-22,"0","Gm48893"
"Msi2",2.14086164988345e-26,0.335937457129999,0.742,0.622,7.46454231464861e-22,"0","Msi2"
"Cplx1",2.68885225548253e-26,0.358773779336081,0.554,0.398,9.37522115919093e-22,"0","Cplx1"
"Dok5",3.9800117752628e-26,0.332510339801546,0.297,0.163,1.38771070568088e-21,"0","Dok5"
"Vwc2",4.56408293078572e-26,0.344566623149719,0.631,0.452,1.59135879547706e-21,"0","Vwc2"
"Osbpl1a",8.88806581252283e-26,0.337627671650854,0.655,0.519,3.09900190685233e-21,"0","Osbpl1a"
"Pkp4",8.92568473261899e-26,0.332108136247805,0.742,0.605,3.11211849572226e-21,"0","Pkp4"
"Tox3",1.20188060455467e-25,0.316495684051487,0.669,0.511,4.19059710390077e-21,"0","Tox3"
"Srrm4os",1.87693396071301e-25,0.32498653816212,0.326,0.188,6.54430564081805e-21,"0","Srrm4os"
"Plxna4os3",2.27301677257276e-25,0.390548708189451,0.356,0.217,7.92532758092946e-21,"0","Plxna4os3"
"Rnf144b",2.57432469437267e-25,0.30713792029301,0.627,0.46,8.9758979118692e-21,"0","Rnf144b"
"Cdh11",2.67218496164319e-25,0.410834748821732,0.554,0.406,9.3171073057613e-21,"0","Cdh11"
"A230004M16Rik",3.73719446612698e-25,0.377020392831871,0.43,0.287,1.30304759450449e-20,"0","A230004M16Rik"
"Got1",5.4265711373994e-25,0.349023360580208,0.591,0.443,1.89208255847705e-20,"0","Got1"
"Ppm1l",8.91291417734883e-25,0.357552183800336,0.557,0.411,3.10766578621622e-20,"0","Ppm1l"
"Wls",1.08204938142265e-24,0.324581224123963,0.273,0.148,3.77278157820636e-20,"0","Wls"
"Fam81a",1.09281040241824e-24,0.300735488119851,0.34,0.199,3.81030203011169e-20,"0","Fam81a"
"Syndig1",1.34020607288241e-24,0.314328959542579,0.433,0.276,4.67289651431911e-20,"0","Syndig1"
"Pknox2",1.44582226092753e-24,0.369386387191754,0.665,0.542,5.04114847717601e-20,"0","Pknox2"
"Hmgn3",1.44876128113146e-24,0.364369771431243,0.55,0.408,5.05139595892105e-20,"0","Hmgn3"
"Bcat1",2.23013093762217e-24,0.31666970269892,0.392,0.249,7.77579754020721e-20,"0","Bcat1"
"Pcdh19",2.36590398061591e-24,0.365577733576469,0.381,0.239,8.24919740921349e-20,"0","Pcdh19"
"Jmjd1c",2.74476992313975e-24,0.311239051833904,0.749,0.64,9.57018929101137e-20,"0","Jmjd1c"
