"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090559","regulation of membrane permeability","3/63","98/28943",0.00129010563021952,0.017255162804186,0.0117370512222979,"Hspa8/Slc25a4/Chchd10",3
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","3/63","98/28943",0.00129010563021952,0.017255162804186,0.0117370512222979,"Ppia/Rpl23/Rpl11",3
"GO:1903050","regulation of proteolysis involved in protein catabolic process","4/63","219/28943",0.00133965669715779,0.0176430220975018,0.012000875124996,"Hsp90ab1/Ubb/Rpl23/Rpl11",4
"GO:0060547","negative regulation of necrotic cell death","2/63","25/28943",0.00135443761095642,0.0176430220975018,0.012000875124996,"Fth1/Slc25a4",2
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","2/63","25/28943",0.00135443761095642,0.0176430220975018,0.012000875124996,"Slc25a4/Chchd10",2
"GO:0045185","maintenance of protein location","3/63","101/28943",0.00140702109023208,0.0181699792514453,0.0123593141138353,"Tmsb4x/Chchd10/Ywhab",3
"GO:0042060","wound healing","5/63","380/28943",0.00143082650379132,0.0183194709630718,0.012460999151327,"Ppia/Rab3a/Naca/Macf1/Dst",5
"GO:0030002","cellular anion homeostasis","2/63","26/28943",0.00146525276300808,0.0184284185199921,0.0125351058445312,"Ckb/Cacna1a",2
"GO:0055064","chloride ion homeostasis","2/63","26/28943",0.00146525276300808,0.0184284185199921,0.0125351058445312,"Ckb/Cacna1a",2
"GO:0032418","lysosome localization","3/63","103/28943",0.00148854381903808,0.0184284185199921,0.0125351058445312,"Rab3a/Ptgds/Pla2g3",3
"GO:1990849","vacuolar localization","3/63","103/28943",0.00148854381903808,0.0184284185199921,0.0125351058445312,"Rab3a/Ptgds/Pla2g3",3
"GO:0055083","monovalent inorganic anion homeostasis","2/63","27/28943",0.00158025740763605,0.0194034884970393,0.0131983534994969,"Ckb/Cacna1a",2
"GO:0051651","maintenance of location in cell","4/63","232/28943",0.00165468088925241,0.0201521298544724,0.0137075832331735,"Calm1/Fth1/Tmsb4x/Chchd10",4
"GO:0006165","nucleoside diphosphate phosphorylation","3/63","109/28943",0.00175071174513899,0.0211497273727275,0.0143861542384936,"Gapdh/Aldoa/Nme7",3
"GO:2001233","regulation of apoptotic signaling pathway","5/63","401/28943",0.0018108443176202,0.0216706211066593,0.014740468857597,"Ppia/Ubb/Slc25a4/Tpt1/Rpl11",5
"GO:0007274","neuromuscular synaptic transmission","2/63","29/28943",0.00182276252299004,0.0216706211066593,0.014740468857597,"Rab3a/Cacna1a",2
"GO:0046939","nucleotide phosphorylation","3/63","113/28943",0.00194052689582204,0.0226468198613384,0.0154044843129616,"Gapdh/Aldoa/Nme7",3
"GO:0001516","prostaglandin biosynthetic process","2/63","30/28943",0.00195022681048909,0.0226468198613384,0.0154044843129616,"Ptgds/Pla2g3",2
"GO:0046457","prostanoid biosynthetic process","2/63","30/28943",0.00195022681048909,0.0226468198613384,0.0154044843129616,"Ptgds/Pla2g3",2
"GO:0051957","positive regulation of amino acid transport","2/63","31/28943",0.0020818082237988,0.0239888363019277,0.0163173308553623,"Cck/Arl6ip1",2
"GO:0044070","regulation of anion transport","3/63","117/28943",0.00214270509732721,0.0245020781358486,0.0166664406123965,"Cck/Arl6ip1/Pla2g3",3
"GO:0051085","chaperone cofactor-dependent protein refolding","2/63","32/28943",0.00221748881319346,0.0251364031680639,0.0170979117888313,"Hspa8/Bag1",2
"GO:0006470","protein dephosphorylation","4/63","252/28943",0.00223476471812721,0.0251364031680639,0.0170979117888313,"Calm1/Ppia/Hsp90ab1/Ywhab",4
"GO:0008637","apoptotic mitochondrial changes","3/63","119/28943",0.00224851670528743,0.0251364031680639,0.0170979117888313,"Cck/Slc25a4/Chchd10",3
"GO:0016072","rRNA metabolic process","4/63","254/28943",0.00229955684676518,0.0255165641218833,0.0173564992410815,"Rps24/Rps14/Rpl11/Npm1",4
"GO:0010155","regulation of proton transport","2/63","33/28943",0.0023572506854233,0.0257749016552124,0.0175322217709547,"Slc25a4/Ndufa4",2
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/63","33/28943",0.0023572506854233,0.0257749016552124,0.0175322217709547,"Ubb/Rpl11",2
"GO:0006612","protein targeting to membrane","3/63","124/28943",0.00252708777220315,0.0274317208895675,0.0186591988061987,"Arl6ip1/Naca/Macf1",3
"GO:0007018","microtubule-based movement","5/63","434/28943",0.00255097626185817,0.0274659014885302,0.018682448626869,"Ubb/Hspa8/Nme7/Dst/Pla2g3",5
"GO:0051348","negative regulation of transferase activity","4/63","262/28943",0.00257170863729248,0.0274659014885302,0.018682448626869,"Ppia/Rpl23/Rpl11/Npm1",4
"GO:0031398","positive regulation of protein ubiquitination","3/63","125/28943",0.0025852417288937,0.0274659014885302,0.018682448626869,"Ubb/Npm1/Rps2",3
"GO:0097345","mitochondrial outer membrane permeabilization","2/63","35/28943",0.00264894698684263,0.0279445252555653,0.019008010995283,"Slc25a4/Chchd10",2
"GO:0010922","positive regulation of phosphatase activity","2/63","36/28943",0.00280084591052383,0.0291365775969771,0.01981885117973,"Calm1/Hsp90ab1",2
"GO:0019320","hexose catabolic process","2/63","36/28943",0.00280084591052383,0.0291365775969771,0.01981885117973,"Gapdh/Aldoa",2
"GO:0051084","'de novo' post-translational protein folding","2/63","37/28943",0.00295675510571657,0.0305463389542305,0.0207777781657614,"Hspa8/Bag1",2
"GO:0006458","'de novo' protein folding","2/63","38/28943",0.00311665695924119,0.0314062020039939,0.0213626614713415,"Hspa8/Bag1",2
"GO:0046365","monosaccharide catabolic process","2/63","38/28943",0.00311665695924119,0.0314062020039939,0.0213626614713415,"Gapdh/Aldoa",2
"GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","2/63","38/28943",0.00311665695924119,0.0314062020039939,0.0213626614713415,"Slc25a4/Chchd10",2
"GO:0051656","establishment of organelle localization","5/63","455/28943",0.00312384786288057,0.0314062020039939,0.0213626614713415,"Ubb/Rab3a/Ptgds/Npm1/Pla2g3",5
"GO:0009132","nucleoside diphosphate metabolic process","3/63","136/28943",0.00328006638324795,0.0323305250156731,0.0219913907772972,"Gapdh/Aldoa/Nme7",3
"GO:0006734","NADH metabolic process","2/63","39/28943",0.00328053391347284,0.0323305250156731,0.0219913907772972,"Gapdh/Aldoa",2
"GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","2/63","39/28943",0.00328053391347284,0.0323305250156731,0.0219913907772972,"Hsp90ab1/Rpl11",2
"GO:0098703","calcium ion import across plasma membrane","2/63","40/28943",0.00344836846618932,0.0335432205347506,0.0228162725582451,"Calm1/Cacna1a",2
"GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","2/63","40/28943",0.00344836846618932,0.0335432205347506,0.0228162725582451,"Slc25a4/Chchd10",2
