"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",8.43559348728247e-42,-0.611701609407111,1,1,2.94123838121078e-37
"mt-Rnr1",1.05693056067652e-08,-0.729250144913116,0.721,0.804,0.000368519978591081
"Nell1os",2.22059676100384e-08,-0.462033564609991,0.089,0.24,0.00077425547265921
"Mir6236",1.55601290064356e-07,-0.379023300611001,0.282,0.455,0.00542535018067391
"Ptgds",1.63759219586228e-07,0.35802925129937,0.542,0.332,0.005709792709313
"mt-Nd2",6.81290755841038e-07,-0.579333545350189,0.556,0.681,0.0237545647839095
"Gm42439",9.90441962957038e-07,0.361189568511262,0.464,0.27,0.0345337399224231
"Rock2",1.16811157287557e-06,-0.338639900397676,0.659,0.752,0.0407285462114523
"1700016P03Rik",1.21104557206639e-06,-0.372603965508798,0.039,0.139,0.0422255259612389
"Zswim6",3.12413237928709e-06,-0.336913270014313,0.355,0.507,0.108929123668603
"Grin3a",5.53913389148979e-06,0.312256890645772,0.947,0.888,0.193132981394574
"mt-Nd5",7.99124697758957e-06,-0.384405300189895,0.184,0.324,0.278630808367615
"Dnaja2",8.27304859423427e-06,-0.356070474692324,0.514,0.651,0.288456385335166
"Spred2",9.08968424269417e-06,-0.383188842609736,0.385,0.515,0.316930020490018
"mt-Cytb",1.09155974900567e-05,-0.524267973745365,0.712,0.774,0.380594137685807
"Sik2",1.3439468316324e-05,-0.37794119861786,0.388,0.526,0.468593941785269
"Pcmtd1",1.41845947978537e-05,0.317141719132454,0.581,0.425,0.494574266816764
"Cst3",2.91253192099957e-05,0.293747358549336,0.684,0.54,1
"Cmss1",4.05206039552601e-05,-0.351254088295193,0.603,0.7,1
"Gm17276",4.16655243767823e-05,-0.314199304707715,0.154,0.27,1
"Unc13a",4.31458875287293e-05,-0.34885940890494,0.31,0.439,1
"Homer1",4.52658392670295e-05,-0.413842708145681,0.324,0.45,1
"Gm32014",5.09047949414275e-05,0.266581208505948,0.291,0.163,1
"mt-Rnr2",5.41855586023845e-05,-0.544931958060725,0.804,0.877,1
"Tob1",5.59775505553855e-05,-0.26352949178501,0.05,0.136,1
"4930444A19Rik",7.05287109465582e-05,0.306008833300373,0.358,0.226,1
"mt-Nd4",7.78569993143485e-05,-0.571523402209414,0.497,0.564,1
"Grik2",7.93766389260963e-05,0.2167592090343,0.98,0.995,1
"Gm26871",8.21910062230418e-05,0.425203822295368,0.598,0.493,1
"B230334C09Rik",8.43744159184264e-05,0.286172304125203,0.494,0.349,1
"Gm15577",9.77052431428342e-05,0.310318878777343,0.43,0.289,1
"Sbf2",0.000102153257961404,0.265346481961188,0.818,0.678,1
"Cyp51",0.000107677446669671,-0.310890620916663,0.176,0.292,1
"Sik3",0.000137741313704012,-0.299197883005849,0.508,0.613,1
"Pfdn5",0.00015007378091846,0.257644401689018,0.251,0.136,1
"Nol9",0.000154480666586986,0.161613998779398,0.095,0.027,1
"Ppp1r9b",0.000164805449605178,-0.19407514131242,0.05,0.131,1
