"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"1","Fgf1",1.01435197029626e-11,0.598009916181698,0.548,0.324,3.53674101483195e-07,2.62237053001368e-15,0.647116376496023,0.608,0.324,9.1434193269987e-11
"2","Gm47283",5.06610118562147e-08,0.345997633880371,0.11,0.014,0.00176639750039064,1.14631471889891e-23,0.744122549802661,0.276,0.014,3.99685553038483e-19
"3","Mir6236",3.73235523116248e-07,-0.344525289607551,0.277,0.455,0.0130136029844942,7.27043546641742e-08,-0.409440097297091,0.273,0.455,0.00253498273407576
"4","Snhg11",1.67021029159536e-20,-0.288771203037932,1,1,5.82352222370553e-16,3.48661807844935e-17,-0.269610517339,1,1,1.21567912541293e-12
