"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Kcnd2",6.11273254283666e-09,-1.11178384688189,0.351,0.859,0.000213132645571086
"Dlgap1",3.15017687085514e-08,-1.52501738271424,0.568,0.906,0.00109837216956106
"Kcnb2",3.91370472999969e-08,-2.13756345019329,0.162,0.707,0.00136459142820899
"Nrxn3",5.53359156164499e-08,-1.06829027780878,0.811,0.958,0.00192939736979876
"Meis2",7.26311694494553e-08,-1.21921995078434,0.405,0.927,0.00253243098519416
"Celf2",9.77970123913516e-07,-1.03831586715039,0.622,0.932,0.0340988843104926
"Epha6",1.08186626675906e-06,-1.84672200287412,0.135,0.618,0.0377214311230882
"Zfp385b",1.26752057964288e-06,-1.19191600369669,0.27,0.754,0.0441946400504085
"Il1rapl1",1.40068958997482e-06,-1.14762812684777,0.459,0.874,0.048837843933652
"Epha5",1.93578624898362e-06,-1.54206152532418,0.216,0.702,0.0674950591433119
"Cpa6",2.27072891500086e-06,-2.75502978247858,0.027,0.455,0.0791735050793349
"Auts2",2.31696260486902e-06,-0.904078171864083,0.703,0.948,0.0807855351439682
"Myo16",3.38236321511806e-06,-1.50092979478048,0.108,0.581,0.117932858221521
"Dlg2",4.01831512711365e-06,-0.843514114653853,0.649,0.937,0.140106593537072
"Stxbp6",4.07833765270408e-06,-1.45240935066929,0.027,0.461,0.142199398936833
"Cacna1c",4.68627006153179e-06,-1.19891511625204,0.27,0.728,0.163396178235429
"Prkg1",7.7103769546444e-06,-1.79176604434289,0.162,0.581,0.268837713277586
"Cst3",8.94772646577629e-06,1.20707446823415,0.811,0.581,0.311980378682222
"Kcnma1",9.43931794932929e-06,-1.22389773106035,0.243,0.712,0.329120698939264
"Cttnbp2",1.14271445877086e-05,-1.5123487866398,0.162,0.576,0.398430250339635
"Lrrc7",1.22653066183334e-05,-1.0972415173835,0.351,0.791,0.42765444586143
"Prkca",1.58366516333024e-05,-1.51919671086465,0.243,0.639,0.552176532498354
"Ctnna3",1.88935527127825e-05,-1.75109318099731,0.135,0.518,0.658761502436586
"Hivep2",1.89432822289882e-05,-1.06658868968871,0.432,0.801,0.660495421478131
"Ank3",2.59704735599353e-05,-0.979577916398198,0.405,0.853,0.905512501614264
"Arpp21",2.64944651118771e-05,-1.17338002414043,0.297,0.733,0.923782515055819
"Grm8",2.8298028495383e-05,-2.14319847403467,0.054,0.408,0.986667359548518
"Nrcam",2.92948224354764e-05,-1.31746083339447,0.189,0.613,1
"Ptpro",3.276999724441e-05,-1.09417714184695,0.135,0.581,1
"Ano3",3.87515349806854e-05,-1.37974216193946,0.108,0.518,1
"Dennd5b",4.55256565247312e-05,-1.31975729349072,0.081,0.455,1
"Anks1b",4.5784909284764e-05,-0.695943331786812,0.459,0.843,1
"Nr2f2",5.42329383226459e-05,0.837424272013531,0.135,0.01,1
"Srrm3",5.48984760736007e-05,-1.54549822660034,0.027,0.361,1
"Trpm3",5.90751206755598e-05,-1.61310063261899,0.135,0.513,1
"Tenm3",5.99853188229687e-05,-1.83853624100159,0.243,0.602,1
"Chsy3",6.2549139940802e-05,-1.50660253924861,0.216,0.592,1
"Gm42971",7.95545858381749e-05,0.666016415332766,0.081,0,1
"Ddx4",7.95545858381749e-05,0.578491822679103,0.081,0,1
"ENSMUSG00000120188",7.95545858381749e-05,0.53406286927026,0.081,0,1
"Pbx3",8.4781637878047e-05,-1.05520037458077,0.378,0.743,1
"Pcdh7",0.000102771196660637,-1.42902231387697,0.324,0.696,1
"Tmem176a",0.000106666604360352,0.764201440564777,0.108,0.005,1
"Tnik",0.000107595136126797,-0.889006171715575,0.351,0.759,1
"Dlgap4",0.000123049736101038,-1.40208163322365,0.054,0.382,1
"Dock3",0.000123101689473137,-1.03443379602317,0.297,0.675,1
"Gabrb3",0.00012422197289836,-1.28361239410926,0.378,0.738,1
"Fgf12",0.000139384946848012,-0.746680943699587,0.514,0.832,1
"Kalrn",0.000150089707072224,-1.17344713677205,0.27,0.649,1
"Dlgap2",0.000154546913291627,-0.987621377433707,0.324,0.749,1
"Dlc1",0.000175121672465075,-1.10168883058134,0.081,0.408,1
"Gria4",0.000209149257307321,-0.885755267286227,0.432,0.838,1
"Rasa2",0.000216817229375912,-1.00879014525677,0.108,0.476,1
"Tax1bp1",0.000220555139055373,-0.947921080878164,0.027,0.346,1
"Senp7",0.000235065346984236,-1.30505680125074,0.027,0.335,1
"Dscam",0.000236501956709245,-1.27893343385856,0.243,0.597,1
"Sybu",0.00024426759728977,-1.15030453074031,0.189,0.508,1
"Tnrc6b",0.000256840090290723,-0.679640136746217,0.216,0.613,1
"Ano4",0.000289206701636717,-1.0340999077696,0.216,0.571,1
"Dgki",0.000290264975060731,-0.982928857760595,0.189,0.586,1
"Nav2",0.000320974587716634,-1.1348726392498,0.324,0.675,1
"Grin2a",0.000327662103663488,-1.41965699644633,0.189,0.518,1
"Gria3",0.000365834404462554,-1.17181986433267,0.162,0.508,1
"Etl4",0.000390730156987565,-2.08916086731169,0.189,0.487,1
"Frmd3",0.000393043476988753,-1.30588795137079,0.081,0.382,1
"Mrtfb",0.0004106758508596,-1.01708331477848,0.135,0.461,1
"Rbfox2",0.000443402357501629,-0.96936397043151,0.216,0.597,1
"Bicd1",0.000449697872614668,-0.982226094865626,0.108,0.435,1
"Cdh18",0.000452075491677357,-1.44537850273091,0.108,0.424,1
"Pbx1",0.000456138590476444,-0.860584502381881,0.378,0.754,1
"Zfp608",0.000460636383286782,-1.12235576878071,0.243,0.576,1
"Tmeff2",0.000461874231576114,-1.09875072276786,0.216,0.539,1
"Grik3",0.00048490524647065,-1.32531616776936,0.054,0.346,1
"Srrm4",0.000503780320042023,-0.929659735961128,0.135,0.482,1
"Mbtd1",0.000506744396232227,-1.18834855688394,0,0.262,1
"Ssh2",0.000506816276741297,-0.6800563353773,0.108,0.45,1
"Fgfr2",0.000543688290189155,-0.815981790047622,0.216,0.597,1
"Asic2",0.000549714490158131,-0.839356141461283,0.243,0.607,1
"Nsd3",0.000567274441969208,-1.1332061910173,0.054,0.351,1
"Dync1i1",0.000569614409556335,-0.928178722567617,0.216,0.602,1
"Zdhhc17",0.000602794310694206,-1.13055442160699,0.054,0.34,1
"Fbxl17",0.000613047713160942,-1.06399354856812,0.162,0.482,1
"Nebl",0.000617339321517694,-1.12817992795273,0.135,0.455,1
"Ocel1",0.000620794970610616,1.27306188977267,0.108,0.01,1
"Slc8a1",0.000626826107272244,-1.02834558063102,0.486,0.801,1
"Nptn",0.000647907857015597,-0.644985253042095,0.297,0.675,1
"Nhsl2",0.000667872066707154,-1.21694958877726,0.027,0.304,1
"Lgr5",0.000673898797181924,-0.982038323666671,0.108,0.435,1
"Mpped2",0.000744538226636524,-0.86367930813682,0.135,0.45,1
