"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mcf2l",0.000369722251079115,-1.46314638949982,0.041,0.199,1
"Rptor",0.000523105438762791,-0.981777912466575,0.052,0.221,1
"Tia1",0.000571057057452603,-0.925764630775099,0.062,0.235,1
"Cst3",0.000676878563667318,0.561414103806704,0.763,0.625,1
"Ubxn6",0.00124078865499754,0.895074795036795,0.113,0.015,1
"Gpm6a",0.00150674694231657,-0.671100084701101,0.216,0.412,1
"Pde4d",0.00164636165248192,0.724968142046353,0.608,0.478,1
"Slc25a4",0.00200444623201801,0.681558823865497,0.485,0.316,1
"Sdf4",0.00212543881312773,-0.826913639646272,0.021,0.14,1
"Psma1",0.0022275872946513,-0.850341323682613,0.052,0.191,1
"Pard3",0.00242012426176722,-0.713714664109948,0.227,0.404,1
"Akap8l",0.00378194511565363,0.936908527663038,0.247,0.11,1
"Ano6",0.00386881905973282,-0.838234648058018,0.072,0.213,1
"Sf3b3",0.00402707253493474,0.833950136286684,0.206,0.081,1
"Kdm6a",0.00428432549762989,-0.954837026270776,0.072,0.206,1
"Eloc",0.00485177543608166,-0.698998554395521,0.021,0.125,1
"Jarid2",0.00522849940342677,-0.895466376442273,0.062,0.191,1
"Fkbp2",0.00540819647901876,0.75961053009604,0.124,0.029,1
"Arpc2",0.00541186076103491,-0.805663638771247,0.082,0.221,1
"Rapgef6",0.00596918811608652,-0.376008897643778,0.093,0.25,1
"N4bp2l2",0.0061309519700412,0.908764421859885,0.216,0.096,1
"Erbin",0.00616863445491549,-0.623463251434589,0.103,0.25,1
"Ric1",0.00621267341201728,0.733855753765778,0.134,0.037,1
"Ndrg1",0.0062544048884999,-0.757763808237657,0.031,0.14,1
"Ncor1",0.00627800439142222,0.721383663589472,0.423,0.279,1
"Asb3",0.00661849866418957,0.886714367945337,0.196,0.081,1
"Ppp1r10",0.00668259698837268,-0.811951031562319,0.041,0.154,1
"Robo2",0.00695150539513914,-0.588070318108854,0.031,0.14,1
"Msi2",0.00727900664739648,-0.606914849394166,0.247,0.404,1
"Eif4e",0.00754685999661016,0.966754764966586,0.103,0.022,1
"Elovl7",0.00767920270986052,-1.06204097454691,0.052,0.162,1
"Gm49417",0.00795452515592218,-0.760136057339831,0.072,0.199,1
"Wdfy3",0.00797003596415225,-0.721076261002782,0.175,0.331,1
"Ube3c",0.00842049254450754,-0.595518059149272,0.072,0.199,1
"Cldn5",0.00847791107793306,-0.550857641464096,0.196,0.368,1
"Rps7",0.0088776737433979,0.484628699616585,0.299,0.147,1
"Rfx3",0.00899486241305739,0.734741695745336,0.216,0.096,1
"Trrap",0.00904033734119387,-0.855455998661634,0.021,0.11,1
"Fam13b",0.00915506196293816,0.775335397644068,0.186,0.074,1
"Diaph1",0.00951041350658948,0.77769297913115,0.113,0.029,1
"Gm17106",0.00975801232358606,-0.745697639082029,0.021,0.11,1
"Gcc2",0.0102193094508538,-0.661441772444326,0.113,0.25,1
"Rif1",0.0103452799364385,0.984485101545405,0.144,0.051,1
"Uri1",0.0106998964587171,-0.835298683691562,0.041,0.14,1
"Itih5",0.0113418732950717,-0.623156445654062,0.165,0.316,1
"Rpl12",0.0114468860918692,1.04492638121594,0.165,0.066,1
"Rictor",0.0116040112313713,-0.556873642918106,0.052,0.162,1
"Rsbn1l",0.0116604924609008,-0.543359423724374,0.093,0.228,1
"Zfp277",0.012399599792505,0.874708124685166,0.144,0.051,1
"Crim1",0.0124208620653717,-0.652270958673253,0.082,0.206,1
"Ccar1",0.0125585624278786,0.578555337884368,0.206,0.088,1
"Dock3",0.0126398080791071,-0.721328727432674,0.031,0.125,1
"Tbc1d4",0.0129069652493006,-0.562988999494037,0.206,0.375,1
"Lrp1b",0.0129577232144186,-0.540516690673833,0.093,0.221,1
"Tcf7l2",0.0130148571419799,-0.817420483176119,0.052,0.154,1
"Nvl",0.0130799464152688,-0.674966927879747,0.031,0.125,1
"Prkca",0.0132116284038756,-0.63597049541706,0.082,0.206,1
"Frs2",0.0132296423674416,-0.599327840298757,0.031,0.125,1
"Cox6c",0.0132796033933189,-0.589111949157991,0.144,0.287,1
"Serinc3",0.0132809286418853,-0.661237587659334,0.155,0.287,1
"Cwc27",0.0134227657314714,-0.807336266508417,0.041,0.14,1
"Pla2r1",0.0136759898592709,0.796597097876604,0.134,0.044,1
"Cradd",0.0139774068242144,-0.796273160129527,0.021,0.103,1
"Fam133b",0.0140371007315671,-0.756908984723832,0.052,0.154,1
"Ubl3",0.0142232249693655,-0.579149789035479,0.093,0.221,1
"Tardbp",0.0144202282048245,-0.750019505564009,0.072,0.184,1
"B430010I23Rik",0.0146455578702041,-0.623108776529427,0.062,0.176,1
"Fer",0.014671160266245,-0.565415463898991,0.082,0.206,1
"Trak2",0.0149798578905998,-0.697326045592877,0.052,0.154,1
"Crebrf",0.0150927544856589,-0.724077065444372,0.072,0.184,1
"Stk39",0.0153179457857683,-0.728824484487414,0.155,0.294,1
"Dnm3",0.0153990220518693,-0.626792450681017,0.216,0.382,1
"Trim3",0.0156332603005061,-0.565356188959694,0.021,0.103,1
"Luzp2",0.0157261904970683,-0.789467140587319,0.041,0.14,1
"2810403D21Rik",0.0159746319611069,0.610462748089106,0.155,0.059,1
"Col8a1",0.0162223464027713,-0.695569056042341,0.021,0.103,1
"Arnt",0.0163731525067433,-0.732065173107354,0.072,0.184,1
"Srsf2",0.0166703180019875,-0.712552961647519,0.072,0.184,1
"Sst",0.01778965283789,0.677478197075644,0.278,0.154,1
"Smap1",0.0178456742222004,-0.756030941496803,0.062,0.162,1
"Hipk3",0.0183911460709559,-0.630969062187039,0.031,0.118,1
"Dnajc18",0.0183955795981022,0.717206408591584,0.103,0.029,1
"Larp1",0.0186095145460523,-0.740729227857913,0.041,0.132,1
"Pcsk1n",0.019162689332512,0.494661260339934,0.392,0.25,1
