"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"410","Exc-neuron.sleep","Exc-neuron","sleep","GO:0032589","neuron projection membrane","8/629","71/28804",0.000156942873627636,0.000941657241765814,0.000575362259034164,"11941/66797/14799/14810/241226/16510/17762/18483",8
"414","Exc-neuron.sleep","Exc-neuron","sleep","GO:0031674","I band","11/629","144/28804",0.000336164783657431,0.00192832985790307,0.00117822937476231,"60595/11674/109676/13405/13518/208727/26556/226438/67399/18810/20265",11
"416","Exc-neuron.sleep","Exc-neuron","sleep","GO:0098857","membrane microdomain","20/629","395/28804",0.000489388235658292,0.00273370634956261,0.00167032269392513,"11514/11838/11928/11941/12361/66797/13405/16508/16531/16835/17762/24012/269295/78473/11739/21960/22142/22143/22154/22334",20
"417","Exc-neuron.sleep","Exc-neuron","sleep","GO:0030027","lamellipodium","12/629","175/28804",0.00049227662233503,0.00273370634956261,0.00167032269392513,"11352/104418/13405/13800/14086/16410/18720/269608/243725/56013/20257/20908",12
"424","Exc-neuron.sleep","Exc-neuron","sleep","GO:0099571","postsynaptic cytoskeleton","4/629","19/28804",0.000672363888642531,0.00347498960268714,0.00212325438518694,"11465/30785/226180/243725",4
"431","Exc-neuron.sleep","Exc-neuron","sleep","GO:0005881","cytoplasmic microtubule","7/629","82/28804",0.00211673588744776,0.0102308901226642,0.00625117908281357,"56430/77521/18080/52250/22070/22142/22143",7
"433","Exc-neuron.sleep","Exc-neuron","sleep","GO:0097038","perinuclear endoplasmic reticulum","4/629","26/28804",0.00229788074454037,0.0109044886240916,0.00666275469469601,"13518/233552/16508/74309",4
"437","Exc-neuron.sleep","Exc-neuron","sleep","GO:0043194","axon initial segment","4/629","27/28804",0.00265144076143434,0.0121408076970941,0.00741815836301575,"12424/66797/269116/20265",4
"438","Exc-neuron.sleep","Exc-neuron","sleep","GO:0090575","RNA polymerase II transcription regulator complex","13/629","242/28804",0.00272598935950789,0.0123736212666358,0.00756040984833767,"11865/233490/13170/14281/14284/51810/16477/16911/17978/18143/17131/101206/21833",13
"441","Exc-neuron.sleep","Exc-neuron","sleep","GO:0019898","extrinsic component of membrane","16/629","337/28804",0.00326998513262851,0.0144655274511193,0.00883858604091381,"11816/12561/12563/320127/223254/14704/76071/545156/50791/18222/20200/170625/223435/22187/78610/72145",16
"444","Exc-neuron.sleep","Exc-neuron","sleep","GO:0098791","Golgi apparatus subcompartment","15/629","311/28804",0.00374163396223083,0.0161415944486322,0.0098626802136228,"235574/54667/56175/12211/12921/70028/14348/15893/17912/56846/30052/18554/56367/228960/233781",15
"448","Exc-neuron.sleep","Exc-neuron","sleep","GO:0098802","plasma membrane signaling receptor complex","11/629","199/28804",0.00453268770832877,0.018928503869981,0.0115655105315673,"11477/12982/14799/14800/14809/14810/14816/241226/16410/243499/78473",11
"450","Exc-neuron.sleep","Exc-neuron","sleep","GO:0016607","nuclear speck","16/629","350/28804",0.0046984445659023,0.0193117170346535,0.0117996577162735,"54194/67040/104418/208727/51810/67684/72289/17762/18720/18795/228852/19134/20637/225027/101869/235320",16
"456","Exc-neuron.sleep","Exc-neuron","sleep","GO:0043083","synaptic cleft","3/629","19/28804",0.00773797835654394,0.0303701105422251,0.0185564498775846,"210933/11816/14810",3
"460","Exc-neuron.sleep","Exc-neuron","sleep","GO:0016363","nuclear matrix","7/629","106/28804",0.00869582572296676,0.0331330001999171,0.0202446038729076,"54194/12361/13435/23885/51810/320678/56876",7
"461","Exc-neuron.sleep","Exc-neuron","sleep","GO:0016010","dystrophin-associated glycoprotein complex","3/629","20/28804",0.00895773520172455,0.0331626792574483,0.0202627380822885,"13405/13527/244431",3
"462","Exc-neuron.sleep","Exc-neuron","sleep","GO:0030673","axolemma","3/629","20/28804",0.00895773520172455,0.0331626792574483,0.0202627380822885,"66797/16510/17762",3
"463","Exc-neuron.sleep","Exc-neuron","sleep","GO:0033268","node of Ranvier","3/629","20/28804",0.00895773520172455,0.0331626792574483,0.0202627380822885,"269116/20265/20745",3
"465","Exc-neuron.sleep","Exc-neuron","sleep","GO:0019897","extrinsic component of plasma membrane","10/629","190/28804",0.00922852700465343,0.0334520995181028,0.0204395768380423,"11816/12561/12563/320127/223254/14704/50791/18222/20200/170625",10
"466","Exc-neuron.sleep","Exc-neuron","sleep","GO:0031672","A band","4/629","38/28804",0.00923525964187798,0.0334520995181028,0.0204395768380423,"109676/13518/208727/19989",4
"467","Exc-neuron.sleep","Exc-neuron","sleep","GO:0032809","neuronal cell body membrane","4/629","38/28804",0.00923525964187798,0.0334520995181028,0.0204395768380423,"11514/11941/239857/16508",4
"469","Exc-neuron.sleep","Exc-neuron","sleep","GO:0035770","ribonucleoprotein granule","12/629","253/28804",0.0101512641078673,0.0362942456459366,0.0221761573517217,"11838/11865/319618/15388/51810/226180/17762/19943/20102/217351/22142/22154",12
"472","Exc-neuron.sleep","Exc-neuron","sleep","GO:0044298","cell body membrane","4/629","41/28804",0.0120386362747223,0.0421756250698326,0.0257697406657779,"11514/11941/239857/16508",4
"481","Inh-neuron.circadian","Inh-neuron","circadian","GO:0030426","growth cone","15/238","202/28804",1.59664563876657e-10,1.28050980229079e-08,8.16810295200582e-09,"12313/12631/54160/12877/238988/14810/15519/15516/17755/18212/56177/239606/20614/20257/22627",15
"484","Inh-neuron.circadian","Inh-neuron","circadian","GO:0099572","postsynaptic specialization","20/238","438/28804",8.36766449625861e-10,4.19429182874963e-08,2.67545062183006e-08,"226251/11461/11838/216831/11928/66259/12877/12955/238988/14433/14810/15481/241568/17755/64011/18212/50873/116837/68585/22631",20
"488","Inh-neuron.circadian","Inh-neuron","circadian","GO:1902495","transmembrane transporter complex","16/238","373/28804",1.01531680693333e-07,3.39285032983554e-06,2.16422793056841e-06,"11928/11931/11951/12287/12313/12314/14407/14810/16497/70357/80334/72413/238076/66218/56177/20614",16
"491","Inh-neuron.circadian","Inh-neuron","circadian","GO:0043195","terminal bouton","8/238","88/28804",7.02881452733972e-07,1.77965238074074e-05,1.13520285738286e-05,"12424/238988/14810/15481/18212/50873/19276/19339",8
"492","Inh-neuron.circadian","Inh-neuron","circadian","GO:0043679","axon terminus","11/238","194/28804",7.10085737951419e-07,1.77965238074074e-05,1.13520285738286e-05,"11461/11465/12287/12424/238988/14810/15481/18212/50873/19276/19339",11
"495","Inh-neuron.circadian","Inh-neuron","circadian","GO:0045211","postsynaptic membrane","13/238","326/28804",3.65243679908799e-06,7.70856398123307e-05,4.91713098159768e-05,"11838/14407/14810/74053/15481/383348/241568/50791/26422/64011/68585/232333/23964",13
"497","Inh-neuron.circadian","Inh-neuron","circadian","GO:0048786","presynaptic active zone","7/238","99/28804",1.87929213584457e-05,0.000358855307844606,0.000228906260155504,"216831/238988/18212/19339/116837/72961/20614",7
"498","Inh-neuron.circadian","Inh-neuron","circadian","GO:0008021","synaptic vesicle","10/238","234/28804",2.73077547029532e-05,0.000497745892540192,0.00031750164558936,"11984/12313/14810/15481/50873/19276/19339/72961/20614/22318",10
"499","Inh-neuron.circadian","Inh-neuron","circadian","GO:0030133","transport vesicle","12/238","346/28804",3.44331881075291e-05,0.000595889360657855,0.000380105301587764,"432442/11984/12313/14810/15481/64011/50873/19276/19339/72961/20614/22318",12
"504","Inh-neuron.circadian","Inh-neuron","circadian","GO:0043197","dendritic spine","9/238","200/28804",4.62601286827942e-05,0.000662511128635731,0.000422601927440563,"11838/216831/12631/12955/14810/15481/64011/18212/23964",9
"505","Inh-neuron.circadian","Inh-neuron","circadian","GO:0042734","presynaptic membrane","9/238","201/28804",4.80852855140034e-05,0.000664903430728115,0.000424127926675238,"244682/53870/238988/14810/383348/19266/116837/232333/20614",9
"507","Inh-neuron.circadian","Inh-neuron","circadian","GO:0016469","proton-transporting two-sector ATPase complex","5/238","50/28804",5.77792358623847e-05,0.000747402373574718,0.000476752268745653,"11947/11951/11984/73834/11973",5
"508","Inh-neuron.circadian","Inh-neuron","circadian","GO:0099569","presynaptic cytoskeleton","3/238","11/28804",8.7520524172873e-05,0.00109674156854131,0.000699588400460794,"11465/238988/116837",3
"510","Inh-neuron.circadian","Inh-neuron","circadian","GO:0098857","membrane microdomain","12/238","395/28804",0.000121371471177555,0.00143146941006469,0.000913104256846622,"11461/11838/11928/11931/11947/74053/15481/50873/11739/20614/22142/22154",12
"513","Inh-neuron.circadian","Inh-neuron","circadian","GO:0008180","COP9 signalosome","4/238","35/28804",0.000194587746850237,0.00210891044559311,0.00134522965816807,"70350/56455/15516/14828",4
"521","Inh-neuron.circadian","Inh-neuron","circadian","GO:0030027","lamellipodium","7/238","175/28804",0.000656969383196053,0.00584547074210417,0.00372870295401316,"226251/11461/12631/14158/20614/20257/57816",7
"523","Inh-neuron.circadian","Inh-neuron","circadian","GO:0016607","nuclear speck","10/238","350/28804",0.000713301664405299,0.00596973549586246,0.00380796882922845,"14266/70350/80744/67769/192196/21761/71838/50873/56194/22427",10
"527","Inh-neuron.circadian","Inh-neuron","circadian","GO:0019897","extrinsic component of plasma membrane","7/238","190/28804",0.00106329833217146,0.00836044374903442,0.0053329513873615,"14158/16497/70357/50791/56177/20614/23964",7
"532","Inh-neuron.circadian","Inh-neuron","circadian","GO:0032589","neuron projection membrane","4/238","71/28804",0.00286367754460697,0.0205059767033463,0.0130803316417198,"57436/14407/14810/19876",4
"535","Inh-neuron.circadian","Inh-neuron","circadian","GO:0043292","contractile fiber","7/238","236/28804",0.00360963699442297,0.024533295504468,0.015649273677873,"11465/11674/12313/12314/12955/57339/74103",7
"537","Inh-neuron.circadian","Inh-neuron","circadian","GO:0034663","endoplasmic reticulum chaperone complex","2/238","12/28804",0.00424874951230579,0.0274798153941068,0.0175287967994959,"14828/71853",2
"538","Inh-neuron.circadian","Inh-neuron","circadian","GO:0044294","dendritic growth cone","2/238","12/28804",0.00424874951230579,0.0274798153941068,0.0175287967994959,"15519/15516",2
"544","Inh-neuron.circadian","Inh-neuron","circadian","GO:0001725","stress fiber","4/238","88/28804",0.00616486588362324,0.0350875448420271,0.0223816075511552,"226251/11461/77569/74103",4
"545","Inh-neuron.circadian","Inh-neuron","circadian","GO:0097517","contractile actin filament bundle","4/238","88/28804",0.00616486588362324,0.0350875448420271,0.0223816075511552,"226251/11461/77569/74103",4
"547","Inh-neuron.circadian","Inh-neuron","circadian","GO:0031225","anchored component of membrane","6/238","198/28804",0.00622537915944935,0.0350875448420271,0.0223816075511552,"269784/244682/53870/268890/19339/20614",6
"552","Inh-neuron.circadian","Inh-neuron","circadian","GO:1990124","messenger ribonucleoprotein complex","2/238","15/28804",0.0066500084987383,0.0350875448420271,0.0223816075511552,"12877/15481",2
"553","Inh-neuron.circadian","Inh-neuron","circadian","GO:0098800","inner mitochondrial membrane protein complex","5/238","143/28804",0.00681915888467697,0.0355127625033177,0.0226528449620848,"11947/11951/12857/12868/66218",5
"554","Inh-neuron.circadian","Inh-neuron","circadian","GO:0019898","extrinsic component of membrane","8/238","337/28804",0.00722759126445285,0.037157232013405,0.0237018175069101,"14158/16497/70357/50791/56177/20614/23964/22187",8
"558","Inh-neuron.circadian","Inh-neuron","circadian","GO:0005681","spliceosomal complex","6/238","210/28804",0.00820866713140904,0.0401423843865247,0.0256059834779512,"80744/13207/15481/74200/192196/56194",6
"559","Inh-neuron.circadian","Inh-neuron","circadian","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","2/238","17/28804",0.00852034033614972,0.0411645358409161,0.026257992411977,"11947/11973",2
"563","Inh-neuron.circadian","Inh-neuron","circadian","GO:0031256","leading edge membrane","5/238","156/28804",0.00972950763134122,0.0448452018410095,0.0286058119106584,"216831/57436/14407/14810/19876",5
"568","Inh-neuron.circadian","Inh-neuron","circadian","GO:0099571","postsynaptic cytoskeleton","2/238","19/28804",0.0105975552742824,0.0461915180976874,0.0294645987603046,"11461/11465",2
"574","Inh-neuron.circadian","Inh-neuron","circadian","GO:0098831","presynaptic active zone cytoplasmic component","2/238","20/28804",0.0117114687411099,0.0475701838208795,0.0303440206548726,"238988/116837",2
"577","Inh-neuron.circadian","Inh-neuron","circadian","GO:0099568","cytoplasmic region","6/238","229/28804",0.0122209952281882,0.0485209810544898,0.0309505142308466,"11838/56455/238988/57436/16497/116837",6
"578","Inh-neuron.sleep","Inh-neuron","sleep","GO:0022626","cytosolic ribosome","14/63","112/28804",2.48371104257587e-21,5.98574361260785e-19,3.81707170753765e-19,"67025/19933/65019/19943/27367/19951/56040/67097/20044/16898/20088/78294/20091/20102",14
"579","Inh-neuron.sleep","Inh-neuron","sleep","GO:0044391","ribosomal subunit","15/63","201/28804",2.42859562728369e-19,2.92645773087684e-17,1.86618400833378e-17,"18148/67025/19933/65019/19943/27367/19951/56040/67097/20044/16898/20088/78294/20091/20102",15
"586","Inh-neuron.sleep","Inh-neuron","sleep","GO:0098800","inner mitochondrial membrane protein complex","8/63","143/28804",9.31690409791458e-10,2.49485987510824e-08,1.59095672315266e-08,"66043/71679/103172/12857/12864/67184/17992/66218",8
"588","Inh-neuron.sleep","Inh-neuron","sleep","GO:0005746","mitochondrial respirasome","5/63","85/28804",1.22047942849929e-06,2.67395947516663e-05,1.70516743120475e-05,"12857/12864/67184/17992/66218",5
"589","Inh-neuron.sleep","Inh-neuron","sleep","GO:0098803","respiratory chain complex","5/63","87/28804",1.3702271593731e-06,2.75187287840764e-05,1.75485232691642e-05,"12857/12864/67184/17992/66218",5
"590","Inh-neuron.sleep","Inh-neuron","sleep","GO:0070469","respirasome","5/63","95/28804",2.12000008837002e-06,3.93015400997827e-05,2.50623492228358e-05,"12857/12864/67184/17992/66218",5
"593","Inh-neuron.sleep","Inh-neuron","sleep","GO:0070069","cytochrome complex","3/63","37/28804",7.34700229443088e-05,0.00110664222059865,0.00070569890459665,"12857/12864/17992",3
"595","Inh-neuron.sleep","Inh-neuron","sleep","GO:0016469","proton-transporting two-sector ATPase complex","3/63","50/28804",0.000181611953241504,0.00218842403656013,0.00139554448280314,"66043/71679/11984",3
"596","Inh-neuron.sleep","Inh-neuron","sleep","GO:0030964","NADH dehydrogenase complex","3/63","50/28804",0.000181611953241504,0.00218842403656013,0.00139554448280314,"67184/17992/66218",3
"599","Inh-neuron.sleep","Inh-neuron","sleep","GO:0005844","polysome","3/63","78/28804",0.000674856308116953,0.00739274410255389,0.00471430722416627,"67025/19951/20102",3
"601","Inh-neuron.sleep","Inh-neuron","sleep","GO:0043195","terminal bouton","3/63","88/28804",0.00095843852380738,0.00927886652342268,0.00591707583498454,"12424/15481/19339",3
"603","Inh-neuron.sleep","Inh-neuron","sleep","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","2/63","22/28804",0.00105730117281564,0.00980036856340653,0.00624963446279691,"71679/11984",2
"604","Inh-neuron.sleep","Inh-neuron","sleep","GO:1902495","transmembrane transporter complex","5/63","373/28804",0.00134651455262017,0.0120188891548689,0.00766437133265283,"12286/12313/67184/17992/66218",5
"607","Inh-neuron.sleep","Inh-neuron","sleep","GO:0008021","synaptic vesicle","4/63","234/28804",0.00173741050683608,0.0139324418785755,0.0088846320780608,"11984/12313/15481/19339",4
"608","Inh-neuron.sleep","Inh-neuron","sleep","GO:0043292","contractile fiber","4/63","236/28804",0.00179213982670473,0.0139324418785755,0.0088846320780608,"11674/12313/13010/13518",4
"611","Inh-neuron.sleep","Inh-neuron","sleep","GO:1990204","oxidoreductase complex","3/63","121/28804",0.0023897171748688,0.0163212584972239,0.0104079656719576,"67184/17992/66218",3
"613","Inh-neuron.sleep","Inh-neuron","sleep","GO:0101031","chaperone complex","2/63","34/28804",0.00252472751892326,0.0163212584972239,0.0104079656719576,"15516/15481",2
"617","Inh-neuron.sleep","Inh-neuron","sleep","GO:0099572","postsynaptic specialization","5/63","438/28804",0.00270892257215334,0.0163212584972239,0.0104079656719576,"13518/14433/15481/11426/20044",5
"621","Inh-neuron.sleep","Inh-neuron","sleep","GO:0030133","transport vesicle","4/63","346/28804",0.00698564540246508,0.037608739873423,0.0239828609806498,"11984/12313/15481/19339",4
"624","Inh-neuron.sleep","Inh-neuron","sleep","GO:0043679","axon terminus","3/63","194/28804",0.00888247543817562,0.045251654839922,0.0288567006186006,"12424/15481/19339",3
"630","Astro.circadian","Astro","circadian","GO:0098800","inner mitochondrial membrane protein complex","15/150","143/28804",1.18848512739079e-15,1.52918419724282e-13,8.96576499610596e-14,"11951/228033/71679/11958/66477/103172/12857/12859/110323/12866/12868/17992/68202/66218/67530",15
"632","Astro.circadian","Astro","circadian","GO:0043679","axon terminus","14/150","194/28804",1.98137067472834e-12,1.52961816089028e-10,8.96830936982301e-11,"11461/11465/76709/12424/14225/14805/15481/16526/16531/23980/19339/235072/20617/104069",14
"634","Astro.circadian","Astro","circadian","GO:0016469","proton-transporting two-sector ATPase complex","8/150","50/28804",1.99923053300942e-10,1.10243283677376e-08,6.46367766311315e-09,"11951/228033/71679/11958/66477/11984/11973/66144",8
"635","Astro.circadian","Astro","circadian","GO:0005746","mitochondrial respirasome","9/150","85/28804",6.50043322706654e-10,2.62081812402278e-08,1.53661275338123e-08,"12857/12859/110323/12866/12868/17992/68202/66218/67530",9
"637","Astro.circadian","Astro","circadian","GO:0030426","growth cone","12/150","202/28804",7.54482963209741e-10,2.62081812402278e-08,1.53661275338123e-08,"76709/12313/12631/15519/15516/18189/56177/20614/20617/104069/20257/22627",12
"638","Astro.circadian","Astro","circadian","GO:0098803","respiratory chain complex","9/150","87/28804",8.02680294716668e-10,2.62081812402278e-08,1.53661275338123e-08,"12857/12859/110323/12866/12868/17992/68202/66218/67530",9
"639","Astro.circadian","Astro","circadian","GO:0070069","cytochrome complex","7/150","37/28804",8.14762111095164e-10,2.62081812402278e-08,1.53661275338123e-08,"12857/12859/110323/12866/12868/17992/67530",7
"641","Astro.circadian","Astro","circadian","GO:0070469","respirasome","9/150","95/28804",1.77502159165309e-09,4.89398810270066e-08,2.86939580605575e-08,"12857/12859/110323/12866/12868/17992/68202/66218/67530",9
"644","Astro.circadian","Astro","circadian","GO:1902495","transmembrane transporter complex","14/150","373/28804",1.06780024951158e-08,2.42453468418512e-07,1.42152974393183e-07,"11931/11951/228033/12313/12314/14805/16526/16531/17992/68202/66218/56177/20614/67530",14
"648","Astro.circadian","Astro","circadian","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","5/150","22/28804",8.78199820467709e-08,1.61421490809779e-06,9.4643088421332e-07,"11951/228033/71679/11958/11984",5
"650","Astro.circadian","Astro","circadian","GO:0043195","terminal bouton","7/150","88/28804",4.02540625792739e-07,6.75568180678249e-06,3.96092606615281e-06,"12424/14805/15481/16531/19339/20617/104069",7
"651","Astro.circadian","Astro","circadian","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)","4/150","13/28804",4.87042530406289e-07,7.83326736403449e-06,4.59272561567334e-06,"11951/228033/71679/11958",4
"657","Astro.circadian","Astro","circadian","GO:0043292","contractile fiber","9/150","236/28804",4.352904762942e-06,5.60073746165204e-05,3.28377025976327e-05,"11465/11674/109676/12313/12314/12955/13010/14225/64009",9
"660","Astro.circadian","Astro","circadian","GO:0099572","postsynaptic specialization","11/150","438/28804",1.98977666966729e-05,0.000232743574088356,0.000136459962991537,"11461/109676/66259/12955/12386/14433/14805/15481/64011/68585/22631",11
"663","Astro.circadian","Astro","circadian","GO:0034663","endoplasmic reticulum chaperone complex","3/150","12/28804",2.94219543342771e-05,0.000315468732584193,0.000184962578417239,"22027/14828/71853",3
"664","Astro.circadian","Astro","circadian","GO:0008180","COP9 signalosome","4/150","35/28804",3.2624293394175e-05,0.000331394138161883,0.000194299808303258,"70350/56455/15516/14828",4
"667","Astro.circadian","Astro","circadian","GO:0030027","lamellipodium","7/150","175/28804",3.84195263039523e-05,0.00037074842883314,0.000217373635667099,"11461/76709/68732/12631/12386/20614/20257",7
"670","Astro.circadian","Astro","circadian","GO:0045211","postsynaptic membrane","9/150","326/28804",5.60317901004989e-05,0.000502983046018432,0.000294904158423678,"109676/12386/14805/15481/16531/64011/24012/68585/64009",9
"672","Astro.circadian","Astro","circadian","GO:0043197","dendritic spine","7/150","200/28804",8.91792712173482e-05,0.000764959970886587,0.000448503937116488,"76709/12631/12955/210293/15481/64011/20512",7
"673","Astro.circadian","Astro","circadian","GO:0042734","presynaptic membrane","7/150","201/28804",9.1999070733455e-05,0.000771992202241601,0.000452627007041026,"23792/12386/14805/16531/18189/235072/20614",7
"676","Astro.circadian","Astro","circadian","GO:0048786","presynaptic active zone","5/150","99/28804",0.000172842765290232,0.00136157770208224,0.000798307079213747,"12386/16531/18189/19339/20614",5
"677","Astro.circadian","Astro","circadian","GO:0005938","cell cortex","8/150","306/28804",0.00021142093201242,0.00163216959513589,0.000956957902793061,"11461/12631/12386/56431/13627/77767/235072/20617",8
"681","Astro.circadian","Astro","circadian","GO:0008021","synaptic vesicle","7/150","234/28804",0.000234768068351617,0.00166788818618305,0.0009779000818908,"11984/12313/15481/23980/19339/20614/20617",7
"682","Astro.circadian","Astro","circadian","GO:0098857","membrane microdomain","9/150","395/28804",0.000237652461761834,0.00166788818618305,0.0009779000818908,"11461/11931/15481/16531/24012/11739/20614/22142/22154",9
"683","Astro.circadian","Astro","circadian","GO:0022626","cytosolic ribosome","5/150","112/28804",0.000307113549417129,0.00211688982276807,0.00124115438204291,"14109/19941/67186/16898/20090",5
"686","Astro.circadian","Astro","circadian","GO:1990204","oxidoreductase complex","5/150","121/28804",0.000438369424311866,0.00286797623363356,0.0016815241075299,"104174/17992/68202/66218/67530",5
"688","Astro.circadian","Astro","circadian","GO:0005635","nuclear envelope","9/150","435/28804",0.000479288836202003,0.00298749409214875,0.00175159866324511,"13010/14433/15370/18189/24012/68585/20617/64009/22154",9
"689","Astro.circadian","Astro","circadian","GO:0030133","transport vesicle","8/150","346/28804",0.000479856564023892,0.00298749409214875,0.00175159866324511,"11984/12313/15481/64011/23980/19339/20614/20617",8
"690","Astro.circadian","Astro","circadian","GO:0032587","ruffle membrane","4/150","72/28804",0.000552119025314202,0.00338282450430606,0.00198338496980039,"216190/76709/13627/18102",4
"693","Astro.circadian","Astro","circadian","GO:0016234","inclusion body","4/150","80/28804",0.00082191452282423,0.00480695463348716,0.00281836718352806,"15516/19184/20617/104069",4
"700","Astro.circadian","Astro","circadian","GO:0044294","dendritic growth cone","2/150","12/28804",0.00171812596917964,0.0090848852616896,0.00532656212507026,"15519/15516",2
"705","Astro.circadian","Astro","circadian","GO:0048787","presynaptic active zone membrane","3/150","49/28804",0.00213988453929656,0.0105896850278009,0.00620884178068503,"16531/18189/20614",3
"707","Astro.circadian","Astro","circadian","GO:0030964","NADH dehydrogenase complex","3/150","50/28804",0.00226785244959543,0.0108072968585659,0.00633642984617308,"17992/68202/66218",3
"714","Astro.circadian","Astro","circadian","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","2/150","17/28804",0.00348044478897533,0.0154419734315457,0.00905378862225888,"11973/66144",2
"717","Astro.circadian","Astro","circadian","GO:0044391","ribosomal subunit","5/150","201/28804",0.00411787747159417,0.0176476287606334,0.0103469871380861,"14109/19941/67186/16898/20090",5
"720","Astro.circadian","Astro","circadian","GO:0031430","M band","2/150","19/28804",0.00434640434004613,0.0176601271079769,0.0103543150483093,"109676/12955",2
"722","Astro.circadian","Astro","circadian","GO:0099571","postsynaptic cytoskeleton","2/150","19/28804",0.00434640434004613,0.0176601271079769,0.0103543150483093,"11461/11465",2
"723","Astro.circadian","Astro","circadian","GO:0019867","outer membrane","5/150","209/28804",0.00485240136268359,0.0193095559381017,0.0113213922189579,"18102/23980/11739/20617/22187",5
"725","Astro.circadian","Astro","circadian","GO:0030018","Z disc","4/150","131/28804",0.00496470211878068,0.0193573234126196,0.0113493987829649,"11674/109676/12955/14225",4
"733","Astro.circadian","Astro","circadian","GO:0031674","I band","4/150","144/28804",0.00691205774460334,0.025170323485065,0.0147576208052604,"11674/109676/12955/14225",4
"734","Astro.circadian","Astro","circadian","GO:0099523","presynaptic cytosol","2/150","25/28804",0.00747109865356191,0.0269518138343448,0.0158021270095013,"15481/104069",2
"735","Astro.circadian","Astro","circadian","GO:0036464","cytoplasmic ribonucleoprotein granule","5/150","235/28804",0.00787937844185151,0.0280105547823744,0.0164228777698677,"11461/58521/64009/22142/22154",5
"738","Astro.circadian","Astro","circadian","GO:0001726","ruffle","4/150","151/28804",0.00814394355171716,0.0280105547823744,0.0164228777698677,"216190/76709/13627/18102",4
"741","Astro.circadian","Astro","circadian","GO:0031256","leading edge membrane","4/150","156/28804",0.00910678929245319,0.0308352690077801,0.0180790369148424,"216190/76709/13627/18102",4
"747","Astro.circadian","Astro","circadian","GO:0016607","nuclear speck","6/150","350/28804",0.0102433502493063,0.0329494433019351,0.0193185991543934,"70350/68732/192196/72289/170791/244891",6
"750","Astro.circadian","Astro","circadian","GO:0035770","ribonucleoprotein granule","5/150","253/28804",0.0106181312780858,0.0333219404336677,0.019536998072644,"11461/58521/64009/22142/22154",5
"755","Astro.circadian","Astro","circadian","GO:0016324","apical plasma membrane","6/150","370/28804",0.013181192484461,0.0397495335859528,0.0233055623697296,"11931/11973/15516/16173/16526/16531",6
"756","Astro.circadian","Astro","circadian","GO:0101031","chaperone complex","2/150","34/28804",0.0135506881626576,0.0405470203936888,0.0237731371274695,"15516/15481",2
"758","Astro.circadian","Astro","circadian","GO:0045171","intercellular bridge","3/150","97/28804",0.0142886718382516,0.0421024986989703,0.024685130134384,"22153/227613/22154",3
"759","Astro.circadian","Astro","circadian","GO:0016528","sarcoplasm","3/150","98/28804",0.0146847431327955,0.0428721050990417,0.0251363583209544,"14225/22027/16531",3
"760","Astro.circadian","Astro","circadian","GO:0009925","basal plasma membrane","5/150","275/28804",0.014771994762105,0.0428721050990417,0.0251363583209544,"109676/11931/12386/15516/20512",5
"762","Astro.circadian","Astro","circadian","GO:0031672","A band","2/150","38/28804",0.0167522998519748,0.0475469686975166,0.0278772791654379,"109676/12955",2
"764","Astro.circadian","Astro","circadian","GO:0070062","extracellular exosome","3/150","104/28804",0.0171913125612514,0.0484368368514091,0.0283990180612298,"11465/11674/15481",3
"767","Astro.sleep","Astro","sleep","GO:0022626","cytosolic ribosome","2/17","112/28804",0.00196162488315266,0.0268251383322183,0.0125497723191664,"56040/20116",2
"768","Astro.sleep","Astro","sleep","GO:0005635","nuclear envelope","3/17","435/28804",0.00198704728386802,0.0268251383322183,0.0125497723191664,"11816/13010/260315",3
"769","Astro.sleep","Astro","sleep","GO:0044391","ribosomal subunit","2/17","201/28804",0.00615057588395971,0.0449172748429798,0.0210139297511016,"56040/20116",2
"776","Astro.sleep","Astro","sleep","GO:0043083","synaptic cleft","1/17","19/28804",0.0111578226851677,0.0487737072523713,0.0228181086560801,"11816",1
"777","Astro.sleep","Astro","sleep","GO:0016010","dystrophin-associated glycoprotein complex","1/17","20/28804",0.0117418184126079,0.0487737072523713,0.0228181086560801,"244431",1
"784","Micro.circadian","Micro","circadian","GO:0030426","growth cone","7/84","202/28804",2.15664295765323e-06,9.66852219934272e-05,5.74641849298565e-05,"12313/15519/15516/56177/20614/20257/22627",7
"788","Micro.circadian","Micro","circadian","GO:0008180","COP9 signalosome","4/84","35/28804",3.28861299297371e-06,9.66852219934272e-05,5.74641849298565e-05,"70350/56455/15516/14828",4
"789","Micro.circadian","Micro","circadian","GO:0070069","cytochrome complex","4/84","37/28804",4.12975867921421e-06,0.00011037718651718,6.56019082056994e-05,"12857/110323/12864/12868",4
"791","Micro.circadian","Micro","circadian","GO:0099572","postsynaptic specialization","9/84","438/28804",5.38234742332782e-06,0.000121723857112183,7.23457224512079e-05,"11461/66259/68097/14433/15481/11426/64011/50873/20965",9
