"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"122","Inh-neuron.circadian","Inh-neuron","circadian","mmu04966","Collecting duct acid secretion - Mus musculus (house mouse)","3/111","27/9370",0.0038476319580806,0.0438319870561375,0.034604200307477,"11984/73834/11973",3
"123","Inh-neuron.circadian","Inh-neuron","circadian","mmu05417","Lipid and atherosclerosis - Mus musculus (house mouse)","8/111","216/9370",0.00405040154427639,0.0438319870561375,0.034604200307477,"12313/12314/14281/15519/15516/14828/15481/22433",8
"124","Inh-neuron.circadian","Inh-neuron","circadian","mmu04612","Antigen processing and presentation - Mus musculus (house mouse)","5/111","90/9370",0.00421461414001322,0.0438319870561375,0.034604200307477,"15519/15516/14828/15481/14827",5
"125","Inh-neuron.circadian","Inh-neuron","circadian","mmu04915","Estrogen signaling pathway - Mus musculus (house mouse)","6/111","133/9370",0.00490101530981647,0.048543389735325,0.0383237287384145,"12313/12314/14281/15519/15516/15481",6
"126","Inh-neuron.sleep","Inh-neuron","sleep","mmu03010","Ribosome - Mus musculus (house mouse)","14/49","177/9370",1.66905014026912e-13,2.16976518234985e-11,1.89744647525331e-11,"67025/19933/65019/19943/27367/19951/56040/67097/20044/16898/20088/78294/20091/20102",14
"127","Inh-neuron.sleep","Inh-neuron","sleep","mmu05171","Coronavirus disease - COVID-19 - Mus musculus (house mouse)","14/49","249/9370",1.79446636074625e-11,1.16640313448506e-09,1.02001245768734e-09,"67025/19933/65019/19943/27367/19951/56040/67097/20044/16898/20088/78294/20091/20102",14
"128","Inh-neuron.sleep","Inh-neuron","sleep","mmu05012","Parkinson disease - Mus musculus (house mouse)","13/49","264/9370",5.58005765362873e-10,2.41802498323912e-08,2.11454816348036e-08,"66043/71679/12313/12857/12864/67184/17992/66218/19175/78294/11739/22151/22187",13
"129","Inh-neuron.sleep","Inh-neuron","sleep","mmu05020","Prion disease - Mus musculus (house mouse)","11/49","267/9370",9.12935669190282e-08,2.96704092486842e-06,2.59465927033028e-06,"66043/71679/12857/12864/15481/67184/17992/66218/19175/11739/22151",11
"130","Inh-neuron.sleep","Inh-neuron","sleep","mmu00190","Oxidative phosphorylation - Mus musculus (house mouse)","8/49","135/9370",4.13682998081486e-07,9.29537033611849e-06,8.12874490931819e-06,"66043/71679/11984/12857/12864/67184/17992/66218",8
"131","Inh-neuron.sleep","Inh-neuron","sleep","mmu05010","Alzheimer disease - Mus musculus (house mouse)","12/49","383/9370",4.29017092436238e-07,9.29537033611849e-06,8.12874490931819e-06,"66043/71679/12313/12857/12864/14433/67184/17992/66218/19175/11739/22151",12
"132","Inh-neuron.sleep","Inh-neuron","sleep","mmu05022","Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse)","13/49","471/9370",5.5188320489165e-07,1.02492595194164e-05,8.96291520726289e-06,"66043/71679/12313/12857/12864/67184/17992/66218/19175/78294/11739/22151/22187",13
"133","Inh-neuron.sleep","Inh-neuron","sleep","mmu05415","Diabetic cardiomyopathy - Mus musculus (house mouse)","9/49","211/9370",1.18084660329509e-06,1.91887573035452e-05,1.67804517310355e-05,"66043/71679/12857/12864/14433/67184/17992/66218/11739",9
"134","Inh-neuron.sleep","Inh-neuron","sleep","mmu05016","Huntington disease - Mus musculus (house mouse)","10/49","302/9370",2.80747433252903e-06,4.05524070254193e-05,3.54628336740509e-05,"66043/71679/12857/12864/67184/17992/66218/19175/11739/22151",10
"135","Inh-neuron.sleep","Inh-neuron","sleep","mmu05014","Amyotrophic lateral sclerosis - Mus musculus (house mouse)","10/49","369/9370",1.65115188823646e-05,0.00020197232956214,0.000176623575649483,"66043/71679/103172/12857/12864/67184/17992/66218/19175/22151",10
"136","Inh-neuron.sleep","Inh-neuron","sleep","mmu05208","Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)","8/49","222/9370",1.70899663475657e-05,0.00020197232956214,0.000176623575649483,"66043/71679/12857/12864/67184/17992/66218/11739",8
"137","Inh-neuron.sleep","Inh-neuron","sleep","mmu04714","Thermogenesis - Mus musculus (house mouse)","7/49","231/9370",0.000179656929083047,0.00194628339839967,0.0017020130123657,"66043/71679/12857/12864/67184/17992/66218",7
"138","Inh-neuron.sleep","Inh-neuron","sleep","mmu04932","Non-alcoholic fatty liver disease - Mus musculus (house mouse)","5/49","156/9370",0.00126726698365571,0.0126726698365571,0.0110821728125358,"12857/12864/67184/17992/66218",5
"139","Astro.circadian","Astro","circadian","mmu05012","Parkinson disease - Mus musculus (house mouse)","27/92","264/9370",1.01304867010231e-20,1.79309614608108e-18,1.36494978708521e-18,"11951/228033/71679/12313/12314/12857/12859/110323/12866/12868/13063/14828/17992/68202/66218/19173/19184/11739/20617/22142/22145/22153/227613/22154/22187/22223/67530",27
"140","Astro.circadian","Astro","circadian","mmu05020","Prion disease - Mus musculus (house mouse)","24/92","267/9370",4.20923579767055e-17,3.72517368093844e-15,2.83569569527279e-15,"11951/228033/71679/12857/12859/110323/12866/12868/13063/13653/14828/15481/17992/68202/66218/19173/19184/11739/22142/22145/22153/227613/22154/67530",24
"141","Astro.circadian","Astro","circadian","mmu05010","Alzheimer disease - Mus musculus (house mouse)","26/92","383/9370",1.63366241823809e-15,9.63860826760475e-14,7.33715050998161e-14,"11951/228033/71679/12313/12314/12857/12859/110323/12866/12868/13063/14433/17992/68202/66218/19173/19184/68585/11739/20617/22142/22145/22153/227613/22154/67530",26
"142","Astro.circadian","Astro","circadian","mmu00190","Oxidative phosphorylation - Mus musculus (house mouse)","17/92","135/9370",1.0083940590576e-14,4.46214371132988e-13,3.39669577787823e-13,"11951/228033/71679/11958/11984/11973/66144/12857/12859/110323/12866/12868/13063/17992/68202/66218/67530",17
"143","Astro.circadian","Astro","circadian","mmu05022","Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse)","27/92","471/9370",2.73306233619467e-14,9.67504067012915e-13,7.36488376911407e-13,"11951/228033/71679/12313/12314/12857/12859/110323/12866/12868/13063/14828/17992/68202/66218/19173/19184/11739/20617/22142/22145/22153/227613/22154/22187/22223/67530",27
"144","Astro.circadian","Astro","circadian","mmu05014","Amyotrophic lateral sclerosis - Mus musculus (house mouse)","24/92","369/9370",6.43186885065987e-14,1.89740131094466e-12,1.44434949628853e-12,"11461/11465/11951/228033/71679/103172/12857/12859/110323/12866/12868/13063/14828/17992/68202/66218/19173/19184/22142/22145/22153/227613/22154/67530",24
"145","Astro.circadian","Astro","circadian","mmu05016","Huntington disease - Mus musculus (house mouse)","22/92","302/9370",8.56581074800714e-14,2.16592643199609e-12,1.64875755751115e-12,"11951/228033/71679/12857/12859/110323/12866/12868/13063/17992/68202/66218/19173/19184/20512/11739/22142/22145/22153/227613/22154/67530",22
"146","Astro.circadian","Astro","circadian","mmu04714","Thermogenesis - Mus musculus (house mouse)","15/92","231/9370",5.82918108854916e-09,1.2897063158415e-07,9.81756814913543e-08,"11461/11465/11951/228033/71679/11958/12857/12859/110323/12866/12868/17992/68202/66218/67530",15
"147","Astro.circadian","Astro","circadian","mmu05415","Diabetic cardiomyopathy - Mus musculus (house mouse)","14/92","211/9370",1.50062325106799e-08,2.95122572710039e-07,2.24654708931817e-07,"11951/228033/71679/12857/12859/110323/12866/12868/14433/17992/68202/66218/11739/67530",14
"148","Astro.circadian","Astro","circadian","mmu05132","Salmonella infection - Mus musculus (house mouse)","15/92","253/9370",1.99976667153893e-08,3.53958700862391e-07,2.69442246270509e-07,"11461/11465/76709/13063/56455/14433/15519/15516/22027/16173/22142/22145/22153/227613/22154",15
"149","Astro.circadian","Astro","circadian","mmu05208","Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)","13/92","222/9370",2.23003712807948e-07,3.58833246972789e-06,2.73152873104472e-06,"11951/228033/71679/12857/12859/110323/12866/12868/17992/68202/66218/11739/67530",13
"150","Astro.circadian","Astro","circadian","mmu04932","Non-alcoholic fatty liver disease - Mus musculus (house mouse)","10/92","156/9370",2.74177620065372e-06,4.04411989596423e-05,3.07848555862874e-05,"12857/12859/110323/12866/12868/13063/17992/68202/66218/67530",10
"151","Astro.circadian","Astro","circadian","mmu04145","Phagosome - Mus musculus (house mouse)","10/92","182/9370",1.08513175021156e-05,0.000147744861374959,0.000112467096378203,"11461/11465/11984/11973/66144/22142/22145/22153/227613/22154",10
"152","Astro.circadian","Astro","circadian","mmu04260","Cardiac muscle contraction - Mus musculus (house mouse)","7/92","87/9370",2.15652085507987e-05,0.000272645850963669,0.000207544864248288,"11931/12857/12859/110323/12866/12868/67530",7
"153","Astro.circadian","Astro","circadian","mmu04971","Gastric acid secretion - Mus musculus (house mouse)","6/92","75/9370",8.88181704569727e-05,0.00104805441139228,0.000797805320595965,"11461/11465/11931/12313/12314/16526",6
"154","Astro.circadian","Astro","circadian","mmu04721","Synaptic vesicle cycle - Mus musculus (house mouse)","6/92","77/9370",0.000102949638823634,0.00113888037948646,0.000866944326935869,"11984/11973/66144/19339/20512/20614",6
"155","Astro.circadian","Astro","circadian","mmu04814","Motor proteins - Mus musculus (house mouse)","9/92","196/9370",0.000123918405247878,0.00129020927816909,0.000982139682459965,"11461/11465/56455/17904/22142/22145/22153/227613/22154",9
"156","Astro.circadian","Astro","circadian","mmu05417","Lipid and atherosclerosis - Mus musculus (house mouse)","9/92","216/9370",0.000257567019047681,0.00246063740444164,0.00187309894599185,"12313/12314/13063/15519/15516/22027/14828/15481/16173",9
"157","Astro.circadian","Astro","circadian","mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (house mouse)","8/92","171/9370",0.000264136218555882,0.00246063740444164,0.00187309894599185,"12955/15502/15519/15516/22027/14828/15481/71853",8
"158","Astro.circadian","Astro","circadian","mmu05418","Fluid shear stress and atherosclerosis - Mus musculus (house mouse)","7/92","147/9370",0.000583619679004226,0.0051650341591874,0.00393175362697584,"11461/11465/12313/12314/15519/15516/22027",7
"159","Astro.circadian","Astro","circadian","mmu04390","Hippo signaling pathway - Mus musculus (house mouse)","7/92","157/9370",0.000862756899793369,0.00727180815540125,0.00553548286584217,"11461/11465/12386/54401/22627/22629/22631",7
"160","Astro.circadian","Astro","circadian","mmu04114","Oocyte meiosis - Mus musculus (house mouse)","6/92","121/9370",0.00118198500196625,0.00950960660672849,0.00723895120821437,"12313/12314/54401/22627/22629/22631",6
"161","Astro.circadian","Astro","circadian","mmu04540","Gap junction - Mus musculus (house mouse)","5/92","86/9370",0.00152335128060626,0.0107853270666923,0.00821006163863583,"22142/22145/22153/227613/22154",5
"162","Astro.circadian","Astro","circadian","mmu04911","Insulin secretion - Mus musculus (house mouse)","5/92","86/9370",0.00152335128060626,0.0107853270666923,0.00821006163863583,"11931/12424/16531/19339/20614",5
"163","Astro.circadian","Astro","circadian","mmu04970","Salivary secretion - Mus musculus (house mouse)","5/92","86/9370",0.00152335128060626,0.0107853270666923,0.00821006163863583,"11931/12313/12314/13010/16531",5
"164","Astro.circadian","Astro","circadian","mmu04915","Estrogen signaling pathway - Mus musculus (house mouse)","6/92","133/9370",0.00191991481703298,0.0130701893313399,0.00994935613685105,"12313/12314/15519/15516/22027/15481",6
"165","Astro.circadian","Astro","circadian","mmu04210","Apoptosis - Mus musculus (house mouse)","6/92","136/9370",0.00214952579965964,0.0140913357977688,0.0107266784544419,"11461/11465/229445/13063/22142/22145",6
"166","Astro.circadian","Astro","circadian","mmu04966","Collecting duct acid secretion - Mus musculus (house mouse)","3/92","27/9370",0.00225902320338525,0.0142802538213996,0.0108704875952373,"11984/11973/66144",3
"167","Astro.circadian","Astro","circadian","mmu05134","Legionellosis - Mus musculus (house mouse)","4/92","60/9370",0.00278989355885805,0.0170279710316509,0.0129621188941499,"13063/13627/15481/16173",4
"168","Astro.circadian","Astro","circadian","mmu04921","Oxytocin signaling pathway - Mus musculus (house mouse)","6/92","153/9370",0.00386489610341797,0.022802887010166,0.0173581298679825,"11461/11465/12313/12314/17904/19735",6
"169","Astro.circadian","Astro","circadian","mmu04530","Tight junction - Mus musculus (house mouse)","6/92","168/9370",0.00608177580883514,0.0347249780052845,0.0264335247378913,"11461/11465/76709/17904/22142/22145",6
"170","Astro.circadian","Astro","circadian","mmu05100","Bacterial invasion of epithelial cells - Mus musculus (house mouse)","4/92","76/9370",0.00651793749659539,0.0360523417780433,0.0274439473540859,"11461/11465/76709/12386",4
"171","Astro.circadian","Astro","circadian","mmu04022","cGMP-PKG signaling pathway - Mus musculus (house mouse)","6/92","173/9370",0.00699386133151627,0.0375125289599509,0.0285554784827459,"11931/12313/12314/16531/19735/11739",6
"172","Astro.circadian","Astro","circadian","mmu04151","PI3K-Akt signaling pathway - Mus musculus (house mouse)","9/92","364/9370",0.00925988919000722,0.0482058937244493,0.0366955361090069,"15519/15516/22027/16774/15370/54401/22627/22629/22631",9
"173","Astro.sleep","Astro","sleep","mmu00650","Butanoate metabolism - Mus musculus (house mouse)","2/12","27/9370",0.000518465382349174,0.0114062384116818,0.00818629551077644,"78894/208715",2
"174","Astro.sleep","Astro","sleep","mmu00280","Valine, leucine and isoleucine degradation - Mus musculus (house mouse)","2/12","57/9370",0.00230767104059981,0.0253843814465979,0.0182184555836827,"78894/208715",2
"175","Micro.circadian","Micro","circadian","mmu05012","Parkinson disease - Mus musculus (house mouse)","12/48","264/9370",5.50995824911554e-09,9.09143111104063e-07,6.2059529753196e-07,"12313/12314/12857/110323/12864/12868/14828/50873/22142/22151/22187/22223",12
"176","Micro.circadian","Micro","circadian","mmu05022","Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse)","13/48","471/9370",4.24650016349621e-07,3.50336263488438e-05,2.39145009207418e-05,"12313/12314/12857/110323/12864/12868/14828/19058/50873/22142/22151/22187/22223",13
"177","Micro.circadian","Micro","circadian","mmu05020","Prion disease - Mus musculus (house mouse)","10/48","267/9370",7.50186047690289e-07,4.12602326229659e-05,2.81648796852144e-05,"12857/110323/12864/12868/13653/14828/15481/19058/22142/22151",10
"178","Micro.circadian","Micro","circadian","mmu05014","Amyotrophic lateral sclerosis - Mus musculus (house mouse)","10/48","369/9370",1.36121855642219e-05,0.000561502654524153,0.000383290488255722,"11461/12857/110323/12864/12868/14828/19058/50873/22142/22151",10
"179","Micro.circadian","Micro","circadian","mmu05010","Alzheimer disease - Mus musculus (house mouse)","10/48","383/9370",1.88197324510812e-05,0.00062105117088568,0.000423939236266461,"12313/12314/12857/110323/12864/12868/14433/19058/22142/22151",10
"180","Micro.circadian","Micro","circadian","mmu05132","Salmonella infection - Mus musculus (house mouse)","8/48","253/9370",3.74482043194947e-05,0.00102982561878611,0.000702975063541392,"11461/56455/68097/14433/15519/15516/22142/22151",8
"181","Micro.circadian","Micro","circadian","mmu04260","Cardiac muscle contraction - Mus musculus (house mouse)","5/48","87/9370",7.68662433249354e-05,0.00181184716408776,0.00123679519334858,"11931/12857/110323/12864/12868",5
"182","Micro.circadian","Micro","circadian","mmu05417","Lipid and atherosclerosis - Mus musculus (house mouse)","7/48","216/9370",0.000103474641606639,0.00213416448313693,0.0014568140331461,"12313/12314/15519/15516/14828/15481/19058",7
"183","Micro.circadian","Micro","circadian","mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (house mouse)","6/48","171/9370",0.000219992369884322,0.00403319344787924,0.00275312088627163,"15502/15519/15516/14828/15481/50873",6
"184","Micro.circadian","Micro","circadian","mmu04814","Motor proteins - Mus musculus (house mouse)","6/48","196/9370",0.000458210216495519,0.00756046857217606,0.00516089401737058,"11461/56455/68097/17904/22142/22151",6
"185","Micro.circadian","Micro","circadian","mmu04915","Estrogen signaling pathway - Mus musculus (house mouse)","5/48","133/9370",0.000560769234352433,0.00761924084557907,0.00520101288980517,"12313/12314/15519/15516/15481",5
"186","Micro.circadian","Micro","circadian","mmu04971","Gastric acid secretion - Mus musculus (house mouse)","4/48","75/9370",0.000564361478798342,0.00761924084557907,0.00520101288980517,"11461/11931/12313/12314",4
"187","Micro.circadian","Micro","circadian","mmu00190","Oxidative phosphorylation - Mus musculus (house mouse)","5/48","135/9370",0.000600303824197139,0.00761924084557907,0.00520101288980517,"11984/12857/110323/12864/12868",5
"188","Micro.circadian","Micro","circadian","mmu05415","Diabetic cardiomyopathy - Mus musculus (house mouse)","6/48","211/9370",0.000676884123132899,0.00797756287978059,0.00544560911091881,"12857/110323/12864/12868/14433/21812",6
"189","Micro.circadian","Micro","circadian","mmu05418","Fluid shear stress and atherosclerosis - Mus musculus (house mouse)","5/48","147/9370",0.000883213966659916,0.00971535363325907,0.00663185224088498,"11461/12313/12314/15519/15516",5
"190","Micro.circadian","Micro","circadian","mmu04921","Oxytocin signaling pathway - Mus musculus (house mouse)","5/48","153/9370",0.00105722821056591,0.0108866477996139,0.00743139594614794,"11461/12313/12314/17904/19058",5
"191","Micro.circadian","Micro","circadian","mmu04612","Antigen processing and presentation - Mus musculus (house mouse)","4/48","90/9370",0.0011216546217784,0.0108866477996139,0.00743139594614794,"15519/15516/14828/15481",4
"192","Micro.circadian","Micro","circadian","mmu04659","Th17 cell differentiation - Mus musculus (house mouse)","4/48","105/9370",0.00198395390392757,0.018186244119336,0.0124142144865643,"15519/15516/19058/21812",4
"193","Micro.circadian","Micro","circadian","mmu01200","Carbon metabolism - Mus musculus (house mouse)","4/48","121/9370",0.00332143680326891,0.0274018536269685,0.0187049335763039,"11674/14433/17449/17448",4
"194","Micro.circadian","Micro","circadian","mmu04114","Oocyte meiosis - Mus musculus (house mouse)","4/48","121/9370",0.00332143680326891,0.0274018536269685,0.0187049335763039,"12313/12314/19058/22627",4
"195","Micro.circadian","Micro","circadian","mmu05016","Huntington disease - Mus musculus (house mouse)","6/48","302/9370",0.00418800009057158,0.0329057149973481,0.0224619553729904,"12857/110323/12864/12868/22142/22151",6
"196","Micro.circadian","Micro","circadian","mmu04720","Long-term potentiation - Mus musculus (house mouse)","3/48","67/9370",0.00480376800414296,0.0344290324366959,0.0235017956665165,"12313/12314/19058",3
"197","Micro.circadian","Micro","circadian","mmu04137","Mitophagy - animal - Mus musculus (house mouse)","3/48","68/9370",0.00500756410240031,0.0344290324366959,0.0235017956665165,"57436/50873/22187",3
"198","Micro.circadian","Micro","circadian","mmu04371","Apelin signaling pathway - Mus musculus (house mouse)","4/48","137/9370",0.00517279628365975,0.0344290324366959,0.0235017956665165,"12313/12314/13653/21812",4
"199","Micro.circadian","Micro","circadian","mmu05031","Amphetamine addiction - Mus musculus (house mouse)","3/48","69/9370",0.00521652006616604,0.0344290324366959,0.0235017956665165,"12313/12314/19058",3
"200","Micro.circadian","Micro","circadian","mmu04964","Proximal tubule bicarbonate reclamation - Mus musculus (house mouse)","2/48","22/9370",0.00556068288063836,0.035288949050205,0.0240887881873807,"11931/17449",2
"201","Micro.circadian","Micro","circadian","mmu04714","Thermogenesis - Mus musculus (house mouse)","5/48","231/9370",0.0063007169938694,0.0385043816292019,0.026283692722964,"11461/12857/110323/12864/12868",5
"202","Micro.circadian","Micro","circadian","mmu04924","Renin secretion - Mus musculus (house mouse)","3/48","76/9370",0.00682663705881969,0.0402283969537589,0.0274605325298386,"12313/12314/19058",3
"203","Micro.circadian","Micro","circadian","mmu04721","Synaptic vesicle cycle - Mus musculus (house mouse)","3/48","77/9370",0.00707810878555041,0.0402719982626144,0.0274902954647511,"11984/12890/20614",3
"204","Micro.circadian","Micro","circadian","mmu04932","Non-alcoholic fatty liver disease - Mus musculus (house mouse)","4/48","156/9370",0.00814680304787791,0.0442464031217741,0.0302032863414981,"12857/110323/12864/12868",4
"205","Micro.circadian","Micro","circadian","mmu04744","Phototransduction - Mus musculus (house mouse)","2/48","27/9370",0.00831296058651513,0.0442464031217741,0.0302032863414981,"12313/12314",2
"206","Micro.circadian","Micro","circadian","mmu04911","Insulin secretion - Mus musculus (house mouse)","3/48","86/9370",0.00959010991986267,0.0479505495993134,0.0327317946228168,"11931/12424/20614",3
"207","Micro.circadian","Micro","circadian","mmu04970","Salivary secretion - Mus musculus (house mouse)","3/48","86/9370",0.00959010991986267,0.0479505495993134,0.0327317946228168,"11931/12313/12314",3
"208","Oligo.circadian","Oligo","circadian","mmu05012","Parkinson disease - Mus musculus (house mouse)","15/63","264/9370",1.3707601258175e-10,2.1383857962753e-08,1.65934120493698e-08,"11951/11957/12313/12314/12857/12858/12868/14828/66916/22142/22143/22154/22187/22190/22223",15
"209","Oligo.circadian","Oligo","circadian","mmu05020","Prion disease - Mus musculus (house mouse)","12/63","267/9370",1.63800001765906e-07,1.27764001377407e-05,9.91421063319958e-06,"11951/11957/12857/12858/12868/13653/14828/15481/66916/22142/22143/22154",12
"210","Oligo.circadian","Oligo","circadian","mmu00190","Oxidative phosphorylation - Mus musculus (house mouse)","9/63","135/9370",2.50760753484305e-07,1.30395591811839e-05,1.0118416368665e-05,"11951/11957/11984/73834/11973/12857/12858/12868/66916",9
"211","Oligo.circadian","Oligo","circadian","mmu05022","Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse)","15/63","471/9370",3.47113760947508e-07,1.35374366769528e-05,1.05047585549904e-05,"11951/11957/12313/12314/12857/12858/12868/14828/66916/22142/22143/22154/22187/22190/22223",15
"212","Oligo.circadian","Oligo","circadian","mmu05010","Alzheimer disease - Mus musculus (house mouse)","12/63","383/9370",7.38871660641603e-06,0.00023052795812018,0.000178884717839546,"11951/11957/12313/12314/12857/12858/12868/14433/66916/22142/22143/22154",12
"213","Oligo.circadian","Oligo","circadian","mmu05014","Amyotrophic lateral sclerosis - Mus musculus (house mouse)","11/63","369/9370",2.96793913355399e-05,0.000771664174724038,0.000598794737471419,"11461/11951/11957/12857/12858/12868/14828/66916/22142/22143/22154",11
"214","Oligo.circadian","Oligo","circadian","mmu05132","Salmonella infection - Mus musculus (house mouse)","9/63","253/9370",4.38007415906261e-05,0.000976130812591095,0.000757456433522105,"11461/56378/56455/14433/15519/15516/22142/22143/22154",9
"215","Oligo.circadian","Oligo","circadian","mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (house mouse)","7/63","171/9370",0.000139569556886214,0.00266050465919108,0.00206449416873802,"12955/15502/15519/15516/14828/15481/15505",7
"216","Oligo.circadian","Oligo","circadian","mmu04721","Synaptic vesicle cycle - Mus musculus (house mouse)","5/63","77/9370",0.000159266833989995,0.00266050465919108,0.00206449416873802,"11984/73834/11973/19339/20614",5
"217","Oligo.circadian","Oligo","circadian","mmu05016","Huntington disease - Mus musculus (house mouse)","9/63","302/9370",0.000170545170460967,0.00266050465919108,0.00206449416873802,"11951/11957/12857/12858/12868/66916/22142/22143/22154",9
"218","Oligo.circadian","Oligo","circadian","mmu04145","Phagosome - Mus musculus (house mouse)","7/63","182/9370",0.000205374555766394,0.00291258460905067,0.0022601027668072,"11461/11984/73834/11973/22142/22143/22154",7
"219","Oligo.circadian","Oligo","circadian","mmu05415","Diabetic cardiomyopathy - Mus musculus (house mouse)","7/63","211/9370",0.000504627641905557,0.00656015934477224,0.00509054200167887,"11951/11957/12857/12858/12868/14433/66916",7
"220","Oligo.circadian","Oligo","circadian","mmu04390","Hippo signaling pathway - Mus musculus (house mouse)","6/63","157/9370",0.000621411782913605,0.00745694139496325,0.00578642550891211,"11461/216033/13383/17131/54401/22629",6
"221","Oligo.circadian","Oligo","circadian","mmu04966","Collecting duct acid secretion - Mus musculus (house mouse)","3/63","27/9370",0.000755184328240147,0.00841491108610449,0.0065297893043321,"11984/73834/11973",3
"222","Oligo.circadian","Oligo","circadian","mmu04714","Thermogenesis - Mus musculus (house mouse)","7/63","231/9370",0.000864021561743017,0.00864449988567902,0.00670794525541895,"11461/11951/11957/12857/12858/12868/66916",7
"223","Oligo.circadian","Oligo","circadian","mmu04530","Tight junction - Mus musculus (house mouse)","6/63","168/9370",0.000886615372890156,0.00864449988567902,0.00670794525541895,"11461/56378/13383/17904/22142/22143",6
"224","Oligo.circadian","Oligo","circadian","mmu04915","Estrogen signaling pathway - Mus musculus (house mouse)","5/63","133/9370",0.00194286151880636,0.0169683782422124,0.0131670951272229,"12313/12314/15519/15516/15481",5
"225","Oligo.circadian","Oligo","circadian","mmu04814","Motor proteins - Mus musculus (house mouse)","6/63","196/9370",0.00195788979717836,0.0169683782422124,0.0131670951272229,"11461/56455/17904/22142/22143/22154",6
"226","Oligo.circadian","Oligo","circadian","mmu05418","Fluid shear stress and atherosclerosis - Mus musculus (house mouse)","5/63","147/9370",0.00300463049116587,0.023651707125256,0.0183532140310691,"11461/12313/12314/15519/15516",5
"227","Oligo.circadian","Oligo","circadian","mmu04612","Antigen processing and presentation - Mus musculus (house mouse)","4/63","90/9370",0.00307830662915319,0.023651707125256,0.0183532140310691,"15519/15516/14828/15481",4
"228","Oligo.circadian","Oligo","circadian","mmu05417","Lipid and atherosclerosis - Mus musculus (house mouse)","6/63","216/9370",0.00318388365147677,0.023651707125256,0.0183532140310691,"12313/12314/15519/15516/14828/15481",6
"229","Oligo.circadian","Oligo","circadian","mmu05208","Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)","6/63","222/9370",0.00364456106201092,0.0258432511669865,0.0200538048866629,"11951/11957/12857/12858/12868/66916",6
"230","OPC.circadian","OPC","circadian","mmu05417","Lipid and atherosclerosis - Mus musculus (house mouse)","6/20","216/9370",4.14172648187395e-06,0.000432846071956497,0.00026455787080533,"12313/12314/15516/22027/14828/15481",6
"231","OPC.circadian","OPC","circadian","mmu04915","Estrogen signaling pathway - Mus musculus (house mouse)","5/20","133/9370",6.98138825736286e-06,0.000432846071956497,0.00026455787080533,"12313/12314/15516/22027/15481",5
"232","OPC.circadian","OPC","circadian","mmu05418","Fluid shear stress and atherosclerosis - Mus musculus (house mouse)","5/20","147/9370",1.1383354979838e-05,0.000470512005833303,0.000287579494227486,"11461/12313/12314/15516/22027",5
"233","OPC.circadian","OPC","circadian","mmu04971","Gastric acid secretion - Mus musculus (house mouse)","4/20","75/9370",1.66474009238291e-05,0.000516069428638701,0.000315424438556761,"11461/11931/12313/12314",4
"234","OPC.circadian","OPC","circadian","mmu04114","Oocyte meiosis - Mus musculus (house mouse)","4/20","121/9370",0.0001092432117819,0.00270923165219112,0.00165589710490459,"12313/12314/54401/22629",4
"235","OPC.circadian","OPC","circadian","mmu05132","Salmonella infection - Mus musculus (house mouse)","5/20","253/9370",0.000153376043861237,0.00316977157313223,0.00193738160666826,"11461/56455/14433/15516/22027",5
"236","OPC.circadian","OPC","circadian","mmu05012","Parkinson disease - Mus musculus (house mouse)","5/20","264/9370",0.000187255232883731,0.00331709269679752,0.00202742507783889,"12313/12314/12858/14828/22187",5
"237","OPC.circadian","OPC","circadian","mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (house mouse)","4/20","171/9370",0.000412873743536475,0.00639954302481537,0.0039114354650824,"15516/22027/14828/15481",4
"238","OPC.circadian","OPC","circadian","mmu04918","Thyroid hormone synthesis - Mus musculus (house mouse)","3/20","74/9370",0.000489465584894153,0.00674374805854166,0.00412181545174024,"11931/22027/14828",3
"239","OPC.circadian","OPC","circadian","mmu04970","Salivary secretion - Mus musculus (house mouse)","3/20","86/9370",0.000760216390201872,0.00896874210467573,0.00548174390099026,"11931/12313/12314",3
"240","OPC.circadian","OPC","circadian","mmu04612","Antigen processing and presentation - Mus musculus (house mouse)","3/20","90/9370",0.000867942784323458,0.00896874210467573,0.00548174390099026,"15516/14828/15481",3
"241","OPC.circadian","OPC","circadian","mmu04912","GnRH signaling pathway - Mus musculus (house mouse)","3/20","90/9370",0.000867942784323458,0.00896874210467573,0.00548174390099026,"12313/12314/13653",3
"242","OPC.circadian","OPC","circadian","mmu04925","Aldosterone synthesis and secretion - Mus musculus (house mouse)","3/20","102/9370",0.001247969755746,0.0119037115163465,0.00727561315090787,"11931/12313/12314",3
