"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"637","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051222","positive regulation of protein transport","45/1745","321/28943",1.22013599292307e-07,4.37418753462922e-06,3.10412229252206e-06,"11554/238276/11820/11840/76709/12215/12289/66259/12488/12520/12540/12569/56455/230500/13726/209630/15444/15461/15516/384783/16452/16500/16568/70456/245049/18245/18479/56330/19016/268373/19122/19353/14694/19384/319613/69981/66169/68667/22249/22318/66914/26950/68151/22433/22627",45
"638","Exc-neuron.circadian","Exc-neuron","circadian","GO:0016082","synaptic vesicle priming","11/1745","26/28943",1.23245395595831e-07,4.3909042803583e-06,3.11598525511002e-06,"27062/238988/19339/116838/20614/67826/20617/56216/64051/104015/22249",11
"642","Exc-neuron.circadian","Exc-neuron","circadian","GO:0045807","positive regulation of endocytosis","25/1745","127/28943",1.387161716069e-07,4.82227854749804e-06,3.42210804213002e-06,"60595/71770/11773/11816/11820/216190/11840/68566/12540/13193/13429/13631/15387/16189/16568/50791/19016/19055/19057/106572/20616/20617/104015/72238/66914",25
"646","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051648","vesicle localization","34/1745","211/28943",1.55140229242563e-07,5.26558789902568e-06,3.73670050751162e-06,"60595/11840/66251/213993/66994/68953/76499/12794/13429/12934/13426/20336/14183/214459/50791/17912/208943/17920/245049/18189/18472/219228/327814/19339/19419/20616/20617/319613/27204/104015/229521/20983/67581/207425",34
"650","Exc-neuron.circadian","Exc-neuron","circadian","GO:0006458","'de novo' protein folding","13/1745","38/28943",1.73686493991891e-07,5.75876144241323e-06,4.08667886989135e-06,"12017/12461/81489/193740/15511/15512/14828/15481/15528/15505/56351/64136/70356",13
"651","Exc-neuron.circadian","Exc-neuron","circadian","GO:0008038","neuron recognition","15/1745","51/28943",1.9240104408655e-07,6.34259993609453e-06,4.50099720195213e-06,"11820/12215/12569/244682/53870/66797/13508/14432/68802/17984/19876/268902/19649/68585/22631",15
"656","Exc-neuron.circadian","Exc-neuron","circadian","GO:0070997","neuron death","56/1745","450/28943",2.33226700147725e-07,7.4736779443986e-06,5.30366156701706e-06,"71770/11816/11820/65106/11951/12017/70369/70237/12334/12443/12540/12569/75608/12721/20312/13198/112406/13653/13807/72393/14281/14433/14751/14809/14810/14812/108073/15191/15461/15516/15510/15505/16452/16500/16653/17751/18039/70729/18148/18124/170719/57320/18546/72930/21672/18752/19122/14694/66922/56086/20617/104069/20655/20656/80890/22187",56
"658","Exc-neuron.circadian","Exc-neuron","circadian","GO:0006979","response to oxidative stress","52/1745","407/28943",2.7389172215013e-07,8.67979512847043e-06,6.1595771419282e-06,"11668/11816/11820/65106/11938/70369/12631/14004/12955/13010/76251/14158/14281/69367/625249/15234/16452/26417/78771/17751/17876/66414/67130/226646/72774/18023/18124/170719/57320/268373/21672/54683/19122/19156/101739/19173/19275/69675/14694/224344/67067/27050/66521/80795/19261/20541/20617/20655/20656/22166/22427/22433",52
"662","Exc-neuron.circadian","Exc-neuron","circadian","GO:0003012","muscle system process","54/1745","432/28943",3.30132371473204e-07,1.02358880149746e-05,7.26385138257115e-06,"20927/11549/11554/11674/109676/11835/71544/11928/232975/11931/11938/67972/381290/67378/12289/12293/12313/12314/12315/216033/13383/13405/13806/110196/14225/114674/26556/68196/16485/69642/14489/17904/18021/18124/18479/19016/19055/14083/19735/19736/433809/19878/20190/20266/72821/11739/20541/20655/234214/237611/22218/22003/22065/68667",54
"665","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030534","adult behavior","31/1745","189/28943",3.6072790405314e-07,1.10060386045149e-05,7.81038524621215e-06,"11496/11820/232975/67378/100568459/12298/12444/57754/66797/14167/14169/14810/108073/26556/15932/18124/18189/18190/18191/18390/170719/18472/57320/219228/19049/109294/71816/330222/233878/20617/22223",31
"672","Exc-neuron.circadian","Exc-neuron","circadian","GO:0001558","regulation of cell growth","56/1745","459/28943",4.46397777519681e-07,1.31309623171943e-05,9.3183276959169e-06,"11554/11816/11951/231841/232560/240514/12520/12540/12631/76499/65945/12891/211232/12955/210108/13193/12934/13508/13690/13806/13853/110196/14567/15078/15081/15387/17755/23938/23945/17751/14489/18148/211323/18213/56177/18472/18479/18786/19016/14083/30939/14694/245688/19735/19736/116838/74132/67891/68585/11739/20562/67155/20983/21960/19777/22433",56
"675","Exc-neuron.circadian","Exc-neuron","circadian","GO:0099637","neurotransmitter receptor transport","11/1745","29/28943",4.6635025019173e-07,1.35100254297968e-05,9.58732811000224e-06,"216831/81905/65945/12889/74053/26414/18196/20614/67826/56216/22318",11
"678","Exc-neuron.circadian","Exc-neuron","circadian","GO:0034764","positive regulation of transmembrane transport","39/1745","273/28943",5.07900130524269e-07,1.44941052173493e-05,1.02856758561788e-05,"20927/14081/11554/238276/432442/109676/11838/11840/54208/11931/12289/12293/12298/81905/12313/12314/12315/12631/20312/13405/14169/14810/15512/384783/16485/80906/17992/18124/19055/19057/19058/58887/433809/20617/237611/22218/57816/21838/22065",39
"686","Exc-neuron.circadian","Exc-neuron","circadian","GO:0050773","regulation of dendrite development","25/1745","137/28943",6.2701373073203e-07,1.71641031033256e-05,1.21804277142627e-05,"210933/238276/108100/70237/227541/232560/239420/19158/210108/13631/14810/329152/331461/17118/17999/18472/19055/19242/19266/19876/15529/217692/665113/22629/108672",25
"693","Exc-neuron.circadian","Exc-neuron","circadian","GO:0060560","developmental growth involved in morphogenesis","39/1745","278/28943",8.10294294870389e-07,2.15178151637803e-05,1.52700196796481e-05,"11816/11820/11951/319974/12631/76499/12891/211232/210108/13175/13193/12934/13508/14164/14183/14260/14567/15387/15519/15516/66225/17755/23945/17751/17984/18213/56177/18472/18479/18786/116838/74132/19876/67891/68585/235072/20562/20983/21960",39
"697","Exc-neuron.circadian","Exc-neuron","circadian","GO:0043271","negative regulation of ion transport","30/1745","187/28943",8.96703535415869e-07,2.32737171002055e-05,1.65160875039446e-05,"67704/238276/65106/11957/12313/12314/12315/100503659/26903/14167/54393/14697/14758/108073/329152/15493/66383/17999/57320/19052/19055/19057/19058/19735/19736/20617/22218/229521/22333/22627",30
"732","Exc-neuron.circadian","Exc-neuron","circadian","GO:0009266","response to temperature stimulus","28/1745","174/28943",1.92231364871624e-06,4.324074936877e-05,3.06856011541206e-05,"11554/228432/216190/66917/66797/12955/15502/100037258/14164/68196/15519/15516/193740/15511/15939/18023/30052/19016/101739/245688/72821/20655/56424/22218/21833/269523/381677/22627",28
"737","Exc-neuron.circadian","Exc-neuron","circadian","GO:0048638","regulation of developmental growth","49/1745","402/28943",2.34947100561459e-06,5.18329449546357e-05,3.67830136789944e-05,"11554/11789/11816/11820/11835/11951/67378/268697/12444/12631/17684/76499/12891/211232/210108/13193/13383/12934/13508/110196/14183/14567/14683/15387/17755/19094/23945/17751/17772/17938/211323/18213/56177/18472/18479/18786/19206/14083/19735/19736/116838/74132/67891/68585/11739/20562/20655/20983/21960",49
"746","Exc-neuron.circadian","Exc-neuron","circadian","GO:0006735","NADH regeneration","8/1745","17/28943",2.55569035037945e-06,5.40938739844153e-05,3.8387471683501e-05,"11674/13806/13807/14433/14751/18655/18746/21991",8
"749","Exc-neuron.circadian","Exc-neuron","circadian","GO:0006413","translational initiation","22/1745","120/28943",2.67329126362029e-06,5.61684933630989e-05,3.98597158913425e-05,"224742/239528/100568459/66882/100037258/20918/66235/68969/67204/26908/56347/66085/53356/73830/13681/13682/13690/22384/226982/74412/18148/16898",22
"754","Exc-neuron.circadian","Exc-neuron","circadian","GO:0032410","negative regulation of transporter activity","19/1745","94/28943",2.82193135257345e-06,5.84353727016653e-05,4.1468396505421e-05,"67704/12313/12314/12315/100503659/26903/14167/14697/329152/65113/17999/57320/19052/19055/19057/19058/20617/22218/22627",19
"783","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051098","regulation of binding","48/1745","408/28943",7.82857408133236e-06,0.000146747388661838,0.000104138617036506,"67704/11461/11816/11820/11938/12144/12313/232560/208650/12540/12716/13063/74256/13198/26903/66573/59022/13806/15289/15387/15516/16452/54562/67443/26417/18102/98415/107975/57320/18627/20620/19016/19052/19055/14694/19384/67025/16765/56424/22218/68188/21844/14797/22166/72828/101202684/16969/207259",48
"784","Exc-neuron.circadian","Exc-neuron","circadian","GO:0010469","regulation of signaling receptor activity","24/1745","147/28943",7.86605684069271e-06,0.000146969713479523,0.000104296388832363,"11820/11838/81905/208650/12569/12631/12794/13385/26556/16452/246317/74513/504193/18164/73340/18189/18390/57320/19016/19052/260297/19418/66521/231125",24
"785","Exc-neuron.circadian","Exc-neuron","circadian","GO:0032388","positive regulation of intracellular transport","28/1745","187/28943",8.00496544676707e-06,0.000149079486372259,0.000105793579571594,"238276/11840/76709/68566/12520/12540/12569/432508/230500/13726/15444/15461/15516/16452/16500/16568/17999/18245/18479/56330/329502/19122/19384/69981/66169/22318/22433/22627",28
"791","Exc-neuron.circadian","Exc-neuron","circadian","GO:0098739","import across plasma membrane","29/1745","198/28943",8.61751295975709e-06,0.000157420555213907,0.000111712781144421,"14081/11554/238276/54208/65106/11928/232975/11931/12287/12289/12290/12313/13383/384783/66383/56543/16519/18627/19055/19057/19058/19122/19735/19736/57738/227059/20541/331004/68667",29
"796","Exc-neuron.circadian","Exc-neuron","circadian","GO:0007018","microtubule-based movement","50/1745","434/28943",9.14129961776159e-06,0.000163857795648377,0.000116280939545671,"78933/11820/381290/67378/12290/68566/12540/53883/636104/380654/76670/12794/54160/240960/15502/13426/56455/67068/67117/66573/68196/15481/12589/69260/16348/16558/16568/16578/16579/16593/75782/54562/17755/380684/18039/18040/171567/260305/74934/237222/18472/19419/19893/224661/20655/319613/22187/22210/22223/213081",50
"800","Exc-neuron.circadian","Exc-neuron","circadian","GO:0009408","response to heat","19/1745","102/28943",9.89436435770173e-06,0.000175166894925238,0.000124306390419859,"66917/66797/12955/15502/14164/68196/15519/15516/193740/15511/15939/101739/245688/72821/20655/56424/22218/269523/22627",19
"806","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030307","positive regulation of cell growth","30/1745","211/28943",1.10561288135804e-05,0.000192759741260477,0.000136791073818958,"11554/11816/11951/231841/12520/12540/12631/12891/211232/13193/13508/13690/110196/14567/15078/15081/15387/17755/23938/14489/211323/18213/18472/18479/18786/14083/116838/67891/11739/20983",30
"810","Exc-neuron.circadian","Exc-neuron","circadian","GO:0140115","export across plasma membrane","14/1745","61/28943",1.2269849854055e-05,0.000211350927215795,0.000149984224389539,"239273/11928/232975/11931/67972/12314/13383/16500/56543/80906/240776/54403/20541/22627",14
"815","Exc-neuron.circadian","Exc-neuron","circadian","GO:0002027","regulation of heart rate","20/1745","113/28943",1.29460788894093e-05,0.000218407966204858,0.00015499222001655,"11549/11554/109676/11957/12289/12290/12293/12313/12314/12315/216033/13405/56543/70729/19736/20266/72821/20541/22003/68667",20
"823","Exc-neuron.circadian","Exc-neuron","circadian","GO:0005996","monosaccharide metabolic process","35/1745","268/28943",1.44001640250739e-05,0.000238726418635329,0.000169411117386555,"72141/11668/11674/59046/231841/76969/12952/13806/13807/77781/16592/14118/75578/69976/76051/14433/14751/216019/15289/384783/30949/16828/17449/17448/18023/75805/18597/18627/18648/18655/70974/67078/18746/71336/21991",35
"832","Exc-neuron.circadian","Exc-neuron","circadian","GO:0009755","hormone-mediated signaling pathway","25/1745","163/28943",1.57468375456062e-05,0.000254433408905908,0.000180557511605217,"54608/14081/216190/11835/12317/12952/13001/67040/13207/15502/14228/16452/16601/17999/18479/57320/353342/19016/56351/74132/66521/21833/22629/16969/328365",25
"837","Exc-neuron.circadian","Exc-neuron","circadian","GO:1903332","regulation of protein folding","6/1745","11/28943",1.69069559837731e-05,0.000269384165341451,0.000191167247921785,"70369/15481/56330/14827/12304/70356",6
"865","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030048","actin filament-based movement","21/1745","128/28943",2.63247243658016e-05,0.000388965820212734,0.000276027825508817,"60595/11554/109676/11928/11938/12289/12293/216033/13383/214459/17904/17912/208943/17920/245049/433809/20266/72821/22218/22003/68667",21
"873","Exc-neuron.circadian","Exc-neuron","circadian","GO:0043502","regulation of muscle adaptation","18/1745","101/28943",3.13388440663973e-05,0.000453938407992058,0.000322135326966396,"11549/11554/11938/381290/110196/114674/69642/14489/18124/18479/19016/19055/14083/19735/19736/19878/11739/22065",18
"881","Exc-neuron.circadian","Exc-neuron","circadian","GO:0006914","autophagy","51/1745","469/28943",3.57863968060536e-05,0.000506841412542033,0.000359677703571174,"11549/11881/66795/68118/242557/11938/11983/12177/68953/75608/13198/13690/66048/13853/269514/214459/56486/57436/93739/15289/15481/16189/80877/66734/67443/26417/17751/17772/74302/17168/57320/18786/20620/14083/68441/319934/56367/11739/11740/20617/67412/56424/229521/72238/56374/66169/54609/269523/22333/545030/22433",51
"888","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051304","chromosome separation","21/1745","132/28943",4.21640654708594e-05,0.000588450315184548,0.0004175910902185,"11461/17222/11789/268697/70799/208718/104806/329152/330149/30949/17350/78658/68501/51792/30939/170472/100155/67155/20962/68014/52696",21
"893","Exc-neuron.circadian","Exc-neuron","circadian","GO:1903532","positive regulation of secretion by cell","42/1745","365/28943",4.72089761099376e-05,0.000650939151362024,0.000461936008646581,"11554/13722/11840/12215/12287/12289/27062/66259/12424/12488/12570/68953/76499/12934/56455/209630/14389/54393/14812/16189/384783/16452/16500/17319/70456/245049/18546/58869/19016/268373/19339/19353/68585/20614/20617/56216/319613/20983/68667/22249/26950/68151",42
"921","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051047","positive regulation of secretion","46/1745","420/28943",7.11054224344993e-05,0.000918605187126775,0.00065188399372738,"11554/13722/11840/12215/12287/12289/27062/66259/12424/12488/12570/68953/76499/12934/56455/209630/14389/54393/14812/16189/384783/16452/16500/67443/17319/70456/245049/18546/58869/19016/268373/19055/19339/19353/68585/20614/20617/56216/319613/20983/83671/68667/22249/26950/68151/22433",46
"926","Exc-neuron.circadian","Exc-neuron","circadian","GO:0007338","single fertilization","24/1745","168/28943",7.44710886302964e-05,0.000951372303749176,0.000675137029031429,"54608/11674/11835/12461/12462/12464/12465/12466/12468/12469/17221/15078/15081/192236/15511/57320/19057/19339/20826/21357/21454/22065/22249/22334",24
"927","Exc-neuron.circadian","Exc-neuron","circadian","GO:2000146","negative regulation of cell motility","38/1745","325/28943",7.54460870562161e-05,0.000961686123009901,0.000682456183968158,"20927/54608/11816/192662/381290/12317/12631/17684/76499/13001/20312/228564/15289/16189/26356/69260/52662/50791/23938/78771/17319/260315/234593/211323/18183/57320/18645/19016/14083/19242/19353/245688/19876/114715/52463/21838/22003/211770",38
"931","Exc-neuron.circadian","Exc-neuron","circadian","GO:0035966","response to topologically incorrect protein","21/1745","138/28943",8.19653134180857e-05,0.00103557937833951,0.000734894196586454,"12443/13198/100037258/15519/193740/15511/15512/18415/14828/15481/15510/15505/74840/71853/64136/72661/56424/67878/66435/269523/22433",21
"951","Exc-neuron.circadian","Exc-neuron","circadian","GO:0060074","synapse maturation","9/1745","33/28943",0.000106033287698612,0.00128313700050472,0.00091057233739847,"65945/15387/18039/100042150/18189/18643/233878/319613/22631",9
"959","Exc-neuron.circadian","Exc-neuron","circadian","GO:0009566","fertilization","28/1745","217/28943",0.000122277314935012,0.00145515078520172,0.00103264113748349,"223921/54608/11674/11835/12461/12462/12464/12465/12466/12468/12469/17221/15078/15081/192236/15511/66720/17761/57320/19057/19339/20826/21357/21454/22065/70093/22249/22334",28
"972","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030522","intracellular receptor signaling pathway","28/1745","218/28943",0.000132373113550517,0.0015339235945975,0.00108854190345529,"60595/11835/12261/12317/17684/12952/67040/13207/15502/26381/16592/14228/16452/16601/17999/18479/57320/353342/19016/56351/74132/66521/57738/66354/21833/22629/16969/328365",28
"976","Exc-neuron.circadian","Exc-neuron","circadian","GO:0060998","regulation of dendritic spine development","15/1745","84/28943",0.00013649525011882,0.00156629162813603,0.00111151173126367,"11816/11840/108100/70237/232560/12631/13631/15387/66225/17118/18472/20620/327814/19353/330222",15
"980","Exc-neuron.circadian","Exc-neuron","circadian","GO:0050806","positive regulation of synaptic transmission","38/1745","335/28943",0.000142409236104483,0.00161589829794009,0.00114671487890595,"11549/11554/238276/11816/11820/11838/12287/81905/12307/12354/65945/13385/14802/14810/14812/15387/16773/268755/338370/64011/18189/18196/18479/20620/18752/19122/260297/14083/19242/19339/19418/116838/20614/67826/20617/56216/21960/22318",38
"983","Exc-neuron.circadian","Exc-neuron","circadian","GO:0055017","cardiac muscle tissue growth","18/1745","113/28943",0.00014254611903028,0.00161589829794009,0.00114671487890595,"11549/11554/11789/268697/12444/17684/110196/14164/14183/77446/19094/211323/18479/19084/19735/19736/11739/234214",18
"987","Exc-neuron.circadian","Exc-neuron","circadian","GO:0040013","negative regulation of locomotion","40/1745","360/28943",0.000150543397146764,0.00169317044320361,0.00120155070540049,"20927/54608/11816/192662/381290/12317/12631/17684/76499/13001/20312/228564/15289/16189/26356/69260/52662/50791/23938/78771/17319/260315/234593/211323/18183/57320/18645/19016/14083/19242/19353/245688/19876/268902/20562/114715/52463/21838/22003/211770",40
"988","Exc-neuron.circadian","Exc-neuron","circadian","GO:0045927","positive regulation of growth","37/1745","324/28943",0.000151025021185849,0.00169526325151082,0.00120303585729875,"11554/11816/11951/67378/231841/268697/12444/12520/12540/12631/12891/211232/13193/13383/13508/13690/110196/14183/14567/15078/15081/15387/17755/23938/17772/14489/17938/211323/18213/18472/18479/18786/14083/116838/67891/11739/20983",37
"989","Exc-neuron.circadian","Exc-neuron","circadian","GO:0014742","positive regulation of muscle hypertrophy","10/1745","42/28943",0.000153732148258091,0.00172228047345393,0.00122220850599104,"11549/11554/110196/14489/18124/19055/14083/19878/11739/22065",10
"995","Exc-neuron.circadian","Exc-neuron","circadian","GO:1903828","negative regulation of protein localization","28/1745","221/28943",0.000167279124882091,0.00185234181529666,0.00131450594578144,"20927/11773/11816/11820/218490/13175/15502/14118/209630/14567/14758/15932/16500/94275/17938/65113/18390/229603/57320/98496/19052/19055/19878/22218/20983/56374/22166/26950",28
"996","Exc-neuron.circadian","Exc-neuron","circadian","GO:0071806","protein transmembrane transport","12/1745","59/28943",0.00017594577015957,0.00193743835644733,0.00137489431923619,"17713/14828/15510/58869/18634/67067/57743/66212/69276/21856/67952/66169",12
"1004","Exc-neuron.circadian","Exc-neuron","circadian","GO:0007632","visual behavior","14/1745","77/28943",0.000185258900349284,0.00201596485101827,0.00143062028901263,"20927/11820/232975/12290/12424/72108/67068/14810/15932/214162/16653/234593/246317/19049",14
"1006","Exc-neuron.circadian","Exc-neuron","circadian","GO:0043413","macromolecule glycosylation","26/1745","200/28943",0.000185921444593561,0.00201596485101827,0.00143062028901263,"56737/320438/381903/97884/75847/13135/67422/381510/14344/271786/212996/231605/270049/16795/67075/17751/103963/72661/94229/240119/20447/20451/52463/21982/56374/66435",26
"1021","Exc-neuron.circadian","Exc-neuron","circadian","GO:0090132","epithelium migration","37/1745","330/28943",0.000218226307464901,0.00229850275144169,0.0016311220252193,"23797/11789/11816/11881/381290/11946/11947/12215/12317/21939/76499/12721/13001/13655/14089/14164/14389/67903/14751/56233/79221/15289/16189/384783/17311/23938/18643/18645/320795/20620/19016/14083/19353/19876/19878/68585/114715",37
"1029","Exc-neuron.circadian","Exc-neuron","circadian","GO:1903423","positive regulation of synaptic vesicle recycling","6/1745","16/28943",0.000225449052192268,0.00234270971625878,0.0016624932967725,"11773/13429/18786/19057/20616/104015",6
"1030","Exc-neuron.circadian","Exc-neuron","circadian","GO:0010632","regulation of epithelial cell migration","30/1745","248/28943",0.000227892538868189,0.00236381845017709,0.00167747301380658,"23797/11789/11816/11881/381290/11946/11947/12215/12317/21939/76499/13001/14164/14389/14751/56233/79221/15289/16189/384783/23938/18643/18645/20620/19016/14083/19353/19878/68585/114715",30
"1046","Exc-neuron.circadian","Exc-neuron","circadian","GO:0007339","binding of sperm to zona pellucida","11/1745","53/28943",0.000269412223887399,0.00270165824513658,0.0019172194879878,"11674/12461/12462/12464/12465/12466/12468/12469/15511/21454/22334",11
"1057","Exc-neuron.circadian","Exc-neuron","circadian","GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization","7/1745","23/28943",0.000297661910541715,0.00294377365321945,0.00208903558632452,"238276/11838/15444/17999/211323/19058/104015",7
"1060","Exc-neuron.circadian","Exc-neuron","circadian","GO:0048639","positive regulation of developmental growth","27/1745","218/28943",0.000313520916376296,0.00308465862149989,0.00218901396339647,"11554/11816/11951/67378/268697/12444/12891/211232/13193/13383/13508/110196/14183/14567/15387/17755/17772/17938/211323/18213/18472/18479/18786/116838/67891/11739/20983",27
"1080","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051651","maintenance of location in cell","28/1745","232/28943",0.000375934300118392,0.00357605165087744,0.00253772879210583,"109676/11816/12313/12314/12315/103172/12721/20312/13198/13405/66573/14225/14319/14325/14809/14828/18472/57320/18643/20190/21402/20541/20617/21838/19240/19241/22166/72828",28
"1085","Exc-neuron.circadian","Exc-neuron","circadian","GO:1902883","negative regulation of response to oxidative stress","8/1745","31/28943",0.000388299709401317,0.00366330120579927,0.00259964504199255,"15234/78771/18124/170719/57320/19156/14694/22166",8
"1086","Exc-neuron.circadian","Exc-neuron","circadian","GO:0060999","positive regulation of dendritic spine development","12/1745","64/28943",0.000390557724396316,0.00367855354209732,0.00261046879308712,"11816/11840/108100/70237/232560/12631/13631/15387/66225/17118/18472/19353",12
"1093","Exc-neuron.circadian","Exc-neuron","circadian","GO:0006904","vesicle docking involved in exocytosis","10/1745","47/28943",0.000410844156955271,0.00382565273424583,0.00271485706586814,"20336/16500/19339/67295/116838/212986/56216/83671/22249/22318",10
"1094","Exc-neuron.circadian","Exc-neuron","circadian","GO:0060419","heart growth","18/1745","123/28943",0.000418885486061698,0.00389420931612626,0.0027635079324415,"11549/11554/11789/268697/12444/17684/110196/14164/14183/77446/19094/211323/18479/19084/19735/19736/11739/234214",18
"1110","Exc-neuron.circadian","Exc-neuron","circadian","GO:0031023","microtubule organizing center organization","20/1745","146/28943",0.000499051944947596,0.00452221478075736,0.00320916915458943,"12190/70799/319675/28135/26370/68953/75608/66917/76499/338349/66573/16568/213582/18148/18286/18472/241035/20620/19385/19878",20
"1116","Exc-neuron.circadian","Exc-neuron","circadian","GO:0021680","cerebellar Purkinje cell layer development","9/1745","40/28943",0.000513109539562188,0.00460594103118734,0.00326858510746558,"11941/57754/66797/76889/72393/14828/19156/233878/22272",9
"1120","Exc-neuron.circadian","Exc-neuron","circadian","GO:0099500","vesicle fusion to plasma membrane","7/1745","25/28943",0.000524796030853575,0.00468153970913858,0.00332223336549198,"12889/12890/14809/19339/20614/67826/56216",7
"1122","Exc-neuron.circadian","Exc-neuron","circadian","GO:0048640","negative regulation of developmental growth","18/1745","126/28943",0.000562935744794385,0.00499845113334457,0.00354712811653884,"11554/11789/67378/12631/17684/210108/14683/19094/17751/18479/19206/14083/19735/19736/74132/68585/20562/21960",18
"1143","Exc-neuron.circadian","Exc-neuron","circadian","GO:0098900","regulation of action potential","12/1745","68/28943",0.000693169995966127,0.0059550978683365,0.00422600812171644,"11549/109676/11938/12293/66797/216033/13383/14167/16500/433809/22218/68667",12
"1153","Exc-neuron.circadian","Exc-neuron","circadian","GO:0060306","regulation of membrane repolarization","8/1745","34/28943",0.000760439659336198,0.00644295699549842,0.00457221513278874,"432442/109676/12289/12293/70729/433809/20266/22627",8
"1161","Exc-neuron.circadian","Exc-neuron","circadian","GO:0007051","spindle organization","23/1745","185/28943",0.000797782243529088,0.0066804072246465,0.00474072060810908,"223921/77744/268697/73420/70799/68953/75608/76499/13383/14677/193740/15511/213582/17350/18221/20620/51792/19385/27050/24061/16765/22154/269523",23
"1170","Exc-neuron.circadian","Exc-neuron","circadian","GO:0021766","hippocampus development","13/1745","79/28943",0.000840634969880545,0.00695798295416278,0.00493770096229675,"67378/12569/12570/13193/15493/16485/16568/11922/18124/18472/22272/22627/30928",13
"1171","Exc-neuron.circadian","Exc-neuron","circadian","GO:0019226","transmission of nerve impulse","15/1745","99/28943",0.000850533456318256,0.00702976931619815,0.00498864382766979,"12290/12298/81905/66797/14167/64378/108073/16485/16508/18213/18472/18479/20266/20655/21960",15
"1180","Exc-neuron.circadian","Exc-neuron","circadian","GO:0072593","reactive oxygen species metabolic process","28/1745","245/28943",0.000894598490438183,0.00729931286081567,0.00517992417837007,"11820/11843/11951/11983/16007/12955/13063/13627/276770/14810/15510/15937/16189/93757/17751/68197/347740/57320/98496/21672/54683/69675/67067/53881/20617/20655/20656/22333",28
"1182","Exc-neuron.circadian","Exc-neuron","circadian","GO:0070050","neuron cellular homeostasis","9/1745","43/28943",0.000898963937410199,0.00731412360990766,0.00519043455911196,"11820/11938/11941/12307/12354/20312/75578/14810/72392",9
"1186","Exc-neuron.circadian","Exc-neuron","circadian","GO:0009988","cell-cell recognition","13/1745","80/28943",0.000949240679151395,0.00765942328613974,0.0054354749041148,"11674/12461/12462/12464/12465/12466/12468/12469/12520/13383/15511/21454/22334",13
"1188","Exc-neuron.circadian","Exc-neuron","circadian","GO:0035036","sperm-egg recognition","11/1745","61/28943",0.000949415961723388,0.00765942328613974,0.0054354749041148,"11674/12461/12462/12464/12465/12466/12468/12469/15511/21454/22334",11
"1192","Exc-neuron.circadian","Exc-neuron","circadian","GO:0050805","negative regulation of synaptic transmission","14/1745","90/28943",0.000959778928364431,0.00769970899734038,0.00546406347587082,"11820/11838/11840/66797/54393/14677/16500/23945/219228/20620/260297/66673/20983/21960",14
"1198","Exc-neuron.circadian","Exc-neuron","circadian","GO:0006403","RNA localization","22/1745","177/28943",0.00102793315101918,0.00816695824583951,0.00579564478027259,"223921/11838/12461/12464/26370/12877/432508/276770/23881/74412/53379/229279/18148/74108/19384/66011/60365/20383/20823/21454/67952/22608",22
"1203","Exc-neuron.circadian","Exc-neuron","circadian","GO:0031099","regeneration","20/1745","155/28943",0.00107204797303711,0.00845684702459917,0.00600136303386277,"19716/12443/12520/210108/26903/14432/15234/16452/16795/17938/380684/18039/211323/18213/18746/19242/68585/21357/21838/21960",20
"1206","Exc-neuron.circadian","Exc-neuron","circadian","GO:0003299","muscle hypertrophy in response to stress","7/1745","28/28943",0.00110260767767958,0.00862831874375181,0.00612304715959925,"11938/381290/69642/18021/19016/19055/22065",7
"1212","Exc-neuron.circadian","Exc-neuron","circadian","GO:0051954","positive regulation of amine transport","10/1745","53/28943",0.00111331780293281,0.00867661809459593,0.00615732257428659,"54208/12424/12934/54393/14812/16500/269642/18546/68585/20983",10
"1217","Exc-neuron.circadian","Exc-neuron","circadian","GO:0021543","pallium development","21/1745","167/28943",0.00113870923158432,0.00882653534103739,0.00626371066648161,"67378/59058/12569/12570/13193/14810/15387/15493/16485/16568/70223/11922/18124/18472/19353/19876/68585/22272/22627/30928/328365",21
"1219","Exc-neuron.circadian","Exc-neuron","circadian","GO:0006790","sulfur compound metabolic process","35/1745","335/28943",0.00114338642673336,0.00883890100234845,0.0062724859017987,"107476/66885/14081/74340/65106/11881/74008/76969/78923/73046/75612/625249/14860/14866/14874/54486/319415/15932/66383/232087/320878/70456/67873/70316/18023/76826/57320/18597/20617/20655/20656/94214/56451/29859/29807",35
"1221","Exc-neuron.circadian","Exc-neuron","circadian","GO:0000910","cytokinesis","23/1745","190/28943",0.00114945829335828,0.00886195264879447,0.00628884439787276,"11789/11840/12190/12313/12314/12315/12540/26370/12631/68953/75608/53598/56431/20336/67903/213582/57028/20620/56194/19878/235072/20362/16765",23
