"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm47283",1.19898631742524e-65,0.671538942897535,0.33,0.026,4.18050559296658e-61
"Rn18s-rs5",2.25450394963143e-59,-0.463031903255233,0.999,1,7.86077892117989e-55
"Kcnma1",1.11730439421368e-29,-0.317142266275488,0.979,0.989,3.89570523130482e-25
"Nav3",1.84526321568331e-27,-0.27105392561078,0.986,0.996,6.43387925412301e-23
"Klf10",3.9682327673426e-21,-0.415761514171074,0.204,0.396,1.38360371898934e-16
"Lrp1b",5.72025988501875e-20,0.420982855082116,0.981,0.986,1.99448301410949e-15
"Ptgds",2.01702462725095e-19,0.434527815414118,0.557,0.351,7.0327597678359e-15
"Ncam2",2.30870872977414e-19,0.349212788950953,0.985,0.96,8.04977472810349e-15
"Cst3",2.60677144106186e-19,0.418663664948941,0.695,0.489,9.08902998355039e-15
"Sema6d",3.46356088332031e-17,-0.480597789150717,0.722,0.811,1.20763977318729e-12
"Nkain2",1.39882618911692e-16,0.280674983897977,0.99,0.995,4.87728727359396e-12
"Rad51ap2",1.92384405935928e-14,-0.359651330770732,0.307,0.466,6.70786708176799e-10
"Asap1",3.66403644798347e-14,-0.265267030239094,0.885,0.936,1.27753958831839e-09
"Cacna1a",4.16081870743791e-14,-0.258452127158292,0.949,0.967,1.45075265872238e-09
"Hecw2",1.89348022335648e-13,-0.291853098133194,0.869,0.932,6.60199749477705e-09
"Gm42439",2.20519456115824e-13,0.34737421617166,0.607,0.438,7.68885187639042e-09
"Apoe",3.39546762597382e-13,0.328327302690695,0.467,0.291,1.18389769714829e-08
"Fgf1",5.28690895591316e-13,0.357004647053466,0.206,0.087,1.84338654565824e-08
"Cmss1",5.34681667125918e-13,-0.317774813208914,0.568,0.696,1.86427456876794e-08
"Gapdh",5.90350840980233e-13,0.36309523437149,0.785,0.652,2.05837627724578e-08
"Gm34237",1.21823264442428e-12,-0.289737847093288,0.093,0.209,4.24761176131414e-08
"Cntn5",2.37552629691364e-12,0.352444077711713,0.905,0.854,8.2827475394488e-08
"Gm47423",5.48067057144268e-12,-0.368113028756869,0.216,0.35,1.91094540814492e-07
"Gm55122",8.76693590356751e-12,0.296999407546045,0.896,0.831,3.05676754149688e-07
"Ube3a",1.16373786345041e-11,0.254600823881683,0.962,0.95,4.05760480849255e-07
"Cap2",1.20074922546338e-11,-0.296982493968411,0.738,0.837,4.18665232442317e-07
"Slc9a9",1.2495687971461e-11,-0.331704963296769,0.748,0.814,4.35687152500929e-07
"Mgat4c",2.91676258273815e-11,0.326366851546896,0.762,0.674,1.01698760972331e-06
