"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rn18s-rs5",1.13441770170119e-132,-0.574135901169283,0.999,0.999,3.95537420052155e-128
"Cmss1",3.01539673375052e-24,-0.388008326476162,0.583,0.713,1.0513783791568e-19
"mt-Rnr1",5.71379170430037e-24,-0.649045893533484,0.672,0.756,1.99222775353841e-19
"mt-Rnr2",3.74689827496627e-17,-0.564409391469616,0.79,0.856,1.30643102153249e-12
"Snhg11",2.4773496893351e-16,-0.159947249271043,0.971,0.987,8.63777516180470e-12
"mt-Cytb",2.67978400050666e-16,-0.505571214686298,0.663,0.732,9.34360287456657e-12
"Cst3",3.31902666120907e-16,0.355807170144594,0.679,0.541,1.15724502596377e-11
"mt-Nd2",1.1466194352216e-15,-0.477363981372945,0.523,0.615,3.99791798478717e-11
"Mir6236",2.74807119881474e-15,-0.371953973163692,0.274,0.392,9.58169984890735e-11
"Brd1",9.79251006818187e-14,0.238829967023953,0.316,0.191,3.41435448547297e-09
"Ptgds",5.54823414798099e-12,0.275288192231486,0.489,0.354,1.93450280037653e-07
"mt-Nd1",1.37156622616756e-10,-0.466676859270459,0.578,0.638,4.78223996077845e-06
"mt-Nd4",2.75628905353521e-10,-0.415732976345327,0.469,0.541,9.6103530429612e-06
"Stag1",9.57963452065782e-10,0.243226133223459,0.728,0.63,3.34013116831776e-05
"Sbf2",1.61270354456322e-09,0.2190535978137,0.778,0.694,5.62301344882859e-05
"Gm42439",2.12509721626393e-09,0.200594767950733,0.526,0.392,7.40957646394745e-05
"Mdga2",6.49888951612674e-09,0.162671399064434,0.948,0.965,0.000226596780758791
"Cacna1a",2.67691270488439e-08,-0.193527313043014,0.847,0.882,0.000933359152812039
"Anks1b",2.8504564332798e-08,0.161056688126642,0.967,0.968,0.000993868644591668
"1700016P03Rik",6.32029815538333e-08,-0.224220055520858,0.051,0.102,0.00220369835783751
"Ptprz1",1.43371185758004e-07,0.321278741333623,0.451,0.358,0.00499892313382433
"Ctnna2",1.82346193735461e-07,0.236749473650435,0.97,0.933,0.00635786473697431
"Basp1",2.31057575884625e-07,-0.206009246577937,0.62,0.684,0.0080562844983692
"Npcd",3.83614845625388e-07,0.0829143637416297,0.049,0.016,0.0133754988224204
"Dst",4.42516381853809e-07,-0.168166095340151,0.821,0.868,0.0154292186860968
"Dlgap1",4.52321100992798e-07,0.143681922830144,0.975,0.981,0.0157710798283159
"Gm49003",4.53657718668591e-07,0.217489234354094,0.295,0.216,0.0158176836768178
"Qki",4.97571481861188e-07,0.217557880458755,0.722,0.648,0.0173488248580541
"Snhg9",6.01459146935949e-07,0.121802328724626,0.165,0.101,0.0209710760762157
"Adgrl3",6.0712159603348e-07,0.158159344128518,0.925,0.924,0.0211685086888993
"Gm15577",7.66094584770429e-07,0.181891134365839,0.259,0.182,0.0267114198871905
"9630028H03Rik",1.28287687038752e-06,0.197395902287193,0.566,0.475,0.0447300678398017
"Slc16a4",1.32667163553749e-06,0.180718963820281,0.193,0.127,0.0462570599162857
"Rims4",1.37168094879703e-06,-0.267213045686178,0.218,0.282,0.0478263996417061
"Bc1",1.49794199440373e-06,-0.231257483934086,0.304,0.378,0.0522287435188747
"Gm55122",1.5112993196509e-06,0.302430458061781,0.689,0.635,0.052694473378268
"Gm37735",2.02479132594004e-06,0.126819808685604,0.21,0.142,0.0705983991615512
"Syt1",2.12442214619316e-06,0.10940921485692,0.966,0.973,0.0740722269713168
"Dnaja2",2.13193986702708e-06,-0.206861114095654,0.474,0.536,0.0743343473436332
"Pcmtd1",2.21625604558955e-06,0.190308129472594,0.497,0.401,0.0772741995415709
"Atp6ap1",2.34267666410952e-06,-0.246024714596243,0.254,0.315,0.0816821072475065
"Ywhag",2.69027890583443e-06,-0.185998408695145,0.492,0.547,0.0938019546097292
"Dcx",2.7035466053638e-06,0.234650321502578,0.432,0.343,0.0942645594892196
"Clstn3",3.01776353706789e-06,-0.217244895167477,0.493,0.547,0.105220361246946
"Apoe",3.31980830572355e-06,0.198361800949797,0.399,0.314,0.115751756195663
"Srcin1",3.70013391241423e-06,-0.214461602559059,0.455,0.509,0.129012569124147
"Tmem158",3.72446203869931e-06,0.125716917150696,0.09,0.047,0.129860817903329
"Ammecr1",3.9310668673607e-06,0.226022690875581,0.301,0.227,0.137064508464266
"Sh3kbp1",3.93834834559191e-06,0.168743146201045,0.444,0.362,0.137318391765753
"Cacna1d",4.2005100460704e-06,0.159608749759584,0.838,0.806,0.146459183776337
"Itfg1",5.32798102860062e-06,0.150132738300575,0.513,0.415,0.185770714524218
"Gm37899",5.38489461646557e-06,0.168239502699144,0.341,0.258,0.187755120592305
"Gm44680",6.49443616232347e-06,0.0778881964272,0.054,0.023,0.226441505671732
"Sik2",7.75370719260721e-06,-0.226213423250095,0.359,0.419,0.270348508684636
"Epm2a",8.97946158856664e-06,0.164066097721207,0.269,0.197,0.313086887208553
"Slc38a2",9.57097502889651e-06,-0.197015914700049,0.372,0.433,0.333711186332535
"A230004M16Rik",9.82509346986734e-06,0.155221465499187,0.32,0.242,0.342571534013865
"Gm32014",1.08906868562174e-05,0.115513404021708,0.118,0.071,0.379725578615733
"Etv5",1.10540182415922e-05,-0.204349917037759,0.155,0.213,0.385420454029596
"Nalf1",1.18158852571523e-05,0.170479485453466,0.936,0.931,0.411984471261129
"Ctnnd2",1.23667892285094e-05,0.135172168152332,0.948,0.959,0.431192840030438
"Ube3a",1.29576474954005e-05,0.11707139381936,0.912,0.919,0.451794295222129
