"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"64","Cntn6",3.74035582016278e-08,-0.190767405883495,0.476,0.58,0.00130414986381616,2.56689813793103e-18,0.344954640636,0.633,0.476,8.95000373752411e-14
"65","Col19a1",3.44347342746499e-13,-0.343822180136251,0.437,0.558,1.20063587995422e-08,2.37656104619702e-09,0.243311907369706,0.546,0.437,8.28635539977514e-05
"66","Copg2",6.99264816380574e-09,-0.170532988653205,0.292,0.399,0.000243812663527415,1.3215607753556e-08,0.168288221340646,0.399,0.292,0.000460788595543238
"67","Cox4i1",1.33499230744003e-39,0.619806884831154,0.725,0.583,4.65471767835115e-35,6.41058044453969e-18,-0.408240690835018,0.668,0.725,2.23517708359765e-13
"68","Cox8a",2.25250479461936e-30,0.556259180619233,0.67,0.536,7.85380846739932e-26,7.58125145327418e-13,-0.340758413786429,0.613,0.67,2.64335494421311e-08
"69","Cpa6",1.12244288751993e-14,0.933242629962201,0.066,0.013,3.91362161591573e-10,1.1568929294464e-13,-0.907005611408813,0.015,0.066,4.03373857710077e-09
"70","Cpeb1",1.73280450910403e-09,-0.23198432997083,0.275,0.375,6.04176948189303e-05,2.14671252139451e-11,0.238705416239289,0.393,0.275,7.48494254834625e-07
"71","Cryab",1.00099121040275e-12,0.286836779039647,0.159,0.078,3.49015605331127e-08,9.64097933460315e-10,-0.252255265179732,0.089,0.159,3.36152026459608e-05
"72","Csmd1",1.31623510937213e-10,-0.232883218121245,0.888,0.963,4.58931695584781e-06,3.72599394665033e-11,0.252147506501505,0.96,0.888,1.29914230937857e-06
"73","Ctxn1",1.16961699718468e-08,0.278935414875015,0.215,0.142,0.000407810358408381,4.46565338125845e-09,-0.323179476881473,0.141,0.215,0.000155703936444338
"74","Cwc22",6.74167471779476e-10,-0.172180038008752,0.099,0.174,2.3506197238535e-05,4.60389426118577e-07,0.107402287761699,0.16,0.099,0.0160523981204764
"75","Ddhd2",1.17207881141979e-08,-0.176820986925088,0.342,0.445,0.000408668719177739,1.0236304200476e-11,0.22139086325339,0.473,0.342,3.56909218557996e-07
"76","Ddx5",5.20300840549228e-15,0.424085064053165,0.7,0.661,1.81413294074299e-10,6.26130457102145e-13,-0.408747774928878,0.669,0.7,2.18312906477805e-08
"77","Dnaja1",1.08854129383175e-17,0.480929178862915,0.46,0.34,3.79541692920315e-13,1.9431159784632e-07,-0.30664711967879,0.407,0.46,0.00677506248210763
"78","Dynll1",2.42559097385585e-42,0.722471708070075,0.508,0.298,8.45730804854321e-38,1.56180929385725e-31,-0.650293774093445,0.342,0.508,5.44556046489206e-27
"79","E230016M11Rik",2.17802327111199e-18,-0.315911092401256,0.159,0.288,7.59411373938618e-14,2.88405569023608e-15,0.280594395643768,0.274,0.159,1.00558369751461e-10
"80","Egfem1",1.7613620931705e-08,-0.299210251758731,0.419,0.522,0.000614134121025757,1.32744892686145e-13,0.439363584743865,0.539,0.419,4.62841617328782e-09
"81","Egr1",1.3072386847765e-22,0.48324317406953,0.195,0.079,4.55794912221023e-18,1.50326990710451e-36,-0.580542845449852,0.05,0.195,5.24145118510129e-32
"82","Eif1",7.24688859866679e-28,0.493475810163381,0.722,0.614,2.52677264769715e-23,2.22008383363004e-12,-0.323895623049267,0.683,0.722,7.74076630271787e-08
"83","ENSMUSG00000121226",2.76066766117212e-08,-0.215669371487608,0.168,0.245,0.000962561993420883,1.39877742261026e-06,0.123956375628831,0.239,0.168,0.0487711723941519
