X.1,X,p_val.x,avg_log2FC.x,pct.1.x,pct.2.x,p_val_adj.x,p_val.y,avg_log2FC.y,pct.1.y,pct.2.y,p_val_adj.y,hits in circadian databases
19,Mdga2,7.85E-08,-0.276087681,0.936,0.951,0.002736475,1.32E-07,0.287160521,0.95,0.936,0.004596988,#N/A
