"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"88","Lmo4",1.59227031159247e-08,0.386216809802152,0.384,0.283,0.000555176889542947,2.07330884526786e-09,-0.359932481152487,0.294,0.384,7.22900595079545e-05
"89","Luc7l2",6.26464824066904e-08,-0.276091720299275,0.61,0.697,0.00218429490207408,2.45548294205658e-12,0.329890320133061,0.709,0.61,8.56153237406869e-08
"90","Malat1",3.46879352222503e-32,-0.167063564242003,1,1,1.2094642373942e-27,9.49110702741006e-13,0.0932223785331541,1,1,3.30926428724707e-08
"91","mt-Rnr2",4.45682711625945e-09,0.350897332692009,0.695,0.623,0.000155396191062618,1.96756044422305e-15,-0.457417059317433,0.609,0.695,6.8602930008725e-11
"92","Myl6",6.79394755382879e-12,0.511842226307063,0.295,0.185,2.36884569359349e-07,1.6291843577064e-10,-0.393006096859382,0.204,0.295,5.68047710001491e-06
"93","Ndufa4",3.16639535855495e-09,0.44638013011742,0.372,0.272,0.000110402706966736,2.25659613823955e-07,-0.353205472369791,0.299,0.372,0.00786807375519983
"94","Ndufa5",4.9307150881214e-10,0.468573482501596,0.176,0.094,1.71919242977529e-05,5.65158813867588e-09,-0.376245941095105,0.106,0.176,0.000197053923631212
"95","Ndufb9",3.47711495196688e-14,0.55168203509509,0.298,0.172,1.21236567030229e-09,3.07300577679328e-12,-0.468468954835747,0.199,0.298,1.07146492419451e-07
"96","Nme1",8.29550081410755e-09,0.473403261033955,0.238,0.153,0.000289239226885488,1.71778076710609e-07,-0.393005044320839,0.171,0.238,0.00598938620066882
"97","Norad",2.66916686389529e-07,0.379646155502282,0.325,0.239,0.00930658410434372,9.57412865698675e-14,-0.50878800438552,0.218,0.325,3.33821143883157e-09
"98","Nr4a1",7.8556909049853e-07,0.268349098924098,0.047,0.013,0.0273904374784123,6.30354078196745e-12,-0.291966286326725,0.008,0.047,2.19785556444859e-07
"99","Nrgn",4.03273332165145e-59,0.88253379174804,0.806,0.595,1.40609312726021e-54,4.35187646180416e-46,-0.641008255637181,0.654,0.806,1.51736876593726e-41
"100","Nrxn1",4.01094082356462e-07,-0.141254305228808,0.913,0.95,0.0139849473695228,7.18755444212001e-10,0.154032347526758,0.894,0.913,2.50608460733398e-05
