"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"55","Nrgn",2.65552275768575e-33,0.750062939876113,0.813,0.614,9.2590111992229e-29,6.19664255989283e-21,-0.528344320919647,0.659,0.813,2.16058336135783e-16
"56","Olfm1",6.00988113610566e-26,0.773580221675426,0.637,0.401,2.09546525572596e-21,4.4359986661024e-26,-0.734895566522265,0.417,0.637,1.54669965490992e-21
"57","Pcp4",2.64304221115838e-08,0.572051880575136,0.393,0.271,0.000921549527764593,7.11420111027726e-09,-0.545286483421069,0.276,0.393,0.000248050850112037
"58","Ppia",2.97909210949924e-21,0.71190964866706,0.702,0.512,1.0387200458191e-16,2.93074798062427e-14,-0.529060711162957,0.56,0.702,1.02186389840426e-09
"59","Ppp3r1",3.35132830488198e-07,0.563610825842728,0.202,0.115,0.011685076400632,4.13578084358395e-07,-0.532047121152924,0.121,0.202,0.0144202270673242
"60","Prkn",2.18173171830516e-08,-0.52166099553516,0.311,0.432,0.000760704398221461,8.31379648433249e-10,0.534675641072232,0.443,0.311,2.89877142019221e-05
"61","Psip1",3.27810972410606e-07,0.478792079936464,0.289,0.189,0.0114297851750406,8.25083647443384e-08,-0.429364922066167,0.188,0.289,0.00287681915354085
"62","Ptma",1.19630049673191e-08,0.634001463877471,0.285,0.179,0.000417114094195513,5.39033833364209e-07,-0.489063505914634,0.195,0.285,0.0187944926679099
"63","Ptms",5.40903613726843e-11,0.619052186205963,0.307,0.177,1.88596862998138e-06,6.31174496517261e-09,-0.512204789670975,0.199,0.307,0.000220071611700673
"64","Rpl10",8.36506900943301e-10,0.711674220206427,0.252,0.143,2.91664861151901e-05,1.0941303519307e-06,-0.569633950917731,0.172,0.252,0.0381490429807678
"65","Rpl28",1.63556329517555e-07,0.535737622105334,0.288,0.184,0.00570271854128861,2.51230931296852e-07,-0.499953215847829,0.192,0.288,0.00875966888152736
"66","Rtn1",1.86077248171089e-15,0.453134246449888,0.813,0.667,6.48795541198136e-11,4.73173548889187e-19,-0.485617710082014,0.672,0.813,1.64981421291193e-14
"67","Snap25",4.5750995549477e-13,0.571163972156434,0.577,0.439,1.59519996182361e-08,4.13826697964234e-14,-0.551338060562043,0.443,0.577,1.44288954779189e-09
"68","Snrpn",2.88600320193218e-09,0.543526210167971,0.318,0.195,0.000100626273641769,1.77571565858528e-08,-0.511825904276976,0.207,0.318,0.000619138778678929
"69","Snu13",1.32585043754571e-07,0.522065646549145,0.151,0.072,0.00462284272059061,1.7624685760344e-09,-0.548546751308621,0.069,0.151,6.14519918405913e-05
"70","Stmn1",2.52207630465318e-25,0.76612118983429,0.628,0.393,8.79372345143426e-21,9.39878983842157e-21,-0.62904072502011,0.422,0.628,3.27707605296245e-16
"71","Stmn2",3.84248778267176e-12,0.644974650456791,0.423,0.28,1.33976021518416e-07,7.10012616882832e-10,-0.504578971227839,0.296,0.423,2.47560099128537e-05
"72","Stmn3",1.049621177477e-12,0.561225551026277,0.485,0.324,3.65971415950905e-08,3.56225377131229e-07,-0.379257048927549,0.38,0.485,0.0124205102244346
"73","Sub1",2.17632035082576e-08,0.541580444438542,0.304,0.193,0.000758817616722416,4.36715180194827e-09,-0.552809914896056,0.195,0.304,0.000152269481878531
"74","Syn2",3.37182427858733e-07,0.511044786176584,0.221,0.129,0.0117565397121505,8.01691938281413e-08,-0.462999626228183,0.13,0.221,0.0027952592812058
"75","Tgfbr1",5.76656704086929e-09,-0.329384688858138,0.748,0.813,0.00020106289301399,9.44876138686199e-10,0.345179046239825,0.815,0.748,3.29449963275717e-05
"76","Thra",1.39698604575405e-09,0.593364704946858,0.255,0.144,4.87087124573063e-05,1.71262167462122e-09,-0.546023042571324,0.152,0.255,5.97139799290179e-05
"77","Tle5",1.10211354823254e-06,0.446424047816338,0.196,0.11,0.0384273930862239,6.38638904975365e-07,-0.470443180673089,0.115,0.196,0.0222674226997761
"78","Tmem267",8.28093909580454e-29,1.33553529457988,0.116,0.001,2.88731503453417e-24,4.65514523443988e-33,-1.29237275599775,0.005,0.116,1.62310948889215e-28
"79","Tmsb4x",6.87362126697233e-24,0.625620898627292,0.77,0.598,2.39662552715524e-19,1.62676177814274e-14,-0.433908023887382,0.662,0.77,5.67203029185028e-10
"80","Ttc9b",1.32899826565746e-08,0.57735034714012,0.216,0.116,0.000463381825286787,8.69880114100144e-08,-0.512339162129385,0.128,0.216,0.00303301099383297
"81","Tuba1a",1.04165325185498e-14,0.628562645733634,0.505,0.335,3.63193239324275e-10,6.0030293597472e-13,-0.526388244163935,0.357,0.505,2.09307624686306e-08
"82","Tubb2a",5.77219781080076e-11,0.619614080911748,0.378,0.24,2.0125922106919e-06,9.96715068025225e-11,-0.536124640485626,0.246,0.378,3.47524642768355e-06
"83","Ubb",2.57556314372569e-09,0.498593471884266,0.526,0.39,8.98021601322835e-05,3.65710791961611e-07,-0.369858997823356,0.415,0.526,0.0127512381833255
"84","Uchl1",7.91824363772664e-11,0.668931761180193,0.329,0.197,2.76085400916615e-06,4.50398434111895e-07,-0.485027473638308,0.232,0.329,0.0157040422021795
"85","Vsnl1",7.06861812574918e-12,0.656123897812278,0.35,0.206,2.46461508190497e-07,4.39870397818688e-13,-0.651800571949349,0.21,0.35,1.53369611607442e-08
"86","Ywhae",4.38183401589001e-07,0.459875909371056,0.376,0.277,0.0152781406632037,1.38691566405614e-08,-0.513729153721481,0.27,0.376,0.000483575884586454
