"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"1747","St13",1.16143816964662e-12,0.1536995484275,0.371,0.318,4.04958646610689e-08,8.12865441877599e-12,-0.134638523508694,0.323,0.371,2.83421793619463e-07
"1748","St6gal2",1.93342833589399e-15,-0.121848779463475,0.488,0.563,6.74128457876158e-11,1.63994551312359e-09,0.124702476887371,0.553,0.488,5.71799802060801e-05
"1749","St6galnac3",1.89956232321935e-91,-0.394699598888158,0.405,0.563,6.62320395236891e-87,4.37508010155229e-45,0.297045801306381,0.524,0.405,1.52545917900824e-40
"1750","St8sia3",7.30816210901091e-19,0.188812587611248,0.293,0.23,2.54813688254884e-14,5.5559043245313e-07,-0.110506421760326,0.261,0.293,0.0193717716083433
"1751","Stac3",3.78112765194543e-08,0.0505188039532594,0.065,0.043,0.00131836577840381,5.79083744697327e-12,-0.0710568693232023,0.037,0.065,2.01909129263617e-07
"1752","Stard6",6.16183414427654e-13,-0.0528084091435916,0.02,0.043,2.1484467110849e-08,5.09671310842506e-23,0.0751538932791976,0.055,0.02,1.77707095951457e-18
"1753","Stip1",1.00842828342863e-15,0.169122057936212,0.231,0.176,3.5160868958306e-11,1.51423135230531e-24,-0.191050044957498,0.159,0.231,5.27967045608292e-20
"1754","Stmn1",1.59709816802388e-161,0.599869753751164,0.816,0.686,5.56860218244887e-157,3.69953680260801e-57,-0.294923186481492,0.744,0.816,1.28991749696534e-52
"1755","Stmn2",2.2049020143175e-110,0.474971976322015,0.79,0.688,7.68783185332084e-106,2.17579387179515e-51,-0.285976112782354,0.723,0.79,7.58634049278815e-47
"1756","Stmn3",3.71787555274112e-84,0.422409512448187,0.768,0.678,1.29631166897425e-79,1.9186856599281e-35,-0.208683725804469,0.713,0.768,6.68988129047132e-31
"1757","Stpg2",1.82455151361506e-14,-0.0557696694477017,0.024,0.049,6.36166376252162e-10,1.45702850307338e-11,0.0517234780945384,0.046,0.024,5.08022128166595e-07
