"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022898","regulation of transmembrane transporter activity","5/28","303/28943",9.81356862300777e-06,0.00059808248774664,0.000338022919236934,"Calm2/Calm1/Actb/Atp1b1/Ywhah",5
"GO:0032409","regulation of transporter activity","5/28","317/28943",1.22041777083217e-05,0.000704630681369942,0.000398241588376813,"Calm2/Calm1/Actb/Atp1b1/Ywhah",5
"GO:1901021","positive regulation of calcium ion transmembrane transporter activity","3/28","50/28943",1.5414925530336e-05,0.000845508665338931,0.000477862691440417,"Calm2/Calm1/Atp1b1",3
"GO:1902904","negative regulation of supramolecular fiber organization","4/28","179/28943",2.5790177983823e-05,0.00134722977372637,0.000761424302379536,"Hspa8/Tmsb4x/Stmn1/Nav3",4
"GO:0061077","chaperone-mediated protein folding","3/28","64/28943",3.24720066231881e-05,0.00161917233025624,0.000915120186653483,"Hspa5/Hspa8/Hspe1",3
"GO:0055117","regulation of cardiac muscle contraction","3/28","71/28943",4.43439249932177e-05,0.0021150124225026,0.00119535797807804,"Calm2/Calm1/Atp1b1",3
"GO:0005513","detection of calcium ion","2/28","11/28943",4.93709167933726e-05,0.00225666232176374,0.00127541535049546,"Calm2/Calm1",2
"GO:0031396","regulation of protein ubiquitination","4/28","218/28943",5.56239155715975e-05,0.0024407774152817,0.00137947310617562,"Hsp90ab1/Hspa5/Ppia/Ubb",4
"GO:0006942","regulation of striated muscle contraction","3/28","87/28943",8.13892865531711e-05,0.0034340018211088,0.00194082144857562,"Calm2/Calm1/Atp1b1",3
"GO:0048102","autophagic cell death","2/28","15/28943",9.40280861070495e-05,0.0036838860878369,0.00208205047808467,"Calm2/Calm1",2
"GO:0051280","negative regulation of release of sequestered calcium ion into cytosol","2/28","15/28943",9.40280861070495e-05,0.0036838860878369,0.00208205047808467,"Calm2/Calm1",2
"GO:1901019","regulation of calcium ion transmembrane transporter activity","3/28","99/28943",0.000119506317805221,0.00444807962315671,0.00251395566668839,"Calm2/Calm1/Atp1b1",3
"GO:0051284","positive regulation of sequestering of calcium ion","2/28","17/28943",0.000121643016130083,0.00444807962315671,0.00251395566668839,"Calm2/Calm1",2
"GO:0045185","maintenance of protein location","3/28","101/28943",0.000126809669058497,0.00448742603087649,0.00253619338116994,"Hspa5/Tmsb4x/Ywhab",3
