"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"1","Rn18s-rs5",3.54425296951131e-09,-0.437345881602478,1,1,0.000123577468287951,-0.437345881602478,0.104662034973603,0.129339997910021,1,1,1,0.129339997910021,"non-sig","#00AFBB"
