"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"16","2900076A07Rik",5.75656997633438e-08,0.0639191738307421,0.152,0.113,0.00200714325364851,0.0639191738307421,2.97065486595564e-05,-0.0608060671927146,0.122,0.152,1,-0.0608060671927146,"non-sig","#00AFBB"
"17","2900092N22Rik",1.79397085609815e-07,0.0271594853931332,0.03,0.015,0.00625503818395741,0.0271594853931332,0.602549903640876,-0.00146084020102062,0.028,0.03,1,-0.00146084020102062,"non-sig","#00AFBB"
"18","3110039M20Rik",6.37443780591279e-15,0.105755774003609,0.217,0.154,2.22257522978761e-10,0.105755774003609,0.00156150853960836,0.0653242113985857,0.24,0.217,1,0.0653242113985857,"non-sig","#00AFBB"
"19","3110067C02Rik",1.10685416538551e-06,0.0165887581839097,0.019,0.008,0.0385926841844966,0.0165887581839097,0.0555258928025745,-0.0116199146922203,0.014,0.019,1,-0.0116199146922203,"non-sig","#00AFBB"
"20","3300002I08Rik",2.01922288104118e-07,0.0510735980772253,0.14,0.105,0.0070404244193263,0.0510735980772253,0.366331139354041,0.00522028008564668,0.133,0.14,1,0.00522028008564668,"non-sig","#00AFBB"
"21","4732471J01Rik",8.61441092350512e-09,0.102111935800324,0.54,0.47,0.000300358665669853,0.102111935800324,0.168026814256153,-0.0351277740788913,0.524,0.54,1,-0.0351277740788913,"non-sig","#00AFBB"
"22","4833422C13Rik",3.4076199705502e-10,0.0793834103740101,0.282,0.222,1.18813485513174e-05,0.0793834103740101,0.42599499960009,-0.0034953810738938,0.272,0.282,1,-0.0034953810738938,"non-sig","#00AFBB"
"23","4930474M22Rik",1.85016221104021e-10,0.0442385404770845,0.049,0.026,6.45096058123389e-06,0.0442385404770845,0.0585716712047615,-0.0154862598758481,0.041,0.049,1,-0.0154862598758481,"non-sig","#00AFBB"
"24","4930547E14Rik",8.64963217193109e-13,0.151744004761291,0.223,0.168,3.01586724938721e-08,0.151744004761291,1.41236163408314e-07,0.138069666692276,0.265,0.223,0.0049244813095577,0.138069666692276,"sig","#E7B800"
"25","4930548K13Rik",4.00854796079384e-08,-0.0227707346323953,0.002,0.012,0.00139766041748999,-0.0227707346323953,6.22431341287166e-07,0.0165401138563783,0.011,0.002,0.0217023135766596,0.0165401138563783,"sig","#E7B800"
"26","4930555F03Rik",2.53137761257915e-21,0.227377549168587,0.069,0.03,8.82615432177973e-17,0.227377549168587,2.51778469235985e-15,-0.22172047912005,0.033,0.069,8.77875988685107e-11,-0.22172047912005,"sig","#E7B800"
"27","4930563F08Rik",1.90674874403623e-07,0.0363395124251968,0.046,0.027,0.00664826084583112,0.0363395124251968,0.732465349972981,-0.013418997997087,0.044,0.046,1,-0.013418997997087,"non-sig","#00AFBB"
"28","4930567K20Rik",5.42309214614799e-36,0.232825106585155,0.229,0.135,1.89086953859742e-31,0.232825106585155,2.24424106196888e-20,-0.190044233647274,0.156,0.229,7.8249953107669e-16,-0.190044233647274,"sig","#E7B800"
"29","4930570B17Rik",2.0577098530731e-08,0.0953112274556964,0.389,0.321,0.000717461694470997,0.0953112274556964,0.00132748226896326,-0.0668376039665741,0.354,0.389,1,-0.0668376039665741,"non-sig","#00AFBB"
"30","4930570G19Rik",7.38533363947707e-11,0.101238055085733,0.307,0.242,2.57504428007647e-06,0.101238055085733,0.00695669365148155,-0.0580557198195112,0.285,0.307,1,-0.0580557198195112,"non-sig","#00AFBB"
"31","4930587E11Rik",1.42707957039402e-06,0.140686071185255,0.44,0.396,0.0497579833809283,0.140686071185255,0.0522954445541002,-0.0607483732511964,0.427,0.44,1,-0.0607483732511964,"non-sig","#00AFBB"
"32","4931403E22Rik",1.67906130982719e-10,0.055841208796012,0.084,0.052,5.85438306897446e-06,0.055841208796012,0.180104352641926,-0.013784050824505,0.077,0.084,1,-0.013784050824505,"non-sig","#00AFBB"
"33","4933402D24Rik",2.86036589027726e-07,0.0342549859870107,0.052,0.032,0.00997323774962972,0.0342549859870107,0.0135676214171415,-0.0159690256782494,0.041,0.052,1,-0.0159690256782494,"non-sig","#00AFBB"
"34","4933411O13Rik",1.40257295125152e-07,0.0708141217448823,0.224,0.179,0.00489035110912867,0.0708141217448823,0.179279300016814,-0.0240519329341798,0.213,0.224,1,-0.0240519329341798,"non-sig","#00AFBB"
"35","4933412O06Rik",1.72560816821126e-15,0.0915037917712195,0.158,0.104,6.01667800010221e-11,0.0915037917712195,0.000719506626139912,-0.0478494769558019,0.132,0.158,1,-0.0478494769558019,"non-sig","#00AFBB"
"36","4933433G19Rik",2.46216647586997e-07,0.0507279351649638,0.155,0.118,0.00858483585141581,0.0507279351649638,0.508619167118445,-0.00262149011195834,0.149,0.155,1,-0.00262149011195834,"non-sig","#00AFBB"
"37","5330434G04Rik",7.20870127697312e-15,0.172832650920064,0.645,0.57,2.51345787424222e-10,0.172832650920064,1.86990309815325e-05,-0.124873847422426,0.622,0.645,0.651979113233092,-0.124873847422426,"non-sig","#00AFBB"
"38","5330438D12Rik",1.22204410234217e-06,0.108834551865141,0.823,0.806,0.0426090117163646,0.108834551865141,0.12677659391438,-0.0497297232082698,0.827,0.823,1,-0.0497297232082698,"non-sig","#00AFBB"
"39","5530601H04Rik",9.20614036284601e-11,0.096771448917206,0.338,0.269,3.20990496031352e-06,0.096771448917206,0.0100512762003047,-0.0420557447369921,0.312,0.338,1,-0.0420557447369921,"non-sig","#00AFBB"
"40","6530401F13Rik",3.22198515333812e-10,0.0767158015055916,0.135,0.095,1.1234095634144e-05,0.0767158015055916,0.00318924809168167,-0.0581772244302336,0.115,0.135,1,-0.0581772244302336,"non-sig","#00AFBB"
"41","6530403H02Rik",1.11012888829384e-10,0.241869303560858,0.236,0.186,3.87068639481412e-06,0.241869303560858,0.0610037771896425,-0.100093512723418,0.221,0.236,1,-0.100093512723418,"non-sig","#00AFBB"
"42","9130015G15Rik",7.97522807191035e-09,0.0555901063250474,0.098,0.067,0.000278072277183298,0.0555901063250474,0.0184067311031958,-0.0268078541877482,0.084,0.098,1,-0.0268078541877482,"non-sig","#00AFBB"
"43","9330162G02Rik",1.91090926920161e-08,0.110251803055784,0.89,0.896,0.000666276734892525,0.110251803055784,0.0596225348954233,-0.0426699302444189,0.899,0.89,1,-0.0426699302444189,"non-sig","#00AFBB"
"44","9330175M20Rik",6.66760824461993e-14,0.0971805504963258,0.208,0.15,2.32479496665163e-09,0.0971805504963258,0.00601080410743394,-0.0491115650548101,0.186,0.208,1,-0.0491115650548101,"non-sig","#00AFBB"
"45","9430069I07Rik",7.52689449339815e-08,0.0250415290093983,0.025,0.011,0.00262440230301313,0.0250415290093983,0.000393538685603175,-0.0221047777551602,0.015,0.025,1,-0.0221047777551602,"non-sig","#00AFBB"
"46","9630028H03Rik",3.91142166865342e-34,-0.275825396183059,0.679,0.741,1.36379539320939e-29,-0.275825396183059,0.19333818309714,-0.00244143438727251,0.66,0.679,1,-0.00244143438727251,"non-sig","#00AFBB"
"47","A230057D06Rik",2.16823262294245e-24,0.208373634838974,0.876,0.866,7.55997668641345e-20,0.208373634838974,0.98823114782917,-0.00222804918873587,0.887,0.876,1,-0.00222804918873587,"non-sig","#00AFBB"
"48","A330076H08Rik",4.62545870463555e-07,0.115449259649317,0.595,0.537,0.0161275868654528,0.115449259649317,0.89879417435343,-0.0174643875123934,0.598,0.595,1,-0.0174643875123934,"non-sig","#00AFBB"
"49","A430090L17Rik",1.51110215036024e-07,0.0699676177327862,0.157,0.12,0.00526875986766106,0.0699676177327862,1.14354127852276e-06,-0.0822261456315365,0.124,0.157,0.039871853758253,-0.0822261456315365,"sig","#E7B800"
"50","A530046M15Rik",3.76843709027849e-18,0.104458560709353,0.145,0.089,1.3139409602674e-13,0.104458560709353,4.33164969295224e-05,-0.0575140591152957,0.116,0.145,1,-0.0575140591152957,"non-sig","#00AFBB"
"51","A530058O07Rik",9.74560720920327e-07,0.0208336619943126,0.056,0.035,0.033980008656329,0.0208336619943126,0.0699249042916334,-0.00847859874697762,0.047,0.056,1,-0.00847859874697762,"non-sig","#00AFBB"
"52","A930015D03Rik",2.7008045267645e-11,0.113230264639896,0.655,0.586,9.41689514346977e-07,0.113230264639896,1.53013214916248e-13,-0.126961901030233,0.586,0.655,5.3351117644848e-09,-0.126961901030233,"sig","#E7B800"
"53","Aak1",2.00409724990702e-08,0.109560510755349,0.827,0.788,0.000698768588125082,0.109560510755349,0.000487283906598992,-0.0593218858571112,0.812,0.827,1,-0.0593218858571112,"non-sig","#00AFBB"
"54","Abat",6.55771569502538e-07,0.0857973115653951,0.144,0.111,0.022864787313845,0.0857973115653951,0.127421174182552,-0.0189602065736403,0.133,0.144,1,-0.0189602065736403,"non-sig","#00AFBB"
"55","Abcb7",1.92447184611324e-08,0.0582410649752028,0.184,0.14,0.000671005598584303,0.0582410649752028,0.000155622750179966,-0.0504111657803761,0.155,0.184,1,-0.0504111657803761,"non-sig","#00AFBB"
"56","Abcd4",1.31018528623975e-07,0.0468821675360067,0.136,0.1,0.00456822303753214,0.0468821675360067,6.75539289002926e-07,-0.0650805343609279,0.103,0.136,0.023554028389665,-0.0650805343609279,"sig","#E7B800"
"57","Abhd3",3.57521797717685e-07,0.0672826913315379,0.099,0.07,0.0124657125210225,0.0672826913315379,0.0314640956462602,-0.0455388517054509,0.085,0.099,1,-0.0455388517054509,"non-sig","#00AFBB"
"58","Abi3bp",2.27404718621616e-50,-0.013472640649387,0.15,0.276,7.92892032417989e-46,-0.013472640649387,1.29059785646325e-25,-0.114941060474315,0.242,0.15,4.4999275461304e-21,-0.114941060474315,"sig","#E7B800"
"59","Acox2",1.08068074244413e-06,0.0259445046726928,0.035,0.02,0.0376800954467995,0.0259445046726928,0.000397598943273394,-0.0265403425821258,0.023,0.035,1,-0.0265403425821258,"non-sig","#00AFBB"
"60","Actn4",1.3581747281603e-10,-0.159249859168428,0.418,0.445,4.73554782467654e-06,-0.159249859168428,0.923517640970979,0.0131619858324582,0.408,0.418,1,0.0131619858324582,"non-sig","#00AFBB"
"61","Actr1b",6.3554344689478e-11,-0.115653525930294,0.474,0.513,2.21594933628803e-06,-0.115653525930294,0.571582455924759,0.00157032228707799,0.479,0.474,1,0.00157032228707799,"non-sig","#00AFBB"
"62","Adam23",5.14921639720644e-40,-0.21558443345394,0.672,0.73,1.79537728121397e-35,-0.21558443345394,3.04781874502181e-28,0.189723499241949,0.735,0.672,1.06268296182675e-23,0.189723499241949,"sig","#E7B800"
"63","Adam33",6.66238234620111e-08,-0.150353408143941,0.122,0.155,0.00232297285264994,-0.150353408143941,0.00398466461355775,0.0750319069949038,0.14,0.122,1,0.0750319069949038,"non-sig","#00AFBB"
"64","Adamts17",1.88374962367261e-27,0.195302130352822,0.328,0.229,6.5680698128593e-23,0.195302130352822,2.84887661006042e-18,-0.19346878425511,0.247,0.328,9.93317807629767e-14,-0.19346878425511,"sig","#E7B800"
"65","Adarb2",2.31252466389554e-11,0.211022099763559,0.184,0.136,8.06307974560457e-07,0.211022099763559,3.20129085865878e-05,-0.184899930755234,0.153,0.184,1,-0.184899930755234,"non-sig","#00AFBB"
"66","Adcy8",1.1811250273185e-11,-0.100752934167355,0.298,0.352,4.11822863275142e-07,-0.100752934167355,4.99185336365122e-09,0.0822448221922047,0.352,0.298,0.000174050951230427,0.0822448221922047,"sig","#E7B800"
"67","Adcyap1",5.60453983895264e-07,-0.0480738565444,0.054,0.079,0.0195413490564762,-0.0480738565444,0.00954678515828886,0.00431452527948029,0.067,0.054,1,0.00431452527948029,"non-sig","#00AFBB"
"68","Adcyap1r1",3.32430119612148e-07,0.0638562813824047,0.153,0.116,0.0115908409805167,0.0638562813824047,0.000291130521808968,-0.0485792209354686,0.126,0.153,1,-0.0485792209354686,"non-sig","#00AFBB"
"69","Adgrb1",4.10946562922428e-07,-0.0797757754068076,0.608,0.619,0.0143284738094163,-0.0797757754068076,0.010799246094326,-0.0589710679216262,0.585,0.608,1,-0.0589710679216262,"non-sig","#00AFBB"
"70","Adgrb3",9.67546560868622e-11,0.0933946023748042,0.956,0.984,3.37354459378063e-06,0.0933946023748042,1.20583459206313e-06,0.0514392331873479,0.966,0.956,0.042043834721465,0.0514392331873479,"sig","#E7B800"
"71","Adgrd1",5.48316771720918e-09,-0.07684134919101,0.04,0.065,0.000191181608795933,-0.07684134919101,0.243440055430072,0.00723167168009177,0.045,0.04,1,0.00723167168009177,"non-sig","#00AFBB"
"72","Agbl4",2.41364704606369e-08,-0.100249845682585,0.896,0.931,0.000841566315551026,-0.100249845682585,6.6433366793699e-06,0.107586585881262,0.91,0.896,0.23163321999959,0.107586585881262,"non-sig","#00AFBB"
"73","Ahi1",1.61043372799401e-17,0.11866908918079,0.96,0.977,5.61509927939671e-13,0.11866908918079,0.716260213825767,-0.000419325341892929,0.963,0.96,1,-0.000419325341892929,"non-sig","#00AFBB"
"74","AI593442",1.22901095126556e-08,-0.0988364900677995,0.276,0.313,0.000428519248377762,-0.0988364900677995,8.71857814125687e-07,0.0808748514967425,0.318,0.276,0.0303990664051203,0.0808748514967425,"sig","#E7B800"
"75","Akap6",9.7118547930626e-08,0.1019556646559,0.899,0.913,0.00338623241069714,0.1019556646559,0.000152421028250909,-0.0806258647899356,0.902,0.899,1,-0.0806258647899356,"non-sig","#00AFBB"
"76","Akr1e1",4.33558746153946e-07,0.0362959764306936,0.116,0.085,0.0151168928021496,0.0362959764306936,0.0493789200844795,-0.014464582995956,0.103,0.116,1,-0.014464582995956,"non-sig","#00AFBB"
"77","Alas2",2.04488919915876e-09,0.0501759830727301,0.138,0.098,7.12991517070683e-05,0.0501759830727301,0.00272821256119077,-0.038081012125889,0.118,0.138,1,-0.038081012125889,"non-sig","#00AFBB"
"78","Aldh6a1",2.13118967957113e-08,0.0568671000537925,0.138,0.101,0.000743081905576067,0.0568671000537925,0.0514428742880232,-0.0390636021095376,0.125,0.138,1,-0.0390636021095376,"non-sig","#00AFBB"
"79","Amy1",1.68467777272678e-07,0.087075667794368,0.322,0.267,0.00587396599016645,0.087075667794368,0.147383534884322,-0.0270149734890135,0.306,0.322,1,-0.0270149734890135,"non-sig","#00AFBB"
"80","Anapc7",7.46300397201642e-07,0.0392498423950606,0.109,0.08,0.0260212559492297,0.0392498423950606,0.000781850143172389,-0.0152184413164645,0.088,0.109,1,-0.0152184413164645,"non-sig","#00AFBB"
"81","Angpt2",8.56314626245962e-07,0.0404125351355163,0.231,0.184,0.029857122073318,0.0404125351355163,0.000658173130989088,-0.0397986453425119,0.2,0.231,1,-0.0397986453425119,"non-sig","#00AFBB"
"82","Angptl2",3.62210643382149e-08,0.07140522987805,0.294,0.237,0.00126291985028054,0.07140522987805,0.000427299125033282,-0.0489712559888298,0.259,0.294,1,-0.0489712559888298,"non-sig","#00AFBB"
"83","Ank",3.79421603338358e-07,-0.0804333292086132,0.581,0.604,0.0132292930435985,-0.0804333292086132,0.0102409690754476,-0.0621257876992409,0.565,0.581,1,-0.0621257876992409,"non-sig","#00AFBB"
"84","Ank2",1.1560279892887e-07,-0.0533591345713496,0.955,0.981,0.00403072279025291,-0.0533591345713496,0.00101821834282201,0.0268505558056984,0.963,0.955,1,0.0268505558056984,"non-sig","#00AFBB"
"85","Ankrd10",4.52432212204284e-07,0.095829107588706,0.354,0.299,0.0157749539429268,0.095829107588706,0.00902284443794246,-0.0689185272732561,0.328,0.354,1,-0.0689185272732561,"non-sig","#00AFBB"
"86","Ankrd12",8.96401240991689e-08,0.112351734059789,0.835,0.813,0.00312548220696572,0.112351734059789,2.0691567371736e-07,-0.107362805586819,0.811,0.835,0.0072145287955032,-0.107362805586819,"sig","#E7B800"
"87","Ankrd24",1.05333548056253e-06,0.0593271010476843,0.298,0.247,0.0367266482007737,0.0593271010476843,1.53171248176468e-06,-0.079836557836888,0.253,0.298,0.0534062191016891,-0.079836557836888,"non-sig","#00AFBB"
"88","Ankrd33b",1.87201173512277e-12,-0.159943852319619,0.545,0.575,6.52714331685257e-08,-0.159943852319619,2.59084266772675e-07,-0.114803083111968,0.505,0.545,0.00903349112956286,-0.114803083111968,"sig","#E7B800"
"89","Ankrd6",2.31342919457761e-11,0.0974974527949246,0.241,0.184,8.06623357273376e-07,0.0974974527949246,0.000513822963142068,-0.0757218919755061,0.211,0.241,1,-0.0757218919755061,"non-sig","#00AFBB"
"90","Ano2",1.05078585515905e-09,0.0327968491108026,0.035,0.016,3.66377504118305e-05,0.0327968491108026,2.52991757723671e-05,0.0729995080614765,0.053,0.035,0.882106361655125,0.0729995080614765,"non-sig","#00AFBB"
"91","Apbb2",3.98994251719275e-07,-0.084860573401031,0.625,0.643,0.013911732574696,-0.084860573401031,0.00456347549255343,0.0606812140025113,0.64,0.625,1,0.0606812140025113,"non-sig","#00AFBB"
"92","Apoe",3.10522942249022e-49,0.498235304183221,0.453,0.309,1.08270034273966e-44,0.498235304183221,1.48464099147955e-06,-0.181352350673304,0.405,0.453,0.0517649774499175,-0.181352350673304,"non-sig","#00AFBB"
"93","Araf",4.94098126861138e-08,0.113909013174102,0.435,0.371,0.00172277193892673,0.113909013174102,0.30470097196116,-0.041246749957348,0.422,0.435,1,-0.041246749957348,"non-sig","#00AFBB"
"94","Arap2",2.57240946900171e-13,-0.148909841993277,0.54,0.585,8.96922009556826e-09,-0.148909841993277,2.43036103062393e-13,0.173081139154307,0.599,0.54,8.47393980547644e-09,0.173081139154307,"sig","#E7B800"
"95","Arc",3.84958450759541e-43,-0.22505241599808,0.052,0.13,1.34223463026329e-38,-0.22505241599808,9.92743778353909e-08,-0.041212867991719,0.03,0.052,0.00346139973198657,-0.041212867991719,"sig","#E7B800"
"96","Arhgap10",1.24570862433654e-21,-0.201701917702184,0.468,0.531,4.3434122604742e-17,-0.201701917702184,1.45852808928361e-12,0.168495885877803,0.527,0.468,5.08544988890517e-08,0.168495885877803,"sig","#E7B800"
"97","Arhgap26",2.45698648007588e-43,0.244174243927839,0.184,0.092,8.56677476008056e-39,0.244174243927839,2.82239486428802e-07,-0.136520014571603,0.146,0.184,0.00984084417331303,-0.136520014571603,"sig","#E7B800"
"98","Arhgap42",1.09058472687943e-08,-0.122647579892649,0.289,0.329,0.000380254176721052,-0.122647579892649,1.90619912209698e-08,0.135200432052401,0.337,0.289,0.000664634447901553,0.135200432052401,"sig","#E7B800"
"99","Arhgap44",5.67786113943493e-09,-0.0960381186371972,0.532,0.552,0.000197969984348678,-0.0960381186371972,0.00100063722333355,0.0477144217040406,0.559,0.532,1,0.0477144217040406,"non-sig","#00AFBB"
"100","Arhgef28",4.51069757616624e-16,0.178939523127684,0.323,0.248,1.57274492388188e-11,0.178939523127684,2.53716214603781e-09,-0.120305183769987,0.265,0.323,8.84632325459002e-05,-0.120305183769987,"sig","#E7B800"
"101","Arhgef33",5.96097927806115e-08,0.0477353071953725,0.071,0.046,0.00207841464488158,0.0477353071953725,0.276625605919528,-0.0205309208151893,0.065,0.071,1,-0.0205309208151893,"non-sig","#00AFBB"
"102","Arhgef37",7.08376311952508e-11,-0.127812784931129,0.135,0.177,2.46989568688481e-06,-0.127812784931129,0.347894991328038,-0.0147632485277729,0.128,0.135,1,-0.0147632485277729,"non-sig","#00AFBB"
"103","Arid1b",4.46063694341082e-07,-0.101639756007634,0.662,0.679,0.0155529028305905,-0.101639756007634,0.0944205288684372,0.031792384587163,0.681,0.662,1,0.031792384587163,"non-sig","#00AFBB"
"104","Arid3b",3.85154921229372e-07,-0.0997356414930848,0.107,0.137,0.0134291966385045,-0.0997356414930848,0.819219472117596,0.015489696826066,0.108,0.107,1,0.015489696826066,"non-sig","#00AFBB"
"105","Arnt2",1.09530584795278e-14,-0.141696309504525,0.553,0.596,3.81900290005695e-10,-0.141696309504525,1.43219090196862e-10,0.119843187758219,0.603,0.553,4.99362001789399e-06,0.119843187758219,"sig","#E7B800"
"106","Arntl",8.3815056383002e-30,-0.258436959067019,0.322,0.405,2.92237957090613e-25,-0.258436959067019,0.230338948986679,0.0258631720354574,0.33,0.322,1,0.0258631720354574,"non-sig","#00AFBB"
"107","Arpp21",2.23841027139173e-41,-0.159938130817705,0.958,0.983,7.80466509326156e-37,-0.159938130817705,1.43732017519389e-37,0.173907720641729,0.968,0.958,5.01150425484852e-33,0.173907720641729,"sig","#E7B800"
"108","Arr3",1.21331227700572e-09,-0.081732617379589,0.046,0.073,4.23045591623585e-05,-0.081732617379589,8.64974989650703e-09,0.0564281065620395,0.073,0.046,0.00030159082964151,0.0564281065620395,"sig","#E7B800"
"109","Asap1",6.11163681119092e-66,-0.298203502894707,0.813,0.87,2.13094440695794e-61,-0.298203502894707,9.62077463091076e-18,0.164964938124374,0.844,0.813,3.35447549055965e-13,0.164964938124374,"sig","#E7B800"
"110","Asb3",2.27328976262836e-10,0.12135942218478,0.568,0.495,7.92627941535629e-06,0.12135942218478,0.17329227856135,-0.0432259667028296,0.555,0.568,1,-0.0432259667028296,"non-sig","#00AFBB"
"111","Asic2",1.11218153649159e-41,-0.17356073476766,0.927,0.975,3.87784336328523e-37,-0.17356073476766,0.000157540541769746,0.0487543907986945,0.948,0.927,1,0.0487543907986945,"non-sig","#00AFBB"
"112","Astn2",3.25208304731722e-17,-0.161251358945581,0.658,0.697,1.13390379610809e-12,-0.161251358945581,6.52899098804591e-11,0.164302904105439,0.7,0.658,2.27646328780197e-06,0.164302904105439,"sig","#E7B800"
"113","Atat1",8.14296819476081e-08,0.0535788140751261,0.134,0.099,0.00283920872046725,0.0535788140751261,0.00123833259397177,-0.0383159584185289,0.112,0.134,1,-0.0383159584185289,"non-sig","#00AFBB"
"114","Atp1a1",8.4766574093108e-14,-0.131464500696917,0.66,0.68,2.9555561389044e-09,-0.131464500696917,0.00124108159568178,-0.0668459559050456,0.631,0.66,1,-0.0668459559050456,"non-sig","#00AFBB"
"115","Atp1a4",2.79368518969723e-10,0.0306366865286884,0.028,0.011,9.74074215091734e-06,0.0306366865286884,0.000613283027670437,-0.0202466472650048,0.018,0.028,1,-0.0202466472650048,"non-sig","#00AFBB"
"116","Atp2a2",1.41239564049018e-12,-0.0817204792826489,0.656,0.685,4.9245998796971e-08,-0.0817204792826489,0.985918286751117,-0.0221201987816415,0.661,0.656,1,-0.0221201987816415,"non-sig","#00AFBB"
"117","Atp2b2",3.61017689380242e-24,-0.144371072788671,0.893,0.919,1.25876037756209e-19,-0.144371072788671,0.300271065178184,0.0091371417835604,0.905,0.893,1,0.0091371417835604,"non-sig","#00AFBB"
"118","Atp2c1",6.26082569128664e-08,-0.0909898016910959,0.707,0.721,0.00218296209378091,-0.0909898016910959,0.0989829324424537,0.0246653461692665,0.715,0.707,1,0.0246653461692665,"non-sig","#00AFBB"
"119","Atp6ap1",4.46545151984325e-07,0.0961929709144496,0.318,0.262,0.0155696898142375,0.0961929709144496,5.04875690113353e-09,-0.109621510346335,0.262,0.318,0.000176035006871823,-0.109621510346335,"sig","#E7B800"
"120","Atp6v1d",2.5019910836822e-07,0.146816684689175,0.436,0.375,0.00872369231147471,0.146816684689175,4.10460095294643e-07,-0.132996219076562,0.387,0.436,0.0143115121426383,-0.132996219076562,"sig","#E7B800"
"121","B130034C11Rik",6.92757519894051e-09,0.0579955599062573,0.14,0.101,0.000241543764461459,0.0579955599062573,0.912553016139816,0.00434434785233823,0.139,0.14,1,0.00434434785233823,"non-sig","#00AFBB"
"122","B230303A05Rik",4.40272908641688e-26,0.363868215834608,0.618,0.556,1.53509955056097e-21,0.363868215834608,4.80240448945453e-06,-0.146857026872685,0.598,0.618,0.167445437333811,-0.146857026872685,"non-sig","#00AFBB"
"123","B3galt2",4.93526943652975e-09,0.100223626971263,0.347,0.285,0.000172078039443483,0.100223626971263,0.0295149422762821,-0.0530430456049654,0.327,0.347,1,-0.0530430456049654,"non-sig","#00AFBB"
"124","B3galt5",5.66971612430771e-07,0.0487379166052966,0.061,0.04,0.0197685992106237,0.0487379166052966,0.181610854628709,-0.0170747007202698,0.055,0.061,1,-0.0170747007202698,"non-sig","#00AFBB"
