"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","X.1","Targets.of.Pbx3","X.2","X.3","X.4","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"106","Celf2",3.57e-49,0.953269091,0.972,0.96,1.24e-44,NA,"Rcor2","Rcor2",8.80549e-05,1,0.953269091,1.97874049393313e-39,-0.852607777078123,0.966,0.972,6.89927448019665e-35,-0.852607777078123,"sig","#E7B800"
"107","Celf4",1.06e-14,0.414347396,0.828,0.785,3.68e-10,NA,"Myc","Myc",0.003095669,1,0.414347396,1.24815468003837e-15,-0.409922664810847,0.792,0.828,4.3519409228898e-11,-0.409922664810847,"sig","#E7B800"
"108","Cemip",4.85e-13,-0.445043134,0.254,0.354,1.69e-08,NA,"Med12","Med12",0.033045878,1,-0.445043134,2.58866816066612e-12,0.463140680637639,0.349,0.254,9.02590927579455e-08,0.463140680637639,"sig","#E7B800"
"109","Chl1",3.22e-22,-0.372174944,0.458,0.619,1.12e-17,NA,"Ubtf","Ubtf",-0.005568709,1,-0.372174944,1.52145167049227e-21,0.373639271474167,0.622,0.458,5.3048455395054e-17,0.373639271474167,"sig","#E7B800"
"110","Chn2",5.1e-08,0.329066185,0.272,0.198,0.00177772,NA,"","",NA,NA,0.329066185,1.04883219434215e-06,-0.294384616443491,0.21,0.272,0.0365696321201278,-0.294384616443491,"sig","#E7B800"
"111","Chrm2",7.02e-13,0.703444533,0.229,0.141,2.45e-08,NA,"Mef2c","Mef2c",-0.015336512,1,0.703444533,8.014579113904e-14,-0.78630158933996,0.138,0.229,2.79444329964491e-09,-0.78630158933996,"sig","#E7B800"
"112","Chrna10",3.82e-07,0.090820746,0.017,0,0.013325193,NA,"","",NA,NA,0.090820746,1.36382795160337e-06,-0.0896351928720315,0.001,0.017,0.0475525891885545,-0.0896351928720315,"sig","#E7B800"
"113","Chst11",8.45e-08,0.323701578,0.153,0.097,0.00294511,NA,"","",NA,NA,0.323701578,3.46778384986057e-05,-0.276023193031392,0.11,0.153,1,-0.276023193031392,"non-sig","#00AFBB"
"114","Chsy3",3.04e-08,0.441002366,0.548,0.491,0.001058731,NA,"","",NA,NA,0.441002366,1.45054414028981e-08,-0.385641732539697,0.482,0.548,0.000505761225394849,-0.385641732539697,"sig","#E7B800"
"115","Cit",1.35e-12,-0.291747306,0.557,0.662,4.71e-08,NA,"Pax5","Pax5",0.006818255,1,-0.291747306,2.56922269801314e-06,0.174507856637573,0.653,0.557,0.0895810878116242,0.174507856637573,"non-sig","#00AFBB"
"116","Ckb",2.02e-12,0.343823509,0.765,0.716,7.04e-08,NA,"Arnt2","Arnt2",-0.347917203,6.26434e-18,0.343823509,8.48022392268035e-15,-0.370251320764695,0.731,0.765,2.95679967512096e-10,-0.370251320764695,"sig","#E7B800"
"117","Clmp",1.14e-08,-0.225680521,0.301,0.383,0.000397738,NA,"","",NA,NA,-0.225680521,2.12586651330243e-06,0.130292049201159,0.379,0.301,0.0741225877193159,0.130292049201159,"non-sig","#00AFBB"
"118","Clstn3",9.66e-17,-0.306122629,0.431,0.547,3.37e-12,NA,"Tox","Tox",-0.279139913,1,-0.306122629,0.000391850877661417,0.0888777339748399,0.493,0.431,1,0.0888777339748399,"non-sig","#00AFBB"
"119","Cntn3",4.99e-12,-0.241680943,0.52,0.645,1.74e-07,NA,"Suz12","Suz12",0.025035457,1,-0.241680943,1.64396891775723e-16,0.319277591010079,0.661,0.52,5.73202642554413e-12,0.319277591010079,"sig","#E7B800"
"120","Cntn4",9.1e-28,-0.566586447,0.572,0.742,3.17e-23,NA,"Setd1a","Setd1a",0.004074305,1,-0.566586447,1.58223767256448e-36,0.684480832125048,0.764,0.572,5.51678809293058e-32,0.684480832125048,"sig","#E7B800"
"121","Cntn5",2.31e-09,-0.274544588,0.692,0.775,8.07e-05,NA,"","",NA,NA,-0.274544588,7.92522717734335e-18,0.471336406953904,0.789,0.692,2.76328895992431e-13,0.471336406953904,"sig","#E7B800"
"122","Cntn6",9.43e-15,-0.325765652,0.453,0.58,3.29e-10,NA,"Nsd3","Nsd3",0.01427397,1,-0.325765652,6.6395240800758e-29,0.541668623830808,0.628,0.453,2.31500286100003e-24,0.541668623830808,"sig","#E7B800"
"123","Cntnap2",2.95e-17,-0.224114647,0.922,0.973,1.03e-12,NA,"Irf4","Irf4",0.002420862,1,-0.224114647,1.03743404208251e-26,0.410676871281327,0.954,0.922,3.6172212745291e-22,0.410676871281327,"sig","#E7B800"
"124","Cntnap5a",4.15e-32,-0.499141225,0.505,0.709,1.45e-27,NA,"Hdac2","Hdac2",0.110515552,1,-0.499141225,1.89359559674572e-39,0.621249313597052,0.714,0.505,6.6023997671733e-35,0.621249313597052,"sig","#E7B800"
"125","Col19a1",1.11e-31,-0.550318558,0.372,0.558,3.87e-27,NA,"Rxra","Rxra",-0.028520928,1,-0.550318558,2.34904649914161e-37,0.601854505921738,0.579,0.372,8.19042042855706e-33,0.601854505921738,"sig","#E7B800"
"126","Col26a1",3.48e-14,-0.331554778,0.154,0.248,1.21e-09,NA,"Hnrnpu","Hnrnpu",-0.015874028,1,-0.331554778,7.48365525492027e-06,0.146230426313151,0.211,0.154,0.260932607773305,0.146230426313151,"non-sig","#00AFBB"
"127","Coro6",4.43e-13,-0.280043037,0.21,0.307,1.55e-08,NA,"Notch1","Notch1",-0.01330147,1,-0.280043037,7.06740917213639e-08,0.171829942235616,0.286,0.21,0.0024641935560488,0.171829942235616,"sig","#E7B800"
"128","Cpa6",4e-59,1.943656723,0.185,0.013,1.39e-54,NA,"Kdm5a","Kdm5a",0.010501176,1,1.943656723,2.2437304068037e-53,-1.85510675198486,0.021,0.185,7.82321480940245e-49,-1.85510675198486,"sig","#E7B800"
"129","Cpeb1",1.97e-08,-0.244679705,0.304,0.375,0.000686877,NA,"","",NA,NA,-0.244679705,2.52553397188538e-12,0.25853296852381,0.405,0.304,8.80577929977276e-08,0.25853296852381,"sig","#E7B800"
"130","Cpeb2",3.01e-07,-0.200855188,0.232,0.301,0.010510217,NA,"","",NA,NA,-0.200855188,1.31992645052726e-10,0.190505930814883,0.325,0.232,4.60218755505338e-06,0.190505930814883,"sig","#E7B800"
"131","Cpne4",1.95e-29,1.16474686,0.42,0.274,6.79e-25,NA,"Lmnb1","Lmnb1",-0.025745123,1,1.16474686,1.69689366551974e-32,-1.13744294203357,0.258,0.42,5.91655914356769e-28,-1.13744294203357,"sig","#E7B800"
"132","Cpne6",6.52e-17,0.705868837,0.253,0.148,2.27e-12,NA,"Dppa4","#N/A",NA,NA,0.705868837,1.11960144382441e-14,-0.715059538754691,0.16,0.253,3.90371435418256e-10,-0.715059538754691,"sig","#E7B800"
"133","Cracdl",4.21e-13,0.38591459,0.166,0.087,1.47e-08,NA,"Dmc1","Dmc1",0.0002648,1,0.38591459,2.96366944590228e-13,-0.380194812127991,0.087,0.166,1.03334262570275e-08,-0.380194812127991,"sig","#E7B800"
"134","Crhr1",2.51e-10,0.258564905,0.061,0.018,8.75e-06,NA,"Nr3c1","Nr3c1",-0.172926326,0.247454598,0.258564905,3.08910599165616e-13,-0.277842817637978,0.013,0.061,1.07707858611075e-08,-0.277842817637978,"sig","#E7B800"
"135","Csgalnact1",6.83e-21,0.712114806,0.216,0.105,2.38e-16,NA,"Nr5a2","Nr5a2",0,1,0.712114806,4.26365102044933e-21,-0.739920335430859,0.106,0.216,1.48660720130007e-16,-0.739920335430859,"sig","#E7B800"
"136","Csmd1",1.87e-25,-0.348007402,0.869,0.963,6.54e-21,NA,"Six2","Six2",0,1,-0.348007402,4.09221055886587e-31,0.387861097272777,0.932,0.869,1.42683105555976e-26,0.387861097272777,"sig","#E7B800"
"137","Cst3",1.98e-13,0.387048353,0.634,0.541,6.91e-09,NA,"Nfkb1","Nfkb1",0.007728426,1,0.387048353,0.312258636157075,-0.0312411829728916,0.679,0.634,1,-0.0312411829728916,"non-sig","#00AFBB"
"138","Ctbp2",2.78e-07,0.204224867,0.1,0.053,0.009703541,NA,"","",NA,NA,0.204224867,0.0246452780904982,-0.144227936608631,0.08,0.1,1,-0.144227936608631,"non-sig","#00AFBB"
"139","Ctnnd2",1.14e-11,-0.180139912,0.897,0.959,3.96e-07,NA,"Tal1","Tal1",-0.002792648,1,-0.180139912,9.78692083002983e-28,0.31531208037197,0.948,0.897,3.4124056858065e-23,0.31531208037197,"sig","#E7B800"
"140","Cux2",9.03e-14,-0.301240546,0.323,0.429,3.15e-09,NA,"Mta2","Mta2",0.02719065,1,-0.301240546,4.26195984930025e-07,0.168842100254309,0.406,0.323,0.0148601754065552,0.168842100254309,"sig","#E7B800"
"141","Cyria",2.53e-08,-0.190825175,0.376,0.46,0.000881166,NA,"","",NA,NA,-0.190825175,0.00116185253982908,0.0427276336159264,0.44,0.376,1,0.0427276336159264,"non-sig","#00AFBB"
"142","Cyth3",1.06e-06,-0.197444189,0.24,0.304,0.037077078,NA,"","",NA,NA,-0.197444189,3.89984320882483e-09,0.18217111564329,0.327,0.24,0.000135975833162095,0.18217111564329,"sig","#E7B800"
"143","D430041D05Rik",8.77e-10,-0.25153185,0.452,0.551,3.06e-05,NA,"","",NA,NA,-0.25153185,1.38735676384393e-11,0.250121234733859,0.57,0.452,4.83729682849462e-07,0.250121234733859,"sig","#E7B800"
"144","Dcx",9.59e-27,0.710253823,0.496,0.343,3.34e-22,NA,"Hoxb5","#N/A",NA,NA,0.710253823,1.26739086687037e-09,-0.475603501379442,0.432,0.496,4.41901173551691e-05,-0.475603501379442,"sig","#E7B800"
"145","Ddo",5.78e-07,0.107610491,0.026,0.004,0.020168875,NA,"","",NA,NA,0.107610491,0.000351257107068925,-0.0891054706012591,0.009,0.026,1,-0.0891054706012591,"non-sig","#00AFBB"
"146","Ddx17",3.12e-07,0.251042704,0.623,0.553,0.010879456,NA,"","",NA,NA,0.251042704,1.06905309811282e-05,-0.24282934319063,0.588,0.623,0.372746743718997,-0.24282934319063,"non-sig","#00AFBB"
"147","Ddx5",1.73e-24,0.476028815,0.762,0.661,6.03e-20,NA,"Smad3","Smad3",0.103675733,1,0.476028815,1.52294699195421e-24,-0.484425003968797,0.683,0.762,5.31005927684674e-20,-0.484425003968797,"sig","#E7B800"
"148","Dgkb",1.46e-27,1.206913456,0.601,0.501,5.07e-23,NA,"Maz","Maz",0.037121709,1,1.206913456,1.21749433860353e-29,-1.15716818404424,0.483,0.601,4.24503751040891e-25,-1.15716818404424,"sig","#E7B800"
"149","Dgki",8.26e-12,0.447076799,0.739,0.697,2.88e-07,NA,"Nrf1","Nrf1",0.021566208,1,0.447076799,1.747598409859e-05,-0.318648767682488,0.731,0.739,0.609335137565539,-0.318648767682488,"non-sig","#00AFBB"
"150","Dip2c",3.83e-12,0.279933397,0.821,0.782,1.34e-07,NA,"Jph2","Jph2",0.002759446,1,0.279933397,0.00456530891466045,-0.14199994391374,0.836,0.821,1,-0.14199994391374,"non-sig","#00AFBB"
"151","Dlg1",8e-09,0.382482334,0.44,0.368,0.000278846,NA,"","",NA,NA,0.382482334,1.31296141722798e-09,-0.397736073964386,0.371,0.44,4.5779025734488e-05,-0.397736073964386,"sig","#E7B800"
"152","Dlg2",1.76e-08,0.183205699,0.972,0.979,0.000614724,NA,"","",NA,NA,0.183205699,0.0841124919934807,-0.0683744048911645,0.961,0.972,1,-0.0683744048911645,"non-sig","#00AFBB"
"153","Dnah11",4.89e-13,0.368006218,0.062,0.013,1.7e-08,NA,"Etv5","Etv5",-0.14859022,0.009434039,0.368006218,1.01367888730007e-12,-0.361439739477318,0.014,0.062,3.53439417634916e-08,-0.361439739477318,"sig","#E7B800"
"154","Dnaja2",2.87e-07,-0.150676881,0.452,0.536,0.010023929,NA,"","",NA,NA,-0.150676881,0.747437363818848,-0.0561842332262457,0.474,0.452,1,-0.0561842332262457,"non-sig","#00AFBB"
"155","Dnajc6",3.25e-13,-0.267044858,0.55,0.663,1.13e-08,NA,"Kdm5c","Kdm5c",0.068409762,1,-0.267044858,1.96025272317188e-07,0.143926753092835,0.665,0.55,0.00683481316988339,0.143926753092835,"sig","#E7B800"
"156","Dner",2.23e-11,-0.242925307,0.553,0.669,7.76e-07,NA,"Nr6a1","Nr6a1",-0.130857615,1,-0.242925307,2.36200546149587e-13,0.261276077338543,0.684,0.553,8.23560444259765e-09,0.261276077338543,"sig","#E7B800"
"157","Dock10",1.27e-40,0.976331205,0.374,0.184,4.43e-36,NA,"Rai1","Rai1",-0.126418061,0.461363507,0.976331205,2.78183436662924e-22,-0.778329128227355,0.242,0.374,9.69942188612617e-18,-0.778329128227355,"sig","#E7B800"
"158","Dock2",2.39e-15,0.320983388,0.079,0.019,8.34e-11,NA,"Myog","Myog",0,1,0.320983388,1.58049567822137e-12,-0.259306979132471,0.024,0.079,5.51071428125444e-08,-0.259306979132471,"sig","#E7B800"
"159","Dock4",1.13e-10,-0.420603322,0.54,0.617,3.92e-06,NA,"Sinhcaf","Sinhcaf",-0.006336599,1,-0.420603322,1.27382544917463e-20,0.687640874755629,0.657,0.54,4.4414471936372e-16,0.687640874755629,"sig","#E7B800"
"160","Dock7",1.64e-10,-0.208864343,0.491,0.59,5.71e-06,NA,"Rbfox2","Rbfox2",0.155059939,1,-0.208864343,1.682488464711e-14,0.252955663775896,0.626,0.491,5.86633252990784e-10,0.252955663775896,"sig","#E7B800"
"161","Dock9",8.25e-10,-0.229666435,0.347,0.438,2.88e-05,NA,"","",NA,NA,-0.229666435,2.22921005053758e-09,0.175350985350697,0.45,0.347,7.77258668320937e-05,0.175350985350697,"sig","#E7B800"
"162","Dok5",4.44e-08,-0.225292398,0.121,0.181,0.001549264,NA,"","",NA,NA,-0.225292398,2.92341580175985e-07,0.172203006135062,0.18,0.121,0.0101930738759961,0.172203006135062,"sig","#E7B800"
"163","Dpf3",1.32e-08,0.228811571,0.105,0.052,0.000459793,NA,"","",NA,NA,0.228811571,0.000898020472774602,-0.19579103028622,0.074,0.105,1,-0.19579103028622,"non-sig","#00AFBB"
"164","Dpp10",3.86e-07,0.273013362,0.869,0.872,0.013459489,NA,"","",NA,NA,0.273013362,2.96019077193672e-07,-0.282296691853096,0.875,0.869,0.0103212971645118,-0.282296691853096,"sig","#E7B800"
"165","Dpp6",2.64e-22,0.864542613,0.92,0.919,9.21e-18,NA,"Fbxl19","Fbxl19",-0.043708131,1,0.864542613,1.78293548002569e-19,-0.858078045587304,0.914,0.92,6.21656113820557e-15,-0.858078045587304,"sig","#E7B800"
"166","Dpyd",3.12e-07,0.224240173,0.065,0.028,0.010863587,NA,"","",NA,NA,0.224240173,0.0303664248309895,-0.16699304705367,0.049,0.065,1,-0.16699304705367,"non-sig","#00AFBB"
"167","Dscam",9.13e-07,0.432289378,0.588,0.553,0.031839674,NA,"","",NA,NA,0.432289378,0.00153266435950354,-0.266223918780662,0.562,0.588,1,-0.266223918780662,"non-sig","#00AFBB"
"168","Dst",3.08e-33,-0.379546081,0.69,0.868,1.08e-28,NA,"Mafg","Mafg",-0.121058568,1,-0.379546081,1.94594613472851e-12,0.211379986095108,0.821,0.69,6.7849303879579e-08,0.211379986095108,"sig","#E7B800"
"169","Dtna",8.53e-08,-0.141982858,0.498,0.594,0.002972902,NA,"","",NA,NA,-0.141982858,1.5567885580008e-07,0.143587459843734,0.603,0.498,0.00542805466518139,0.143587459843734,"sig","#E7B800"
"170","Dusp10",8.88e-07,-0.165903319,0.112,0.166,0.030953476,NA,"","",NA,NA,-0.165903319,3.96784153854713e-05,0.093697281739208,0.159,0.112,1,0.093697281739208,"non-sig","#00AFBB"
"171","Dync1i1",1.42e-17,0.786980838,0.698,0.648,4.95e-13,NA,"Mtf2","Mtf2",0.05651709,1,0.786980838,7.70791257038876e-15,-0.770399877307925,0.673,0.698,2.68751787591745e-10,-0.770399877307925,"sig","#E7B800"
"172","E130308A19Rik",5.54e-08,0.264702008,0.204,0.137,0.001931862,NA,"","",NA,NA,0.264702008,0.00457572923265572,-0.166355546232494,0.171,0.204,1,-0.166355546232494,"non-sig","#00AFBB"
"173","E230016M11Rik",5.2e-10,-0.235637663,0.204,0.288,1.81e-05,NA,"Top2b","Top2b",0.083505538,1,-0.235637663,2.88352264436135e-10,0.177277668788946,0.297,0.204,1.00539784040947e-05,0.177277668788946,"sig","#E7B800"
"174","Echdc2",1.31e-42,0.433508811,0.158,0.019,4.58e-38,NA,"Satb1","Satb1",-0.231897902,0.000126113,0.433508811,1.28704600647933e-43,-0.43661766992351,0.018,0.158,4.48754331079149e-39,-0.43661766992351,"sig","#E7B800"
"175","Edil3",1.11e-08,-0.174072912,0.622,0.727,0.000388256,NA,"","",NA,NA,-0.174072912,8.44071955736876e-09,0.196816688835614,0.738,0.622,0.000294302568806777,0.196816688835614,"sig","#E7B800"
"176","Egfem1",5.65e-17,-0.39438771,0.376,0.522,1.97e-12,NA,"Rest","Rest",0.037981264,1,-0.39438771,1.06591982789536e-07,0.313929328766193,0.463,0.376,0.00371654266392276,0.313929328766193,"sig","#E7B800"
"177","Egfr",4.64e-10,-0.512416353,0.173,0.251,1.62e-05,NA,"Pgr","Pgr",-0.047623647,1,-0.512416353,3.06439819088535e-07,0.397368816754614,0.238,0.173,0.01068463717216,0.397368816754614,"sig","#E7B800"
"178","Elavl2",2.29e-40,-0.49044078,0.536,0.757,7.98e-36,NA,"Foxa2","#N/A",NA,NA,-0.49044078,2.07369217816471e-40,0.479215805909101,0.761,0.536,7.23034251760689e-36,0.479215805909101,"sig","#E7B800"
"179","Elavl4",1.04e-11,-0.248887079,0.341,0.441,3.64e-07,NA,"Sp1","Sp1",0.095358862,1,-0.248887079,9.91167536516556e-11,0.226170264252241,0.449,0.341,3.45590384957228e-06,0.226170264252241,"sig","#E7B800"
"180","Elmo1",5.48e-13,0.433338214,0.395,0.291,1.91e-08,NA,"Tgif1","Tgif1",0.001053006,1,0.433338214,4.37299306415418e-07,-0.340303542402521,0.331,0.395,0.0152473149167864,-0.340303542402521,"sig","#E7B800"
"181","Eml5",1.06e-08,0.445406021,0.659,0.619,0.000370726,NA,"","",NA,NA,0.445406021,1.13671499367569e-07,-0.407444142050672,0.624,0.659,0.00396338416844903,-0.407444142050672,"sig","#E7B800"
"182","ENSMUSG00000120164",2.77e-10,-0.25183352,0.33,0.431,9.66e-06,NA,"Ezh2","Ezh2",0.013628441,1,-0.25183352,4.37498809130157e-13,0.245664198827063,0.454,0.33,1.52542709779412e-08,0.245664198827063,"sig","#E7B800"
"183","ENSMUSG00000120491",9.34e-19,0.340289395,0.054,0.001,3.26e-14,NA,"Jarid2","Jarid2",0.263749568,1,0.340289395,1.00033216673005e-17,-0.333260636239354,0.003,0.054,3.48785816573767e-13,-0.333260636239354,"sig","#E7B800"
"184","Epb41l1",3.1e-10,-0.216731819,0.434,0.529,1.08e-05,NA,"Dpep2","Dpep2",0,1,-0.216731819,0.0067118089308442,0.047033411041919,0.491,0.434,1,0.047033411041919,"non-sig","#00AFBB"
"185","Epb41l3",3.11e-07,0.29015509,0.602,0.553,0.010838898,NA,"","",NA,NA,0.29015509,0.00390770718191251,-0.224678845564475,0.608,0.602,1,-0.224678845564475,"non-sig","#00AFBB"
"186","Epha3",5.25e-07,0.424431068,0.401,0.342,0.018307323,NA,"","",NA,NA,0.424431068,4.6060885056339e-05,-0.306887837265564,0.357,0.401,1,-0.306887837265564,"non-sig","#00AFBB"
"187","Epha5",2.2e-15,0.72282167,0.769,0.758,7.67e-11,NA,"Phf5a","Phf5a",0.047744228,1,0.72282167,5.8596203622836e-16,-0.715571742075538,0.762,0.769,2.04307383171742e-11,-0.715571742075538,"sig","#E7B800"
"188","Epha7",1.54e-08,-0.209186552,0.307,0.395,0.000535987,NA,"","",NA,NA,-0.209186552,5.96543099885599e-06,0.142231970441145,0.38,0.307,0.207996682637112,0.142231970441145,"non-sig","#00AFBB"
"189","Erbb4",1.14e-15,-0.286429639,0.85,0.906,3.98e-11,NA,"Runx3","Runx3",-0.001403839,1,-0.286429639,7.67407830026932e-27,0.456656394804437,0.895,0.85,2.6757208809549e-22,0.456656394804437,"sig","#E7B800"
"190","Erc1",6.79e-07,-0.208646383,0.399,0.474,0.023681884,NA,"","",NA,NA,-0.208646383,1.07631532234429e-16,0.276931877301791,0.54,0.399,3.75278863441783e-12,0.276931877301791,"sig","#E7B800"
"191","Erc2",1.34e-07,-0.113409785,0.812,0.904,0.00465935,NA,"","",NA,NA,-0.113409785,2.47021116532191e-07,0.122991999885273,0.896,0.812,0.00861288527012791,0.122991999885273,"sig","#E7B800"
"192","Etl4",5.64e-19,-0.260330974,0.733,0.866,1.97e-14,NA,"Hcfc1","Hcfc1",-0.00562452,1,-0.260330974,1.14626173978362e-18,0.303219612629972,0.855,0.733,3.99667080810356e-14,0.303219612629972,"sig","#E7B800"
"193","Etv1",2.6e-14,0.509000536,0.18,0.095,9.06e-10,NA,"Kdm4a","Kdm4a",0.013895901,1,0.509000536,3.68741830078838e-07,-0.297831221687643,0.124,0.18,0.0128569213893589,-0.297831221687643,"sig","#E7B800"
"194","Etv5",2.71e-07,-0.14859022,0.147,0.213,0.009434039,NA,"","",NA,NA,-0.14859022,0.642959640867555,-0.0557596973845463,0.155,0.147,1,-0.0557596973845463,"non-sig","#00AFBB"
"195","Eya2",1.16e-10,0.17462516,0.032,0.002,4.05e-06,NA,"Znf281","#N/A",NA,NA,0.17462516,3.05649826015597e-11,-0.174204937158267,0.001,0.032,1.06570924836858e-06,-0.174204937158267,"sig","#E7B800"
"196","Eya4",3.31e-10,-0.375826013,0.199,0.282,1.15e-05,NA,"Rybp","Rybp",0.104935096,1,-0.375826013,3.14890259212667e-11,0.372136581731714,0.29,0.199,1.0979278667968e-06,0.372136581731714,"sig","#E7B800"
"197","Fam135b",3.13e-14,-0.325814602,0.415,0.541,1.09e-09,NA,"Smc5","Smc5",0.068866974,1,-0.325814602,3.2637050261416e-20,0.428796670705325,0.562,0.415,1.13795603146479e-15,0.428796670705325,"sig","#E7B800"
"198","Fam171b",3.62e-09,0.393029335,0.62,0.554,0.000126356,NA,"","",NA,NA,0.393029335,1.15679219893554e-08,-0.378872188843634,0.574,0.62,0.000403338736002855,-0.378872188843634,"sig","#E7B800"
"199","Fam184a",1.58e-23,0.698539039,0.394,0.256,5.52e-19,NA,"Gfi1","#N/A",NA,NA,0.698539039,5.78989871652255e-29,-0.74977254640237,0.244,0.394,2.01876398548992e-24,-0.74977254640237,"sig","#E7B800"
"200","Fam189a1",2.07e-07,-0.178478515,0.428,0.515,0.007200907,NA,"","",NA,NA,-0.178478515,5.85491822814324e-09,0.199979068690579,0.533,0.428,0.00020414343386067,0.199979068690579,"sig","#E7B800"
"201","Fancl",1.26e-07,0.240809593,0.105,0.056,0.004392644,NA,"","",NA,NA,0.240809593,0.000452964949981884,-0.193726733006978,0.072,0.105,1,-0.193726733006978,"non-sig","#00AFBB"
"202","Fbn2",8.19e-12,0.351952254,0.098,0.039,2.86e-07,NA,"Gtf3c1","Gtf3c1",0.084191974,1,0.351952254,7.5584532452558e-07,-0.270907767783686,0.054,0.098,0.0263540589302334,-0.270907767783686,"sig","#E7B800"
"203","Fgf1",4.51e-11,-0.295727391,0.355,0.45,1.57e-06,NA,"Med1","Med1",0.056261704,1,-0.295727391,7.51788626738159e-17,0.311023938363506,0.491,0.355,2.62126140484794e-12,0.311023938363506,"sig","#E7B800"
"204","Filip1l",1.29e-12,0.499255298,0.305,0.207,4.51e-08,NA,"E2f3","E2f3",-0.097047339,1,0.499255298,1.515998557227e-07,-0.424417222657397,0.24,0.305,0.00528583216948337,-0.424417222657397,"sig","#E7B800"
"205","Flrt2",9.69e-17,-0.353741518,0.376,0.505,3.38e-12,NA,"Tet2","Tet2",-0.147594953,0.617521683,-0.353741518,3.5125089473788e-19,0.374685847101217,0.521,0.376,1.22470649468257e-14,0.374685847101217,"sig","#E7B800"
"206","Fmn1",1.5e-24,-0.444903201,0.347,0.498,5.24e-20,NA,"Tfap2c","Tfap2c",0.001385203,1,-0.444903201,3.2636525283674e-18,0.369562024166353,0.48,0.347,1.13793772706586e-13,0.369562024166353,"sig","#E7B800"
"207","Fnbp1",3.26e-07,-0.141147837,0.36,0.442,0.011368573,NA,"","",NA,NA,-0.141147837,1.39030223682825e-06,0.113899467074149,0.449,0.36,0.0484756680914907,0.113899467074149,"sig","#E7B800"
"208","Frmd3",8.96e-07,0.372496348,0.371,0.313,0.03123858,NA,"","",NA,NA,0.372496348,0.00030905156976066,-0.313742369504912,0.337,0.371,1,-0.313742369504912,"non-sig","#00AFBB"
"209","Frmd4a",4.22e-21,-0.273688043,0.822,0.942,1.47e-16,NA,"Rad21","Rad21",0.061782192,1,-0.273688043,9.89606021184416e-17,0.247739763156453,0.902,0.822,3.4504593140637e-12,0.247739763156453,"sig","#E7B800"
"210","Frmd4b",4.94e-08,-0.242302094,0.303,0.385,0.001722557,NA,"","",NA,NA,-0.242302094,2.80217447508175e-11,0.324399967342372,0.408,0.303,9.77034174226754e-07,0.324399967342372,"sig","#E7B800"
"211","Frmd5",2.65e-47,-0.468202392,0.657,0.881,9.25e-43,NA,"Supt16h","#N/A",NA,NA,-0.468202392,4.3926781639128e-44,0.449733820356451,0.88,0.657,1.53159509541148e-39,0.449733820356451,"sig","#E7B800"
"212","Frmd7",1.16e-30,0.50583441,0.114,0.013,4.05e-26,NA,"Foxo1","Foxo1",-0.01440885,1,0.50583441,6.99959745272062e-31,-0.508712261531259,0.013,0.114,2.4405496438401e-26,-0.508712261531259,"sig","#E7B800"
"213","Frmpd1",3.6e-10,-0.272969799,0.122,0.192,1.26e-05,NA,"Atrx","Atrx",0.135106697,1,-0.272969799,2.65939982625973e-09,0.207041885904777,0.191,0.122,9.27252937421978e-05,0.207041885904777,"sig","#E7B800"
"214","Fstl4",3.78e-07,-0.227611818,0.219,0.294,0.013164846,NA,"","",NA,NA,-0.227611818,0.000566618606451452,0.128554661277682,0.272,0.219,1,0.128554661277682,"non-sig","#00AFBB"
"215","Fyn",2.24e-07,0.324347974,0.513,0.443,0.00779859,NA,"","",NA,NA,0.324347974,0.00479161062671967,-0.251552120558861,0.503,0.513,1,-0.251552120558861,"non-sig","#00AFBB"
"216","G630016G05Rik",3.88e-20,0.372002735,0.08,0.011,1.35e-15,NA,"Atf4","Atf4",-0.005392609,1,0.372002735,6.49874934349226e-16,-0.285212073601656,0.018,0.08,2.26591893359545e-11,-0.285212073601656,"sig","#E7B800"
"217","Gabbr2",5.49e-25,-0.375540304,0.583,0.756,1.91e-20,NA,"Irf8","Irf8",0.000500797,1,-0.375540304,1.15684905771716e-18,0.312555134960067,0.746,0.583,4.03358560954244e-14,0.312555134960067,"sig","#E7B800"
"218","Gabra1",2.07e-12,-0.253419536,0.436,0.553,7.22e-08,NA,"Smad2","Smad2",-0.036288603,1,-0.253419536,1.10348519669968e-07,0.197042904574025,0.531,0.436,0.00384752183533277,0.197042904574025,"sig","#E7B800"
"219","Gabra2",4.09e-29,0.702281125,0.448,0.288,1.42e-24,NA,"Cdk8","Cdk8",-0.159821398,0.698185413,0.702281125,2.73352990124442e-20,-0.635647517845729,0.325,0.448,9.53099870666892e-16,-0.635647517845729,"sig","#E7B800"
"220","Gabrb2",9.95e-21,-0.334524152,0.529,0.68,3.47e-16,NA,"Esr1","Esr1",-0.011929135,1,-0.334524152,1.27389149000012e-25,0.400767669857829,0.697,0.529,4.44167745818342e-21,0.400767669857829,"sig","#E7B800"
"221","Gabrb3",5.35e-13,0.635938944,0.863,0.836,1.87e-08,NA,"Usf2","Usf2",-0.019620574,1,0.635938944,7.26615802305348e-07,-0.538863612454453,0.859,0.863,0.0253349131789806,-0.538863612454453,"sig","#E7B800"
