"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"250","Kantr",2.25158613672829e-08,0.130607011541282,0.106,0.07,0.000785060538293053,0.130607011541282,0.00115125766236803,-0.0871489481115569,0.086,0.106,1,-0.0871489481115569,"non-sig","#00AFBB"
"251","Kazn",1.66965491995726e-10,0.315928074275282,0.219,0.166,5.82158580941498e-06,0.315928074275282,0.000118452294094256,-0.191162338760664,0.189,0.219,1,-0.191162338760664,"non-sig","#00AFBB"
"252","Kcnab1",2.80702774540758e-11,0.272823837571418,0.213,0.154,9.78726363991262e-07,0.272823837571418,0.00107077055543819,-0.165452499045738,0.186,0.213,1,-0.165452499045738,"non-sig","#00AFBB"
"253","Kcnd3",6.69060421098307e-07,0.128698652950362,0.112,0.079,0.0233281297024347,0.128698652950362,0.000170181018434199,-0.0894678148208701,0.087,0.112,1,-0.0894678148208701,"non-sig","#00AFBB"
"254","Kcnh7",4.38074295598683e-10,-0.334624685269971,0.184,0.229,1.52743364646393e-05,-0.334624685269971,0.107394382521205,0.108825617185779,0.193,0.184,1,0.108825617185779,"non-sig","#00AFBB"
"255","Kcnip4",1.94271774072577e-17,-0.267688113521525,0.424,0.487,6.77367394658855e-13,-0.267688113521525,0.470135007290856,-0.0323962054145257,0.422,0.424,1,-0.0323962054145257,"non-sig","#00AFBB"
"256","Lama2",1.5059256403166e-13,0.295459708731372,0.317,0.244,5.25071093009188e-09,0.295459708731372,0.0103494714383803,-0.0983264298373197,0.291,0.317,1,-0.0983264298373197,"non-sig","#00AFBB"
"257","Lama4",1.75531431684658e-08,0.15887543810015,0.051,0.027,0.000612025442854897,0.15887543810015,3.75238304030815e-06,-0.139451014095557,0.032,0.051,0.130834339466424,-0.139451014095557,"non-sig","#00AFBB"
"258","Lamp2",9.90207376197122e-08,0.11376862207386,0.245,0.19,0.00345255605858651,0.11376862207386,0.0221147352412962,-0.027202812171929,0.22,0.245,1,-0.027202812171929,"non-sig","#00AFBB"
"259","Lhfp",2.42232158966057e-08,0.18691193337068,0.101,0.067,0.000844590868666949,0.18691193337068,0.00422864151974412,-0.103456540525933,0.084,0.101,1,-0.103456540525933,"non-sig","#00AFBB"
"260","Lingo2",9.48590042557416e-08,-0.265789378027651,0.159,0.197,0.00330744890138494,-0.265789378027651,0.0175524697742701,0.12550305656018,0.175,0.159,1,0.12550305656018,"non-sig","#00AFBB"
"261","Lman1",8.97140679052025e-07,0.125895797726302,0.087,0.058,0.031280604056507,0.125895797726302,0.32644427438004,0.00347837195758494,0.08,0.087,1,0.00347837195758494,"non-sig","#00AFBB"
"262","Lncpint",2.17063085955904e-10,0.203973573927502,0.314,0.245,7.56833861802449e-06,0.203973573927502,3.8085291509134e-06,-0.170396440361944,0.27,0.314,0.132791985904898,-0.170396440361944,"non-sig","#00AFBB"
"263","Lpar6",1.06364114077874e-06,0.166750087343665,0.084,0.056,0.0370859756555323,0.166750087343665,0.990321338676693,0.0156093135444546,0.083,0.084,1,0.0156093135444546,"non-sig","#00AFBB"
"264","Lpp",1.59077082299604e-09,0.152052062399007,0.279,0.213,5.54654062854031e-05,0.152052062399007,0.0461108578427285,-0.0445049731894045,0.257,0.279,1,-0.0445049731894045,"non-sig","#00AFBB"
"265","Lsamp",7.10481147766479e-08,0.337969179893638,0.696,0.679,0.00247723461791738,0.337969179893638,0.000691424593958791,-0.126790897951364,0.665,0.696,1,-0.126790897951364,"non-sig","#00AFBB"
"266","Ltbp1",8.62985742072798e-08,0.155654770961801,0.105,0.071,0.00300897238688522,0.155654770961801,0.237626499061187,-0.00888942516415503,0.097,0.105,1,-0.00888942516415503,"non-sig","#00AFBB"
"267","Lysmd4",2.89996535994856e-07,0.19411744956016,0.263,0.21,0.0101113092205327,0.19411744956016,0.414022988774013,0.085577127543067,0.264,0.263,1,0.085577127543067,"non-sig","#00AFBB"
"268","Magi3",6.11985597112989e-08,0.194960972367859,0.218,0.17,0.00213381018145386,0.194960972367859,1.30345285019815e-05,-0.173861226675827,0.182,0.218,0.454474905278588,-0.173861226675827,"non-sig","#00AFBB"
"269","Map1b",1.23116606713101e-08,-0.319989145520857,0.225,0.268,0.000429270672626568,-0.319989145520857,0.348568068222998,0.102455186292145,0.227,0.225,1,0.102455186292145,"non-sig","#00AFBB"
"270","Mapk4",8.97700762763893e-11,0.207381634347536,0.203,0.147,3.13001324952887e-06,0.207381634347536,0.000218342499736852,-0.123870448278673,0.173,0.203,1,-0.123870448278673,"non-sig","#00AFBB"
"271","Mat2a",6.98630377225424e-11,0.146263023771974,0.307,0.231,2.43591453627188e-06,0.146263023771974,6.50837821949961e-16,-0.26718696829747,0.229,0.307,2.26927623379293e-11,-0.26718696829747,"sig","#E7B800"
"272","Mbd5",8.1961219759899e-07,0.103715376757938,0.432,0.361,0.028577418493684,0.103715376757938,0.489901955392967,0.0264167593378835,0.405,0.432,1,0.0264167593378835,"non-sig","#00AFBB"
"273","Mcc",9.53200163366384e-08,0.16294382269058,0.165,0.123,0.00332352300960957,0.16294382269058,4.7777692306388e-05,-0.113950897776178,0.134,0.165,1,-0.113950897776178,"non-sig","#00AFBB"
"274","Mdga2",3.14506673496959e-10,0.28261109214633,0.631,0.598,1.09659041848185e-05,0.28261109214633,0.116905590834836,-0.0920029504239981,0.622,0.631,1,-0.0920029504239981,"non-sig","#00AFBB"
"275","Mdm4",1.49406382470977e-07,0.120067694383359,0.263,0.206,0.00520935233761554,0.120067694383359,0.569768546570953,0.0120616091957142,0.252,0.263,1,0.0120616091957142,"non-sig","#00AFBB"
"276","Mertk",1.07259439328131e-12,0.291642443802542,0.496,0.429,3.73981487105393e-08,0.291642443802542,0.146383387414051,-0.0603618562454167,0.481,0.496,1,-0.0603618562454167,"non-sig","#00AFBB"
"277","Mettl11b",8.78127888859094e-07,0.0791630232541525,0.025,0.011,0.03061768510085,0.0791630232541525,0.0108940064936154,-0.0422087714735065,0.017,0.025,1,-0.0422087714735065,"non-sig","#00AFBB"
"278","Mettl7a1",5.55668287898583e-09,0.207107362512422,0.159,0.114,0.000193744861941599,0.207107362512422,0.000125214781246914,-0.1173588012797,0.13,0.159,1,-0.1173588012797,"non-sig","#00AFBB"
"279","Mfap1b",1.07940600310214e-08,0.130669281900285,0.059,0.033,0.000376356491101625,0.130669281900285,0.0899478670008641,-0.0147084240045904,0.051,0.059,1,-0.0147084240045904,"non-sig","#00AFBB"
"280","Mfap3l",1.17363969172168e-07,0.113138542941657,0.125,0.088,0.00409212951312599,0.113138542941657,0.00350689607857584,-0.0690839183271178,0.105,0.125,1,-0.0690839183271178,"non-sig","#00AFBB"
"281","Mfge8",5.5511029961447e-11,0.193284706845173,0.117,0.074,1.93550308166577e-06,0.193284706845173,0.0805051969669896,-0.0308320318946422,0.105,0.117,1,-0.0308320318946422,"non-sig","#00AFBB"
"282","Mfn1",2.81895193389483e-08,0.142419412270677,0.211,0.159,0.00098288397079111,0.142419412270677,0.00871415638052893,-0.0575892911863862,0.186,0.211,1,-0.0575892911863862,"non-sig","#00AFBB"
"283","Mgp",7.68356017646253e-09,0.222311817534298,0.049,0.025,0.000267902692672719,0.222311817534298,0.000377834974580922,-0.103853350690021,0.035,0.049,1,-0.103853350690021,"non-sig","#00AFBB"
"284","Mical2",5.88656101103934e-12,0.234943769822086,0.199,0.141,2.05246722771909e-07,0.234943769822086,0.000162323886444137,-0.129278763006583,0.168,0.199,1,-0.129278763006583,"non-sig","#00AFBB"
"285","Mir100hg",8.59835046704604e-09,0.16597376308864,0.396,0.325,0.000299798685734494,0.16597376308864,3.38942858016936e-07,-0.155578623379775,0.339,0.396,0.0118179206304765,-0.155578623379775,"sig","#E7B800"
"286","Mir6236",4.66582893192619e-21,-0.45302837327829,0.272,0.347,1.62683457369471e-16,-0.45302837327829,0.000598337773528557,-0.106646753898954,0.238,0.272,1,-0.106646753898954,"non-sig","#00AFBB"
"287","Mir99ahg",2.51051058496309e-08,0.147508362355713,0.707,0.636,0.00087533972565908,0.147508362355713,0.0615693911975385,-0.035663302439414,0.683,0.707,1,-0.035663302439414,"non-sig","#00AFBB"
"288","Mkln1",2.17507429462995e-08,0.115037289679344,0.346,0.275,0.000758383154308626,0.115037289679344,0.0541009133901031,-0.0398710136884393,0.32,0.346,1,-0.0398710136884393,"non-sig","#00AFBB"
"289","Mmd2",1.0982847237199e-09,0.168356013619965,0.197,0.143,3.82938934619417e-05,0.168356013619965,1.09417078102666e-08,-0.202289075606424,0.151,0.197,0.000381504526220566,-0.202289075606424,"sig","#E7B800"
"290","Mrc2",1.69020555130059e-07,0.164043515480969,0.05,0.028,0.00589323969571975,0.164043515480969,0.000751536925374815,-0.0613955587988101,0.036,0.05,1,-0.0613955587988101,"non-sig","#00AFBB"
"291","Mt1",3.44704385876251e-23,0.387521575657522,0.23,0.144,1.20188078223472e-18,0.387521575657522,6.50588540248656e-07,-0.212038712490884,0.189,0.23,0.0226840706328499,-0.212038712490884,"sig","#E7B800"
"292","Mt2",4.27307384892566e-07,0.133252689742996,0.056,0.033,0.0148989265890491,0.133252689742996,0.00170248893997263,-0.0843054986082031,0.042,0.056,1,-0.0843054986082031,"non-sig","#00AFBB"
"293","Mterf1a",3.83574992008625e-07,0.128903402679425,0.056,0.033,0.0133741092463647,0.128903402679425,0.00291696796541753,-0.0862829872548051,0.043,0.056,1,-0.0862829872548051,"non-sig","#00AFBB"
"294","Mthfd1l",5.52058737300614e-07,0.148330585396792,0.08,0.052,0.0192486319934605,0.148330585396792,0.00266488048246643,-0.0964211911371803,0.064,0.08,1,-0.0964211911371803,"non-sig","#00AFBB"
"295","Mxi1",7.06370398178687e-09,0.156504526101051,0.201,0.149,0.000246290166732963,0.156504526101051,1.48334647012792e-13,-0.23440207890405,0.143,0.201,5.17198413739502e-09,-0.23440207890405,"sig","#E7B800"
"296","Mybpc1",8.47198705613612e-11,0.194582484307746,0.013,0.001,2.95392772686298e-06,0.194582484307746,0.000537630844699254,-0.130471620230847,0.006,0.013,1,-0.130471620230847,"non-sig","#00AFBB"
"297","Myo6",1.49883500312956e-10,0.217058936920046,0.457,0.381,5.22598800541183e-06,0.217058936920046,0.00170483941208374,-0.103701282478455,0.423,0.457,1,-0.103701282478455,"non-sig","#00AFBB"
"298","Nav3",3.22383753673993e-21,-0.435063616796157,0.41,0.496,1.12405543393511e-16,-0.435063616796157,6.91754260834511e-16,0.387838938678637,0.476,0.41,2.41193958125169e-11,0.387838938678637,"sig","#E7B800"
"299","Ncoa1",3.64342725848899e-07,0.0890396398872664,0.414,0.339,0.0127035378221736,0.0890396398872664,0.00014740126432942,-0.0799673513475339,0.365,0.414,1,-0.0799673513475339,"non-sig","#00AFBB"
"300","Ndrg2",6.92878497739762e-10,0.195487569840336,0.235,0.177,2.41585945806923e-05,0.195487569840336,6.52340872707851e-08,-0.215742002186509,0.191,0.235,0.00227451692087046,-0.215742002186509,"sig","#E7B800"
"301","Nebl",4.44929682273091e-12,0.263516251872289,0.328,0.257,1.55133632318159e-07,0.263516251872289,3.32141178023224e-08,-0.213985322096818,0.275,0.328,0.00115807664541358,-0.213985322096818,"sig","#E7B800"
"302","Nfia",2.09757513953094e-12,0.208082933184058,0.686,0.617,7.31361523900253e-08,0.208082933184058,0.00021585016374021,-0.0921992139433123,0.642,0.686,1,-0.0921992139433123,"non-sig","#00AFBB"
"303","Nme7",1.8448871696043e-07,0.121372031923262,0.25,0.195,0.0064325680942593,0.121372031923262,2.35764175202645e-05,-0.122924854337792,0.21,0.25,0.822038949679062,-0.122924854337792,"non-sig","#00AFBB"
"304","Notch2",9.41689231709944e-08,0.151745530765533,0.125,0.088,0.00328338784420306,0.151745530765533,5.78339883921029e-06,-0.200604064152503,0.096,0.125,0.201649767326745,-0.200604064152503,"non-sig","#00AFBB"
"305","Nphs1",7.76993920486947e-07,0.0795828266418545,0.03,0.014,0.0270914470256184,0.0795828266418545,0.00189100691243358,-0.0534513975014523,0.02,0.03,1,-0.0534513975014523,"non-sig","#00AFBB"
"306","Npr3",1.42497312698553e-07,0.175384477080234,0.023,0.009,0.00496845380186043,0.175384477080234,1.02440686682155e-05,-0.1246337272759,0.011,0.023,0.357179942254671,-0.1246337272759,"non-sig","#00AFBB"
"307","Nr1d2",7.83411659074912e-15,0.228047185015973,0.247,0.173,2.73152143169649e-10,0.228047185015973,4.81972469868139e-06,-0.145679791038517,0.207,0.247,0.168049341068924,-0.145679791038517,"non-sig","#00AFBB"
"308","Nr2f2",2.49216698755293e-08,0.168237425181485,0.035,0.016,0.000868943863550081,0.168237425181485,4.20800030802565e-08,-0.15628370277383,0.017,0.035,0.00146720346739931,-0.15628370277383,"sig","#E7B800"
"309","Nr6a1",2.53629274969809e-08,0.187651784893106,0.244,0.188,0.000884329193037233,0.187651784893106,0.302911247912957,0.0928652338207423,0.247,0.244,1,0.0928652338207423,"non-sig","#00AFBB"
"310","Nr6a1os",7.27885555752059e-07,0.144529585788281,0.096,0.065,0.025379185672407,0.144529585788281,0.0173675490887051,0.124778466578951,0.11,0.096,1,0.124778466578951,"non-sig","#00AFBB"
"311","Nrg3",7.03940477237628e-15,-0.267634791039064,0.332,0.399,2.45442926198444e-10,-0.267634791039064,0.0159185058285282,0.0769453794586843,0.352,0.332,1,0.0769453794586843,"non-sig","#00AFBB"
"312","Nrgn",3.51891852939539e-43,-0.508012740795719,0.508,0.607,1.22694132364429e-38,-0.508012740795719,2.09533576895114e-07,0.189891704058846,0.539,0.508,0.00730580722560195,0.189891704058846,"sig","#E7B800"
"313","Nrn1",3.91625054843498e-10,-0.315798162559155,0.072,0.109,1.36547907872282e-05,-0.315798162559155,7.64741326570127e-05,0.182304430770482,0.094,0.072,1,0.182304430770482,"non-sig","#00AFBB"
"314","Nt5c2",4.98337294849935e-11,0.172961920626997,0.242,0.176,1.73755264595327e-06,0.172961920626997,5.04745034566192e-07,-0.148566999522074,0.197,0.242,0.0175989451202194,-0.148566999522074,"sig","#E7B800"
"315","Nwd1",1.16473218953227e-07,0.165673715978087,0.225,0.177,0.00406107172524215,0.165673715978087,0.0065039344157179,-0.106807150838038,0.203,0.225,1,-0.106807150838038,"non-sig","#00AFBB"
"316","Nxn",1.94676328140515e-18,0.335533196581821,0.157,0.093,6.78777953327534e-14,0.335533196581821,8.43571491142053e-09,-0.207988748712784,0.117,0.157,0.0002941280718165,-0.207988748712784,"sig","#E7B800"
"317","Ocrl",4.74237224565525e-12,0.183604818668002,0.157,0.104,1.65352293089262e-07,0.183604818668002,0.00408181170544707,-0.0609434724665162,0.135,0.157,1,-0.0609434724665162,"non-sig","#00AFBB"
"318","Odad1",6.635160190002e-09,0.11272666970146,0.038,0.017,0.0002313481303448,0.11272666970146,0.0289767057887478,-0.0260794955673272,0.029,0.038,1,-0.0260794955673272,"non-sig","#00AFBB"
"319","Olfm1",1.09334381404632e-08,-0.322339346888825,0.387,0.418,0.000381216187643529,-0.322339346888825,0.000776629478510984,0.172110783405468,0.409,0.387,1,0.172110783405468,"non-sig","#00AFBB"
"320","Osbpl9",2.82310510580787e-08,0.125256605481026,0.281,0.22,0.00098433205724203,0.125256605481026,0.00298269978197031,-0.081131596096643,0.252,0.281,1,-0.081131596096643,"non-sig","#00AFBB"
"321","Otud7a",1.61906784571044e-14,0.331814420049048,0.297,0.223,5.64520385763858e-10,0.331814420049048,0.0592640412103007,-0.0237717805498896,0.273,0.297,1,-0.0237717805498896,"non-sig","#00AFBB"
"322","P2ry14",2.29452507294674e-08,0.162593551808728,0.108,0.072,0.000800032057184341,0.162593551808728,0.00021285855529337,-0.121494658487065,0.085,0.108,1,-0.121494658487065,"non-sig","#00AFBB"
"323","Pals2",3.75200108132948e-07,0.201423032430137,0.203,0.158,0.0130821021702715,0.201423032430137,2.20662583231778e-06,-0.210778908544982,0.166,0.203,0.076938422895424,-0.210778908544982,"non-sig","#00AFBB"
"324","Papss2",9.71582414587839e-09,0.111032131487225,0.047,0.024,0.000338761640494342,0.111032131487225,0.00725152196255115,-0.0506506751281365,0.036,0.047,1,-0.0506506751281365,"non-sig","#00AFBB"
"325","Pard3b",8.78509354009281e-12,0.205384787717438,0.287,0.216,3.06309856462416e-07,0.205384787717438,0.0201856577408576,-0.0567242976557722,0.263,0.287,1,-0.0567242976557722,"non-sig","#00AFBB"
"326","Pard3bos1",8.78104282377118e-09,0.175765955942547,0.117,0.079,0.00030616862013643,0.175765955942547,0.0562594690447347,-0.075957791766326,0.104,0.117,1,-0.075957791766326,"non-sig","#00AFBB"
"327","Pbx3",5.95098378179619e-07,0.198526729233471,0.157,0.119,0.0207492951519888,0.198526729233471,1.48385885454405e-08,-0.237059557264784,0.117,0.157,0.000517377066813874,-0.237059557264784,"sig","#E7B800"
"328","Pcca",1.7013970670878e-10,0.209920288207435,0.264,0.199,5.93226115381504e-06,0.209920288207435,8.23083297502306e-05,-0.157144308558324,0.228,0.264,1,-0.157144308558324,"non-sig","#00AFBB"
"329","Pcdh11x",2.21672099779274e-11,0.257407496508811,0.276,0.21,7.72904110300396e-07,0.257407496508811,5.38298246324651e-05,-0.134482942698971,0.237,0.276,1,-0.134482942698971,"non-sig","#00AFBB"
"330","Pced1b",1.8314183752386e-08,0.161862555472869,0.128,0.089,0.000638560644894444,0.161862555472869,0.00241742340082167,-0.0875304561629533,0.108,0.128,1,-0.0875304561629533,"non-sig","#00AFBB"
"331","Pde7b",1.64102183813543e-07,0.123457083900387,0.238,0.186,0.0057217508430268,0.123457083900387,0.000668086987171927,-0.084645166920575,0.206,0.238,1,-0.084645166920575,"non-sig","#00AFBB"
"332","Pdgfd",2.13085120716459e-15,0.339670600585611,0.083,0.041,7.42963890402076e-11,0.339670600585611,2.09495059009345e-11,-0.284468030198128,0.049,0.083,7.30446422247884e-07,-0.284468030198128,"sig","#E7B800"
"333","Pdlim5",1.17833761920617e-10,0.174854338762141,0.253,0.188,4.10850977688616e-06,0.174854338762141,3.70138369747224e-07,-0.172395096265557,0.207,0.253,0.0129056145379764,-0.172395096265557,"sig","#E7B800"
"334","Pdzph1",1.42371904215301e-08,0.127642601418734,0.083,0.051,0.00049640811842749,0.127642601418734,0.000252516286626236,-0.0925442570714863,0.063,0.083,1,-0.0925442570714863,"non-sig","#00AFBB"
"335","Per2",3.55554900900618e-12,0.148174746943121,0.07,0.036,1.23971327297018e-07,0.148174746943121,1.71193241366728e-08,-0.132745830717389,0.043,0.07,0.000596899474673369,-0.132745830717389,"sig","#E7B800"
"336","Per3",5.61518036953687e-22,0.348517866328295,0.174,0.101,1.95784493944642e-17,0.348517866328295,1.89376270372811e-07,-0.190633387016295,0.135,0.174,0.00660298241908881,-0.190633387016295,"sig","#E7B800"
"337","Phactr2",3.96465439220786e-07,0.145693570030564,0.155,0.115,0.0138235604693112,0.145693570030564,0.0470859554950719,-0.0320241385419358,0.138,0.155,1,-0.0320241385419358,"non-sig","#00AFBB"
"338","Phka1",1.67074012634947e-25,0.409158054754379,0.276,0.179,5.8253695985427e-21,0.409158054754379,3.99566521764046e-08,-0.159623903587343,0.224,0.276,0.0013931685914347,-0.159623903587343,"sig","#E7B800"
"339","Phkb",6.28790195732125e-07,0.11631675243407,0.311,0.251,0.021924027754592,0.11631675243407,0.0372739832850906,-0.0264444016217065,0.284,0.311,1,-0.0264444016217065,"non-sig","#00AFBB"
"340","Phldb1",7.6272156134375e-07,-0.336194615685764,0.201,0.235,0.0265938126793725,-0.336194615685764,0.567112657060942,0.0287793818907216,0.204,0.201,1,0.0287793818907216,"non-sig","#00AFBB"
"341","Phldb2",2.69787071517194e-13,0.326979585570601,0.103,0.059,9.40666582258999e-09,0.326979585570601,5.72083189041827e-17,-0.405014065050916,0.057,0.103,1.99468245523214e-12,-0.405014065050916,"sig","#E7B800"
"342","Pias1",1.68002390190001e-09,0.127572325266404,0.313,0.242,5.85773933875477e-05,0.127572325266404,6.21351189214858e-05,-0.0976877028814873,0.27,0.313,1,-0.0976877028814873,"non-sig","#00AFBB"
"343","Pik3ip1",2.90857877029173e-07,0.105627974342777,0.091,0.06,0.0101413415983762,0.105627974342777,0.00400807002826323,-0.0574776108093078,0.074,0.091,1,-0.0574776108093078,"non-sig","#00AFBB"
"344","Pitpnm2",2.84297857381234e-11,0.16053456500324,0.086,0.049,9.91261339331147e-07,0.16053456500324,0.000202364864942104,-0.0975389740914261,0.066,0.086,1,-0.0975389740914261,"non-sig","#00AFBB"
"345","Pla2g7",3.24490500990051e-08,0.201396368138962,0.197,0.15,0.00113140102980201,0.201396368138962,0.00554752990626204,-0.0968460252522507,0.175,0.197,1,-0.0968460252522507,"non-sig","#00AFBB"
"346","Plcb4",6.17377393696656e-14,0.239545808376872,0.241,0.171,2.15260975860213e-09,0.239545808376872,2.45334216692348e-09,-0.193492233200647,0.189,0.241,8.5540681334121e-05,-0.193492233200647,"sig","#E7B800"
"347","Plce1",3.47405930335513e-23,0.438613941299853,0.136,0.07,1.21130025730083e-18,0.438613941299853,1.99065342129619e-10,-0.255766053413669,0.094,0.136,6.94081128403341e-06,-0.255766053413669,"sig","#E7B800"
"348","Pld1",2.77674917549375e-12,0.222002406517527,0.222,0.157,9.68169135019407e-08,0.222002406517527,0.0045680471844227,-0.062207443459712,0.195,0.222,1,-0.062207443459712,"non-sig","#00AFBB"
"349","Plin4",6.21621240778585e-14,0.143654190988313,0.019,0.002,2.16740678022269e-09,0.143654190988313,1.27094714037456e-06,-0.0916831463381039,0.007,0.019,0.0443141139434399,-0.0916831463381039,"sig","#E7B800"
"350","Plpp3",1.14468627511068e-10,0.273704422285062,0.375,0.31,3.9911776354284e-06,0.273704422285062,8.50114543070622e-05,-0.156031752720024,0.335,0.375,1,-0.156031752720024,"non-sig","#00AFBB"
"351","Pnisr",3.03428198555478e-07,0.113566040749995,0.563,0.482,0.0105796309990338,0.113566040749995,1.84312793122764e-08,-0.147896665228719,0.499,0.563,0.000642643415781141,-0.147896665228719,"sig","#E7B800"
"352","Pnpla7",1.21200264135757e-12,0.215198008867889,0.232,0.165,4.22588960962144e-08,0.215198008867889,4.13324087309042e-05,-0.103323443726615,0.194,0.232,1,-0.103323443726615,"non-sig","#00AFBB"
"353","Pnpt1",6.05606630202273e-07,0.109578271045358,0.098,0.067,0.0211156863752627,0.109578271045358,0.149900275425336,-0.0523700877179313,0.089,0.098,1,-0.0523700877179313,"non-sig","#00AFBB"
"354","Ppia",1.29197393285707e-08,-0.238316080796212,0.484,0.51,0.000450472551169274,-0.238316080796212,0.0421932544239469,0.0826262955453423,0.489,0.484,1,0.0826262955453423,"non-sig","#00AFBB"
"355","Ppp2r3a",8.05418672213765e-07,0.16435801686876,0.327,0.27,0.0280825328440773,0.16435801686876,0.867869990630041,0.0372146335592556,0.319,0.327,1,0.0372146335592556,"non-sig","#00AFBB"
"356","Ppp3ca",5.50448557138882e-07,-0.191317565749123,0.633,0.636,0.0191924898417614,-0.191317565749123,0.166527599475112,0.0416211468972079,0.627,0.633,1,0.0416211468972079,"non-sig","#00AFBB"
"357","Prex2",4.12739517963024e-10,0.369084223818818,0.305,0.25,1.43909887728167e-05,0.369084223818818,0.000680362378014221,-0.0872228112015816,0.269,0.305,1,-0.0872228112015816,"non-sig","#00AFBB"
"358","Prkag2",1.27785274539858e-07,0.266594133368642,0.125,0.089,0.00445548916738124,0.266594133368642,1.80342298270017e-08,-0.270342739408138,0.09,0.125,0.000628799491378067,-0.270342739408138,"sig","#E7B800"
"359","Prkd1",8.58910241851787e-12,0.262700140908819,0.27,0.205,2.99476234026463e-07,0.262700140908819,5.35608480169525e-05,-0.135061849453184,0.232,0.27,1,-0.135061849453184,"non-sig","#00AFBB"
"360","Prodh",3.43062655547486e-10,0.19252520997788,0.121,0.08,1.19615656109742e-05,0.19252520997788,2.651879861711e-07,-0.17138925027265,0.089,0.121,0.00924630951382773,-0.17138925027265,"sig","#E7B800"
"361","Prpf39",7.95088011679541e-08,0.120857648385295,0.176,0.131,0.00277223337032305,0.120857648385295,0.000412235095732054,-0.0996681887462025,0.149,0.176,1,-0.0996681887462025,"non-sig","#00AFBB"
"362","Prr5",2.22635135857315e-11,0.129091828248453,0.041,0.016,7.762619281937e-07,0.129091828248453,0.00016770090016065,-0.0723685640776126,0.027,0.041,1,-0.0723685640776126,"non-sig","#00AFBB"
"363","Prxl2c",5.63450592317723e-09,0.135600239017657,0.086,0.053,0.00019645831802342,0.135600239017657,0.000228145329705551,-0.078739878838298,0.065,0.086,1,-0.078739878838298,"non-sig","#00AFBB"
"364","Ptgds",7.6218985687296e-29,0.660251534015435,0.612,0.493,2.65752737395895e-24,0.660251534015435,0.000366787049993624,-0.259169859701265,0.582,0.612,1,-0.259169859701265,"non-sig","#00AFBB"
"365","Ptprd",3.84871427794426e-18,-0.208403801969987,0.704,0.755,1.34193120729083e-13,-0.208403801969987,4.04300787502199e-06,0.22470944303356,0.714,0.704,0.140967555578392,0.22470944303356,"non-sig","#00AFBB"
"366","Pts",1.39197635536527e-06,0.15248450725369,0.152,0.114,0.0485340395825208,0.15248450725369,0.0451513779529392,-0.0426327819127907,0.136,0.152,1,-0.0426327819127907,"non-sig","#00AFBB"
"367","Pygb",1.31558392570564e-06,0.100350187942164,0.191,0.147,0.0458704647375784,0.100350187942164,4.82949000797781e-06,-0.121392615472199,0.154,0.191,0.168389828108162,-0.121392615472199,"non-sig","#00AFBB"
"368","Qki",1.04900357856911e-08,0.134859235248863,0.877,0.845,0.000365756077739691,0.134859235248863,3.55679899157008e-39,0.271656926339925,0.91,0.877,1.24014910439074e-34,0.271656926339925,"sig","#E7B800"
"369","Rab10",2.54358536471593e-11,0.169908252958693,0.311,0.235,8.86871909115504e-07,0.169908252958693,0.000955545835825117,-0.0812227285430749,0.274,0.311,1,-0.0812227285430749,"non-sig","#00AFBB"
"370","Rab30",1.45474893361818e-07,0.119675167457012,0.176,0.131,0.00507227310684652,0.119675167457012,0.00273341408501294,-0.0851169627573692,0.152,0.176,1,-0.0851169627573692,"non-sig","#00AFBB"
"371","Ranbp3l",5.51294139716816e-08,0.326409176885346,0.151,0.111,0.00192219727695062,0.326409176885346,0.000521322273394831,-0.318828989096775,0.127,0.151,1,-0.318828989096775,"non-sig","#00AFBB"
"372","Rarb",1.578297980549e-07,0.177945448929919,0.064,0.038,0.0055030515687802,0.177945448929919,7.04360040647789e-05,-0.122223395311324,0.045,0.064,1,-0.122223395311324,"non-sig","#00AFBB"
"373","Raver2",2.27270669304608e-09,0.135719244040468,0.1,0.063,7.92424642664375e-05,0.135719244040468,1.08993751812774e-06,-0.119961538506363,0.071,0.1,0.0380028514445599,-0.119961538506363,"sig","#E7B800"
"374","Rbm3",2.048285203041e-07,0.142548385131492,0.129,0.092,0.00714175601744305,0.142548385131492,0.0229469160646493,-0.0725758305544201,0.114,0.129,1,-0.0725758305544201,"non-sig","#00AFBB"
"375","Rbm39",1.13010639913666e-12,0.187122841538009,0.725,0.626,3.94034198186979e-08,0.187122841538009,0.427065490640911,-0.0128731213508382,0.692,0.725,1,-0.0128731213508382,"non-sig","#00AFBB"
"376","Rbms3",9.69398649683017e-07,0.190135461606042,0.237,0.191,0.0338000227184978,0.190135461606042,0.000160167892435298,-0.113361622246647,0.203,0.237,1,-0.113361622246647,"non-sig","#00AFBB"
"377","Rcan2",4.13330347887221e-09,0.176919251786366,0.258,0.197,0.000144115892397837,0.176919251786366,0.00490563373586842,-0.0854706618014058,0.229,0.258,1,-0.0854706618014058,"non-sig","#00AFBB"
