"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm47283",4.13651076181929e-29,-0.640550599312325,0.019,0.278,1.44227720732353e-24
"Echdc2",7.55675095761283e-28,-0.617798654444034,0.008,0.246,2.63481235639087e-23
"Rn18s-rs5",5.82363070441054e-24,-0.390692552958327,1,1,2.03052531770682e-19
"Dock4",1.41432551857476e-17,0.480936339393819,0.985,0.954,4.93132878561462e-13
"mt-Rnr1",2.15268564857247e-13,-0.712817635662105,0.651,0.811,7.50576905087761e-09
"mt-Nd2",2.38682690898293e-11,-0.587696281179475,0.562,0.731,8.3221493835508e-07
"Nme7",3.04262126091616e-11,-0.447880762896908,0.664,0.809,1.06087075504364e-06
"mt-Cytb",3.70670993946478e-11,-0.672185255378422,0.658,0.793,1.29241855459318e-06
"Il1rapl1",1.44435901501215e-10,0.217531850590217,0.992,0.991,5.03604657764288e-06
"mt-Nd1",2.16968021050499e-10,-0.679416482581422,0.574,0.738,7.56502398996775e-06
"Adgrb3",1.18334950804086e-09,0.263142266998091,1,0.991,4.12598472968607e-05
"Hsp90ab1",1.21213444133922e-09,-0.328402130455029,0.831,0.922,4.22634915661746e-05
"mt-Rnr2",3.54021119814582e-09,-0.559709325863385,0.795,0.887,0.00012343654384575
"Sox5",5.01908204322134e-08,0.28915568423474,0.948,0.901,0.00175000333600999
"Hcn1",7.53087945475527e-08,0.236298044698562,0.985,0.982,0.00262579173948952
"mt-Nd4",1.07676749415444e-07,-0.492338622702573,0.449,0.605,0.00375436522186829
"Erbb4",1.88157749214174e-07,0.16285554381292,1,0.998,0.00656049624185062
"Atp1b1",2.8846318971711e-07,-0.263790110923397,0.952,0.991,0.0100578460358665
"Gabrg2",3.78375102042086e-07,0.352327956667238,0.839,0.779,0.0131928046829014
"Srcin1",4.03066949830347e-07,-0.2839438774037,0.532,0.687,0.0140537353397347
"Syp",4.30307764017806e-07,-0.307206245668687,0.516,0.687,0.0150035408080088
"Kcnh7",6.10340977453173e-07,0.218597653997676,0.985,0.97,0.0212807588608598
"mt-Nd3",8.50508569287992e-07,-0.230188922009808,0.05,0.147,0.0296546822853644
"Cntnap4",2.24768707195892e-06,0.254963007813382,0.954,0.913,0.0783701051379918
"Atp1a3",2.46376660597842e-06,-0.257959209899806,0.839,0.917,0.0859041502506494
"Ccdc191",3.06596626536661e-06,-0.29868363601366,0.219,0.361,0.106901045774538
"Ttc3",3.60111130076586e-06,-0.188346780766903,0.973,0.984,0.125559947723803
"A230004M16Rik",3.94114504366376e-06,0.330499193527274,0.549,0.432,0.137415904237424
"Ckb",3.98298224570622e-06,-0.330818109102533,0.846,0.901,0.138874641961039
"Malat1",7.58431691933538e-06,0.10894019192062,1,1,0.264442378026467
"Tra2a",7.59166654528295e-06,-0.251456090074469,0.722,0.818,0.264698637434381
"Ubc",7.93422831072652e-06,-0.274774007004834,0.294,0.441,0.276642738510102
"Tpk1",1.46653864691307e-05,0.363897474511154,0.322,0.211,0.511338030019181
"Nbea",1.74812880139431e-05,0.202954070922434,0.962,0.956,0.609520069182155
"Map1b",1.81142079233289e-05,-0.221169688516269,0.868,0.906,0.63158808766271
"Ndufa9",2.09075519199875e-05,-0.198249834013815,0.132,0.248,0.728983612794206
"Lman1",2.30104421913163e-05,-0.228330154239559,0.129,0.239,0.802305087884624
"Grm7",2.62681317578966e-05,-0.40430809869223,0.599,0.697,0.915890950002582
"Zfp804a",3.12753643724066e-05,0.308593445524787,0.877,0.867,1
"Gabbr1",4.03212849409217e-05,-0.256917107544934,0.428,0.575,1
"Rab6b",4.30385072328226e-05,-0.233298958003493,0.674,0.786,1
"Cadm4",4.32626501166428e-05,-0.219186825153328,0.221,0.349,1
"Sox6",4.82171527118542e-05,0.216777593080086,0.952,0.897,1
"Rab3b",5.84120041929142e-05,-0.265638390552872,0.449,0.598,1
"Sncb",6.16521543928251e-05,-0.267664374386474,0.426,0.561,1
"Dpf2",6.85864698168806e-05,-0.204788166298985,0.129,0.23,1
"Igsf8",6.86994501179127e-05,-0.299816404306701,0.328,0.441,1
"Tmem108",6.98150117221168e-05,0.334888248878775,0.77,0.697,1
"Gabrb2",7.22660530588811e-05,0.195021873553601,0.908,0.894,1
"4930557K07Rik",8.97866595121456e-05,-0.187203972621202,0.106,0.2,1
"Nebl",9.00572862007822e-05,0.189349943973771,0.952,0.915,1
