"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Lingo2",0,1.83699995571812,0.99,0.465,0,"0","Lingo2"
"Tafa1",0,1.72316985397891,0.919,0.25,0,"0","Tafa1"
"Chrm3",0,1.70169078539195,0.964,0.396,0,"0","Chrm3"
"Slit3",0,1.69739766363482,0.952,0.309,0,"0","Slit3"
"Kcnip4",0,1.62961477845492,0.998,0.691,0,"0","Kcnip4"
"Kcnq5",0,1.55385134255267,0.991,0.519,0,"0","Kcnq5"
"Kctd16",0,1.53394636748616,0.99,0.51,0,"0","Kctd16"
"Fstl4",0,1.53054522391063,0.911,0.264,0,"0","Fstl4"
"Epha6",0,1.50595027266219,0.922,0.404,0,"0","Epha6"
"Rgs6",0,1.46510460714344,0.978,0.461,0,"0","Rgs6"
"Camk2a",0,1.44888581033543,0.986,0.478,0,"0","Camk2a"
"Lrfn5",0,1.43204212872066,0.987,0.552,0,"0","Lrfn5"
"Sorbs2",0,1.40758200990906,0.988,0.528,0,"0","Sorbs2"
"Lrrtm4",0,1.40183467622943,0.995,0.572,0,"0","Lrrtm4"
"Sorbs2os",0,1.38171768103362,0.937,0.378,0,"0","Sorbs2os"
"Cacng3",0,1.37910473340465,0.887,0.274,0,"0","Cacng3"
"Rasgrf2",0,1.33346933686689,0.848,0.212,0,"0","Rasgrf2"
"Prkg1",0,1.30131090084846,0.975,0.465,0,"0","Prkg1"
"Ntrk3",0,1.29545342387446,0.975,0.471,0,"0","Ntrk3"
"Unc5d",0,1.27412695241339,0.907,0.301,0,"0","Unc5d"
"Cnksr2",0,1.26041345845152,0.974,0.497,0,"0","Cnksr2"
"Nwd2",0,1.25764128325668,0.792,0.232,0,"0","Nwd2"
"Cux2",0,1.25679129707408,0.818,0.169,0,"0","Cux2"
"Car10",0,1.25650232496143,0.979,0.449,0,"0","Car10"
"B230303A05Rik",0,1.25610581128591,0.799,0.269,0,"0","B230303A05Rik"
"Grm1",0,1.22035263713588,0.827,0.257,0,"0","Grm1"
"Il1rapl1",0,1.21887852839444,0.991,0.747,0,"0","Il1rapl1"
"Celf2",0,1.2144405103591,0.997,0.831,0,"0","Celf2"
"Ccbe1",0,1.21420613917163,0.574,0.044,0,"0","Ccbe1"
"Gria3",0,1.21067769141097,0.994,0.587,0,"0","Gria3"
"Gm26871",0,1.2056417864927,0.961,0.407,0,"0","Gm26871"
"Pcsk2",0,1.20474960716947,0.986,0.547,0,"0","Pcsk2"
"Mlip",0,1.19893683148517,0.799,0.247,0,"0","Mlip"
"Nrg1",0,1.19789070540546,0.993,0.547,0,"0","Nrg1"
"Pdzrn3",0,1.19624111443689,0.804,0.241,0,"0","Pdzrn3"
"Cdh12",0,1.19572420243154,0.868,0.338,0,"0","Cdh12"
"Cacna2d1",0,1.1741496557533,0.982,0.529,0,"0","Cacna2d1"
"Erc2",0,1.15995565132951,0.986,0.577,0,"0","Erc2"
"Dab1",0,1.15571705834361,0.984,0.594,0,"0","Dab1"
"Ryr2",0,1.13976732814251,0.983,0.511,0,"0","Ryr2"
"Csmd1",0,1.133042757195,0.995,0.695,0,"0","Csmd1"
"Kcnb2",0,1.12950351079901,0.976,0.455,0,"0","Kcnb2"
"4933424G05Rik",0,1.12756677412261,0.74,0.179,0,"0","4933424G05Rik"
"Tenm2",0,1.12087662321556,0.969,0.579,0,"0","Tenm2"
"Cacnb2",0,1.11573908685253,0.925,0.421,0,"0","Cacnb2"
"Ralyl",0,1.11170007884441,0.988,0.545,0,"0","Ralyl"
"Gsg1l",0,1.11015260048963,0.696,0.142,0,"0","Gsg1l"
"Nectin3",0,1.10933685002672,0.729,0.147,0,"0","Nectin3"
"Ppfia2",0,1.10273854313664,0.973,0.531,0,"0","Ppfia2"
"Marchf1",0,1.08641925009117,0.969,0.544,0,"0","Marchf1"
"Rfx3",0,1.07989380206717,0.871,0.415,0,"0","Rfx3"
"Dlgap2",0,1.07632109220345,0.987,0.536,0,"0","Dlgap2"
"Gabra2",0,1.07246741513849,0.883,0.351,0,"0","Gabra2"
"Trpc6",0,1.06764843790655,0.541,0.134,0,"0","Trpc6"
"Opcml",0,1.06677709046167,0.996,0.675,0,"0","Opcml"
"Cacna1e",0,1.06623429260875,0.953,0.436,0,"0","Cacna1e"
"Grin2b",0,1.06105958462635,0.993,0.639,0,"0","Grin2b"
"Nell2",0,1.04596452797812,0.942,0.434,0,"0","Nell2"
"Kctd1",0,1.04497067060856,0.844,0.272,0,"0","Kctd1"
"Dgki",0,1.04456469766511,0.962,0.537,0,"0","Dgki"
"9530059O14Rik",0,1.0415730364402,0.895,0.348,0,"0","9530059O14Rik"
"Itga8",0,1.01783815586572,0.536,0.094,0,"0","Itga8"
"Gm48530",0,1.01685190833622,0.493,0.057,0,"0","Gm48530"
"Gm20754",0,1.01496546655873,0.821,0.238,0,"0","Gm20754"
"Rgs7",0,1.01304998130534,0.978,0.6,0,"0","Rgs7"
"Lrrc7",0,1.01028305702353,0.987,0.579,0,"0","Lrrc7"
"Slc24a4",0,1.00327901698518,0.594,0.091,0,"0","Slc24a4"
"Kcnj6",0,1.00268810032615,0.857,0.328,0,"0","Kcnj6"
"Gm10754",0,1.0007361427403,0.481,0.057,0,"0","Gm10754"
"Kalrn",0,0.997579617480959,0.991,0.615,0,"0","Kalrn"
"ENSMUSG00000120926",0,0.993100643188932,0.709,0.214,0,"0","ENSMUSG00000120926"
"Grm5",0,0.978785727087366,0.993,0.611,0,"0","Grm5"
"Kcnh7",0,0.972573657665925,0.99,0.576,0,"0","Kcnh7"
"Sphkap",0,0.967262559854714,0.854,0.319,0,"0","Sphkap"
"Grin2a",0,0.959692367119128,0.988,0.521,0,"0","Grin2a"
"Cntn4",0,0.955598149337387,0.972,0.525,0,"0","Cntn4"
"Gucy1a2",0,0.953738828745507,0.887,0.408,0,"0","Gucy1a2"
"Cracdl",0,0.945148580914864,0.761,0.229,0,"0","Cracdl"
"Arhgap10",0,0.936002929208511,0.681,0.187,0,"0","Arhgap10"
"Fgf14",0,0.930731956843951,0.995,0.695,0,"0","Fgf14"
"Egfem1",0,0.923923351728781,0.65,0.321,0,"0","Egfem1"
"Hecw1",0,0.923920220393994,0.923,0.437,0,"0","Hecw1"
"Sipa1l1",0,0.920203068000489,0.942,0.488,0,"0","Sipa1l1"
"Ak5",0,0.91922382896947,0.807,0.318,0,"0","Ak5"
"Gm37340",0,0.91670871136116,0.749,0.244,0,"0","Gm37340"
"Mapk4",0,0.910777064212568,0.767,0.24,0,"0","Mapk4"
"D430041D05Rik",0,0.907113215359072,0.917,0.43,0,"0","D430041D05Rik"
"Gm16351",0,0.906378893358873,0.66,0.192,0,"0","Gm16351"
"Cntnap5a",0,0.896794422905617,0.865,0.323,0,"0","Cntnap5a"
"Dgkb",0,0.89660640892847,0.952,0.479,0,"0","Dgkb"
"Nlgn1",0,0.895821011621723,0.996,0.785,0,"0","Nlgn1"
"Cacna1c",0,0.892654082064661,0.966,0.521,0,"0","Cacna1c"
"Syn3",0,0.892396041840735,0.692,0.245,0,"0","Syn3"
"Gm15155",0,0.889630207964154,0.631,0.197,0,"0","Gm15155"
"Rbfox3",0,0.889198988370509,0.917,0.434,0,"0","Rbfox3"
"Trerf1",0,0.8887758148636,0.869,0.387,0,"0","Trerf1"
"1700111E14Rik",0,0.886423454295963,0.754,0.279,0,"0","1700111E14Rik"
"Mkx",0,0.881157765062208,0.718,0.235,0,"0","Mkx"
"Gm43670",0,0.879175561817513,0.665,0.185,0,"0","Gm43670"
"Greb1l",0,0.878771118643404,0.636,0.158,0,"0","Greb1l"
"Ptprk",0,0.871644162339946,0.89,0.37,0,"0","Ptprk"
"Pparg",0,0.871179292181406,0.577,0.123,0,"0","Pparg"
"Pdzrn4",0,0.868506733548934,0.848,0.357,0,"0","Pdzrn4"
"Col19a1",0,0.866718654133045,0.633,0.179,0,"0","Col19a1"
"Gm28376",0,0.859127726107216,0.853,0.351,0,"0","Gm28376"
"4930509J09Rik",0,0.851946633655855,0.619,0.141,0,"0","4930509J09Rik"
"Ablim2",0,0.850887053188225,0.828,0.327,0,"0","Ablim2"
"Smoc2",0,0.847050453132901,0.433,0.058,0,"0","Smoc2"
"B230216N24Rik",0,0.840106588495758,0.524,0.107,0,"0","B230216N24Rik"
"Tmem108",0,0.837205150189748,0.838,0.299,0,"0","Tmem108"
"Smarca2",0,0.835880302081003,0.873,0.387,0,"0","Smarca2"
"Cdh7",0,0.834539267045009,0.59,0.128,0,"0","Cdh7"
"Atrnl1",0,0.832702030768148,0.941,0.495,0,"0","Atrnl1"
"Grm7",0,0.831590597640254,0.992,0.602,0,"0","Grm7"
"Pam",0,0.821949184124366,0.928,0.475,0,"0","Pam"
"Phactr1",0,0.810172123060655,0.993,0.698,0,"0","Phactr1"
"Hdac9",0,0.805768755164653,0.951,0.543,0,"0","Hdac9"
"Trank1",0,0.804882895331048,0.84,0.36,0,"0","Trank1"
"Shank2",0,0.8028971855626,0.791,0.308,0,"0","Shank2"
"Arl15",0,0.799411740328009,0.903,0.437,0,"0","Arl15"
"2900064K03Rik",0,0.798985685895338,0.63,0.178,0,"0","2900064K03Rik"
"Dlg2",0,0.798053214689645,0.998,0.781,0,"0","Dlg2"
"Robo1",0,0.796128900227196,0.955,0.549,0,"0","Robo1"
"R3hdm1",0,0.794739822728996,0.984,0.653,0,"0","R3hdm1"
"Tmem132d",0,0.793294307963916,0.824,0.387,0,"0","Tmem132d"
"Ksr2",0,0.789909014601468,0.823,0.363,0,"0","Ksr2"
"Caln1",0,0.789121327579899,0.777,0.294,0,"0","Caln1"
"Slc16a2",0,0.78729904961099,0.608,0.146,0,"0","Slc16a2"
"Syt7",0,0.786268972383822,0.851,0.367,0,"0","Syt7"
"Cacna2d3",0,0.780029839025906,0.891,0.368,0,"0","Cacna2d3"
"Khdrbs2",0,0.774992617462498,0.879,0.374,0,"0","Khdrbs2"
"Pitpnm2",0,0.769114623173256,0.673,0.208,0,"0","Pitpnm2"
"Samd12",0,0.768444858488074,0.962,0.528,0,"0","Samd12"
"Gm42772",0,0.766465251673399,0.6,0.172,0,"0","Gm42772"
"Epha3",0,0.760598835725792,0.596,0.168,0,"0","Epha3"
"Ankrd33b",0,0.760342241610688,0.655,0.218,0,"0","Ankrd33b"
"Adgrl3",0,0.759567275990797,0.983,0.709,0,"0","Adgrl3"
"Sorcs3",0,0.757583050039598,0.733,0.313,0,"0","Sorcs3"
"Rasgef1b",0,0.752944010544509,0.822,0.314,0,"0","Rasgef1b"
"Pde7b",0,0.752352026989174,0.718,0.246,0,"0","Pde7b"
"Cobl",0,0.747553085191842,0.857,0.353,0,"0","Cobl"
"Syt17",0,0.745860792880257,0.532,0.116,0,"0","Syt17"
"Rasal2",0,0.740800362986941,0.935,0.549,0,"0","Rasal2"
"Tmem178b",0,0.732736839818325,0.96,0.573,0,"0","Tmem178b"
"Lmo7",0,0.730646497964487,0.565,0.146,0,"0","Lmo7"
"Gpc6",0,0.729646310203609,0.94,0.452,0,"0","Gpc6"
"Rgl1",0,0.725544207065244,0.682,0.212,0,"0","Rgl1"
"Gm16599",0,0.724976307122926,0.642,0.225,0,"0","Gm16599"
"Gm13269",0,0.722513967324735,0.522,0.112,0,"0","Gm13269"
"Gabrb3",0,0.719168980983567,0.976,0.564,0,"0","Gabrb3"
"Cadm2",0,0.717373175735026,0.995,0.843,0,"0","Cadm2"
"Nrg3os",0,0.716477351175754,0.962,0.49,0,"0","Nrg3os"
"Ctnna3",0,0.715708445651453,0.965,0.587,0,"0","Ctnna3"
"5730522E02Rik",0,0.709392808584881,0.793,0.361,0,"0","5730522E02Rik"
"Prkca",0,0.708942785664977,0.938,0.506,0,"0","Prkca"
"Synpo",0,0.707980906734416,0.602,0.178,0,"0","Synpo"
"Cap2",0,0.705781222140442,0.853,0.4,0,"0","Cap2"
"Slc9a9",0,0.704315358961718,0.901,0.447,0,"0","Slc9a9"
"Dlgap3",0,0.704202570930094,0.634,0.213,0,"0","Dlgap3"
"Gm15738",0,0.702430433542822,0.806,0.356,0,"0","Gm15738"
"Arhgap32",0,0.701393463183749,0.887,0.459,0,"0","Arhgap32"
"Brinp1",0,0.70002873237121,0.911,0.49,0,"0","Brinp1"
"Ptprn2",0,0.6986075990967,0.953,0.521,0,"0","Ptprn2"
"Magi3",0,0.69715443713634,0.803,0.325,0,"0","Magi3"
"Gm43316",0,0.694259791997424,0.559,0.159,0,"0","Gm43316"
"Rskr",0,0.693962759639176,0.422,0.068,0,"0","Rskr"
"Add2",0,0.692209769233014,0.737,0.302,0,"0","Add2"
"Sntb2",0,0.690790852552367,0.595,0.186,0,"0","Sntb2"
"Nrg3",0,0.689907274764114,0.997,0.674,0,"0","Nrg3"
"Dok6",0,0.688821552158266,0.902,0.492,0,"0","Dok6"
"Gm1976",0,0.686280155503526,0.69,0.252,0,"0","Gm1976"
"Gm20642",0,0.686036883184843,0.955,0.486,0,"0","Gm20642"
"Gm55122",0,0.683966717409894,0.913,0.468,0,"0","Gm55122"
"Satb2",0,0.682228116153359,0.766,0.288,0,"0","Satb2"
"Nav3",0,0.682154645678749,0.99,0.707,0,"0","Nav3"
"A230006K03Rik",0,0.681582150484062,0.89,0.39,0,"0","A230006K03Rik"
"Ppm1e",0,0.678559370814454,0.917,0.484,0,"0","Ppm1e"
"Gm48091",0,0.675468857436969,0.712,0.285,0,"0","Gm48091"
"Grin1",0,0.675118269197994,0.914,0.48,0,"0","Grin1"
"Smpd4",0,0.673610641449247,0.632,0.223,0,"0","Smpd4"
"Alcam",0,0.672420094031796,0.921,0.431,0,"0","Alcam"
"D630045J12Rik",0,0.671411936555222,0.672,0.24,0,"0","D630045J12Rik"
"Actn1",0,0.669367862566899,0.567,0.16,0,"0","Actn1"
"Calb1",0,0.66521267161999,0.58,0.119,0,"0","Calb1"
"Rps6ka2",0,0.664965231632144,0.523,0.136,0,"0","Rps6ka2"
"Auts2",0,0.66488365738177,0.988,0.756,0,"0","Auts2"
"Cntn3",0,0.663281931410881,0.846,0.402,0,"0","Cntn3"
"Prr16",0,0.658071518221986,0.775,0.342,0,"0","Prr16"
"Tspoap1",0,0.657278929999411,0.671,0.257,0,"0","Tspoap1"
"Otof",0,0.652489082892324,0.318,0.012,0,"0","Otof"
"Zfp697",0,0.651484998254212,0.614,0.197,0,"0","Zfp697"
"Dlgap1",0,0.647969112227321,0.993,0.723,0,"0","Dlgap1"
"Mrtfb",0,0.646064605398899,0.894,0.452,0,"0","Mrtfb"
"Iqsec2",0,0.645473509691007,0.743,0.307,0,"0","Iqsec2"
"Aopep",0,0.644708449927272,0.872,0.446,0,"0","Aopep"
"Robo3",0,0.644216922680919,0.34,0.055,0,"0","Robo3"
"Gm43948",0,0.640541149650072,0.438,0.106,0,"0","Gm43948"
"Fndc9",0,0.639306822981179,0.633,0.241,0,"0","Fndc9"
"Klhl29",0,0.638322778745039,0.848,0.411,0,"0","Klhl29"
"Gucy1a1",0,0.638101295951927,0.51,0.106,0,"0","Gucy1a1"
"Rad51ap2",0,0.635849025696682,0.442,0.126,0,"0","Rad51ap2"
"Kcnma1",0,0.633970333362089,0.983,0.646,0,"0","Kcnma1"
"Adamts3",0,0.629373937149819,0.436,0.079,0,"0","Adamts3"
"Rasgef1a",0,0.629142550650819,0.699,0.286,0,"0","Rasgef1a"
"Gm12002",0,0.627415659932878,0.566,0.185,0,"0","Gm12002"
"Ablim1",0,0.626775016767714,0.859,0.425,0,"0","Ablim1"
"Gm30382",0,0.626361806553,0.582,0.205,0,"0","Gm30382"
"Meg3",0,0.62502111013237,1,0.741,0,"0","Meg3"
"Atp2b1",0,0.623902273448776,0.986,0.691,0,"0","Atp2b1"
"Pcsk2os2",0,0.62231212421968,0.46,0.13,0,"0","Pcsk2os2"
"Man1a2",0,0.621362101803625,0.841,0.392,0,"0","Man1a2"
"Nyap2",0,0.620879222356225,0.841,0.371,0,"0","Nyap2"
"Hace1",0,0.620537050779228,0.718,0.294,0,"0","Hace1"
"Wipf3",0,0.620534011721824,0.543,0.157,0,"0","Wipf3"
"Adcy2",0,0.620179114713519,0.926,0.497,0,"0","Adcy2"
"Unc80",0,0.619445451046256,0.927,0.497,0,"0","Unc80"
"Gabrb2",0,0.618137487543122,0.881,0.433,0,"0","Gabrb2"
"Jph1",0,0.617561875424006,0.66,0.242,0,"0","Jph1"
"Ptk2b",0,0.617299799686632,0.681,0.235,0,"0","Ptk2b"
"6530403H02Rik",0,0.615787125316235,0.313,0.068,0,"0","6530403H02Rik"
"Lin7a",0,0.614638527161646,0.671,0.259,0,"0","Lin7a"
"Cadps",0,0.613489355825785,0.984,0.608,0,"0","Cadps"
"Chn1",0,0.61290556294562,0.929,0.535,0,"0","Chn1"
"Rgs7bp",0,0.612902001772778,0.906,0.507,0,"0","Rgs7bp"
"Glp2r",0,0.611533151222223,0.868,0.428,0,"0","Glp2r"
"Arfgef3",0,0.610006974040127,0.779,0.358,0,"0","Arfgef3"
"Asic2",0,0.60847502957124,0.985,0.595,0,"0","Asic2"
"Epha4",0,0.606647026991545,0.798,0.326,0,"0","Epha4"
"Dpp10",0,0.606589790300029,0.997,0.675,0,"0","Dpp10"
"Epha10",0,0.604708050278458,0.479,0.143,0,"0","Epha10"
"Lrtm1",0,0.604434559260108,0.518,0.176,0,"0","Lrtm1"
"Cdh8",0,0.602829931709728,0.734,0.293,0,"0","Cdh8"
"Cacna1a",0,0.601283013247917,0.967,0.55,0,"0","Cacna1a"
"Homer1",0,0.598834596871712,0.785,0.374,0,"0","Homer1"
"Lrfn2",0,0.59589281935791,0.635,0.258,0,"0","Lrfn2"
"Prmt8",0,0.595526382322317,0.53,0.171,0,"0","Prmt8"
"Cabp1",0,0.594670229281192,0.613,0.231,0,"0","Cabp1"
"Baiap2",0,0.593589087738445,0.703,0.276,0,"0","Baiap2"
"Rimbp2",0,0.592749858863659,0.783,0.358,0,"0","Rimbp2"
"Itpka",0,0.59204996009134,0.594,0.174,0,"0","Itpka"
"Itpr1",0,0.589557629853329,0.882,0.452,0,"0","Itpr1"
"Lrrtm3",0,0.588323149486058,0.9,0.486,0,"0","Lrrtm3"
"ENSMUSG00000120285",0,0.586937972471085,0.659,0.27,0,"0","ENSMUSG00000120285"
"C78859",0,0.586916038127389,0.539,0.184,0,"0","C78859"
"Sv2b",0,0.585927171118137,0.867,0.388,0,"0","Sv2b"
"Syt16",0,0.585649895673211,0.811,0.383,0,"0","Syt16"
"4930567K20Rik",0,0.584738265769726,0.348,0.072,0,"0","4930567K20Rik"
"Gm10115",0,0.584454965196748,0.493,0.146,0,"0","Gm10115"
"Gm43341",0,0.584290095740722,0.484,0.139,0,"0","Gm43341"
"Kitl",0,0.584120189178488,0.442,0.091,0,"0","Kitl"
"Gm41505",0,0.581855669095606,0.504,0.147,0,"0","Gm41505"
"Kcnd2",0,0.581033195503297,0.986,0.647,0,"0","Kcnd2"
"9630028H03Rik",0,0.580862262976745,0.761,0.392,0,"0","9630028H03Rik"
"Sidt1",0,0.580438586279199,0.673,0.285,0,"0","Sidt1"
"Miat",0,0.580413242157668,0.761,0.333,0,"0","Miat"
"Ccdc148",0,0.580104214020652,0.595,0.221,0,"0","Ccdc148"
"Rtl4",0,0.578944425988376,0.689,0.265,0,"0","Rtl4"
"Syndig1",0,0.577325632892484,0.546,0.197,0,"0","Syndig1"
"Cacna1b",0,0.576693751877907,0.77,0.354,0,"0","Cacna1b"
"Ano3",0,0.576622182872675,0.872,0.4,0,"0","Ano3"
"Gm42770",0,0.575663129484443,0.475,0.137,0,"0","Gm42770"
"Gm13883",0,0.575492734916469,0.484,0.162,0,"0","Gm13883"
"Ptprd",0,0.573546921782407,0.998,0.828,0,"0","Ptprd"
"P2ry14",0,0.573498020197802,0.694,0.3,0,"0","P2ry14"
"Syt1",0,0.57293149320093,0.995,0.766,0,"0","Syt1"
"Gm20063",0,0.572714339904839,0.372,0.066,0,"0","Gm20063"
"Cdk14",0,0.571181160592657,0.919,0.515,0,"0","Cdk14"
"Msra",0,0.570380326268495,0.815,0.392,0,"0","Msra"
"Gm42439",0,0.569491153563464,0.733,0.304,0,"0","Gm42439"
"Ppp3ca",0,0.566074212057424,0.994,0.797,0,"0","Ppp3ca"
"Gm5441",0,0.565562688737133,0.46,0.137,0,"0","Gm5441"
"Kcnj3",0,0.564240889847775,0.894,0.468,0,"0","Kcnj3"
"Gda",0,0.563642862439231,0.695,0.284,0,"0","Gda"
"Tenm4",0,0.563331027619551,0.936,0.467,0,"0","Tenm4"
"Zfhx4",0,0.563110693380343,0.584,0.13,0,"0","Zfhx4"
"Sez6l",0,0.562481336380668,0.702,0.295,0,"0","Sez6l"
"Kcnh1",0,0.561434059992686,0.728,0.318,0,"0","Kcnh1"
"Cttnbp2",0,0.561045357075411,0.93,0.568,0,"0","Cttnbp2"
"Hs6st3",0,0.560978382903169,0.769,0.363,0,"0","Hs6st3"
"Gm10848",0,0.558990381271741,0.348,0.043,0,"0","Gm10848"
"Sobp",0,0.557993805670602,0.869,0.457,0,"0","Sobp"
"Grik4",0,0.556036563623191,0.591,0.22,0,"0","Grik4"
"Atp2b4",0,0.554965601993817,0.535,0.175,0,"0","Atp2b4"
"Arpp21",0,0.554534546422853,0.989,0.565,0,"0","Arpp21"
"Dock3",0,0.554180957505679,0.96,0.609,0,"0","Dock3"
"Cpne9",0,0.551285035998959,0.429,0.108,0,"0","Cpne9"
"Wasf1",0,0.551251585658095,0.747,0.334,0,"0","Wasf1"
"Gm36975",0,0.550039720840992,0.84,0.431,0,"0","Gm36975"
"Stxbp5l",0,0.549627147178714,0.93,0.507,0,"0","Stxbp5l"
"Npas2",0,0.548919099794138,0.663,0.267,0,"0","Npas2"
"Atf6",0,0.548300442122209,0.7,0.288,0,"0","Atf6"
"Nup93",0,0.547188956294644,0.595,0.226,0,"0","Nup93"
"Scn8a",0,0.546836295248268,0.879,0.466,0,"0","Scn8a"
"Rnf165",0,0.545754279017925,0.547,0.191,0,"0","Rnf165"
"Ldb2",0,0.545519310055774,0.791,0.341,0,"0","Ldb2"
"Cux1",0,0.545036703110933,0.672,0.286,0,"0","Cux1"
"Snhg11",0,0.541063924698048,1,0.72,0,"0","Snhg11"
"Nin",0,0.537715367297671,0.69,0.303,0,"0","Nin"
"2210408F21Rik",0,0.537499480532273,0.796,0.4,0,"0","2210408F21Rik"
"Tmem132b",0,0.537242444165918,0.865,0.461,0,"0","Tmem132b"
"Septin11",0,0.536106952832236,0.754,0.344,0,"0","Septin11"
"Gm43318",0,0.535782743070913,0.425,0.116,0,"0","Gm43318"
"Sntg2",0,0.53560792384836,0.391,0.092,0,"0","Sntg2"
"Kcnk9",0,0.535504033132203,0.462,0.13,0,"0","Kcnk9"
"Ppme1",0,0.534957536906519,0.649,0.285,0,"0","Ppme1"
"Gfod1",0,0.534868080698165,0.603,0.239,0,"0","Gfod1"
"Rims2",0,0.534212130694941,0.972,0.619,0,"0","Rims2"
"Meis2",0,0.533669371540204,0.909,0.413,0,"0","Meis2"
"Exph5",0,0.533120946252957,0.365,0.075,0,"0","Exph5"
"ENSMUSG00000120037",0,0.532618331186082,0.305,0.053,0,"0","ENSMUSG00000120037"
"9130024F11Rik",0,0.532163162014316,0.565,0.205,0,"0","9130024F11Rik"
"Flrt2",0,0.528771707519341,0.789,0.391,0,"0","Flrt2"
"Brinp2",0,0.528327582885841,0.735,0.335,0,"0","Brinp2"
"Rbfox1",0,0.528076232636613,0.997,0.698,0,"0","Rbfox1"
"Zfyve28",0,0.527571383101233,0.608,0.246,0,"0","Zfyve28"
"Gm44829",0,0.526790352903295,0.783,0.392,0,"0","Gm44829"
"Acvr1c",0,0.525088842965088,0.359,0.067,0,"0","Acvr1c"
"Macrod2",0,0.523528459665788,0.987,0.704,0,"0","Macrod2"
"Mapk10",0,0.522769121317584,0.957,0.597,0,"0","Mapk10"
"C1ql3",0,0.522398967565696,0.761,0.327,0,"0","C1ql3"
"Aff3",0,0.520017753701172,0.839,0.427,0,"0","Aff3"
"Rnf112",0,0.519945164954401,0.69,0.292,0,"0","Rnf112"
"Evc2",0,0.519772856780602,0.312,0.028,0,"0","Evc2"
"Gabra4",0,0.519304044950797,0.674,0.289,0,"0","Gabra4"
"Lzts1",0,0.51696126214438,0.534,0.195,0,"0","Lzts1"
"Gm12394",0,0.516344134693877,0.733,0.327,0,"0","Gm12394"
"Unc79",0,0.516325041724394,0.849,0.447,0,"0","Unc79"
"Gm30092",0,0.515548845037032,0.338,0.099,0,"0","Gm30092"
"Mgat5",0,0.514701283200044,0.792,0.338,0,"0","Mgat5"
"Megf9",0,0.514197322246942,0.633,0.255,0,"0","Megf9"
"Rasgrf1",0,0.514150852725754,0.828,0.413,0,"0","Rasgrf1"
"Anks1b",0,0.513572352898577,0.99,0.694,0,"0","Anks1b"
"Plekha5",0,0.513172631269817,0.882,0.486,0,"0","Plekha5"
"Frmd6",0,0.513071882170078,0.553,0.201,0,"0","Frmd6"
"Elapor1",0,0.512924324668806,0.568,0.231,0,"0","Elapor1"
"Atp2b2",0,0.512710264240123,0.94,0.587,0,"0","Atp2b2"
"Apobec4",0,0.512301881133512,0.337,0.066,0,"0","Apobec4"
"Adgrb1",0,0.511845589959252,0.703,0.307,0,"0","Adgrb1"
"Spats2l",0,0.511778867385794,0.534,0.17,0,"0","Spats2l"
"Nrg2",0,0.511254747762241,0.649,0.288,0,"0","Nrg2"
"Gabbr2",0,0.510255509947306,0.908,0.511,0,"0","Gabbr2"
"Mef2c",0,0.510059030182861,0.991,0.718,0,"0","Mef2c"
"1700109K24Rik",0,0.509463026503441,0.587,0.237,0,"0","1700109K24Rik"
"Sptbn4",0,0.509023293775615,0.7,0.326,0,"0","Sptbn4"
"Prkcg",0,0.508975928605426,0.553,0.236,0,"0","Prkcg"
"Dgkz",0,0.508851268538836,0.671,0.286,0,"0","Dgkz"
"Kcnd3",0,0.507335946193163,0.725,0.322,0,"0","Kcnd3"
"1700024B18Rik",0,0.502568474091071,0.532,0.222,0,"0","1700024B18Rik"
"Hivep2",0,0.501470422903248,0.965,0.624,0,"0","Hivep2"
"Rbm24",0,0.500772349741997,0.366,0.086,0,"0","Rbm24"
"Camkv",0,0.499820670128434,0.683,0.29,0,"0","Camkv"
"Herc3",0,0.498941022415093,0.689,0.31,0,"0","Herc3"
"Pdzd2",0,0.49893050417402,0.585,0.231,0,"0","Pdzd2"
"Epha5",0,0.498842276216421,0.96,0.586,0,"0","Epha5"
"4930547E14Rik",0,0.49694451273534,0.359,0.106,0,"0","4930547E14Rik"
"Kcnq1ot1",0,0.496918571985001,0.908,0.561,0,"0","Kcnq1ot1"
"Plcb1",0,0.49587765624757,0.979,0.705,0,"0","Plcb1"
"Gm11099",0,0.494155043532903,0.38,0.113,0,"0","Gm11099"
"Dapk1",0,0.493942440403303,0.686,0.312,0,"0","Dapk1"
"Phf24",0,0.493578709669517,0.795,0.369,0,"0","Phf24"
"Catspere2",0,0.491232323389347,0.542,0.208,0,"0","Catspere2"
"Dmd",0,0.490827298773384,0.976,0.677,0,"0","Dmd"
"4930587E11Rik",0,0.490679578883073,0.502,0.212,0,"0","4930587E11Rik"
"Gm10419",0,0.490516623548309,0.511,0.188,0,"0","Gm10419"
"C030017B01Rik",0,0.489650444173053,0.448,0.13,0,"0","C030017B01Rik"
"Rps6ka3",0,0.489210249448058,0.759,0.362,0,"0","Rps6ka3"
"Gnal",0,0.48834667728704,0.554,0.209,0,"0","Gnal"
"Gm16183",0,0.487734071151206,0.511,0.204,0,"0","Gm16183"
"Zfp831",0,0.487685512817315,0.351,0.075,0,"0","Zfp831"
"Cdh13",0,0.486398424753313,0.547,0.28,0,"0","Cdh13"
"Sntg1",0,0.485824695669159,0.968,0.556,0,"0","Sntg1"
