"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0106027","neuron projection organization","3/15","111/28943",2.41531527423293e-05,0.00837387205703458,0.00466919503492948,"Ube3a/Apoe/Atp1a3",3
"GO:0061000","negative regulation of dendritic spine development","2/15","17/28943",3.39418241268557e-05,0.00837387205703458,0.00466919503492948,"Ube3a/Apoe",2
"GO:0035641","locomotory exploration behavior","2/15","19/28943",4.26513007998366e-05,0.00837387205703458,0.00466919503492948,"Ube3a/Apoe",2
"GO:0035640","exploration behavior","2/15","37/28943",0.000165222722673156,0.0243290459136222,0.0135656551247434,"Ube3a/Apoe",2
"GO:0007626","locomotory behavior","3/15","266/28943",0.000321810173690853,0.0372915286722507,0.0207934178281516,"Ube3a/Apoe/Atp1a3",3
"GO:1900271","regulation of long-term synaptic potentiation","2/15","56/28943",0.000379879748783538,0.0372915286722507,0.0207934178281516,"Nrgn/Apoe",2
"GO:0007611","learning or memory","3/15","321/28943",0.000557019673438599,0.046869226807905,0.0261338553553147,"Ube3a/Apoe/Atp1a3",3
