"","feature","ave_expr","log_fc","stat","pvalue","padj","rate1","rate2","group1","group2"
"6132","Gmip",130.489251681706,0.271376420350513,1.78207642928934,0.0747367689794101,0.230886253740675,0.0342708784076158,0.0295272230756102,"SD3D R7","ZT6"
"6133","Stab2",34.9622323819488,-0.536969458137989,-1.7815912253132,0.0748159163960102,0.23105124517614,0.00709649502379922,0.00998463901689708,"SD3D R7","ZT6"
"6134","Lama1",88.1398850232136,0.368914812253902,1.78158935513868,0.0748162215949119,0.23105124517614,0.0149718736477715,0.0117767537122376,"SD3D R7","ZT6"
"6135","Mdn1",1068.76455856762,-0.0994507827393917,-1.78080807592101,0.0749438096646862,0.23140498974432,0.211769796624838,0.227769243898276,"SD3D R7","ZT6"
"6136","Gm15398",3287.4975106159,-0.0618398562835726,-1.7804351037599,0.0750047811205878,0.23151407578093,0.286715707485937,0.330773169482847,"SD3D R7","ZT6"
"6137","Dnah7b",219.255617747628,0.211972907932549,1.7804323185093,0.0750052365905076,0.23151407578093,0.0524448290783211,0.0464243044888206,"SD3D R7","ZT6"
"6138","Casp1",16.4904674905732,0.777585861652594,1.78038398807831,0.0750131403889133,NA,0.00519255733448724,0.00315753541559993,"SD3D R7","ZT6"
"6139","ENSMUSG00000121172",138.767348447222,0.263990173059037,1.78024204236875,0.075036357651768,0.231560879826594,0.0369536996971008,0.0312339989759345,"SD3D R7","ZT6"
"6140","Arih2",975.760223152316,-0.102495801323692,-1.78018002603854,0.0750465031565165,0.231560879826594,0.203980960623107,0.219832735961768,"SD3D R7","ZT6"
"6141","9330111N05Rik",185.727225246964,0.243958166032675,1.77984546076066,0.0751012553803202,0.231689527553059,0.0354824751189961,0.0319167093360642,"SD3D R7","ZT6"
"6142","Tial1",1710.59411616431,0.0812402257811419,1.7795290284808,0.0751530701151534,0.231809069885788,0.3356988316746,0.328383683222393,"SD3D R7","ZT6"
"6143","Arl5a",566.176731003483,-0.130561888949786,-1.77910984927492,0.0752217542581846,0.231910440394085,0.121592384249243,0.136115378050862,"SD3D R7","ZT6"
"6144","Sap25",2.33977941718479,2.60956471740193,1.77906456056655,0.0752291780558751,NA,0.00103851146689745,0.000170677590032429,"SD3D R7","ZT6"
"6145","Gm44560",2525.26113781559,0.0660538954449505,1.77904482664887,0.0752324130584078,0.231910440394085,0.347295543054955,0.366359447004608,"SD3D R7","ZT6"
"6146","A530016L24Rik",22.5467946776468,-0.661291193653437,-1.77902156620141,0.0752362263146259,NA,0.0043271311120727,0.00691244239631336,"SD3D R7","ZT6"
"6147","2310009B15Rik",187.774123619141,0.226450013478399,1.77893804385492,0.0752499200477689,0.231910440394085,0.0492427520553873,0.0429254138931558,"SD3D R7","ZT6"
"6148","Tctn1",183.856634318965,-0.229625184909806,-1.77893244098708,0.0752508387271739,0.231910440394085,0.0424058848983124,0.0491551459293395,"SD3D R7","ZT6"
"6149","Psme3",222.9469523764,-0.222707626477971,-1.77892968252664,0.075251291024053,0.231910440394085,0.0502812635222847,0.0599931728963987,"SD3D R7","ZT6"
"6150","Zfp839",190.494321695095,-0.230378315248324,-1.77863925893906,0.0752989233697735,0.232016932689566,0.0434443963652099,0.0504352278545827,"SD3D R7","ZT6"
"6151","Zbtb10",159.420970633406,-0.254712833263048,-1.77793126318295,0.0754151448353747,0.232310623513768,0.0357421029857205,0.0421573647380099,"SD3D R7","ZT6"
"6152","3830406C13Rik",597.421212884847,-0.128932462514855,-1.7778991149269,0.0754204256250312,0.232310623513768,0.133189095629598,0.145246629117597,"SD3D R7","ZT6"
"6153","Gm47963",37.473054180502,0.535479784286983,1.77777456879812,0.0754408868757831,0.232333312784264,0.0111639982691476,0.00768049155145929,"SD3D R7","ZT6"
"6154","Lin9",148.027734945554,0.256130654983673,1.77756189261337,0.0754758371820521,0.232400607997912,0.0348766767633059,0.032258064516129,"SD3D R7","ZT6"
"6155","Lix1l",197.053200912553,-0.220992712313098,-1.77741389090247,0.0755001669563611,0.232435183435669,0.0440501947209,0.0514592933947773,"SD3D R7","ZT6"
"6156","Gm15836",3.29064445748214,-1.96376479026491,-1.7771195466721,0.0755485727782929,NA,0.000346170488965816,0.00136542072025943,"SD3D R7","ZT6"
"6157","Lockd",17.5113346688084,0.788755213172632,1.77704687139502,0.0755605283514295,NA,0.00320207702293379,0.00264550264550265,"SD3D R7","ZT6"
"6158","Rpl32l",46.0728077168159,-0.4721730473538,-1.7767341901876,0.0756119841336799,0.232739039295584,0.00969277369104284,0.0135688684075781,"SD3D R7","ZT6"
"6159","Gm12924",52.5841133606073,0.434991525525238,1.77662240320478,0.0756303870819654,0.232752317868293,0.0152315015144959,0.0114353985321727,"SD3D R7","ZT6"
"6160","Gm18955",1.65818071536364,-3.04328330904529,-1.77653284874729,0.0756451326346046,NA,8.65426222414539e-05,0.000768049155145929,"SD3D R7","ZT6"
"6161","Gm43751",145.152977166273,0.264646865553742,1.77645350742873,0.0756581985070769,0.232752317868293,0.0398096062310688,0.0335381464413722,"SD3D R7","ZT6"
"6162","Slc1a4",394.81315253933,-0.158940677100357,-1.776397926063,0.0756673527042397,0.232752317868293,0.0874945910861099,0.0966888547533709,"SD3D R7","ZT6"
"6163","Stx5a",1026.55240715541,-0.0986930209673495,-1.77638930334886,0.0756687729379051,0.232752317868293,0.213241021202942,0.229646697388633,"SD3D R7","ZT6"
"6164","Ifi35",33.777442198745,0.534131263805326,1.77625894177753,0.0756902472377131,0.23277801464578,0.00986585893552575,0.00699778119132958,"SD3D R7","ZT6"
"6165","ENSMUSG00000120076",105.426827350398,0.315380562362333,1.77609981688085,0.0757164664245138,0.232789584061273,0.0289917784508871,0.0233828298344427,"SD3D R7","ZT6"
"6166","Cep250",498.670606960389,-0.140791569453779,-1.77607685315156,0.0757202507957167,0.232789584061273,0.110861099091302,0.122461170848268,"SD3D R7","ZT6"
"6167","Klhdc7a",16.9802275588596,0.785570317108249,1.7760064693378,0.0757318508522911,NA,0.00536564257897014,0.00324287421061615,"SD3D R7","ZT6"
"6168","Amigo1",182.488960384419,-0.231073609401043,-1.77599327928446,0.0757340248851024,0.232791592084457,0.0409346603202077,0.0489844683393071,"SD3D R7","ZT6"
"6169","Dclre1b",44.421639649527,0.477079682788428,1.77565354392175,0.0757900388611941,0.232923414078522,0.0129813933362181,0.00964328383683222,"SD3D R7","ZT6"
"6170","Gm48452",13.6702400767176,0.899947108244089,1.77558490339242,0.0758013600943291,NA,0.0045002163565556,0.00247482505547022,"SD3D R7","ZT6"
"6171","Lyzl4",400.634501313316,-0.157910473867106,-1.77549008163793,0.0758170018004342,0.23296592413289,0.0804846386845521,0.0907151391022359,"SD3D R7","ZT6"
"6172","Gm11614",5.12756181597218,-1.4954551321426,-1.77518023391888,0.075868132349244,NA,0.000692340977931631,0.00196279228537293,"SD3D R7","ZT6"
"6173","Pnldc1",103.891978091385,-0.313528607265322,-1.77517953174728,0.075868248252362,0.233055903823479,0.0227607096495024,0.0280764635603345,"SD3D R7","ZT6"
"6174","Tub",1261.02481114166,-0.0899084516722895,-1.77515343082468,0.0758725566725518,0.233055903823479,0.224058848983124,0.245861068441714,"SD3D R7","ZT6"
"6175","Gm11627",21.1537639680478,0.701716301632703,1.77498272488046,0.0759007396387878,NA,0.00631761142362614,0.00392558457074586,"SD3D R7","ZT6"
"6176","Ccdc28a",835.563926482707,-0.112482417917326,-1.77489781096562,0.0759147618157836,0.233145179874612,0.169450454348767,0.186721283495477,"SD3D R7","ZT6"
"6177","Art4",10.5716307945337,-0.998604553842664,-1.77481784571622,0.0759279687320289,NA,0.00181739506707053,0.003584229390681,"SD3D R7","ZT6"
"6178","N4bp2os",35.6453235996233,0.546768545144704,1.77477394320245,0.0759352203890231,0.233167649730365,0.0106447425356988,0.00742447516641065,"SD3D R7","ZT6"
"6179","Hapln4",130.507152949871,-0.273718064873771,-1.7743145578425,0.0760111338818497,0.233355306677707,0.0295110341843358,0.0352449223416965,"SD3D R7","ZT6"
"6180","Zdhhc17",1814.06566245478,0.0747111511416049,1.77424496415844,0.0760226396458767,0.233355306677707,0.343228039809606,0.340587130909712,"SD3D R7","ZT6"
"6181","ENSMUSG00000120664",21.2885625575591,0.674409744852359,1.77414719738662,0.0760388056017965,NA,0.00649069666810904,0.0041816009557945,"SD3D R7","ZT6"
"6182","Gm47471",41.4021031363414,0.488707937712045,1.77402790030549,0.0760585354414972,0.233425105656987,0.0119428818693206,0.0088752346816863,"SD3D R7","ZT6"
"6183","Gm44587",37.2501589026646,0.527576901453018,1.77388906558644,0.0760815017536568,0.233455206522549,0.0111639982691476,0.00750981396142686,"SD3D R7","ZT6"
"6184","Usp22",797.173970485442,-0.117452675649554,-1.77353698297078,0.0761397693170114,0.233593599727203,0.17083513630463,0.183905103259942,"SD3D R7","ZT6"
"6185","Fitm2",120.392095519976,-0.287460494225043,-1.77333357372311,0.076173448915092,0.233640323092261,0.0271743833838165,0.0329407748762587,"SD3D R7","ZT6"
"6186","Gm15218",9.7666476229329,-1.04508043677718,-1.77330363633978,0.0761784068395051,NA,0.00164430982258762,0.00281618023553507,"SD3D R7","ZT6"
"6187","Uxt",91.1371259099309,0.327143500943668,1.77326315162457,0.0761851119242148,0.233640323092261,0.0256166161834704,0.0204813108038914,"SD3D R7","ZT6"
"6188","Zdhhc9",428.785198971903,-0.151624901197165,-1.77320644136239,0.0761945050959205,0.233640323092261,0.0949372565988749,0.104796040279911,"SD3D R7","ZT6"
"6189","Erich2",30.6040082157531,0.573006188752987,1.773083628212,0.0762148504195707,0.233662325236569,0.00778883600173085,0.00580303806110258,"SD3D R7","ZT6"
"6190","Rnf217",985.98558625202,-0.102006283267039,-1.77280304504072,0.0762613486756737,0.233764486559054,0.183643444396365,0.200972862263185,"SD3D R7","ZT6"
"6191","Begain",314.965080386153,-0.176250141364369,-1.77263783554272,0.076288738022162,0.233807763104188,0.0690610125486802,0.0797064345451442,"SD3D R7","ZT6"
"6192","Thop1",118.402692369607,-0.284885749655355,-1.77255892388433,0.0763018232653167,0.233807763104188,0.0265685850281264,0.0321727257211128,"SD3D R7","ZT6"
"6193","H2-Aa",9.34799655576553,1.10593106451126,1.77244110235123,0.0763213640059349,NA,0.00199048031155344,0.000938726745178358,"SD3D R7","ZT6"
"6194","4632418H02Rik",34.4410089345896,-0.529291794896505,-1.77234194799276,0.0763378119518546,0.233877648014126,0.00726958026828213,0.0104966717869944,"SD3D R7","ZT6"
"6195","Gm29797",4.1280798503924,-1.63254061440299,-1.77210573180961,0.0763770076656553,NA,0.000519255733448723,0.00162143710530807,"SD3D R7","ZT6"
"6196","Mthfs",577.2471705492,0.132198449879012,1.77207015742342,0.0763829119998807,0.233963607394595,0.130592816962354,0.121863799283154,"SD3D R7","ZT6"
"6197","Gm17477",79.4103772585203,-0.34921189681522,-1.77201394070763,0.0763922431313768,0.233963607394595,0.0175681523150151,0.0223587642942482,"SD3D R7","ZT6"
"6198","Rapgef4",5697.7957351405,0.0471706102779043,1.77144842323747,0.0764861622689661,0.234175430818297,0.482994374729554,0.54215736473801,"SD3D R7","ZT6"
"6199","Ckmt1",719.079343084546,-0.119887763895378,-1.7714385418556,0.0764878041704447,0.234175430818297,0.154218952834271,0.167008021846732,"SD3D R7","ZT6"
"6200","Gm16310",26.6487233405016,-0.605004325678855,-1.77130539395745,0.0765099309772531,0.234202759730577,0.0054521852012116,0.00836320191158901,"SD3D R7","ZT6"
"6201","1700025O08Rik",0.988381097245354,-3.41418571153493,-1.77120004182583,0.07652744232173,NA,0,0.000512032770097286,"SD3D R7","ZT6"
"6202","5430403N17Rik",0.988381097245354,-3.41418571153493,-1.77120004182583,0.07652744232173,NA,0,0.000512032770097286,"SD3D R7","ZT6"
"6203","Pla2g12a",212.45751110717,-0.214315727426173,-1.77091395925517,0.0765750106745219,0.234361538621247,0.0483773258329727,0.0558969107356204,"SD3D R7","ZT6"
"6204","Gm15551",8.9494835252784,-1.09295930599638,-1.77073310595631,0.0766050944756244,NA,0.00147122457810472,0.00315753541559993,"SD3D R7","ZT6"
"6205","Gm7745",66.5046750240882,-0.397438859462473,-1.77066548982358,0.0766163444657448,0.234447599777724,0.0133275638251839,0.0169824202082267,"SD3D R7","ZT6"
"6206","Igkc",2.81743110512934,-2.19696271016282,-1.77046963351125,0.0766489386930305,NA,0.000259627866724362,0.001194743130227,"SD3D R7","ZT6"
"6207","Nmrk1",229.353139273811,-0.212799176689749,-1.77046477378723,0.0766497475875442,0.23450021688776,0.0522717438338382,0.059310462536269,"SD3D R7","ZT6"
"6208","Utp4",378.371082458265,-0.160747527413801,-1.77040333880766,0.0766599739572206,0.23450021688776,0.0833405452185201,0.0934459805427547,"SD3D R7","ZT6"
"6209","Cdc73",1236.15042454091,0.0896742377925289,1.77029507804907,0.0766779975793293,0.234514916919921,0.258070099524016,0.250640040962622,"SD3D R7","ZT6"
"6210","Plagl2",119.893056592765,-0.284418237079896,-1.77015784380467,0.076700849771872,0.234544377223811,0.0271743833838165,0.0327700972862263,"SD3D R7","ZT6"
"6211","Gm13710",127.210803787894,-0.273952328320067,-1.76992078954733,0.0767403370327276,0.234624687167785,0.0277801817395067,0.0308926437958696,"SD3D R7","ZT6"
"6212","Bcar3",308.313236054009,-0.183527235502595,-1.76963154881425,0.0767885396894421,0.234731611159559,0.0620510601471225,0.0721112817887011,"SD3D R7","ZT6"
"6213","Pop5",575.816959202759,-0.131809342154838,-1.76918984687914,0.0768621979911924,0.234916299183417,0.125227174383384,0.13773681515617,"SD3D R7","ZT6"
"6214","Adam9",577.963124792445,-0.128143914446383,-1.76892997482801,0.0769055612090998,0.235008347738865,0.126611856339247,0.138078170336235,"SD3D R7","ZT6"
"6215","Fam167a",15.9325023380489,-0.902297389342628,-1.7688421271794,0.0769202243036998,NA,0.00268282128948507,0.00486431131592422,"SD3D R7","ZT6"
"6216","Gm16536",79.7213046056266,-0.347663226693242,-1.76868044483125,0.0769472174772541,0.235095149385473,0.0176546949372566,0.0226147806792968,"SD3D R7","ZT6"
"6217","Desi1",1252.51020237435,-0.0909822272068747,-1.76851333253428,0.0769751253044986,0.235139923063432,0.240588489831242,0.265830346475508,"SD3D R7","ZT6"
"6218","Col9a3",91.0683130247546,0.349654583711682,1.76809362246254,0.0770452534512438,0.235313631732134,0.0245781047165729,0.0190305512886158,"SD3D R7","ZT6"
"6219","Gm48479",68.3769728448497,0.376792011598598,1.7675932919471,0.0771289202589217,0.235482573427518,0.0167892687148421,0.0137395459976105,"SD3D R7","ZT6"
"6220","2210408F21Rik",3608.2833413082,0.057758534151861,1.76753387734563,0.0771388606677254,0.235482573427518,0.432020770229338,0.461938897422768,"SD3D R7","ZT6"
"6221","Irgm1",48.1940372400153,0.453766355384205,1.76752476479231,0.0771403853432946,0.235482573427518,0.0137602769363912,0.00981396142686465,"SD3D R7","ZT6"
"6222","Daw1",3.17436671965752,1.9428515904873,1.76741261687196,0.0771591514907463,NA,0.00129813933362181,0.000341355180064858,"SD3D R7","ZT6"
"6223","Il21r",50.368366545828,0.44551834156626,1.76634897326722,0.0773373201331901,0.236006115930045,0.0137602769363912,0.0104966717869944,"SD3D R7","ZT6"
"6224","4933424G06Rik",205.78324376051,-0.23163914487351,-1.76634197290942,0.07733849385736,0.236006115930045,0.0424058848983124,0.0512032770097286,"SD3D R7","ZT6"
"6225","Jrkl",286.061594290043,0.183081539120947,1.7657802292308,0.0774327266677767,0.236228078619745,0.0727823453050627,0.0662229049325824,"SD3D R7","ZT6"
"6226","Nudt7",59.3515530975404,0.397823471214844,1.76565930628134,0.0774530237889315,0.236228078619745,0.0166161834703592,0.0127154804574159,"SD3D R7","ZT6"
"6227","Fbxl20",1945.95940967005,-0.0726342837069859,-1.7654640187088,0.0774858122895124,0.236228078619745,0.340112505408914,0.360044376173408,"SD3D R7","ZT6"
"6228","Jam3",1085.50778997956,-0.103572047759528,-1.76542690328311,0.0774920451942837,0.236228078619745,0.210298572046733,0.226233145587984,"SD3D R7","ZT6"
"6229","Mgat1",298.104254656212,-0.19397037838695,-1.76532179447606,0.0775096986476731,0.236228078619745,0.0673301601038511,0.0777436422597713,"SD3D R7","ZT6"
"6230","Man1a2",3249.29876653973,-0.0584143359035979,-1.7652963208273,0.0775139775441722,0.236228078619745,0.434703591518823,0.462109575012801,"SD3D R7","ZT6"
"6231","Txlnb",53.7050271433121,0.418891739624181,1.76528806524383,0.0775153643042383,0.236228078619745,0.0146257031588057,0.0115207373271889,"SD3D R7","ZT6"
"6232","Cers4",1443.18490685961,-0.0843254337581035,-1.7652738788277,0.0775177473635529,0.236228078619745,0.255473820856772,0.280167264038232,"SD3D R7","ZT6"
"6233","Arhgef33",132.455854054267,0.274680687289918,1.7651505768603,0.0775384623601307,0.236250626686148,0.0344439636520987,0.029441884280594,"SD3D R7","ZT6"
"6234","Dync2i2",434.876972320656,-0.15712080443059,-1.76494784159712,0.0775725321240087,0.236313850436841,0.0970142795326698,0.106161461000171,"SD3D R7","ZT6"
"6235","Ubr4",726.201071483856,-0.115839946181074,-1.76447414742326,0.0776521842024489,0.23651588877594,0.156988316745997,0.170677590032429,"SD3D R7","ZT6"
"6236","Opa3",253.723472806009,-0.198359738429371,-1.76409670000752,0.0777156999834462,0.236668717663286,0.0565123323236694,0.0658815497525175,"SD3D R7","ZT6"
"6237","Slc41a2",611.665024728119,-0.124730273583927,-1.76376459383986,0.07777162085555,0.236798369181254,0.125400259627867,0.139443591056494,"SD3D R7","ZT6"
"6238","4930551E15Rik",5.10261811989779,-1.48796671128383,-1.76358888436788,0.0778012205113767,NA,0.000692340977931631,0.00196279228537293,"SD3D R7","ZT6"
"6239","4930570G19Rik",740.626207425399,0.114191564022376,1.76354142420146,0.0778092171267862,0.236872191191393,0.159324967546517,0.151647038743813,"SD3D R7","ZT6"
"6240","Atp6v0e2",651.476792941775,-0.126951609485581,-1.76330836214273,0.0778484957227977,0.236951108442936,0.14288186932064,0.157876770779997,"SD3D R7","ZT6"
"6241","Klhdc2",838.945623256822,-0.106942158906754,-1.76319215060711,0.0778680872077106,0.236967940116298,0.178537429684119,0.192097627581499,"SD3D R7","ZT6"
"6242","Supt16",848.303181083239,-0.112952702625334,-1.76306280453934,0.0778898976946411,0.236967940116298,0.179662483773258,0.194572452636969,"SD3D R7","ZT6"
"6243","Tfg",784.568390722164,-0.112100149042395,-1.76303791825112,0.0778940946205754,0.236967940116298,0.161228905235829,0.178187403993856,"SD3D R7","ZT6"
"6244","Camk2d",2468.74094844701,0.0669261879260497,1.76246254508347,0.0779911792730957,0.237222613177313,0.357940285590653,0.359276327018263,"SD3D R7","ZT6"
"6245","Mrpl17",235.274552003275,0.199027285946361,1.76212341268126,0.0780484483600723,0.237356114296264,0.061012548680225,0.0536781020651988,"SD3D R7","ZT6"
"6246","4930505K13Rik",2.68103265092334,2.14333728011813,1.76198034094122,0.0780726190665527,NA,0.000951968844655993,0.000256016385048643,"SD3D R7","ZT6"
"6247","Htr2a",892.573258523179,-0.104620157356586,-1.76181690240327,0.0781002380206081,0.237472908819474,0.143141497187365,0.158900836320191,"SD3D R7","ZT6"
"6248","Atf4",513.696839550856,-0.141276250729289,-1.7615538618586,0.0781447051007431,0.237567401970079,0.115794028559065,0.126557433009046,"SD3D R7","ZT6"
"6249","Lbp",11.8219695246557,0.912450494679532,1.76122465852087,0.0782003860576412,NA,0.00389441800086543,0.00213346987540536,"SD3D R7","ZT6"
"6250","Ppp1r8",221.750480255788,-0.208269014565852,-1.76112701911704,0.0782169068481796,0.237746164348193,0.0504543487667676,0.0587984297661717,"SD3D R7","ZT6"
"6251","Ptcd3",727.782120628083,-0.115592017151811,-1.76077426195407,0.0782766177716067,0.237886905190792,0.154218952834271,0.171274961597542,"SD3D R7","ZT6"
"6252","Etv6",1869.69504117455,0.0739981142936006,1.76061183207295,0.078304124621333,0.237929744653483,0.302206836867157,0.30431814302782,"SD3D R7","ZT6"
"6253","Gm12971",4.51510343303527,1.54414588421792,1.76044603069358,0.0783322105348631,NA,0.00173085244482908,0.000597371565113501,"SD3D R7","ZT6"
"6254","Gm42617",113.181795828271,0.290737215948409,1.75989965960735,0.0784248210640261,0.238255680705129,0.0302899177845089,0.025089605734767,"SD3D R7","ZT6"
"6255","Adgra3",188.119845915282,0.231552651145635,1.75966997662807,0.078463779189212,0.238295781166003,0.0450887061877975,0.0401092336576208,"SD3D R7","ZT6"
"6256","Rnf41",474.441958552775,-0.140929713148225,-1.75966347051619,0.078464882965381,0.238295781166003,0.104889658156642,0.118023553507424,"SD3D R7","ZT6"
"6257","Shisa3",20.9632199854775,0.684196957387467,1.75966194964532,0.0784651409862871,NA,0.0065772392903505,0.0041816009557945,"SD3D R7","ZT6"
"6258","ENSMUSG00000120687",24.9565958138802,0.618040780816267,1.75955648851906,0.0784830345085031,NA,0.00778883600173085,0.00512032770097286,"SD3D R7","ZT6"
"6259","1700001N15Rik",1.50881518057201,2.92814303575744,1.75948189943603,0.0784956919956217,NA,0.000692340977931631,8.53387950162144e-05,"SD3D R7","ZT6"
"6260","Gm26524",1.50876770461075,2.92810813065958,1.75945399848741,0.078500427108686,NA,0.000605798355690177,8.53387950162144e-05,"SD3D R7","ZT6"
"6261","A830031A19Rik",252.105604419383,-0.196105098087441,-1.75932540057935,0.0785222546631101,0.238429204558086,0.0530506274340113,0.0611879160266257,"SD3D R7","ZT6"
"6262","E4f1",564.377190945637,-0.130235685848774,-1.75899805942014,0.0785778381738552,0.238557153470318,0.124275205538728,0.13705410479604,"SD3D R7","ZT6"
"6263","Gm41708",9.50580691928806,1.03134898362616,1.75884959561287,0.0786030583254188,NA,0.00328861964517525,0.00145075951527564,"SD3D R7","ZT6"
"6264","Zfp933",619.260318975459,-0.124287944279372,-1.75883341122587,0.0786058080312689,0.238601239707574,0.136564257897014,0.147977470558116,"SD3D R7","ZT6"
"6265","Gm11240",2.1745963314801,2.49274776352125,1.75870862610691,0.0786270114856386,NA,0.000865426222414539,0.000170677590032429,"SD3D R7","ZT6"
"6266","Gm43413",66.7834345878424,-0.378817707859967,-1.7586895845937,0.078630247423761,0.238634596269649,0.0143660752920813,0.0194572452636969,"SD3D R7","ZT6"
"6267","Vopp1",1075.05999271292,0.0968473614028587,1.75852120247048,0.0786588672048238,0.238680626295191,0.213154478580701,0.210360129714968,"SD3D R7","ZT6"
"6268","Ehf",2.17062177340107,2.49224849593017,1.75778492193482,0.0787841118277362,NA,0.000778883600173085,0.000170677590032429,"SD3D R7","ZT6"
"6269","Hmga2-ps1",22.2896237027518,0.689070093562313,1.75775185143602,0.0787897410731685,NA,0.0065772392903505,0.00443761734084315,"SD3D R7","ZT6"
"6270","Srsf1",1399.09342959408,0.0861182736800308,1.75769101737774,0.0788000970738567,0.239068283564358,0.2881003894418,0.284604881379075,"SD3D R7","ZT6"
"6271","C130040N14Rik",5.94138841185531,-1.34720011460325,-1.75719160538031,0.0788851556447761,NA,0.000865426222414539,0.00204813108038914,"SD3D R7","ZT6"
"6272","Hdlbp",1237.00476219428,-0.0885778138010444,-1.75708692857953,0.07890299339413,0.239339529628766,0.241713543920381,0.262075439494794,"SD3D R7","ZT6"
"6273","Sltm",3127.05563420585,-0.0602846964751279,-1.75700101521999,0.0789176361572671,0.239343025761066,0.478407615750757,0.502645502645503,"SD3D R7","ZT6"
"6274","Foxred1",270.492851809005,0.194114663925112,1.75655142089759,0.0789942994487499,0.239534585681032,0.0695802682821289,0.0622119815668203,"SD3D R7","ZT6"
"6275","Cystm1",561.999816877521,-0.129235939810276,-1.75572471041528,0.0791354254060452,0.239921517011971,0.121505841627001,0.134664618535586,"SD3D R7","ZT6"
"6276","Acot5",18.039551942987,-0.752557058544791,-1.75495869460565,0.0792663732702318,NA,0.0033751622674167,0.00588837685611879,"SD3D R7","ZT6"
"6277","H4c4",46.2554399763291,-0.459166274166362,-1.75476695938935,0.079299177327936,0.240351371274003,0.0100389441800087,0.0139102235876429,"SD3D R7","ZT6"
"6278","Zfp618",193.818123983216,-0.226059603739028,-1.75467775139613,0.0793144437231484,0.240351371274003,0.0410212029424492,0.047363031233999,"SD3D R7","ZT6"
"6279","Gm6277",152.237947307149,0.246372926476207,1.75465785422062,0.079317849104345,0.240351371274003,0.0397230636088273,0.0338795016214371,"SD3D R7","ZT6"
"6280","Gm33594",20.8503917410079,0.711655926568565,1.75395858233271,0.0794376043045558,NA,0.00649069666810904,0.00409626216077829,"SD3D R7","ZT6"
"6281","ENSMUSG00000120072",34.6417005298292,-0.542637778744804,-1.75390536759959,0.0794467237159106,0.240674401555068,0.00666378191259195,0.0100699778119133,"SD3D R7","ZT6"
"6282","Emc6",289.851400851207,-0.191973927280602,-1.75387701927971,0.079451582116336,0.240674401555068,0.0665512765036781,0.076036866359447,"SD3D R7","ZT6"
"6283","Gm45869",9.25715882709565,-1.04487153949103,-1.75372369694079,0.0794778630388661,NA,0.00155776720034617,0.00324287421061615,"SD3D R7","ZT6"
"6284","Polr2b",410.80093399069,-0.152395170694074,-1.75357228792366,0.0795038229353992,0.240791537473515,0.0906101254868023,0.103089264379587,"SD3D R7","ZT6"
"6285","Zfp72",224.25149231311,-0.203167399806465,-1.75339302498389,0.0795345674503312,0.240843539119948,0.0494158372998702,0.0583717357910906,"SD3D R7","ZT6"
"6286","Axin1",641.667694019867,-0.124308903178963,-1.75328397042009,0.079553275596387,0.240847147613317,0.137689311986153,0.148916197303294,"SD3D R7","ZT6"
"6287","Myo1e",427.308367457005,0.148444035392879,1.7532278227563,0.0795629090385331,0.240847147613317,0.0913024664647339,0.0864481993514252,"SD3D R7","ZT6"
"6288","Cybb",12.9765284631531,0.869606659343042,1.75317578242041,0.0795718386195509,NA,0.00389441800086543,0.00221880867042157,"SD3D R7","ZT6"
"6289","Efnb3",359.841761184682,0.162359827764162,1.7531268807796,0.0795802303756085,0.24085848640806,0.085417568152315,0.0781703362348524,"SD3D R7","ZT6"
"6290","Gm43301",15.5595974595521,-0.787893437557757,-1.75277297615013,0.0796409835540508,NA,0.00294244915620943,0.00494965011094043,"SD3D R7","ZT6"
"6291","Glb1",419.4474335349,-0.157931319457663,-1.75264042318683,0.0796637480140959,0.241070137688229,0.0919948074426655,0.103174603174603,"SD3D R7","ZT6"
"6292","Ccl12",11.4940787241443,0.939008631717928,1.75243773632879,0.079698567398496,NA,0.00268282128948507,0.00187745349035672,"SD3D R7","ZT6"
"6293","Heatr5b",763.720323092206,-0.115926642616935,-1.75199542663703,0.0797745943184006,0.241355367154219,0.159584595413241,0.174347158218126,"SD3D R7","ZT6"
"6294","Col4a6",55.9122697577241,0.713551017947559,1.75193368328507,0.0797852118340375,0.241355367154219,0.0108178277801817,0.00691244239631336,"SD3D R7","ZT6"
"6295","Gm42715",44.5681304012703,0.465640750928097,1.75165777861537,0.0798326710114605,0.241457764931015,0.0130679359584595,0.00964328383683222,"SD3D R7","ZT6"
"6296","B4gat1",7.830597888428,1.12449871933954,1.7516465080185,0.0798346101878067,NA,0.00276936391172653,0.00128008192524322,"SD3D R7","ZT6"
"6297","Gm4756",42.7614849527205,0.473398926725262,1.75144619936053,0.0798690809262472,0.241526714469657,0.0126352228472523,0.00896057347670251,"SD3D R7","ZT6"
"6298","Gm26612",3.63386495361436,-1.7341010668913,-1.75139703230476,0.0798775438406836,NA,0.00043271311120727,0.00128008192524322,"SD3D R7","ZT6"
"6299","Gm19445",193.922435333821,-0.223338558441107,-1.75057391092021,0.0800193324561357,0.241939842610218,0.0417135439203808,0.0479604027991125,"SD3D R7","ZT6"
"6300","Gm17271",9.78357280210694,-1.04533487239105,-1.75024229559217,0.080076513362597,NA,0.00164430982258762,0.00341355180064857,"SD3D R7","ZT6"
"6301","ENSMUSG00000121501",2.18170928575519,2.48963669100915,1.75010714247791,0.0800998275293453,NA,0.000951968844655993,0.000170677590032429,"SD3D R7","ZT6"
