"","feature","ave_expr","log_fc","stat","pvalue","padj","rate1","rate2","group1","group2"
"21","Slc1a3",2573.41338568938,0.743596771472166,17.7656773131087,1.30357168077057e-70,1.26918221833501e-67,0.234505416444681,0.161119644990613,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"22","Arpp21",21771.0902102588,-0.33465934279466,-17.4351630775511,4.4628481251383e-68,4.14760876211716e-65,0.596696856686201,0.657535415599932,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"23","Asap1",6784.13055929165,-0.465474196440749,-17.2921421399376,5.39110853519247e-67,4.79246109176283e-64,0.57014739833067,0.65668202764977,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"24","Ptprd",124436.210252888,-0.327462328489817,-17.1670706051386,4.68473936868074e-66,3.9910075471686e-63,0.831557449831291,0.896910735620413,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"25","Kctd16",20189.1757196692,-0.32514034190369,-17.1454238716021,6.80012031207207e-66,5.56141039602502e-63,0.520689042798792,0.63142174432497,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"26","Sox2ot",4914.83895698077,0.541116739761452,16.9710061565303,1.34605870108254e-64,1.0585198539359e-61,0.340525661516605,0.292285372930534,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"27","Nrg3os",11770.9179769013,-0.351146699490793,-16.5310122994353,2.19427327452405e-61,1.66163375447847e-58,0.499378440774285,0.604796040279911,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"28","Pcbp3",1488.94279281893,0.797796475663261,16.2627922579812,1.81284488342426e-59,1.32376523166044e-56,0.27099982241165,0.215224441030893,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"29","Hecw2",8227.62890280424,-0.380558525286894,-16.244441632599,2.44557931608604e-59,1.72421774816191e-56,0.580891493518025,0.650025601638505,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"30","Rad51ap2",1153.84529444645,-0.961490318844332,-15.986765017384,1.58026843501275e-57,1.07700561407569e-54,0.147220742319304,0.241252773510838,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"31","Adamts19",128.621552043126,4.03548767743654,15.8881408013126,7.6564923219102e-57,5.04982716173471e-54,0.0285917243828805,0.00349889059566479,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"32","Nell1",3243.00455880086,-0.608502161388058,-15.7208397202505,1.08871132770259e-55,6.95618493943971e-53,0.216924169774463,0.292797405700632,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"33","Luzp2",8694.33140279065,0.387124906488082,15.7110237495396,1.27109849509412e-55,7.87541813051343e-53,0.431184514295862,0.409540877282813,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"34","Tenm3",3759.91770030172,0.562865245663461,15.5707252848324,1.15094718186227e-54,6.92125472951644e-52,0.381637364588883,0.33521078682369,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"35","Gm38505",1512.38808337091,0.773892428045544,15.5135805286455,2.80775353849704e-54,1.6402093956603e-51,0.157520866631149,0.117938214712408,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"36","Cdh19",647.918256318262,1.16547622601743,15.4942770432271,3.79202241178662e-54,2.15365806198304e-51,0.133901616053987,0.0740740740740741,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"37","Cap2",4301.39466659341,-0.52065669063698,-15.4914704130349,3.96125913887706e-54,2.1889703879319e-51,0.419197300657077,0.507253797576378,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"38","Dpp10",99974.8489051694,-0.333457283136247,-15.4130881487471,1.33668465090201e-53,7.19206694009011e-51,0.704315396909963,0.772572111281789,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"39","Cacna1a",11589.100942024,-0.354409090393665,-15.145673086629,8.09218783187676e-52,4.24238134386031e-49,0.572189664358018,0.65531660692951,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"40","1700016P03Rik",586.216805091819,-1.23196638123393,-15.131945474849,9.97037169555403e-52,5.09635549218244e-49,0.0728112235837329,0.143027820447175,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"41","Qki",6848.15646051532,0.436888268878314,14.9869291892341,8.93917224183779e-51,4.45781257699062e-48,0.642337062688688,0.565198839392388,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"42","4930555F03Rik",522.648083834474,1.28903004623716,14.9170240708736,2.55413086409388e-50,1.24337522969675e-47,0.0720120760078139,0.0343061955965182,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"43","Gm49678",2699.81020375774,-0.582570589761,-14.9116875025857,2.76670792953062e-50,1.31553744946938e-47,0.199698099804653,0.274364225977129,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"44","Mlip",2879.18409137695,-0.544777914407311,-14.8898621599236,3.83559457949703e-50,1.782331063009e-47,0.28023441662227,0.369687660010241,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"45","Tmem132d",6214.96307145765,-0.44690657233172,-14.8414713849537,7.9003889298202e-50,3.57492385850237e-47,0.40419108506482,0.513398190817546,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"46","Sgcz",31405.2524634546,-0.559727495418,-14.8402715973014,8.04296671677146e-50,3.57492385850237e-47,0.548215237080448,0.656084656084656,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"47","Nrn1",1623.09609289129,-0.674714474260036,-14.7694312593361,2.30651066347169e-49,1.00338121330515e-46,0.223583732907121,0.311145246629118,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"48","Mertk",2038.14642915993,0.700012052550064,14.4996939475999,1.21691263109664e-47,5.18354076154208e-45,0.216036228023442,0.16547192353644,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"49","Grm7",28592.4102572923,-0.265296675573984,-14.4713054759772,1.83947417241954e-47,7.67548753658978e-45,0.622891138341325,0.705069124423963,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"50","Prex2",1928.02274675695,0.650359274357913,14.4376818552499,2.99755389312741e-47,1.22575973797766e-44,0.193038536671994,0.152415087898959,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"51","Gpc5",11421.4346388889,0.408741585469072,14.397400678692,5.37264187857782e-47,2.15390266371377e-44,0.293464748712484,0.277607100187745,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"52","Rgs6",10163.57747878,-0.332982178030188,-14.36563547728,8.50232341122011e-47,3.34304816280397e-44,0.477979044574676,0.569465779143199,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"53","Sorbs2",14145.4481837097,-0.347930166263429,-14.3186800562532,1.67270034452974e-46,6.45283608382172e-44,0.564109394423726,0.633213859020311,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"54","Csmd1",77980.8317676367,-0.246287856607646,-14.2103973221963,7.89761469916361e-46,2.99027092850184e-43,0.72100870182916,0.779911247653183,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"55","Pde1c",689.404716413375,1.04064647254787,14.1665441755097,1.47586692726212e-45,5.4864682172366e-43,0.113212573255194,0.0788530465949821,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"56","Nwd2",2984.96396224967,-0.519999333976709,-14.0117543236103,1.32100968387466e-44,4.82310071366096e-42,0.265760966080625,0.352534562211982,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"57","Lgr5",259.840937335174,1.72597476165502,13.9897290731999,1.8009669066427e-44,6.460099890038e-42,0.0528325341857574,0.0214200375490698,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"58","Camk4",4475.40673784983,-0.419448032023344,-13.9743920239151,2.23413294095274e-44,7.86971624782212e-42,0.361925057716214,0.455623826591569,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"59","Klf10",485.644441809908,-1.17927644530029,-13.9732290275341,2.27092467290182e-44,7.86971624782212e-42,0.0683715148286272,0.14021164021164,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"60","Asic2",25638.0051863217,-0.252659128216557,-13.8536150491398,1.20967560038702e-43,4.12217122091883e-41,0.640294796661339,0.679467485919099,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"61","Khdrbs3",5807.3427181993,-0.377105882557673,-13.8317906031809,1.63889478964767e-43,5.49325292936659e-41,0.42816551234239,0.526796381635091,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"62","Trpm3",4977.26412319713,0.828511659098387,13.6987408055851,1.0330019605931e-42,3.40657388488492e-40,0.341413603267626,0.288530465949821,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"63","Cntnap5b",3700.15982337914,-0.465362881734756,-13.6305199878747,2.63694690054603e-42,8.55793909977208e-40,0.278280944770023,0.323690049496501,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"64","Pak5",8055.76541126266,-0.346105390160564,-13.5791295107405,5.32555976416092e-42,1.70134992090678e-39,0.542798792399219,0.624167946748592,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"65","Lingo2",34090.8261687302,-0.31762324852303,-13.5050182074561,1.46077634803832e-41,4.59492818646024e-39,0.500799147575919,0.594470046082949,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"66","Gfod1",1798.5485573221,-0.58927617531507,-13.4615188217972,2.63444770668964e-41,8.16119966832975e-39,0.255816018469188,0.331797235023041,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"67","C130073E24Rik",579.654056777198,1.18986350494246,13.4294126634607,4.06623690708906e-41,1.24086984779616e-38,0.0911916178298704,0.0482164191841611,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"68","Cacnb2",5682.57730254195,0.383289716707636,13.3523913683635,1.14706538997553e-40,3.44895572991759e-38,0.487213638785296,0.48984468339307,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"69","Gm42439",2285.19817671112,0.534180199264842,13.2836860986109,2.87867039246417e-40,8.53004273106121e-38,0.385011543242763,0.307561017238437,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"70","Nrgn",6778.40410533432,-0.335459437438115,-13.2741170070055,3.27104078232259e-40,9.55424283362396e-38,0.65379151127686,0.748677248677249,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"71","Gm34237",351.789141446593,-1.30737303923346,-13.190756183113,9.91853075980317e-40,2.85625746359064e-37,0.0459953827028947,0.0997610513739546,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"72","Etv5",1254.83632882613,-0.695158462597066,-13.1600206777639,1.49045075420611e-39,4.23246612784696e-37,0.193393713372403,0.26984126984127,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"73","Car10",15937.1549067846,-0.289786306200183,-13.03454907243,7.78257624190491e-39,2.17976101153408e-36,0.472385011543243,0.558457074586107,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"74","Prickle1",9674.89923752159,-0.319900388043271,-13.0292858438324,8.33844402112304e-39,2.3038895467011e-36,0.587551056650684,0.65779143198498,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"75","Syt7",3981.7871044046,-0.408497501334809,-12.9809391845406,1.56944190776144e-38,4.27850789947873e-36,0.396022020955425,0.481566820276498,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"76","Brinp1",8531.08237170008,-0.303799602963043,-12.9324338207934,2.9531996415853e-38,7.94488419366488e-36,0.518291600071035,0.591056494282301,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"77","Rims1",20713.4256871441,-0.239744021920401,-12.8459818043615,9.0595199657368e-38,2.40559669116175e-35,0.582667377020067,0.68305171530978,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"78","Pou6f2",1130.32267831214,-0.730544243588388,-12.7044704984819,5.58461407977452e-37,1.463884865065e-34,0.115432427632747,0.184331797235023,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"79","Slc9a9",5523.19617403904,-0.367692483731742,-12.6934892783717,6.4257923763022e-37,1.66306013830221e-34,0.513230332090215,0.53831711896228,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"80","Cst3",5048.05859854268,0.447527073262542,12.6358441578022,1.3394883195539e-36,3.42339727269987e-34,0.678298703605044,0.577060931899642,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"81","Cadps2",3367.17432801479,-0.523070858907279,-12.6080104504078,1.90747629334499e-36,4.81484694984343e-34,0.236725270822234,0.33026113671275,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"82","Arc",239.367729856926,-1.62170490305031,-12.5654146871292,3.27155183330804e-36,8.15733521753856e-34,0.0280589593322678,0.0750981396142686,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"83","Arntl",1165.14170281083,-0.666739979745327,-12.4736340935307,1.03973831410608e-35,2.5612638036401e-33,0.182294441484639,0.256357740228708,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"84","Atp2b2",8266.5674016116,-0.305593211230643,-12.4449864367778,1.48909669346999e-35,3.62453226127232e-33,0.602734860593145,0.67605393411845,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"85","Map1b",7384.51024280702,-0.298961406362888,-12.3864371722675,3.09490417173114e-35,7.44451890531939e-33,0.575919019712307,0.662911759685953,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"86","Etnppl",114.789988000184,2.56116636353399,12.3594825367621,4.32934606079688e-35,1.02927685533782e-32,0.0362280234416622,0.00759515275644308,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"87","Arhgap10",1776.34027352951,-0.562684838404912,-12.345881344525,5.12696978064066e-35,1.20489682913769e-32,0.219943171727935,0.293992148830859,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"88","Celf2",93217.3380363252,-0.213168610689164,-12.288116713901,1.04921950592561e-34,2.43776613842672e-32,0.862280234416622,0.873357228195938,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"89","C79798",147.994201700065,1.99131872037735,12.2779582367561,1.18962714181686e-34,2.73293444287501e-32,0.0479488545551412,0.0141662399726916,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"90","Rgs7",12065.4236295224,-0.277051109470687,-12.2716845830505,1.28550603254538e-34,2.92038403793586e-32,0.624134256792754,0.684587813620072,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"91","Cacnb4",9993.56379211768,-0.285707510501035,-12.2655362120309,1.38691118810299e-34,3.11613034636854e-32,0.578671639140472,0.649428230073391,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"92","Ccnd3",394.984630813621,1.1192157710115,12.1655116502248,4.74463094187073e-34,1.05444265475531e-31,0.110637542177233,0.0548728451954258,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"93","Miat",3416.35005147963,-0.399295210600404,-12.1255539661173,7.7335480948345e-34,1.70021639082781e-31,0.357307760610904,0.444444444444444,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"94","Tmem178b",9673.80047802051,-0.270331245383478,-12.1052718628284,9.90407037340737e-34,2.15424066866688e-31,0.597140827561712,0.669994879672299,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"95","Spred2",2620.24455314068,-0.45081040444916,-12.0905235145164,1.18529027739575e-33,2.55099421175089e-31,0.354288758657432,0.423536439665472,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"96","Prr16",6853.27392130782,-0.30872473029131,-12.0069988241579,3.2647938679966e-33,6.9533307734436e-31,0.376753684958267,0.447431302270012,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"97","Adam23",3709.39591757089,-0.381317328594485,-11.9993441054873,3.58123134398776e-33,7.548644954554e-31,0.440063931806074,0.512118108892302,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"98","Ebf1",278.934349997705,1.39222931014889,11.9358456305693,7.69726416758592e-33,1.60590064459655e-30,0.0363168176167643,0.0211640211640212,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"99","Hif3a",207.533945477256,1.59566650317158,11.9073480422279,1.0836928717191e-32,2.23809943991603e-30,0.0631326584976026,0.0243215565796211,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"100","Dgkb",9492.62501081442,0.317101268666957,11.8596493963889,1.9177646419102e-32,3.92106158684959e-30,0.549014384656367,0.53200204813108,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"101","Meis1",271.608263321493,1.36036843256896,11.8533820095928,2.06677819099163e-32,4.18389573198166e-30,0.0735215769845498,0.0331967912613074,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"102","Plpp3",1265.61278620936,0.614211508129254,11.8519729993437,2.1018307512255e-32,4.21314034701535e-30,0.198632569703427,0.146953405017921,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"103","Gm43670",1843.90378979536,-0.505835655861271,-11.8348857556289,2.57694142766486e-32,5.1153538281588e-30,0.234416622269579,0.309779825908858,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"104","Agmo",713.651615511384,0.863784568320314,11.7580601164064,6.41922238443254e-32,1.26199443146257e-29,0.140561179186645,0.0881549752517495,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"105","Prmt8",1328.51262259306,-0.584418348226226,-11.7001659294935,1.27204522971982e-31,2.47697493017633e-29,0.193660095897709,0.255504352278546,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"106","Mir6236",1689.76718350415,-0.528542959366407,-11.6741832866015,1.72716521719834e-31,3.33147358781483e-29,0.291955247735749,0.368748933265062,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"107","Nr4a1",772.83105606915,-0.788290558985697,-11.6701884357833,1.81021841200244e-31,3.45903978054224e-29,0.121115254839283,0.182881037719747,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"108","Lrrtm4",43888.3274268772,-0.2211148207524,-11.582309890974,5.06622577503616e-31,9.59111594411012e-29,0.622535961640916,0.670848267622461,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"109","Sema6d",5599.98557461051,-0.325160605911923,-11.5558427458654,6.89675709429748e-31,1.29367977568813e-28,0.460841768779968,0.534220856801502,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"110","Pde8b",3864.54949622333,-0.361655195791818,-11.5248127402027,9.89270524787206e-31,1.8387841045272e-28,0.429675013319126,0.484041645331968,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"111","Tafa1",10013.9747200211,-0.534694444170453,-11.5135271624421,1.12769814933691e-30,2.07719967219301e-28,0.305363168176168,0.377453490356716,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"112","Rbms3",3761.45261121918,0.356925806440641,11.4646488076232,1.98563433359887e-30,3.62484639149665e-28,0.361214704315397,0.317972350230415,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"113","Rph3a",1661.47114631333,-0.538561595811044,-11.4636492335851,2.00869167991898e-30,3.63448761837376e-28,0.239122713549991,0.320020481310804,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"114","Csmd2",6324.26660343805,-0.325674706922531,-11.4572945301803,2.16161981338758e-30,3.87688409688793e-28,0.466702184336708,0.556408943505718,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"115","Ralyl",24701.1449419458,-0.28621228226137,-11.4427975532669,2.55511286586591e-30,4.54276849178212e-28,0.564198188598828,0.651220344768732,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"116","Iqsec1",4459.8984825003,-0.353678494524177,-11.3929679110102,4.53282366529057e-30,7.98949247073543e-28,0.451962351269757,0.535756955111794,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"117","Gm20642",9445.95654513015,-0.255263610031009,-11.3502696490027,7.39343389910694e-30,1.29201837180462e-27,0.495293908719588,0.598993002218809,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"118","9530026P05Rik",508.971366127261,0.928944213169317,11.338098911805,8.49702567819616e-30,1.47228972047796e-27,0.0824897886698633,0.0514592933947773,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"119","Sorbs2os",5832.23873690721,-0.341369769616396,-11.3303805679023,9.28006458987872e-30,1.59445546726605e-27,0.422749067661161,0.490271377368152,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"120","Agbl4",13905.7785769181,-0.282910801427837,-11.3266595413362,9.6827482024049e-30,1.64977891455309e-27,0.535784052566152,0.630995050349889,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"121","Fat3",10509.6961630246,-0.247339841967089,-11.2891183094245,1.48518993389635e-29,2.5096027593756e-27,0.518025217545729,0.568185697217955,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"122","Olfm1",5155.17278716835,-0.319840567801279,-11.2043460815092,3.88209911390285e-29,6.50601626908669e-27,0.584976025572722,0.655231268134494,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"123","Snhg11",73486.2929862767,-0.167318483717584,-11.1705573342629,5.68232109170966e-29,9.44558837732485e-27,0.761498845675724,0.79621095750128,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"124","Kalrn",21383.1986967308,-0.215129213014073,-11.1609367761634,6.33208031428601e-29,1.04407833956364e-26,0.652637187000533,0.699522102747909,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"125","Nlk",5811.66073698503,-0.299358648858419,-11.1012384595259,1.2371753913583e-28,2.02362304413694e-26,0.538536671994317,0.594214029697901,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"126","Gm33228",1705.35150943589,-0.515016457516397,-11.0977808016065,1.28597325632967e-28,2.08674676181876e-26,0.203249866808737,0.259941969619389,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"127","9630028H03Rik",4433.53461189802,-0.339028416437537,-11.0702614036949,1.74889708441836e-28,2.81558659748171e-26,0.430562955070147,0.470814132104455,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"128","Kif5c",3435.93062565894,-0.358799736916377,-11.0568230971258,2.0316660901344e-28,3.24526913116312e-26,0.418930918131771,0.502986857825568,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"129","Ext1",8315.27206671727,-0.291011487525239,-11.0493677788059,2.20764077012853e-28,3.49902505318201e-26,0.568016338128219,0.614695340501792,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"130","Lingo1",2245.78073616029,-0.453780333974978,-11.0346852176411,2.59960206326404e-28,4.08857413734589e-26,0.307316640028414,0.385987369858338,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"131","Ndst4",500.173108973421,1.85765541773761,10.8729055037393,1.551788572365e-27,2.42197474431868e-25,0.0377375244183982,0.0182625021334699,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"132","Gad1",1426.97508963773,0.584399928136635,10.8661222471039,1.67155244925519e-27,2.58913343768725e-25,0.214970697922216,0.156255333674689,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"133","Chsy3",8912.48581950035,-0.274209492815795,-10.8652891686589,1.68687923206716e-27,2.5932280284846e-25,0.450364056117919,0.531575354155999,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"134","Scube1",1238.0871123217,-0.62733062953693,-10.8567554052455,1.85213410077665e-27,2.82602491227458e-25,0.140649973361747,0.202338282983444,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"135","Slc17a7",3859.09346074336,-0.343962951364503,-10.8226119862276,2.6899989256032e-27,4.07405318762096e-25,0.419374889007281,0.499658644819935,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"136","Unc13a",1755.51496678415,-0.489303257586777,-10.7653617413496,5.01641597595864e-27,7.54159125326841e-25,0.269490321434914,0.343232633555214,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"137","Cnksr2",11533.4697937162,-0.23649718368455,-10.7190368374726,8.28616960580542e-27,1.23663520992918e-24,0.526549458355532,0.611708482676225,"SD3D 8h/day (ZT0-ZT8)","ZT6"
"138","Frmd7",67.8381178861244,3.18401568939615,10.6935374831711,1.09127637289285e-26,1.6168287478382e-24,0.0248623690285917,0.00315753541559993,"SD3D 8h/day (ZT0-ZT8)","ZT6"
