"","Gene_without_dots","X","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NS_1_FC_clean_L001","NS_2_FC_clean_L002","NS_3_FC_clean_L003","NS_4_FC_clean_L004","SD1D_1_FC_clean_L005","SD1D_2_FC_clean_L006","SD1D_3_FC_clean_L007","SD1D_4_FC_clean_L008","SD3D_1_FC_clean_L009","SD3D_2_FC_clean_L010","SD3D_3_FC_clean_L011","SD3D_4_FC_clean_L012","R7_1_FC_clean_L013","R7_2_FC_clean_L014","R7_3_FC_clean_L015","R7_4_FC_clean_L016","SYMBOL"
"5747","ENSMUSG00000026792",13067,"ENSMUSG00000026792.17",346.073363356426,0.0317177239976731,0.111462551469779,0.284559464855538,0.775981670143518,0.926522232921035,344.590255407367,368.951312154992,338.043911063367,323.967502402689,349.713222020954,360.994783671661,298.23999229298,279.282250888335,362.288697243329,318.289705215711,390.926503164662,335.598788233552,354.988361028678,345.08576520455,414.505477358139,351.707286351845,"Lrsam1"
"5748","ENSMUSG00000026796",4565,"ENSMUSG00000026796.17",680.604909883611,-0.16675525200624,0.115977339426954,-1.43782615492113,0.150483386303189,0.514110654650086,681.140071521895,758.549534722551,708.967473050831,720.178629034549,732.353987673751,612.897737112874,646.186649968124,546.243226002185,751.261547824693,644.487229194545,591.448803611476,570.796830956789,625.851876084414,709.13228673902,851.140610591662,739.042064048422,"Niban2"
"5749","ENSMUSG00000026797",1267,"ENSMUSG00000026797.17",10293.8992485041,0.258305452022814,0.108911052911629,2.37171017189968,0.0177059734829696,0.217406271946169,7166.32867828853,10154.6891559544,9840.26302812725,9570.02259710801,8037.72694378679,9671.48662188471,10388.6930648721,10224.6053468605,11138.58139145,10070.6071948375,11788.5036813137,10939.0330779618,10400.9740883689,12342.5043329616,11658.9240838846,11309.4446884048,"Stxbp1"
"5750","ENSMUSG00000026798",9929,"ENSMUSG00000026798.11",227.992141457689,-0.0765486160001205,0.117364714609397,-0.652228536105445,0.514253753770382,0.807061897449293,248.104983893304,204.673720611528,247.624871022102,228.018938973321,223.680210188727,220.167148283266,219.978434031702,182.765590654867,247.341575171791,212.522629258937,217.999014705941,201.731127553132,223.716623356615,253.126097004436,257.895605009274,258.527693604083,"Coq4"
"5751","ENSMUSG00000026799",12423,"ENSMUSG00000026799.16",140.335812579069,-0.0637468286559276,0.181094355792562,-0.352008920305321,0.724831572666616,0.909385047270235,105.674344991592,137.34683883142,136.656049153276,169.32099428712,96.511765817471,118.01752543112,168.156591399233,136.560806500546,152.920724898742,117.628804101458,135.214578741659,119.923112692876,133.120635385754,182.971298583731,160.865575401824,174.483355047279,"Med27"
"5752","ENSMUSG00000026803",7966,"ENSMUSG00000026803.18",127.320633109116,-0.136055126607878,0.150287946497565,-0.905296331333417,0.36530841946172,0.715483550143328,138.984736347638,135.551455317284,125.353669148118,138.843215315438,147.606230073779,126.943220631793,134.313755394356,142.721444387789,115.973435661462,141.352260390828,137.974059940469,94.8229263152972,129.422839958372,113.764537979522,115.755123040466,97.74721984324,"Ttf1"
"5753","ENSMUSG00000026805",16743,"ENSMUSG00000026805.15",0.94515784541154,2.2045124136974,1.99399473499467,1.1055758448145,0.268910149688901,NA,1.14863418469122,0,0,0,0,1.98348782237176,0,0,0,4.94238672695203,0.919827066269792,0,0.924448856845516,0.948037816496016,4.25570305295831,0,"Barhl1"
"5754","ENSMUSG00000026806",7997,"ENSMUSG00000026806.16",74.8411014905171,0.194883069841236,0.216613650484778,0.899680465220409,0.368290322127493,0.718437810181688,59.7289776039435,56.5545806952907,89.3915509498873,73.3724308577519,96.511765817471,56.5294029375952,58.1673743833826,80.088292534155,82.1050871939556,78.0897102858421,98.4214960908677,60.4263746126894,78.5781528318688,84.3753656681454,76.6026549532496,68.5144064321776,"Ddx31"
"5755","ENSMUSG00000026807",1239,"ENSMUSG00000026807.9",16.8986501573076,0.915497167570383,0.383609444603089,2.38653448305378,0.0170080122565313,0.214237705967949,11.4863418469122,10.7723010848173,16.4398254620482,10.1592596572272,7.9480277732035,12.8926708454165,11.6334748766765,17.455140680521,16.4210174387911,26.688888325541,30.3542931869031,18.5927306500583,12.9422839958372,23.7009454124004,25.5342183177499,17.3569829628183,"Ak8"
"5756","ENSMUSG00000026809",16744,"ENSMUSG00000026809.16",0.867665497740198,-0.0866740804025839,1.94708163742712,-0.0445148671409151,0.964494001459502,NA,0,0,3.08246727413405,1.1288066285808,0,0,0,1.02677298120712,3.07894076977333,0,0.919827066269792,0,3.69779542738206,0.948037816496016,0,0,"Spaca9"
"5757","ENSMUSG00000026810",5111,"ENSMUSG00000026810.13",425.103902064631,-0.131424831421654,0.0989677505508467,-1.32795613409574,0.184192598716964,0.56169009034288,464.048210615254,449.743570291122,413.050614733962,456.037877946643,407.620281511436,359.011295849289,431.496159062184,334.72799187352,406.42018161008,396.379415501553,390.926503164662,433.210624146358,416.926434437328,466.43460571604,498.768397806714,476.860268767956,"Dpm2"
"5758","ENSMUSG00000026811",13629,"ENSMUSG00000026811.19",2053.56068115951,-0.0283354513832128,0.1269835155955,-0.223142754004968,0.823424404233041,0.942627306100514,1953.82674815977,1807.95119873517,2437.20412474865,1674.02023018532,2383.27289942202,2065.80256700019,1993.5545584123,2398.54168409982,2173.73218345997,1827.69461162686,1836.89465134077,1882.5139783184,1774.01735628654,1951.0618263488,2573.84920642919,2123.03307397841,"St6galnac6"
"5759","ENSMUSG00000026812",13764,"ENSMUSG00000026812.17",1187.45101550537,0.0170125781917417,0.0819023521585906,0.207717821812976,0.835449301385256,0.946880273018697,1270.38940826849,1254.97307638121,1131.2654896072,1153.64037440958,1063.90028907024,1119.67887572886,1108.35287915973,1083.24549517351,1205.91846816122,1146.63372065287,1327.31045662731,1187.14585200622,1284.98391101527,1070.334694824,1249.47441634856,1341.96884065158,"Tsc1"
"5760","ENSMUSG00000026814",9,"ENSMUSG00000026814.17",454.895677615469,-0.779099009079135,0.143250913947857,-5.43870183866838,5.36701850942296e-08,9.30402475377967e-05,712.153194508558,535.92197896966,477.782427490777,484.258043661163,443.954122760367,406.615003586211,444.187222564013,331.647672929898,340.736111854916,326.197523978834,307.222240134111,313.287511453482,420.62422986471,586.835408411034,554.943678105764,591.964471574014,"Eng"
"5761","ENSMUSG00000026815",16745,"ENSMUSG00000026815.15",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gfi1b"
"5762","ENSMUSG00000026816",9734,"ENSMUSG00000026816.15",205.421249050062,0.0979081961043034,0.145179008137328,0.674396370112197,0.500059349874965,0.801678230995255,210.200055798494,198.389878312052,203.442840092847,191.897126858736,161.231420542128,185.45611139176,216.805668156244,168.390768917967,198.078522855418,264.911928564629,202.361954579354,195.223671825612,171.947487373266,229.425151592036,245.97963646099,242.997761479456,"Gtf3c5"
"5763","ENSMUSG00000026817",2885,"ENSMUSG00000026817.15",1059.58265834703,0.159067850017828,0.0884002292674102,1.79940540127615,0.071954575807748,0.388950755048921,910.866908460139,1026.95937008591,982.279571357383,1041.88851818008,910.616896301315,1075.05039972549,996.248484893572,1010.3446135078,1147.41859353553,1133.7835151628,1136.90625390946,1007.72600123316,1030.76047538275,1154.71006049215,1298.84057176288,1088.92229956208,"Ak1"
"5764","ENSMUSG00000026818",16746,"ENSMUSG00000026818.6",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cel"
"5765","ENSMUSG00000026819",2737,"ENSMUSG00000026819.16",727.788532194149,0.191148545332741,0.103950002860247,1.83885079435473,0.0659371348352208,0.375730890321079,655.870119458688,648.133448603173,779.864220355914,747.269988120489,573.393432209681,742.816189478225,689.547783599372,688.964670389974,755.366802184391,898.525906959879,791.051276992021,786.472506497465,645.26530207817,693.963681675083,739.641190604154,808.469995899695,"Slc25a25"
"5766","ENSMUSG00000026820",12864,"ENSMUSG00000026820.6",463.504667825082,0.0377758597746362,0.123010105226364,0.30709558133554,0.758770620901242,0.920197374838801,433.035087628591,447.050495019917,494.222252952825,478.614010518259,438.276960065221,406.615003586211,396.595734432154,398.387916708361,499.814718293205,534.76624385621,424.040277550374,444.366262536393,385.49517330458,485.39536204596,558.34824054813,591.050946154918,"Ptges2"
"5767","ENSMUSG00000026821",7656,"ENSMUSG00000026821.17",1043.08949181274,0.0877962902100911,0.0929460711819893,0.94459388216835,0.344866251567283,0.702795618724237,985.528130465068,1057.48088982623,1011.04926591597,975.28892709381,1003.7223645017,911.412654379825,975.096712390524,1109.94159268489,1134.07651686651,1005.28146026204,1046.76320141502,1097.90074488594,963.275708833027,1036.20533343015,1279.26433771927,1097.14402833394,"Ralgds"
"5768","ENSMUSG00000026822",16747,"ENSMUSG00000026822.15",2.48790590022036,-0.123210961428489,1.10410033156096,-0.111593990062746,0.91114533749258,NA,0,0.897691757068107,7.19242363964611,3.3864198857424,1.13543253902907,1.98348782237176,1.05758862515241,1.02677298120712,0,4.94238672695203,0.919827066269792,4.64818266251457,6.47114199791861,0,3.40456244236665,2.7405762572871,"Lcn2"
"5769","ENSMUSG00000026824",9357,"ENSMUSG00000026824.12",1842.67709285639,-0.132006440945934,0.184029974545541,-0.717309456092255,0.473183173811517,0.788901989872331,1696.53269078893,2054.8164319289,1931.67949179067,2338.88733441941,1468.11427296459,2002.33095668429,1839.14661914004,2198.32095276443,1441.97059384384,1997.71271503401,1990.50577140783,1889.95107057842,2509.87864633558,1506.43209041217,1168.61605834235,1447.93778926669,"Kcnj3"
"5770","ENSMUSG00000026825",1584,"ENSMUSG00000026825.18",12171.6238193619,0.26086840810712,0.117587106886154,2.21851200369857,0.0265199420527528,0.260720942600535,8484.96072231406,10871.9448698518,11306.4899615237,10827.513181347,9543.31049053934,11889.0260072963,12364.2686166568,11862.3082518858,13146.0507733422,11611.6433763011,13158.1261829894,11800.806143592,11364.2497972019,14935.3877610782,16012.5083070609,15567.3866668098,"Dnm1"
"5771","ENSMUSG00000026826",12567,"ENSMUSG00000026826.14",159.153126894616,-0.127345347541196,0.375209500488114,-0.339397982661769,0.734309938102132,0.911581307537578,86.1475638518417,256.739842521479,151.040896432568,261.883137830745,76.0739801149477,109.091830230447,168.156591399233,159.149812087103,154.973352078591,162.110284644027,204.201608711894,171.053121980536,242.205600493525,109.024348897042,102.136873270999,132.461185768877,"Nr4a2"
"5772","ENSMUSG00000026827",6416,"ENSMUSG00000026827.13",1079.88424306207,0.135771097665197,0.121261568500732,1.11965480361057,0.262860891922703,0.63900835708601,833.908418085827,1039.52705468487,1092.22090413483,1075.7527170375,1054.81682875801,1160.34037608748,1183.44167154555,1458.0176333141,1035.55041223376,1015.16623371595,1135.06659977692,1255.00931887893,1157.40996877059,965.102497192944,874.972547688228,941.844707087668,"Gpd2"
"5773","ENSMUSG00000026828",16748,"ENSMUSG00000026828.12",0.439222905178382,-2.58925900424632,2.30505679869326,-1.12329509872129,0.261312184736723,NA,1.14863418469122,0.897691757068107,0,2.2576132571616,0,0,0,0,0,0,0,0,0.924448856845516,0.948037816496016,0.851140610591662,0,"Galnt5"
"5774","ENSMUSG00000026829",16749,"ENSMUSG00000026829.10",5.52971081212977,-0.0930149517806405,0.731812423446812,-0.127102176460114,0.898859528869152,NA,2.29726836938244,3.59076702827243,8.21991273102412,2.2576132571616,9.08346031223257,0.991743911185881,9.51829762637171,6.16063788724269,3.07894076977333,6.91934141773284,3.67930826507917,1.85927306500583,5.54669314107309,10.4284159814562,9.36254671650828,5.4811525145742,"Gbgt1"
"5775","ENSMUSG00000026830",9254,"ENSMUSG00000026830.10",268.854406801793,-0.247440351863525,0.339551432639091,-0.728727162010031,0.466168574321047,0.784573562664748,254.996789001451,429.096659878555,220.910154646273,337.513181945659,213.461317337465,267.770856020188,335.255594173315,243.345196546086,262.736279020658,227.349789439793,246.513653760304,310.498601855973,430.79316729001,239.853567573492,159.163294180641,122.412406158824,"Ermn"
"5776","ENSMUSG00000026831",2862,"ENSMUSG00000026831.17",13.0652643601051,0.762565170415705,0.422432464143935,1.80517653149848,0.0710470621435419,0.387035764986688,11.4863418469122,7.18153405654486,11.3023800051582,7.90164640006559,14.7606230073779,16.85964649016,11.6334748766765,10.2677298120712,20.5262717984889,14.8271601808561,11.0379247952375,17.6630941175554,11.0933862821462,18.9607563299203,15.3205309906499,8.22172877186131,"Pierce1"
"5777","ENSMUSG00000026832",16750,"ENSMUSG00000026832.13",2.23691342279729,-0.214691409588341,1.02166934588627,-0.21013785962434,0.833560077395651,NA,0,2.69307527120432,4.10995636551206,4.51522651432319,0,0.991743911185881,4.23035450060965,2.05354596241423,4.10525435969778,3.95390938156163,1.83965413253958,0,0.924448856845516,2.84411344948805,1.70228122118332,1.8270508381914,"Cytip"
"5778","ENSMUSG00000026833",9545,"ENSMUSG00000026833.19",19685.2010894926,0.0637599322114154,0.0915117974515411,0.696740026827455,0.485965504412204,0.794239151128449,16215.268785286,17649.5176357161,19779.1650090268,21431.522650235,16900.9133434477,19987.6067860402,18856.8051864675,18670.8398902702,20884.4552413725,19684.5378561046,19222.5460309061,18676.3979379835,20471.9199348439,22432.4708139287,20045.2125200442,24054.0378102089,"Olfm1"
"5779","ENSMUSG00000026834",1909,"ENSMUSG00000026834.14",354.288241277145,0.385112965082522,0.18438835364957,2.08859701526718,0.0367440140965513,0.299279190572046,210.200055798494,326.759799572791,319.549107418563,328.482728917012,332.681733935518,487.938004303453,350.061834925448,537.002269171321,337.657171085142,448.768714807245,418.521315152755,343.965517026078,362.383951883442,250.281983554948,255.342183177499,359.01548970461,"Acvr1c"
"5780","ENSMUSG00000026835",16751,"ENSMUSG00000026835.16",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fcnb"
"5781","ENSMUSG00000026836",13486,"ENSMUSG00000026836.16",558.346630498349,0.0280263325095912,0.117363402921185,0.238799590093789,0.811260988094791,0.938356021903562,469.79138153871,529.638136670183,585.668782085469,618.586032462278,526.840698109489,566.285773287138,504.4697741977,569.859004569949,569.604042408067,623.729204941346,519.702292442433,534.541006189175,493.655689555505,598.211862208986,526.856037956239,696.106369350924,"Acvr1"
"5782","ENSMUSG00000026837",8230,"ENSMUSG00000026837.17",226.729821852107,-0.173556881253256,0.199675887357618,-0.86919298844741,0.3847415818416,0.729383905566559,342.292987037984,304.317505646088,154.123363706702,242.693425144872,228.221940344843,182.480879658202,172.386945899843,171.471087861588,211.420599524436,186.822218278787,261.230886820621,264.94641176333,254.223435632517,193.399714565187,262.151308062232,195.49443968648,"Col5a1"
"5783","ENSMUSG00000026839",13345,"ENSMUSG00000026839.18",199.583034184069,-0.0439049517442962,0.173003788505692,-0.253780290729597,0.799665300791957,0.934716483580523,243.510447154539,184.026810198962,226.047600103163,144.487248458342,220.27391257164,156.695537967369,215.748079531092,267.987748095057,192.946954905796,186.822218278787,189.484375651577,204.520037150641,173.796385086957,164.958580070307,224.701121196199,197.321490524671,"Upp2"
"5784","ENSMUSG00000026840",1153,"ENSMUSG00000026840.15",73.6698787012552,-0.553629072924791,0.228670707724329,-2.42107560882792,0.0154746582847839,0.208995907580963,116.012052653813,87.0761004356064,85.2815945843753,56.4403314290399,73.8031150368896,78.3477689836846,58.1673743833826,69.8205627220838,73.89457847456,69.1934141773284,46.9111803797594,45.5521900926428,69.3336642634137,67.3106849712171,90.2209047227161,91.3525419095701,"Lamc3"
"5785","ENSMUSG00000026841",9102,"ENSMUSG00000026841.8",212.975678573669,0.119014874080187,0.158994103153561,0.748548982129476,0.454129091733449,0.778342159718085,160.808785856771,197.492186554984,254.817294661748,185.124287087251,190.752666556884,236.03505086224,187.193186651977,215.622326053494,211.420599524436,234.269130857526,213.399879374592,209.168219813156,171.947487373266,263.554512985892,211.082871426732,264.922371537753,"Fibcd1"
"5786","ENSMUSG00000026842",8812,"ENSMUSG00000026842.17",744.516936954002,-0.0720402010743893,0.091933713372022,-0.783610260393475,0.433268833439544,0.766579512406509,809.787100207311,820.49026596025,673.0053548526,672.768750634156,725.541392439576,677.361091339957,766.751753235499,689.991443371182,750.235234234769,702.807392572579,731.262517684485,648.886299687034,774.688142036542,781.183160792717,881.781672572962,805.729419642408,"Abl1"
"5787","ENSMUSG00000026843",3128,"ENSMUSG00000026843.16",289.836556168244,-0.196670307286378,0.112951774437171,-1.74118829267065,0.0816505787140525,0.406461107734246,320.468937528851,301.624430374884,288.724434677222,323.967502402689,345.171491864838,287.605734243905,295.067226417523,309.058667343342,247.341575171791,252.061723074554,281.467082278556,294.694780803424,309.690367043248,234.165340674516,286.83438576939,259.441219023179,"Fubp3"
"5788","ENSMUSG00000026848",8376,"ENSMUSG00000026848.15",629.80163302242,0.0715161318080337,0.0843245186199998,0.848106019203195,0.396378929742971,0.738250748169655,594.992507670053,631.974996975947,606.218563913029,728.080275434615,617.675301231815,648.600517915566,582.731332458979,594.50155611892,647.603875242325,703.795869917969,684.351337304725,654.464118882051,623.078529513877,552.706047017177,620.481505121321,585.569793640344,"Tor1b"
"5789","ENSMUSG00000026849",7166,"ENSMUSG00000026849.19",402.34574807352,0.121217307873971,0.119475235245628,1.01458103534814,0.310305583241565,0.675525147307286,330.806645191072,403.06359892358,444.902776566681,431.204132117865,331.546301396489,414.548954875698,335.255594173315,334.72799187352,452.60429315668,465.572829678881,465.432495532515,369.065703403657,380.872929020352,436.097395588167,392.375821482756,449.454506195085,"Tor1a"
"5790","ENSMUSG00000026851",9584,"ENSMUSG00000026851.10",720.073017462112,0.0602548275390009,0.0871488450370144,0.691401331978743,0.489313367274214,0.79656376838609,624.856996472025,780.991828649253,755.204482162841,742.754761606165,643.790249629483,665.460164405726,626.092466090228,691.018216352389,825.156126299254,703.795869917969,737.701307148373,765.090866249898,718.296761768966,800.143917122637,732.832065719421,707.982199799168,"BC005624"
"5791","ENSMUSG00000026853",10175,"ENSMUSG00000026853.16",573.356144497904,-0.0704314208683319,0.11321198601778,-0.622119824461615,0.533863080284119,0.818607545807649,593.843873485362,616.71423710579,544.569218430348,577.948993833369,555.226511585216,433.39208918823,591.192041460198,547.269998983393,568.577728818142,533.777766510819,536.259179635289,583.81174241183,526.011399545098,574.510916796585,720.064956560546,670.527657616244,"Crat"
"5792","ENSMUSG00000026854",15197,"ENSMUSG00000026854.17",855.109949671226,0.00489307188556458,0.109004820364729,0.0448885826259095,0.964196117416885,0.989759207989283,855.73246759496,863.579470299519,903.162911321276,755.171634520554,765.281531305594,790.419897215147,805.882532366138,685.884351446353,874.419178615627,825.378583400989,829.684013775352,860.843429097698,753.425818329095,946.141740863024,1123.50560598099,1043.24602860729,"Usp20"
"5793","ENSMUSG00000026856",2958,"ENSMUSG00000026856.15",366.117602231974,-0.207231425383965,0.116389040019567,-1.78050635480047,0.0749931302598257,0.395151238876663,330.806645191072,394.086681352899,422.298016556364,425.560098974961,336.088031552605,384.796637540122,307.758289919352,334.72799187352,346.893993394462,383.529210011478,322.859300260697,310.498601855973,353.139463314987,401.019996377815,362.585900112048,441.232777423223,"Dolpp1"
"5794","ENSMUSG00000026857",11999,"ENSMUSG00000026857.10",163.190766347714,-0.0844904176178545,0.208639248204122,-0.404959365723909,0.685507379801123,0.891348123981758,118.309321023196,171.459125600008,146.930940067056,243.822231773452,123.762146754169,143.802867121953,152.292762021947,129.373395632097,167.289115157684,195.7185143873,156.370601265865,122.712022290385,126.649493387836,213.308508711604,186.399793719574,212.851422649298,"Ntmt1"
"5795","ENSMUSG00000026858",10447,"ENSMUSG00000026858.19",1663.96610932372,-0.0486672471449986,0.0827922711361737,-0.587823554990447,0.556650731791973,0.831272440493443,1619.57420041462,1663.4228258472,1666.58730621514,1712.39965555707,1479.46859835488,1672.0802342594,1615.99541923289,1433.37508176513,1676.99640593654,1696.22712468994,1547.14912546579,1521.81500370727,1608.5410109112,1751.97388488464,1938.04717031721,2019.80470162059,"Miga2"
"5796","ENSMUSG00000026860",8813,"ENSMUSG00000026860.17",2344.40810180615,-0.0725428696470227,0.0925424755707255,-0.783887282025234,0.43310625295412,0.766579512406509,2665.97994266833,2483.01540005038,2292.32816286435,2253.09803064727,2234.53123680921,1964.64468805923,2082.3920029251,2001.18054037267,2424.15269940154,2234.94727792771,2241.61856049948,2318.51351206227,2127.15681960153,2609.94810881353,2929.6259816565,2647.39666453934,"Sh3glb2"
"5797","ENSMUSG00000026864",2899,"ENSMUSG00000026864.14",4290.9557608004,0.286103869170049,0.15940643279153,1.79480755048457,0.0726843674140143,0.391176785234029,4172.98799298321,3401.35406753106,4241.47496920845,4560.37877946643,4329.40427131785,6444.35193488585,4096.04074521529,4507.53338749924,4243.80669433758,6025.75789749992,4908.19722561561,4788.55777892251,3692.24873424099,3492.57131597132,2281.05683638565,3469.56954172547,"Hspa5"
"5798","ENSMUSG00000026866",16752,"ENSMUSG00000026866.18",0.117354646812433,0.605506909984471,4.32794324778021,0.13990638862814,0.888733953543574,NA,0,0,0,0,0,0,0,0,0,0,0,0.929636532502914,0,0.948037816496016,0,0,"Kynu"
"5799","ENSMUSG00000026867",13425,"ENSMUSG00000026867.20",914.633745334909,-0.0239335896824894,0.0969582896219333,-0.246844181924134,0.805028816023905,0.935433051880909,1092.35110964135,851.909477457634,812.74387128001,874.825137150119,960.575928018594,917.36311784694,962.405648888695,881.997990856912,853.892906817138,846.136607654188,917.067585070983,951.018172750481,1036.30716852382,924.336871083615,885.186235015328,866.022097302724,"Gapvd1"
"5800","ENSMUSG00000026869",1447,"ENSMUSG00000026869.13",364.21520927647,0.247312924344001,0.108286762214046,2.28387033915696,0.0223791522744667,0.241298917613151,273.374935956511,360.872086341379,356.538714708171,375.892607317406,319.056543467169,346.118625003872,380.731905054868,378.879230065426,387.94653699144,393.413983465382,413.922179821406,428.562441483843,366.081747310824,373.52689969943,321.731150803648,350.793760932749,"Psmd5"
"5801","ENSMUSG00000026870",16753,"ENSMUSG00000026870.20",5.45056247350887,-0.110422959890514,0.705046802469502,-0.156617914589139,0.875545982987211,NA,1.14863418469122,4.48845878534054,7.19242363964611,6.77283977148479,4.54173015611628,6.94220737830117,14.8062407521338,7.18741086844981,3.07894076977333,4.94238672695203,7.35861653015834,2.78890959750874,3.69779542738206,0.948037816496016,7.66026549532496,3.6541016763828,"Cutal"
"5802","ENSMUSG00000026872",7921,"ENSMUSG00000026872.19",943.731361813209,-0.111841460734262,0.122793635606059,-0.910808285643295,0.362396396043551,0.713719947614093,895.934664059153,1023.36860305764,908.300356778166,948.197568007871,943.544439933158,968.933801228606,1071.33727727939,1208.51179888077,886.73494169472,755.19669187827,864.637442293605,988.203634050597,1153.7121733432,802.988030572125,870.71684463527,809.383521318791,"Zeb2"
"5803","ENSMUSG00000026873",4272,"ENSMUSG00000026873.10",11.7617364720736,-0.721755187449573,0.482157308981021,-1.49692885289847,0.134411771681068,0.490928062407656,9.18907347752978,13.4653763560216,16.4398254620482,10.1592596572272,5.67716269514535,10.9091830230447,14.8062407521338,10.2677298120712,9.23682230932,9.88477345390406,5.51896239761875,5.57781919501748,15.7156305663738,11.3764537979522,28.0876401495248,11.8758304482441,"Phf19"
"5804","ENSMUSG00000026874",16754,"ENSMUSG00000026874.11",1.37575602795709,-3.15940004972625,1.76824393334431,-1.78674445880938,0.0739787998705839,NA,4.59453673876489,1.79538351413621,0,0,1.13543253902907,1.98348782237176,0,7.18741086844981,0,0,0,0,1.84889771369103,0,2.55342183177499,0.913525419095701,"Hc"
"5805","ENSMUSG00000026875",16755,"ENSMUSG00000026875.15",7.97294733696972,-0.524003305431962,0.634937597210393,-0.825283158115346,0.409210851235579,NA,11.4863418469122,3.59076702827243,13.3573581879142,2.2576132571616,6.81259523417442,9.91743911185881,9.51829762637171,11.2945027932783,6.15788153954667,3.95390938156163,2.75948119880938,8.36672879252622,2.77334657053655,10.4284159814562,9.36254671650828,15.5299321246269,"Traf1"
"5806","ENSMUSG00000026878",8280,"ENSMUSG00000026878.18",2252.67843363345,0.0870733315459063,0.100895504313868,0.86300506784759,0.388134680582498,0.731010555915179,1925.11089354249,2296.29551458022,2409.46191928145,2448.38157739175,2180.03047493582,2464.48361929691,2366.8833430911,2343.09594311464,2259.94252501363,2302.16373741426,2435.70207148241,2646.6752080358,2303.72655125902,2115.07236860261,1776.3304543048,1769.49873678837,"Rab14"
"5807","ENSMUSG00000026879",3938,"ENSMUSG00000026879.15",826.579892169437,-0.158217463585989,0.101260315634317,-1.56248242556701,0.11817438283861,0.467910463677509,882.151053842858,860.886395028315,812.74387128001,759.686861034877,765.281531305594,942.156715626587,811.1704754919,818.338066022071,767.682565263485,850.090517035749,731.262517684485,623.786113309455,817.212789451436,928.129022349599,943.914937146153,910.784842838414,"Gsn"
"5808","ENSMUSG00000026880",11484,"ENSMUSG00000026880.12",210.762782832972,-0.0701996068043042,0.151230487332,-0.464189516563504,0.642511971446442,0.872907678379258,229.726836938244,188.515268984302,204.470329184225,202.056386515963,224.815642727756,248.927721707656,226.323965782616,237.184558658844,168.315428747609,272.819747327752,177.52662379007,166.404939318022,182.116424798567,198.139903647667,224.701121196199,220.159626002064,"Stom"
"5809","ENSMUSG00000026882",16756,"ENSMUSG00000026882.2",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4930568D16Rik"
"5810","ENSMUSG00000026883",4485,"ENSMUSG00000026883.18",2420.41912379917,0.163893271414634,0.112694275351003,1.45431762974795,0.1458582648857,0.507398137959128,2026.19070179532,2079.9518011268,2515.29329569338,1966.38114698775,2721.63179605268,2445.64048498438,2363.71057721564,2640.8601076647,2669.44164739348,2263.61312094403,2307.84610927091,2381.72879627247,2062.44539962235,2474.3787010546,3036.86969859105,2770.72259611726,"Dab2ip"
"5811","ENSMUSG00000026885",13659,"ENSMUSG00000026885.14",483.469556455158,0.0271669910446838,0.123607963567055,0.219783501488932,0.826039769385736,0.943544365030841,436.480990182664,516.172760314162,531.211860242434,428.946518860703,467.798206079977,425.458137898743,531.967078451663,467.181706449238,503.919972652902,459.641965606539,476.470420327752,511.300092876603,390.117417588808,471.17479479852,592.393864971797,525.277115980028,"Ttll11"
"5812","ENSMUSG00000026887",4351,"ENSMUSG00000026887.10",140.49751106505,0.244801987779695,0.165188722211857,1.48195339549714,0.138352695979335,0.495769123258978,98.7825398834451,144.528372887965,123.298690965362,130.941568915373,105.595226129704,158.679025789741,155.465527897405,138.614352462961,172.420683107307,133.444441627705,121.417172747613,164.545666253016,147.911817095282,164.010542253811,142.140481968808,146.164067055312,"Mrrf"
"5813","ENSMUSG00000026888",12086,"ENSMUSG00000026888.15",163.535394706438,-0.0585338027334288,0.148721033544159,-0.393581199232647,0.69389026400829,0.895234920950744,183.781469550596,189.412960741371,150.01340734119,156.904121372731,146.47079753475,157.687281878555,166.041414148929,146.828536312618,125.210257970782,181.879831551835,174.76714259126,171.053121980536,165.476345375347,200.984017097155,143.842763189991,156.212846665365,"Grb14"
"5814","ENSMUSG00000026889",11859,"ENSMUSG00000026889.13",482.254754813127,0.0473829486872315,0.112580807118571,0.420879454499979,0.673843108616176,0.885893622496799,433.035087628591,515.275068557094,504.497143866606,532.796728690137,417.839174362698,490.913236037011,539.37019882773,463.074614524409,495.709463933507,507.088878185278,491.187653388069,558.711556034251,480.713405559668,499.6159292934,415.356617968731,370.891320152855,"Rbm18"
"5815","ENSMUSG00000026890",14203,"ENSMUSG00000026890.20",191.279035396973,-0.0196069234136825,0.127255359280592,-0.154075423813391,0.877550265828447,0.962315644565036,188.37600628936,177.742967899485,208.580285549737,186.253093715832,166.908583237273,164.629489256856,172.386945899843,184.819136617281,183.710132596476,153.213988535513,194.083510982926,218.464585138185,193.209811080713,234.165340674516,211.934012037324,221.986676840255,"Lhx6"
