"","feature","ave_expr","log_fc","stat","pvalue","padj","rate1","rate2","group1","group2"
"3162","Txndc11",1074.99540817785,-0.173600902889679,-2.84850579784743,0.00439250530144948,0.0267216109018219,0.200049825610364,0.239033964840416,"SD6h ZT0-ZT6","ZT6"
"3163","Cep78",1189.0195729176,-0.147945738140536,-2.84840995490359,0.00439382851510258,0.0267216109018219,0.21906660023252,0.254992319508449,"SD6h ZT0-ZT6","ZT6"
"3164","Gm38251",674.296877086155,-0.214997670302068,-2.8483603737175,0.00439451317783384,0.0267216109018219,0.127470519847201,0.152756443079024,"SD6h ZT0-ZT6","ZT6"
"3165","Zfp444",375.186280532167,-0.260267041782527,-2.84668162059743,0.0044177520911999,0.0268543559538065,0.077727952167414,0.0972008875234682,"SD6h ZT0-ZT6","ZT6"
"3166","B4galnt3",58.9118709112161,-0.658517594916333,-2.84648477504417,0.00442048429936914,0.0268581294758678,0.0103803354924431,0.0172384365932753,"SD6h ZT0-ZT6","ZT6"
"3167","Prkcd",107.939643504255,0.478601289511245,2.84643396374449,0.00442118980674126,0.0268581294758678,0.028649725959143,0.0205666495989077,"SD6h ZT0-ZT6","ZT6"
"3168","Pcsk5",1669.36412793842,-0.13900113164555,-2.84611251497894,0.00442565544062587,0.0268766954131512,0.185849526656702,0.217187233316266,"SD6h ZT0-ZT6","ZT6"
"3169","Unk",414.499887459833,-0.245211722409352,-2.84550408276604,0.00443411910165513,0.0269195215375555,0.0865304766650058,0.107014848950333,"SD6h ZT0-ZT6","ZT6"
"3170","Hpgds",908.337977131282,0.167539877031167,2.84501210241081,0.00444097356963504,0.0269525541054648,0.174804849692742,0.167605393411845,"SD6h ZT0-ZT6","ZT6"
"3171","Rasgrp3",310.04892521704,0.289106231277473,2.84433023487613,0.00445048949894811,0.027001713094318,0.0672645739910314,0.0593958013312852,"SD6h ZT0-ZT6","ZT6"
"3172","Fis1",737.027201337809,0.184130357518592,2.84404683940761,0.00445444990988218,0.0270171454616868,0.168825776449095,0.162058371735791,"SD6h ZT0-ZT6","ZT6"
"3173","Gm34667",30.6494511702751,0.978026749956135,2.8432383500446,0.00446576599029545,0.0270771674623033,0.00838731107789404,0.00512032770097286,"SD6h ZT0-ZT6","ZT6"
"3174","Gm20618",38.8792693410047,-0.811009314657976,-2.84310801026355,0.0044675927368165,0.0270796331526872,0.00656037203122405,0.0115207373271889,"SD6h ZT0-ZT6","ZT6"
"3175","Ppp2r2a",1593.73298086625,-0.13128329755897,-2.84295607816737,0.00446972295996195,0.0270839361688956,0.281680783922936,0.329919781532685,"SD6h ZT0-ZT6","ZT6"
"3176","Gm21984",175.937205970531,0.391237455999245,2.84261454306581,0.00447451494616079,0.027104360072535,0.0429330675967447,0.0362689878818911,"SD6h ZT0-ZT6","ZT6"
"3177","Gm41609",1582.60490079542,-0.134656715450288,-2.84028398138234,0.00450733887793928,0.027294520502834,0.244809832253778,0.288445127154805,"SD6h ZT0-ZT6","ZT6"
"3178","Zswim3",272.457066705586,-0.30705323800196,-2.84003536137112,0.00451085332026665,0.0273071307822745,0.055472512871616,0.0717699266086363,"SD6h ZT0-ZT6","ZT6"
"3179","Zfp651",316.929873968067,-0.292115093496842,-2.83982868493441,0.00451377674614495,0.0273161563859848,0.0663511044676964,0.083205325140809,"SD6h ZT0-ZT6","ZT6"
"3180","Gm50371",71.525515964914,-0.589061483328728,-2.83967749842318,0.00451591635726202,0.027320434332687,0.0137020428500249,0.0219320703191671,"SD6h ZT0-ZT6","ZT6"
"3181","Ttc14",5294.37265115399,-0.0785904948874574,-2.83931079875157,0.00452110975605658,0.0273431785405147,0.583623982727122,0.631848438300051,"SD6h ZT0-ZT6","ZT6"
"3182","Frrs1",118.227883677619,0.473019580559692,2.83865904281476,0.00453035363173928,0.0273903974012798,0.0313070918452084,0.0230414746543779,"SD6h ZT0-ZT6","ZT6"
"3183","A330009N23Rik",48.8179389367754,-0.715201033639554,-2.83818772504661,0.00453704901077956,0.0274156201491494,0.00888556718153131,0.0152756443079024,"SD6h ZT0-ZT6","ZT6"
"3184","Morf4l1",1829.00904430688,0.120478789352953,2.83816297352451,0.00453740087003595,0.0274156201491494,0.350689254276698,0.345536781020652,"SD6h ZT0-ZT6","ZT6"
"3185","Dvl1",656.069584236783,-0.194445131786043,-2.83777599721641,0.00454290520943726,0.0274215290981753,0.133117422355091,0.157876770779997,"SD6h ZT0-ZT6","ZT6"
"3186","Fsd1",386.664721091485,-0.257941002354876,-2.83770727637321,0.00454388332485473,0.0274215290981753,0.0812987875768145,0.099931728963987,"SD6h ZT0-ZT6","ZT6"
"3187","Ankrd52",507.31458956107,-0.227748873715955,-2.83762073622715,0.00454511533680591,0.0274215290981753,0.105048995183524,0.126984126984127,"SD6h ZT0-ZT6","ZT6"
"3188","Dlst",921.173847479376,-0.181241742791107,-2.83760764220781,0.00454530177361756,0.0274215290981753,0.18070088025245,0.21505376344086,"SD6h ZT0-ZT6","ZT6"
"3189","Map2k3",261.280562810526,-0.314598202826324,-2.83755211176948,0.00454609251064518,0.0274215290981753,0.0534794884570669,0.0702338282983444,"SD6h ZT0-ZT6","ZT6"
"3190","Atxn2l",930.692869029153,-0.169379960294409,-2.83748790701667,0.00454700692267189,0.0274215290981753,0.186264740076399,0.215139102235876,"SD6h ZT0-ZT6","ZT6"
"3191","Eloc",744.9614263074,0.185033582734503,2.83717635465309,0.00455144645611708,0.0274396245563378,0.172147483806677,0.161887694145759,"SD6h ZT0-ZT6","ZT6"
"3192","Gm49906",141.981756689149,-0.416468254286118,-2.83690272532565,0.00455534883510692,0.0274544712189172,0.0238332502906494,0.0327700972862263,"SD6h ZT0-ZT6","ZT6"
"3193","Gm26618",548.939144179114,0.2153142138988,2.83623909790179,0.00456482578375325,0.0275028950617348,0.122820129546587,0.114012630141662,"SD6h ZT0-ZT6","ZT6"
"3194","Ss18l1",385.191200557345,-0.262939912790498,-2.8359358111299,0.0045691628209842,0.0275203303327062,0.0788905497425677,0.101041133299198,"SD6h ZT0-ZT6","ZT6"
"3195","BC005537",960.965042982175,-0.16630399334058,-2.83529600413589,0.0045783243816144,0.0275668037994964,0.190749045009135,0.220088752346817,"SD6h ZT0-ZT6","ZT6"
"3196","Nfil3",85.2762347432868,-0.538254825763065,-2.83499518446277,0.0045826376433282,0.0275840647792379,0.0167746221557881,0.0255162997098481,"SD6h ZT0-ZT6","ZT6"
"3197","Dusp5",33.0693530026198,-0.890677176549509,-2.83472525233417,0.00458651116076102,0.0275986687676087,0.00556385982394951,0.0108380269670592,"SD6h ZT0-ZT6","ZT6"
"3198","Lrrc58",869.429206741893,-0.173266420217201,-2.83444939759423,0.00459047273087791,0.0276093360537661,0.173060953330012,0.203277009728623,"SD6h ZT0-ZT6","ZT6"
"3199","Pip4k2a",2007.75049569899,-0.11698651147064,-2.83440019602852,0.00459117964374075,0.0276093360537661,0.320876930742402,0.363969960744154,"SD6h ZT0-ZT6","ZT6"
"3200","Flt3",261.067362617794,-0.312684966308145,-2.83364841300084,0.00460199329875783,0.0276656400422488,0.0478325859491779,0.0610172384365933,"SD6h ZT0-ZT6","ZT6"
"3201","Pnpla7",466.744947539078,0.270385613889113,2.83312247386948,0.00460957212000316,0.0277024679345541,0.10587942202292,0.095152756443079,"SD6h ZT0-ZT6","ZT6"
"3202","Col1a1",23.9968270583267,1.03566925305949,2.83079057727073,0.00464331125916296,0.0278964405800184,0.00714167081880086,0.00384024577572965,"SD6h ZT0-ZT6","ZT6"
"3203","Exo1",17.5021764102246,-1.23911834884858,-2.82875102100961,0.00467300380457952,0.0280659872596935,0.0024082378342468,0.00597371565113501,"SD6h ZT0-ZT6","ZT6"
"3204","Nemp2",173.62463283994,-0.391725552804815,-2.82863538103179,0.00467469246871487,0.0280672892587921,0.0353761833582461,0.0481310803891449,"SD6h ZT0-ZT6","ZT6"
"3205","Gcnt1",52.428477856713,0.716124958464127,2.82845622634794,0.00467730971456641,0.0280741639745253,0.0146155123733599,0.0094726062467998,"SD6h ZT0-ZT6","ZT6"
"3206","Leng8",1611.02805365925,-0.128496174646871,-2.82825031995418,0.00468031941095822,0.0280833891905482,0.298289320710845,0.337514934289128,"SD6h ZT0-ZT6","ZT6"
"3207","Med27",832.947633535342,-0.178013672462798,-2.82802839915297,0.00468356515012337,0.0280940244881102,0.162929745889387,0.190390851681174,"SD6h ZT0-ZT6","ZT6"
"3208","Pdgfrl",62.8991004166522,0.63885351911611,2.82776357177487,0.00468744109326989,0.0281084321407433,0.0166915794718485,0.0116060761222052,"SD6h ZT0-ZT6","ZT6"
"3209","Cdh5",26.6595066203947,0.967684653858389,2.82733274201951,0.00469375280823282,0.0281374323483784,0.00747384155455904,0.0041816009557945,"SD6h ZT0-ZT6","ZT6"
"3210","Pcgf6",515.337417972934,-0.221681386078503,-2.82624693782984,0.00470969413286871,0.028224122382047,0.104965952499585,0.126216077828981,"SD6h ZT0-ZT6","ZT6"
"3211","1700084C06Rik",752.088703696409,-0.192644852161648,-2.82522597653163,0.00472472815236669,0.0283053223806096,0.146653379837236,0.176565966888548,"SD6h ZT0-ZT6","ZT6"
"3212","4930581F22Rik",386.140249840215,0.25422269042403,2.82500216653733,0.00472802963402635,0.0283162051165981,0.0895200132868294,0.0806451612903226,"SD6h ZT0-ZT6","ZT6"
"3213","Pltp",56.7858163842848,0.715165480635705,2.82442152580214,0.00473660456075356,0.0283586538050266,0.0134529147982063,0.00964328383683222,"SD6h ZT0-ZT6","ZT6"
"3214","Dpysl2",2493.9937812409,-0.113352841414186,-2.82354059324108,0.00474964109099681,0.028421751123877,0.391214084039196,0.442481652159072,"SD6h ZT0-ZT6","ZT6"
"3215","Gm20275",4362.86957301859,0.0842551002740095,2.8235079809158,0.00475012432910986,0.028421751123877,0.497010463378176,0.537549069807134,"SD6h ZT0-ZT6","ZT6"
"3216","Gm43775",13.8458286134358,1.41840365540721,2.8223045266731,0.00476798784555241,NA,0.00473343298455406,0.0017921146953405,"SD6h ZT0-ZT6","ZT6"
"3217","Pdia6",897.342926406066,0.17357839907821,2.82221748118532,0.00476928226318885,0.0285255483837868,0.199468526822787,0.189793480116061,"SD6h ZT0-ZT6","ZT6"
"3218","Gm35769",124.204662250377,0.443203495219005,2.82209237103624,0.00477114328180398,0.0285255483837868,0.0284836405912639,0.02389486260454,"SD6h ZT0-ZT6","ZT6"
"3219","Zfp644",1485.59337915017,-0.132588275452183,-2.82203750048484,0.00477195969082174,0.0285255483837868,0.277196478990201,0.313876088069636,"SD6h ZT0-ZT6","ZT6"
"3220","Pnn",2699.12441169206,-0.104866127255856,-2.82173384123354,0.00477648006825491,0.0285436221941563,0.414466035542269,0.458013312852023,"SD6h ZT0-ZT6","ZT6"
"3221","Scand1",589.701680742959,0.207692551174712,2.82084710416932,0.00478970253508535,0.0286136709403329,0.139096495598738,0.130483017579792,"SD6h ZT0-ZT6","ZT6"
"3222","Vamp5",58.5882113019741,0.650676656912843,2.82070120455219,0.00479188126929397,0.0286177212415179,0.0151968111609367,0.0106673493770268,"SD6h ZT0-ZT6","ZT6"
"3223","Mbd2",868.282449930902,-0.170758016078783,-2.81914376595458,0.00481519461012915,0.0287479480339864,0.170984886231523,0.201143539853217,"SD6h ZT0-ZT6","ZT6"
"3224","Necab1",1929.82211344804,-0.130183521275579,-2.81894864157225,0.00481812265559001,0.0287564259528782,0.22438133200465,0.264379586960232,"SD6h ZT0-ZT6","ZT6"
"3225","Adgrl4",39.3323117626671,0.916832046225944,2.81849928364534,0.00482487186957796,0.0287805414758196,0.0057299451918286,0.00307219662058372,"SD6h ZT0-ZT6","ZT6"
"3226","Rftn2",201.630689711679,0.347925327975863,2.81847866461118,0.00482518176612278,0.0287805414758196,0.0484138847367547,0.040194572452637,"SD6h ZT0-ZT6","ZT6"
"3227","Pkp2",200.139510198562,0.357840348696792,2.81829421890009,0.00482795471896663,0.0287880764652829,0.0445108785915961,0.040194572452637,"SD6h ZT0-ZT6","ZT6"
"3228","Lamp1",1361.3238141104,0.146343797652832,2.81799305748286,0.00483248547255952,0.0288060848628439,0.285749875435974,0.278204471752859,"SD6h ZT0-ZT6","ZT6"
"3229","Exoc6",1235.754235456,-0.145617037836068,-2.8165500284054,0.00485424821586719,0.0289267685088661,0.219315728284338,0.257381805768903,"SD6h ZT0-ZT6","ZT6"
"3230","Amy1",1220.15225033824,0.145404756577068,2.81637771741959,0.00485685280563372,0.0289332477821398,0.236090350440126,0.229902713773682,"SD6h ZT0-ZT6","ZT6"
"3231","Git2",863.181156706566,-0.171487737575602,-2.81625485013863,0.00485871079460168,0.0289352767464895,0.173143996013951,0.202850315753542,"SD6h ZT0-ZT6","ZT6"
"3232","Nbea",14371.3274915115,-0.0550921514060849,-2.8152755713105,0.0048735423713843,0.0290145424539267,0.696977246304601,0.764720942140297,"SD6h ZT0-ZT6","ZT6"
"3233","Aurkaip1",370.80717396288,0.260498233628984,2.81476268310513,0.0048813266043882,0.0290518155490258,0.0915130377013785,0.0817545656255334,"SD6h ZT0-ZT6","ZT6"
"3234","Adcyap1r1",542.290290148838,0.222597718460557,2.81419688584587,0.00488992689784802,0.02909392075353,0.125560538116592,0.114695340501792,"SD6h ZT0-ZT6","ZT6"
"3235","Zfp346",702.350099545166,-0.188112817961771,-2.81378117185648,0.00489625461206796,0.0291175921370779,0.139096495598738,0.162399726915856,"SD6h ZT0-ZT6","ZT6"
"3236","Tril",106.337080392624,0.522568228455626,2.8137349020543,0.00489695935726093,0.0291175921370779,0.0290649393788407,0.0213346987540536,"SD6h ZT0-ZT6","ZT6"
"3237","ENSMUSG00000120008",393.278523331643,0.251414551476716,2.81277947050495,0.00491153226302157,0.0291951398764209,0.0911808669656203,0.0810718552654037,"SD6h ZT0-ZT6","ZT6"
"3238","Ccnd2",1134.71020099178,-0.156076557682361,-2.81253559277112,0.0049152583345839,0.0292081836030478,0.197973758511875,0.222734254992319,"SD6h ZT0-ZT6","ZT6"
"3239","Six3",1.96780959275137,-4.40759573879589,-2.81191436623609,0.00492476126196857,NA,0,0.00102406554019457,"SD6h ZT0-ZT6","ZT6"
"3240","Tmem164",934.961773156281,0.170907144881936,2.81170884243988,0.00492790882412386,0.0292742346938373,0.183441288822455,0.177248677248677,"SD6h ZT0-ZT6","ZT6"
"3241","Vwa5b2",704.622285676902,-0.189974303635736,-2.81107948734451,0.00493755861093539,0.0293224245256702,0.131788739412058,0.160010240655402,"SD6h ZT0-ZT6","ZT6"
"3242","Phactr2",776.327216915829,0.185946106030399,2.81086822562945,0.00494080167755561,0.0293325489381407,0.153130709184521,0.139614268646527,"SD6h ZT0-ZT6","ZT6"
"3243","Rchy1",809.08847557316,-0.175909495928788,-2.81048554751973,0.00494668105335853,0.0293561604320926,0.165005812987876,0.191585594811401,"SD6h ZT0-ZT6","ZT6"
"3244","Gm9899",109.169676439594,-0.474001783156312,-2.81040900717359,0.00494785776017334,0.0293561604320926,0.0219232685600399,0.0312339989759345,"SD6h ZT0-ZT6","ZT6"
"3245","Fxr2",703.897455818505,-0.188301055223101,-2.80954379908795,0.00496117680840946,0.0294260281678258,0.143580800531473,0.16973886328725,"SD6h ZT0-ZT6","ZT6"
"3246","Col8a1",140.370159103007,0.433978153178972,2.8080087378025,0.00498488742357798,0.0295574683707116,0.0230858661351935,0.0183478409284861,"SD6h ZT0-ZT6","ZT6"
"3247","Gid8",180.689341681882,0.36297233454947,2.8074315195017,0.0049938296367332,0.0296012860873066,0.0481647566849361,0.0398532172725721,"SD6h ZT0-ZT6","ZT6"
"3248","Ccdc192",60.8989078837216,0.62650398066485,2.8069045528391,0.00500200601929376,0.0296405384654794,0.0146155123733599,0.0112647209421403,"SD6h ZT0-ZT6","ZT6"
"3249","Wasf1",2584.0140802527,-0.102669209451509,-2.80667790457478,0.005005526401203,0.0296521848227835,0.355339644577313,0.404249871991807,"SD6h ZT0-ZT6","ZT6"
"3250","Clock",2026.21745622921,-0.121860190152126,-2.80602734087383,0.00501564363682199,0.0297028908417883,0.331008138183026,0.372759856630824,"SD6h ZT0-ZT6","ZT6"
"3251","Cstad",72.1692574254835,-0.583041381599499,-2.80579020049181,0.00501933611912865,0.0297155294801814,0.0139511709018435,0.021505376344086,"SD6h ZT0-ZT6","ZT6"
"3252","Trpc1",1643.17273040774,-0.132919787451432,-2.80522813737699,0.00502809774979581,0.0297581613876028,0.272463046005647,0.314046765659669,"SD6h ZT0-ZT6","ZT6"
"3253","Ctla2a",11.1988950219878,1.59124148836756,2.80519687863624,0.00502858542731216,NA,0.00298953662182362,0.00136542072025943,"SD6h ZT0-ZT6","ZT6"
"3254","Pcid2",305.166118540904,-0.281160052023827,-2.80455332652431,0.00503863519582917,0.0298112735182335,0.0636106958976914,0.0814985492404847,"SD6h ZT0-ZT6","ZT6"
"3255","Pot1b",435.829084415934,0.249704135758454,2.8042412956839,0.00504351443141979,0.0298308860709503,0.102640757349278,0.093958013312852,"SD6h ZT0-ZT6","ZT6"
"3256","Zfp428",293.987478421577,0.294783432743961,2.80375582658621,0.00505111421966582,0.0298665727301729,0.0742401594419532,0.0650281618023553,"SD6h ZT0-ZT6","ZT6"
"3257","Pdap1",678.350091809207,0.19065430382169,2.80315465842848,0.00506053956897129,0.0299130282209279,0.151303770137851,0.144563918757467,"SD6h ZT0-ZT6","ZT6"
"3258","Dlc1",3778.47483483898,0.100316428797138,2.80267566580555,0.00506806078030195,0.0299392628546137,0.37585118751038,0.399300221880867,"SD6h ZT0-ZT6","ZT6"
"3259","Etfb",140.305344941699,0.413203047163929,2.8026086894227,0.00506911325802779,0.0299392628546137,0.0381165919282511,0.0302099334357399,"SD6h ZT0-ZT6","ZT6"
"3260","Shisa9",3908.39069026989,0.0892032900252489,2.80257212233582,0.0050696879625333,0.0299392628546137,0.391214084039196,0.417477385219321,"SD6h ZT0-ZT6","ZT6"
"3261","Bcas2",923.923705265765,0.166494970409421,2.80109573347541,0.00509294079650249,0.0300590659523832,0.198222886563694,0.192268305171531,"SD6h ZT0-ZT6","ZT6"
"3262","Mapk1ip1",1109.50483499534,-0.153689396352386,-2.80108392443355,0.00509312717458441,0.0300590659523832,0.207772795216741,0.242020822665984,"SD6h ZT0-ZT6","ZT6"
"3263","1700110C19Rik",389.485982188845,0.252364446192398,2.80074622313776,0.00509845960871639,0.0300812271901649,0.094336488955323,0.0849121010411333,"SD6h ZT0-ZT6","ZT6"
"3264","Ccdc30",1326.0913512431,-0.140838209970591,-2.80024906819192,0.00510631906104632,0.0301182796706131,0.218485301444943,0.257723160948967,"SD6h ZT0-ZT6","ZT6"
"3265","Catspere2",1609.64669736072,-0.132108764688053,-2.79974003967433,0.00511437756569504,0.0301564829314282,0.238166417538615,0.279996586448199,"SD6h ZT0-ZT6","ZT6"
"3266","Prdx3",151.11570238145,0.395600137675305,2.79939564140275,0.0051198363023886,0.0301793380062591,0.0398604882909816,0.0325994196961939,"SD6h ZT0-ZT6","ZT6"
"3267","Pdgfa",398.116627974613,-0.248117247841572,-2.79900452408789,0.00512604192461768,0.0302065801793988,0.0819631290483308,0.101297149684246,"SD6h ZT0-ZT6","ZT6"
"3268","Pigp",414.366465710664,0.241312556390823,2.7988661462267,0.00512823911010079,0.030210192026726,0.0999003487792725,0.0920805598224953,"SD6h ZT0-ZT6","ZT6"
"3269","Ifi27",214.9468236033,0.341913497440585,2.79796449238086,0.0051425765660865,0.0302852972633427,0.0565520677628301,0.0477897252090801,"SD6h ZT0-ZT6","ZT6"
"3270","Gm39526",52.4245326885626,0.677766367461831,2.79762527187232,0.00514797997990512,0.0303077586405714,0.0156120245806344,0.0104113329919782,"SD6h ZT0-ZT6","ZT6"
"3271","Col8a2",17.6798725262334,1.24515375298107,2.79711469675714,0.00515612255983184,0.0303371954429329,0.00589603055970769,0.00273084144051886,"SD6h ZT0-ZT6","ZT6"
"3272","Rhoh",101.434664607345,0.51272202684684,2.79711223448901,0.00515616185592037,0.0303371954429329,0.0259923600730776,0.0193719064686807,"SD6h ZT0-ZT6","ZT6"
"3273","Il7r",32.7991802684406,0.894539101579428,2.79695311556116,0.00515870185738707,0.0303427778280426,0.00921773791728949,0.00554702167605393,"SD6h ZT0-ZT6","ZT6"
"3274","Edf1",961.349208802688,0.165856507376958,2.79596487963334,0.0051745023153538,0.030426328908875,0.212921441620993,0.202594299368493,"SD6h ZT0-ZT6","ZT6"
"3275","Foxc1",26.6486939840447,0.967975741810006,2.79490388733677,0.00519151470955113,0.0305169525266432,0.00805514034213586,0.00443761734084315,"SD6h ZT0-ZT6","ZT6"
"3276","Gm20456",30.9240905320125,-0.906848455559184,-2.79460690239945,0.00519628573487903,0.0305355848007421,0.00531473177213088,0.0103259941969619,"SD6h ZT0-ZT6","ZT6"
"3277","Dnajc7",1498.06517765201,-0.139433921582723,-2.79343606501867,0.00521513371009046,0.0306369022543792,0.27736256435808,0.312937361324458,"SD6h ZT0-ZT6","ZT6"
"3278","Mat2a",1870.28903632894,-0.11705476587536,-2.79330411016239,0.00521726176908778,0.0306399644825177,0.331257266234845,0.3678955453149,"SD6h ZT0-ZT6","ZT6"
"3279","Slc40a1",121.712474201852,0.448191080939902,2.79309278227556,0.00522067152522043,0.0306505496657723,0.0303936223218734,0.0240655401945725,"SD6h ZT0-ZT6","ZT6"
"3280","Smg5",857.604453177431,-0.174454141603276,-2.792791077316,0.00522554299622724,0.0306697074161457,0.170569672811825,0.198668714797747,"SD6h ZT0-ZT6","ZT6"
"3281","Gmds",2345.26984408852,0.127136111211765,2.7924932571531,0.0052303557689107,0.0306885089714948,0.364723467862481,0.366786140979689,"SD6h ZT0-ZT6","ZT6"
"3282","Acp1",1907.15735512853,-0.120358519332289,-2.79161881315421,0.00524450993022542,0.0307620916208762,0.309084869622986,0.34715821812596,"SD6h ZT0-ZT6","ZT6"
"3283","Cep250",484.318724359324,-0.227575149441571,-2.79140255625039,0.00524801569881309,0.0307731892252973,0.0997342634113935,0.122461170848268,"SD6h ZT0-ZT6","ZT6"
"3284","Poldip3",465.312956144688,-0.228956271765863,-2.79124356199976,0.00525059452540538,0.0307788462972503,0.0974921109450257,0.119730329407749,"SD6h ZT0-ZT6","ZT6"
"3285","Rae1",533.596978950061,-0.21666489521268,-2.7901125958064,0.0052689714269254,0.0308770793300678,0.108121574489287,0.133043181430278,"SD6h ZT0-ZT6","ZT6"
"3286","H2-T24",183.199382419009,0.37174592958672,2.79001127793305,0.00527062055825089,0.0308772545085365,0.0483308420528151,0.0400238948626045,"SD6h ZT0-ZT6","ZT6"
"3287","Sarm1",199.38597315051,-0.343555998951691,-2.78985699748721,0.00527313264663034,0.0308824835499367,0.0416874273376516,0.0536781020651988,"SD6h ZT0-ZT6","ZT6"
"3288","Igfbpl1",9.89882291135388,-1.68193418986104,-2.78926010362482,0.0052828618265327,NA,0.00116259757515363,0.00332821300563236,"SD6h ZT0-ZT6","ZT6"
"3289","Pld4",107.236930516013,0.500223222797026,2.78809263996927,0.00530193799702284,0.0310416504959253,0.0288158113270221,0.0209933435739887,"SD6h ZT0-ZT6","ZT6"
"3290","Acaa2",72.0268350442543,0.581597502114977,2.78775140256565,0.00530752550012554,0.0310602422038884,0.0206776283009467,0.0145075951527564,"SD6h ZT0-ZT6","ZT6"
"3291","3110082I17Rik",943.152501653639,-0.16679890922443,-2.78765027826409,0.00530918235496645,0.0310602422038884,0.177296130210928,0.208909370199693,"SD6h ZT0-ZT6","ZT6"
"3292","Ehbp1",4218.68384342519,0.0868381345625917,2.78760038603657,0.00530999997821995,0.0310602422038884,0.526905829596413,0.542413381123059,"SD6h ZT0-ZT6","ZT6"
"3293","Ap2a1",827.082009178572,-0.175441700538562,-2.78746097192176,0.00531228527010761,0.0310640809002398,0.165421026407574,0.195852534562212,"SD6h ZT0-ZT6","ZT6"
"3294","Gm14169",135.701914427242,-0.415858267842392,-2.78664965883849,0.00532560204077122,0.0311324050629879,0.0273210430161103,0.037805086192183,"SD6h ZT0-ZT6","ZT6"
"3295","Man1b1",389.09772792328,-0.252349352957593,-2.7860871229927,0.00533485311048423,0.0311652806344949,0.0812987875768145,0.100870455709165,"SD6h ZT0-ZT6","ZT6"
"3296","Gm16185",159.757939696354,0.381995689933325,2.7860786780458,0.00533499210065608,0.0311652806344949,0.0428500249128052,0.0345622119815668,"SD6h ZT0-ZT6","ZT6"
"3297","Prrt3",245.530575591804,-0.319207877829712,-2.78600961666135,0.00533612886211263,0.0311652806344949,0.050905165254941,0.0670762928827445,"SD6h ZT0-ZT6","ZT6"
"3298","Mrpl24",433.779047639748,0.233291723480241,2.78480504741495,0.00535599147794232,0.0312717089690392,0.106792891546255,0.0971155487284519,"SD6h ZT0-ZT6","ZT6"
"3299","Bcor",419.843669735253,-0.248330264244173,-2.78375487888487,0.00537336256978357,0.0313550827748984,0.0862813486131872,0.104454685099846,"SD6h ZT0-ZT6","ZT6"
"3300","Gm8189",85.1363414508466,0.59364795462306,2.78374297712447,0.0053735597308914,0.0313550827748984,0.0195150307257931,0.0139955623826592,"SD6h ZT0-ZT6","ZT6"
"3301","Ppp3cb",1748.93854675235,0.120020758895703,2.78290555294276,0.00538744866745648,0.0314265092198616,0.323119083208769,0.32573818057689,"SD6h ZT0-ZT6","ZT6"
"3302","Atg2b",438.716442819722,-0.236129683147618,-2.78205587817097,0.00540157390421814,0.0314992699631608,0.0910147815977412,0.111793821471241,"SD6h ZT0-ZT6","ZT6"
"3303","Gnl2",629.067183201203,-0.195964493594822,-2.78179044907525,0.00540599332290475,0.0315154040582301,0.128965288158113,0.152585765488991,"SD6h ZT0-ZT6","ZT6"
"3304","Orc3",1103.13504400846,0.160881410840186,2.78108056926686,0.00541782893208849,0.0315747493600231,0.23534296628467,0.224355692097628,"SD6h ZT0-ZT6","ZT6"
"3305","Dyrk3",203.702349796225,-0.344794516322112,-2.78094590449479,0.00542007679480507,0.0315781987168157,0.0418535127055306,0.054531490015361,"SD6h ZT0-ZT6","ZT6"
"3306","Gsta4",121.723085922762,0.447359651999509,2.78006273465558,0.00543483979783838,0.0316545388225352,0.0323866467364225,0.025857654889913,"SD6h ZT0-ZT6","ZT6"
"3307","Gm44235",361.862092318043,0.255419459144691,2.77887448508783,0.00545475976728017,0.031760859237333,0.085035708354094,0.0790237241850145,"SD6h ZT0-ZT6","ZT6"
"3308","Fbln1",60.9642570371341,0.692640269480074,2.77861087825636,0.00545918782893982,0.031776939166683,0.0162763660521508,0.0105820105820106,"SD6h ZT0-ZT6","ZT6"
"3309","Gm46364",1.96434422659005,-4.4057323528594,-2.77822422546253,0.00546568868428459,NA,0,0.00102406554019457,"SD6h ZT0-ZT6","ZT6"
"3310","Usp20",575.601200772123,-0.207389984832305,-2.77754821546522,0.00547707133937164,0.0318713071011528,0.119000166085368,0.139699607441543,"SD6h ZT0-ZT6","ZT6"
"3311","Pitpnb",886.681372778507,-0.164900093919471,-2.77674460532714,0.005490630359043,0.0319404607433163,0.17879089852184,0.206861239119304,"SD6h ZT0-ZT6","ZT6"
"3312","Ndnf",214.33832202998,0.369755290720657,2.77619067309834,0.00549999428653098,0.0319851756785176,0.0289818966949012,0.023468168629459,"SD6h ZT0-ZT6","ZT6"
"3313","Psme4",3044.72796327585,-0.096159821446187,-2.77562632338742,0.00550954913630381,0.0320309733171272,0.432984554060787,0.479006656426011,"SD6h ZT0-ZT6","ZT6"
"3314","Dipk2b",7.35396012398069,1.99526604713933,2.77459692235921,0.00552701623557157,NA,0.00207606709848862,0.000682710360129715,"SD6h ZT0-ZT6","ZT6"
"3315","Gm13572",61.7578782005626,0.626584983310315,2.77414894569872,0.00553463319487686,0.0321631655069622,0.0182693904666999,0.0124594640723673,"SD6h ZT0-ZT6","ZT6"
