"","Gene_without_dots","X","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NS_1_FC_clean_L001","NS_2_FC_clean_L002","NS_3_FC_clean_L003","NS_4_FC_clean_L004","SD1D_1_FC_clean_L005","SD1D_2_FC_clean_L006","SD1D_3_FC_clean_L007","SD1D_4_FC_clean_L008","SYMBOL"
"5042","ENSMUSG00000025453",4313,"ENSMUSG00000025453.19",92.5978241209672,-1.90800500368165,1.41900435150315,-1.34460828232169,0.178751767289251,0.587646461197271,342.491001210585,42.5782406705061,23.2776424000576,176.523944210878,122.8445570263,30.1203474401596,1.00325710576959,1.94360290348206,"Nnt"
"5043","ENSMUSG00000025461",15348,"ENSMUSG00000025461.12",2.43413577433744,1.28653184652112,1.14906826343736,1.1196304758018,0.262871263083117,NA,0,3.40625925364049,0,2.13968417225306,3.2327515006921,4.70630428752494,5.01628552884793,0.971801451741031,"Scart1"
"5044","ENSMUSG00000025464",3302,"ENSMUSG00000025464.16",79.0542161350202,0.311678904496582,0.200833152927756,1.55192954924479,0.120679081607367,0.51860574439992,86.1681181389689,67.2736202593996,63.0436148334893,66.330209339845,76.5084521830464,102.597433468044,76.2475400384885,94.26474081888,"Paox"
"5045","ENSMUSG00000025465",6197,"ENSMUSG00000025465.14",465.788355948943,-0.108658585443341,0.106858325824764,-1.01684716286431,0.309226142016251,0.707553511024389,437.385004730716,493.90759177787,542.175087568008,458.962254948282,455.817961597587,438.627559597324,419.361470211687,480.069917160069,"Echs1"
"5046","ENSMUSG00000025466",3934,"ENSMUSG00000025466.20",113.999358722224,-0.240729097134012,0.169389288856842,-1.42115891009769,0.155270567110516,0.559419517064077,122.16239533626,132.844110891979,101.839685500252,136.939787024196,114.223886357788,96.9498683230137,94.306167942341,112.72896840196,"Fuom"
"5047","ENSMUSG00000025467",15349,"ENSMUSG00000025467.9",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Prap1"
"5048","ENSMUSG00000025468",9003,"ENSMUSG00000025468.16",2200.26390128936,-0.0806664437470531,0.129070093734406,-0.62498167788616,0.5319830833715,0.838591805513799,1990.59260257745,2215.77164449314,2081.40919127181,2760.19258220645,1850.21144222945,2549.87566298101,2188.10374768347,1965.95433687211,"Caly"
"5049","ENSMUSG00000025469",15350,"ENSMUSG00000025469.11",0.674166157432976,0.61619934478249,2.31983171892182,0.265622432763735,0.790530007207153,NA,1.09073567264518,0,0,1.06984208612653,3.2327515006921,0,0,0,"Msx3"
"5050","ENSMUSG00000025470",8598,"ENSMUSG00000025470.12",113.900636451964,-0.132744899895445,0.196892813676703,-0.674198806023521,0.500184928625887,0.825415374211371,103.619888901292,153.281666413822,97.9600784335756,120.892155732298,118.534221692044,112.951302900598,120.39085269235,83.5749248497287,"Zfp511"
"5051","ENSMUSG00000025473",2591,"ENSMUSG00000025473.17",55.0618295061163,-0.467755892616219,0.269517704625126,-1.73552937187122,0.0826470836688544,0.452439297199613,89.4403251569044,58.7579721252984,44.615481266777,63.1206830814654,53.8791916782017,55.5343905927942,41.133541336553,34.0130508109361,"Adam8"
"5052","ENSMUSG00000025474",6623,"ENSMUSG00000025474.10",340.455815943747,-0.109835750021495,0.115730474319337,-0.949065064042022,0.342587521475506,0.734005274005349,378.485278407876,358.508786445661,354.984046600878,320.952625837959,362.068168077516,300.262213544091,347.126958596277,301.25845003972,"Tubgcp2"
"5053","ENSMUSG00000025475",918,"ENSMUSG00000025475.18",1276.7837245593,0.33607269244797,0.139680001699102,2.40601867382517,0.0161274403219217,0.249507596590252,880.223687824657,1181.12039619984,1200.7383871363,1252.78508285417,1188.57496842113,1721.56610837662,1493.84983049091,1295.41133517079,"Adgra1"
"5054","ENSMUSG00000025477",5780,"ENSMUSG00000025477.15",511.96430031395,-0.103715842690571,0.095470212380184,-1.08636861807274,0.277315939857664,0.6811229401633,508.282823452652,549.259304649528,539.265382268001,524.222622202,471.981719101047,467.806646179979,493.602496038636,541.293408619754,"Inpp5a"
"5055","ENSMUSG00000025478",5171,"ENSMUSG00000025478.16",423.616246076763,-0.143003681878979,0.12047953369759,-1.18695414474234,0.235245708371544,0.645342284691183,451.564568475103,439.407443719623,399.599527867655,487.847991273698,462.283464598971,425.449907592254,364.182329394359,358.59473569244,"Dpysl4"
"5056","ENSMUSG00000025479",15351,"ENSMUSG00000025479.10",3.38271598045587,-0.347417297726678,0.906979650718386,-0.383048613551033,0.701683719473608,NA,8.72588538116141,2.55469444023036,2.9097053000072,1.06984208612653,1.07758383356403,2.82378257251496,4.01302842307834,3.88720580696412,"Cyp2e1"
"5057","ENSMUSG00000025480",15352,"ENSMUSG00000025480.6",3.55191994022449,-0.465428537792307,0.876070608598358,-0.531268294158339,0.595232873216304,NA,3.27220701793553,5.96095369387085,2.9097053000072,4.27936834450613,4.31033533425614,2.82378257251496,0,4.85900725870515,"Syce1"
"5058","ENSMUSG00000025481",15353,"ENSMUSG00000025481.13",6.41133845948528,-1.56658588093393,0.720512090609986,-2.17426730425531,0.0296850663754866,NA,7.63514970851623,6.81251850728097,5.8194106000144,18.187315464151,1.07758383356403,2.82378257251496,6.01954263461751,2.91540435522309,"Urah"
"5059","ENSMUSG00000025482",15354,"ENSMUSG00000025482.12",2.20430612591375,0.0331170953284116,1.06265119399971,0.0311645961679693,0.975138274356527,NA,0,2.55469444023036,2.9097053000072,3.20952625837959,2.15516766712807,2.82378257251496,3.00977131730876,0.971801451741031,"Odf3"
"5060","ENSMUSG00000025484",7293,"ENSMUSG00000025484.10",210.105321856559,-0.104228559786664,0.122512697088655,-0.850757205281671,0.394904238486091,0.768221433183992,211.602720493164,218.852157046401,215.318192200533,224.666838086572,216.594350546371,200.488562648562,208.677478000074,184.642275830796,"Bet1l"
"5061","ENSMUSG00000025485",1112,"ENSMUSG00000025485.14",623.928414949324,-0.204421831862275,0.0895574108585705,-2.28257862640869,0.0224552011512713,0.286356882377176,658.804346277686,676.994026661046,679.901138435015,655.813198795564,618.533120465756,594.876861943152,576.872835817512,529.631791198862,"Ric8a"
"5062","ENSMUSG00000025486",8577,"ENSMUSG00000025486.18",690.648450099102,0.0722064578279249,0.106690963093302,0.676781385549774,0.498544670247327,0.824744942282702,646.806253878589,696.580017369479,748.764163868519,600.181410316984,764.0069379969,699.356817126206,627.035691105991,742.456309130148,"Sirt3"
"5063","ENSMUSG00000025487",1716,"ENSMUSG00000025487.16",632.516784362493,-0.220331646302878,0.109108312482291,-2.01938460315422,0.0434472605863881,0.359275424079747,627.173011770976,642.931434124642,720.637012635116,732.841828996674,519.395407777865,627.820991955826,646.097576115613,543.237011523236,"Psmd13"
"5064","ENSMUSG00000025488",15355,"ENSMUSG00000025488.10",0.136341959080647,-0.712076130774892,3.5338115409304,-0.201503708538858,0.84030472991159,NA,1.09073567264518,0,0,0,0,0,0,0,"Cox8b"
"5065","ENSMUSG00000025489",15356,"ENSMUSG00000025489.6",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Ifitm5"
"5066","ENSMUSG00000025491",6411,"ENSMUSG00000025491.15",32.2675630894374,0.302335067975529,0.308587961075016,0.979737080222751,0.32721591756782,0.724254230274118,30.5405988340649,37.4688517900453,29.097053000072,18.187315464151,28.0171796726649,32.0028691551696,38.1237700192442,44.7028667800874,"Ifitm1"
"5067","ENSMUSG00000025492",696,"ENSMUSG00000025492.7",145.164614842806,-0.536881015766153,0.210294106898835,-2.55300076489745,0.0106799261695932,0.217748507649095,255.232147398971,153.281666413822,153.244479133712,126.241366162931,117.45663785848,125.187694048163,104.338739000037,126.334188726334,"Ifitm3"
"5068","ENSMUSG00000025494",10711,"ENSMUSG00000025494.9",21.4439708542223,-0.141878769677369,0.339614533364542,-0.417764128854512,0.676119580031822,0.89556050694361,28.3591274887746,22.1406851486632,20.3679371000504,19.2571575502776,19.3965090041526,24.4727822951297,20.0651421153917,17.4924261313386,"Sigirr"
"5069","ENSMUSG00000025495",8144,"ENSMUSG00000025495.16",803.024686367436,0.0754209798366682,0.102907516429126,0.732900593209941,0.463619061285295,0.807593748171163,713.341129909945,774.92398020321,837.995126402073,802.381564594899,727.369087655723,921.494379497383,789.563342240664,857.128880435589,"Ptdss2"
"5070","ENSMUSG00000025496",15357,"ENSMUSG00000025496.6",12.5327701702415,-0.501379745561041,0.497409000669385,-1.00798285693727,0.313462692173285,NA,8.72588538116141,10.2187777609215,16.4883300333741,23.5365258947837,5.38791916782017,11.2951302900598,10.0325710576959,14.5770217761155,"Drd4"
"5071","ENSMUSG00000025497",15358,"ENSMUSG00000025497.16",1.24315978264378,1.30762695331065,1.58615610929602,0.824399909723271,0.409712366139025,NA,1.09073567264518,1.70312962682024,0,0,3.2327515006921,0,1.00325710576959,2.91540435522309,"Cdhr5"
"5072","ENSMUSG00000025498",8221,"ENSMUSG00000025498.16",46.8816437496859,0.195695123104712,0.270436355097411,0.723627276496249,0.469294590943426,0.809807029574128,52.3553122869684,27.2500740291239,46.5552848001152,49.2127359618204,58.1895270124579,48.9455645902593,38.1237700192442,54.4208812974977,"Irf7"
"5073","ENSMUSG00000025499",7604,"ENSMUSG00000025499.19",1178.77429975479,-0.0706224236018198,0.0876114017611013,-0.806087132293499,0.420192610527503,0.783924946540267,1147.45392762273,1220.2923776167,1255.05288606977,1206.78187315073,1150.85953424639,1063.62476898064,1282.16258117353,1103.96644917781,"Hras"
"5074","ENSMUSG00000025500",15359,"ENSMUSG00000025500.13",1.15624076822185,-0.480885758098802,1.78262953034118,-0.269762028460711,0.787343337015129,NA,1.09073567264518,4.25782406705061,0,0,1.07758383356403,2.82378257251496,0,0,"Lmntd2"
"5075","ENSMUSG00000025503",5722,"ENSMUSG00000025503.6",564.912085050203,-0.114780572887749,0.105153253536151,-1.09155512576021,0.275028689327197,0.679849368393624,538.823422286717,613.126665655287,545.084792868015,652.603672537184,493.533395772328,533.694906205328,575.869578711742,566.560246365021,"Taldo1"
"5076","ENSMUSG00000025504",8344,"ENSMUSG00000025504.15",60.924658118516,-0.209006634753274,0.294677264597936,-0.70927302463747,0.478155064880184,0.813162781776825,64.3534046860654,79.1955276471413,42.6756777334389,74.8889460288572,59.2671108460219,53.6518688777843,82.267082673106,31.097646455713,"Eps8l2"
"5077","ENSMUSG00000025505",3905,"ENSMUSG00000025505.17",246.184656270877,0.218114501801801,0.153068074170735,1.4249509767694,0.154171372497153,0.558975084164987,291.226424596262,223.109981113452,203.679371000504,192.571575502776,303.878641065058,242.845301236287,248.807762230857,263.358193421819,"Tmem80"
"5078","ENSMUSG00000025507",8723,"ENSMUSG00000025507.14",35.357647019887,-0.193627225579692,0.293907311694568,-0.658803704008943,0.510021828472794,0.829669809243258,45.8108982510974,44.2813702973263,23.2776424000576,37.4444730144286,35.5602665076131,27.2965648676446,37.1205129134747,32.069447907454,"Pidd1"
"5079","ENSMUSG00000025508",6377,"ENSMUSG00000025508.14",1078.15991607157,-0.101863823962311,0.103455602295102,-0.984613899126982,0.324813759785232,0.722723474131833,1199.80923990969,1077.2294889638,1160.0025129362,1027.04840268147,1199.35080675677,936.554553217462,1055.4264752696,969.857848837549,"Rplp2"
"5080","ENSMUSG00000025509",4487,"ENSMUSG00000025509.16",293.664435457106,0.184712234328184,0.140993178911973,1.31007922336091,0.190169036231412,0.601347642486909,322.857759102972,277.6101291717,214.348290433864,285.647836995784,275.861461392393,320.028691551696,338.09764464435,314.863670364094,"Pnpla2"
"5081","ENSMUSG00000025510",9162,"ENSMUSG00000025510.15",438.448590249241,-0.0692018243182837,0.114581348202297,-0.603953657414693,0.545874453300377,0.844281398493544,499.556938071491,424.930841891651,488.830490401209,383.003466833298,413.792192088589,453.687733317404,411.33541336553,432.451646024759,"Cd151"
"5082","ENSMUSG00000025511",6517,"ENSMUSG00000025511.16",258.797463321835,-0.114644318476259,0.118928010458037,-0.963980798423518,0.335055552782,0.728428931627037,246.50626201781,272.500740291239,293.880235300727,263.181153187127,237.068443384088,251.316648953832,235.765419855853,270.160803584007,"Tspan4"
"5083","ENSMUSG00000025512",5443,"ENSMUSG00000025512.16",1040.68202574707,0.119036477411921,0.104180180190972,1.14260195359344,0.253203894068339,0.659864693632642,879.132952152012,968.229192847308,1023.24636383586,1121.19450626061,992.454710712476,1208.5789410364,1038.37110447152,1094.2484346604,"Chid1"
"5084","ENSMUSG00000025515",9774,"ENSMUSG00000025515.17",77.4086614200539,-0.350119355036801,0.658599103495784,-0.531612255738581,0.594994574683611,0.863659101949322,75.2607614125171,136.250370145619,119.297917300295,16.047631291898,68.9653653480982,95.0673466080037,78.2540542500277,30.125845003972,"Muc2"
"5085","ENSMUSG00000025519",15360,"ENSMUSG00000025519.6",1.85230032587807,0.672148118884916,1.19427964268873,0.562806310062927,0.573566783046617,NA,1.09073567264518,2.55469444023036,1.93980353333813,0,4.31033533425614,0.941260857504987,3.00977131730876,0.971801451741031,"Tktl2"
"5086","ENSMUSG00000025521",8202,"ENSMUSG00000025521.16",224.402264139938,-0.121839365957243,0.167753883776607,-0.72629833190326,0.46765590174923,0.809023600992142,182.152857331744,262.281962530317,239.565736367259,251.412890239735,159.482407367477,225.902605801197,222.723077480848,251.696576000927,"Tmem192"
"5087","ENSMUSG00000025525",10833,"ENSMUSG00000025525.13",32.7944152164282,0.117859288506211,0.293277492604504,0.40186953134228,0.687780047176642,0.900422983850462,20.7239777802583,38.3204166034555,31.0368565334101,35.3047888421755,40.9481856754333,33.8853908701795,29.094456067318,33.041249359195,"Apool"
"5088","ENSMUSG00000025527",15361,"ENSMUSG00000025527.10",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"Satl1"
"5089","ENSMUSG00000025528",15362,"ENSMUSG00000025528.11",0.338298341573729,-0.632964332141904,3.12791598958243,-0.202359761019797,0.839635483654908,NA,0,1.70312962682024,0,0,0,0,1.00325710576959,0,"2010106E10Rik"
"5090","ENSMUSG00000025529",10674,"ENSMUSG00000025529.15",202.78466872529,-0.0818681341679467,0.193789111154534,-0.422459929147733,0.672689342922368,0.894272229348735,261.776561434842,192.453647830687,162.943496800403,217.177943483686,262.930455389624,203.312345221077,155.504851394286,166.178048247716,"Zfp711"
"5091","ENSMUSG00000025531",363,"ENSMUSG00000025531.15",307.952736747836,0.347501844765347,0.119992205337806,2.8960368199505,0.00377908056949789,0.14698954548605,294.498631614198,275.055434731469,267.692887600662,247.133521895229,316.809647067826,324.734995839221,344.117187278968,393.579587955118,"Chm"
"5092","ENSMUSG00000025532",10790,"ENSMUSG00000025532.14",261.494371125012,0.0569996644742346,0.139695911060416,0.408026720621646,0.683254057700567,0.898550284772773,280.31906786981,258.024138463267,237.625932833921,249.273206067482,264.008039223188,212.724953796127,313.016217000111,276.963413746194,"Crcp"
"5093","ENSMUSG00000025533",10768,"ENSMUSG00000025533.16",114.84076202279,-0.0713340217794733,0.173665652016325,-0.410754924484248,0.681252248377186,0.897666394695168,148.340051479744,111.554990556726,110.568801400274,100.565156095894,112.06871869066,108.244998613074,123.400624009659,103.98275533629,"Asl"
"5094","ENSMUSG00000025534",10466,"ENSMUSG00000025534.18",237.418039797468,-0.0595787848345236,0.133571811399009,-0.446043100041135,0.655566113030914,0.888775245902176,230.145226928132,222.258416300042,281.271512334029,235.365258947837,261.85287155606,239.080257806267,211.687249317383,217.683525189991,"Gusb"
"5095","ENSMUSG00000025537",4616,"ENSMUSG00000025537.13",236.505197167404,-0.194566596743838,0.15090944587902,-1.28929369272097,0.197296002894858,0.608489595948017,302.133781322714,205.227120031839,280.30161056736,222.527153914319,244.611530219036,216.489997226147,215.700277740461,205.050106317358,"Phkg1"
"5096","ENSMUSG00000025538",8522,"ENSMUSG00000025538.16",234.998649173486,-0.10412611483226,0.151866684472728,-0.685641588830225,0.492939148954809,0.820548774008397,215.965663183745,229.070934807323,217.257995733871,312.393889148947,206.896096044295,256.022953241357,223.726334586618,218.655326641732,"Sumf2"
"5097","ENSMUSG00000025544",3500,"ENSMUSG00000025544.14",2260.17337209804,0.199377199558796,0.132041109011763,1.50996307930915,0.131052845341797,0.531116102306205,1785.53429612015,2010.5445244613,2263.7507234056,2357.93195782288,1925.64231057893,2922.61496255299,2327.55648538544,2487.81171645704,"Tm9sf2"
"5098","ENSMUSG00000025545",4136,"ENSMUSG00000025545.11",131.09607195908,0.246320282269642,0.178814384555297,1.37751939186676,0.168351723567178,0.576656331341323,92.71253217484,141.35975902608,140.635756167015,103.774682354274,154.094488199657,138.365346053233,151.491822971207,126.334188726334,"Clybl"
"5099","ENSMUSG00000025551",9657,"ENSMUSG00000025551.14",247.689298825496,-0.0738264163223249,0.135527353564872,-0.544734434639329,0.585936178158076,0.860974875019478,215.965663183745,261.430397716907,256.054066400633,282.438310737404,218.749518213499,221.196301513672,276.898961192406,248.781171645704,"Fgf14"
"5100","ENSMUSG00000025555",1422,"ENSMUSG00000025555.15",1613.06110930157,-0.251851716410567,0.118162719978184,-2.13139741922888,0.0330564153143001,0.329866760414852,2181.47134529035,1706.53588607388,1564.4515496372,1561.96944574474,1604.52232817685,1490.01593743039,1414.59251913512,1380.929862924,"Farp1"
"5101","ENSMUSG00000025557",15363,"ENSMUSG00000025557.11",0.595878021488009,-1.65579292196345,2.08849244322008,-0.792817291409738,0.427884280624246,NA,1.09073567264518,1.70312962682024,0.969901766669066,0,0,0,1.00325710576959,0,"Slc15a1"
"5102","ENSMUSG00000025558",5758,"ENSMUSG00000025558.20",1435.66201267543,0.0957645871409901,0.0879756285220684,1.0885354131567,0.276358811818325,0.680467037949337,1436.4988808737,1361.65213664278,1303.54797440322,1451.7757108737,1369.60905245989,1609.55606633353,1560.06479947171,1392.5914803449,"Dock9"
"5103","ENSMUSG00000025571",12340,"ENSMUSG00000025571.14",982.427375676866,0.0293772581857214,0.128601651825225,0.228436087474571,0.819307237251347,0.942133537273584,1203.08144692763,1017.6199520251,816.657287535353,852.664142642846,997.842629880296,1043.85829097303,1042.3841328946,885.311122536079,"Tnrc6c"
"5104","ENSMUSG00000025572",14139,"ENSMUSG00000025572.19",47.1758248145088,-0.000593786580523307,0.28854695205015,-0.0020578508152812,0.998358073764909,0.999431312602604,64.3534046860654,45.1329351107364,40.7358742001008,38.5143151005551,60.3446946795859,48.9455645902593,52.1693695000184,27.2104406487489,"Tmc6"
"5105","ENSMUSG00000025573",15364,"ENSMUSG00000025573.5",0.853945032101424,-1.28720808212789,1.79451504870391,-0.717301358413003,0.473188169237209,NA,0,1.70312962682024,0.969901766669066,2.13968417225306,1.07758383356403,0.941260857504987,0,0,"6030468B19Rik"
"5106","ENSMUSG00000025574",15365,"ENSMUSG00000025574.14",7.66655104071518,-0.399623133154336,0.627797099328768,-0.636548231238416,0.524419155019812,NA,6.54441403587106,5.10938888046073,14.548526500036,8.55873668901225,12.9310060027684,3.76504343001995,5.01628552884793,4.85900725870515,"Tk1"
"5107","ENSMUSG00000025575",10271,"ENSMUSG00000025575.15",931.965709024198,0.0440329399508547,0.0935262209209941,0.470808501800274,0.637777492726409,0.881074183077608,868.22559542556,927.354081803622,865.152375868807,1011.00077138957,862.067066851228,1011.85542181786,976.169163913807,933.901195123131,"Cant1"
"5108","ENSMUSG00000025576",5573,"ENSMUSG00000025576.18",2437.76369429679,0.107987552022958,0.096380863985514,1.1204252333657,0.262532597014487,0.668341864304911,2107.30131955048,2407.37372751041,2614.8551629398,2256.29695964085,2279.08980798793,2603.52753185879,2465.00270887587,2768.6623360102,"Rbfox3"
"5109","ENSMUSG00000025577",1284,"ENSMUSG00000025577.8",57.5207861025893,-0.579907282436321,0.264988483077735,-2.18842447679586,0.0286386969586286,0.316400278411659,59.9904619954847,73.2345739532704,84.3814537002087,57.7714726508327,45.2585210096894,28.2378257251496,47.1530839711705,64.138895814908,"Cbx2"
"5110","ENSMUSG00000025578",3280,"ENSMUSG00000025578.10",102.117927737317,-0.294886318794491,0.189559554147115,-1.55563944070913,0.119793854500294,0.516583092692663,116.708716973034,127.734722011518,84.3814537002087,120.892155732298,103.448048022147,76.242129457904,92.2996537308019,95.236542270621,"Cbx8"
"5111","ENSMUSG00000025579",11293,"ENSMUSG00000025579.15",5014.61499457533,0.0418875216612371,0.120022678907475,0.348996723307002,0.727091769522773,0.91342626016084,4523.28083445954,4532.02793696867,5380.04509971331,5333.16279934076,4158.39601372361,5964.7700540091,4740.38982476129,5484.84739362638,"Gaa"
"5112","ENSMUSG00000025580",9475,"ENSMUSG00000025580.16",324.635790068375,-0.0674375695636054,0.118728211772627,-0.567999539088091,0.570035280906562,0.853540952631223,296.680102959488,385.758860474785,322.00738653413,323.092310010212,314.654479400698,309.674822119141,339.10090175012,306.117457298425,"Eif4a3"
"5113","ENSMUSG00000025582",307,"ENSMUSG00000025582.5",8037.92361446248,0.488524384414215,0.162769544006555,3.00132550837977,0.0026880704912485,0.12384324763252,4497.10317831606,7044.14413652852,7094.83142318422,8123.31095995875,7605.58669729496,11268.7749860497,9526.92947638798,9142.70805797962,"Nptx1"
"5114","ENSMUSG00000025583",9059,"ENSMUSG00000025583.17",997.268339787758,0.0587959132994116,0.095128855971113,0.618066018971842,0.53653182088798,0.840329640000048,871.497802443496,987.815183555741,1007.72793556916,1040.95634980112,908.403171694481,1046.68207354555,1036.36459025998,1078.69961143254,"Rptor"
"5115","ENSMUSG00000025584",1137,"ENSMUSG00000025584.18",288.519597291916,-0.36303388241173,0.159835561278634,-2.27129607145978,0.0231290608976808,0.288658678187754,334.855851502069,399.383897489347,240.535638133928,323.092310010212,259.697703888932,238.138996948762,288.938046461641,223.514333900437,"Pde8a"
"5116","ENSMUSG00000025586",10981,"ENSMUSG00000025586.18",879.448851368947,-0.0586615192463154,0.152355737735797,-0.385029931383624,0.700215239811921,0.904840565789196,1164.90569838505,780.884933897081,693.479763168382,951.089614566486,956.894444204863,909.257988349818,833.706654894526,745.371713485371,"Cpeb1"
"5117","ENSMUSG00000025588",15366,"ENSMUSG00000025588.5",10.2433142423856,0.376516871149534,0.562704807992471,0.669119697933293,0.503419125563802,NA,10.9073567264518,5.96095369387085,15.5184282667051,3.20952625837959,15.0861736698965,9.41260857504987,15.0488565865438,6.80261016218722,"Nat1"
"5118","ENSMUSG00000025591",7143,"ENSMUSG00000025591.7",130.777116666365,0.149394579313868,0.170998111595759,0.873662158720428,0.382302264531399,0.759725602693889,135.251223408002,131.140981265159,118.328015533626,111.263576957159,144.396233697581,166.603171778383,129.420166644277,109.813564046736,"Tma16"
"5119","ENSMUSG00000025592",15367,"ENSMUSG00000025592.18",2.17313989168125,0.470723285545543,1.26366026263731,0.372507785093379,0.709514816736312,NA,4.3629426905807,0,1.93980353333813,1.06984208612653,1.07758383356403,0,6.01954263461751,2.91540435522309,"Dach2"
"5120","ENSMUSG00000025597",6803,"ENSMUSG00000025597.14",126.76239899306,-0.145228093852217,0.157746712624116,-0.920641016451934,0.357237880370769,0.745142660952699,158.156672533551,126.883157198108,115.418310233619,132.66041867969,121.766973192736,122.363911475648,115.374567163502,121.475181467629,"Klhl4"
"5121","ENSMUSG00000025602",2251,"ENSMUSG00000025602.14",97.0492124277177,-0.379159584885137,0.207387328612122,-1.82826784752255,0.0675093627917816,0.425153770727062,141.795637443873,113.258120183546,85.3513554668778,98.4254719236409,102.370464188583,81.8896946029339,85.2768539904148,68.0261016218722,"Zfp202"
"5122","ENSMUSG00000025607",9267,"ENSMUSG00000025607.16",542.242710357849,0.0591627394046089,0.0996432688003217,0.593745469382051,0.552682366281135,0.847251408892769,482.105167309168,549.259304649528,584.850765301447,507.105148823976,556.033258119042,520.517254200258,560.820722125198,577.250062334172,"Copg2"
"5123","ENSMUSG00000025608",3961,"ENSMUSG00000025608.10",607.078209728294,-0.170029674403782,0.120146187489623,-1.41518992784076,0.157012816871019,0.560929474169124,771.150120560139,660.814295206254,569.332337034742,570.225831905441,599.136611461603,609.937035663232,534.736037375189,541.293408619754,"Podxl"
"5124","ENSMUSG00000025609",1211,"ENSMUSG00000025609.16",698.499025275898,0.192865698894224,0.0863005025894581,2.23481547739889,0.0254294653191838,0.297235677824727,621.71933340775,652.298647072153,694.449664935051,638.695725417539,712.282913985827,727.594642851355,764.481914596424,776.469359941084,"Mkln1"
"5125","ENSMUSG00000025610",15368,"ENSMUSG00000025610.8",5.72623805503495,0.366542088596796,0.707654584790489,0.517967517592379,0.604480932785338,NA,2.18147134529035,9.36721294751133,2.9097053000072,5.34921043063266,6.46550300138421,6.58882600253491,10.0325710576959,2.91540435522309,"Map3k7cl"
"5126","ENSMUSG00000025612",8111,"ENSMUSG00000025612.6",93.4630479471868,0.13517499102126,0.183025993118583,0.738556249404858,0.460176499077829,0.804978873131963,88.3495894842592,97.929953542164,78.5620431001943,90.9365773207552,119.611805525608,86.5959988904588,96.3126821538802,89.4057335601748,"Bach1"
"5127","ENSMUSG00000025613",12341,"ENSMUSG00000025613.14",1050.06294077494,0.0253897460536486,0.111253126048185,0.228216023724602,0.819478304975979,0.942133537273584,857.318238699108,1072.97166489675,1111.50742460275,1121.19450626061,937.49793520071,1092.80385556329,1154.74892874079,1052.46097223554,"Cct8"
"5128","ENSMUSG00000025616",8110,"ENSMUSG00000025616.15",514.468651728437,-0.118229285205398,0.159962059344502,-0.739108296616596,0.459841239312949,0.804580417490844,639.171104170073,588.431286066394,410.268447301015,503.895622565596,609.912449797244,496.044471905128,471.530839711705,396.494992310341,"Usp16"
"5129","ENSMUSG00000025626",11410,"ENSMUSG00000025626.17",178.654146663624,0.043462102843892,0.130956105727965,0.331882981723478,0.73997762137692,0.918307759276705,164.701086569422,164.352008988153,193.010451567144,181.87315464151,184.26683553945,181.663345498463,179.583021932756,179.783268572091,"Phf6"
"5130","ENSMUSG00000025630",11465,"ENSMUSG00000025630.9",965.828177273015,-0.041101639516758,0.125457781914744,-0.327613312537991,0.743204055046616,0.919524500508516,801.690719394204,1059.34662788219,1029.06577443588,1028.1182447676,812.498210507282,1126.68924643347,912.963966250323,956.252628513174,"Hprt"
"5131","ENSMUSG00000025644",15369,"ENSMUSG00000025644.11",4.8199209983906,0.867358117028918,0.786205593413953,1.10322048621223,0.269931426921462,NA,6.54441403587106,5.10938888046073,1.93980353333813,0,6.46550300138421,4.70630428752494,6.01954263461751,7.77441161392825,"Gm7628"
"5132","ENSMUSG00000025645",9579,"ENSMUSG00000025645.9",44.516645630218,-0.167470334947376,0.301941374582829,-0.554645202827067,0.579137364025567,0.857540822147052,67.6256117040009,50.2423239911972,31.0368565334101,39.5841571866817,49.5688563439456,51.7693471627743,38.1237700192442,28.1822421004899,"Ccdc51"
"5133","ENSMUSG00000025646",2879,"ENSMUSG00000025646.10",309.571239594849,-0.185086339828517,0.111981345970103,-1.65283189110739,0.0983650816780762,0.483244241317879,329.402173138843,294.641425439902,346.254930700857,347.698677991123,306.033808732186,276.730692106466,294.957589096258,280.850619553158,"Atrip"
"5134","ENSMUSG00000025646",2879,"ENSMUSG00000025646.10",309.571239594849,-0.185086339828517,0.111981345970103,-1.65283189110739,0.0983650816780762,0.483244241317879,329.402173138843,294.641425439902,346.254930700857,347.698677991123,306.033808732186,276.730692106466,294.957589096258,280.850619553158,"Gm53191"
"5135","ENSMUSG00000025647",8085,"ENSMUSG00000025647.17",1298.42070160633,-0.0888586912307143,0.119532400283726,-0.743385818571335,0.457248127665067,0.802517122024403,1134.36509955098,1283.30817380905,1351.07316097001,1585.50597163952,1121.76477074016,1410.00876454247,1330.31892225047,1171.02074934794,"Shisa5"
"5136","ENSMUSG00000025648",1670,"ENSMUSG00000025648.19",263.543321050996,-0.366653422088434,0.180289030601177,-2.03369789535072,0.0419820645009141,0.353977797610509,363.214978990844,314.227416148335,221.137602800547,288.857363254163,264.008039223188,256.964214098862,233.758905644313,166.178048247716,"Pfkfb4"
