"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Calm1",1.42203112166782e-69,0.663463485578198,0.983,0.957,4.9581959119192e-65
"Hsp90ab1",1.71189621971412e-66,0.776020329741674,0.947,0.856,5.96886854927722e-62
"Calm2",8.85800284769809e-64,0.607254324649979,0.968,0.903,3.08851985290689e-59
"Fth1",7.86837942960929e-62,0.707141597526927,0.903,0.741,2.74346785572187e-57
"Gapdh",5.3924178549877e-56,0.735408879659117,0.86,0.678,1.88017433349856e-51
"Hspa5",1.62699716228953e-52,0.735067404711219,0.572,0.274,5.67285100575489e-48
"Nrg3",1.74810259910132e-52,-0.292897247013641,0.998,0.997,6.09510933228658e-48
"Snhg11",1.01820561410867e-48,-0.266671705675715,1,1,3.55017751471271e-44
"Nav3",4.32442255570758e-48,-0.37547263534257,0.993,0.996,1.50779641249856e-43
"Nrg3os",4.12095298827182e-47,-0.47400681360951,0.949,0.979,1.43685267842073e-42
"Ptprd",9.38666269110777e-46,-0.245837683106928,0.999,0.998,3.27284768050854e-41
"Pde10a",1.11395206718625e-44,0.635064651833912,0.935,0.873,3.88401667265829e-40
"Tmem267",5.03952267277986e-43,0.960014263047176,0.215,0.026,1.75713037031815e-38
"Ppia",5.22929730184616e-43,0.598664072841839,0.831,0.653,1.8232990902347e-38
"Atp6v0c",7.73086849575653e-43,0.55405432357582,0.91,0.791,2.69552191841543e-38
"Nrgn",1.59420596639377e-40,0.596621439963555,0.933,0.834,5.55851794302516e-36
"Tmsb4x",8.44814317314474e-39,0.589314627234859,0.788,0.58,2.94561408018038e-34
"Aldoa",1.19079667756887e-38,0.594312949659652,0.8,0.626,4.15195077567939e-34
"Hspa8",2.05878332721485e-35,0.582000201534974,0.796,0.649,7.17835982700002e-31
"Fgf1",7.75432403088994e-30,0.542757871400566,0.319,0.121,2.7037001598504e-25
"Hsp90aa1",1.23147832995746e-29,0.527602938455172,0.793,0.659,4.29379549306269e-25
"Cdh18",1.6325191645167e-29,-0.43467084591139,0.966,0.983,5.69210457092037e-25
"Actb",4.22513618679747e-29,0.514653605373101,0.794,0.672,1.47317823425067e-24
"Rpl23",4.39587146778488e-28,0.510476115851665,0.473,0.258,1.53270850467255e-23
"Rtn1",7.09195295468124e-28,0.369415974731993,0.965,0.918,2.47275123670871e-23
"Dynll1",1.08640833732629e-27,0.531793248160677,0.692,0.501,3.78797994975558e-23
"Nrg1",5.84937981693152e-27,-0.356146727242223,0.988,0.991,2.03950326076951e-22
"Egr1",9.37316930456747e-27,0.595759595921428,0.442,0.245,3.26814294142354e-22
"Homer1",6.31685475697956e-26,0.585029499206815,0.828,0.705,2.20249774811606e-21
"Chchd2",8.72445920870789e-26,0.515771493669968,0.553,0.344,3.04195719230018e-21
"Arpp21",1.37989243373925e-25,-0.250797753432674,0.993,0.995,4.81127094871866e-21
"Atp1b1",1.72657517148511e-25,0.413593501933028,0.902,0.824,6.02004965041713e-21
"Arl6ip1",3.32600802251329e-25,0.517424428112697,0.589,0.407,1.15967921720971e-20
"Mdh1",4.91603665831215e-25,0.468745358366417,0.688,0.511,1.7140745016537e-20
"Csmd1",1.21900628534196e-24,-0.217001570667768,0.995,0.998,4.2503092151018e-20
"Sgcz",2.77526810684449e-23,-0.38448723641067,0.969,0.982,9.67652730813467e-19
"Arhgap26",2.88490009372027e-23,0.419672764717362,0.242,0.086,1.00587811567745e-18
"Nrxn3",3.44890320182269e-23,-0.195357265981611,0.995,1,1.20252907937952e-18
"Gm47283",3.50034829695111e-23,0.352982212292923,0.142,0.025,1.22046644069795e-18
"Bex2",1.68065251645318e-22,0.448515243320213,0.676,0.505,5.8599311291173e-18
"Rsrp1",5.7843700601912e-22,-0.34665709959873,0.787,0.891,2.01683630888687e-17
"Cox4i1",8.26641581923057e-22,0.421137724811943,0.716,0.562,2.88225120369112e-17
"Ubb",9.04945314530466e-22,0.447872785194233,0.7,0.567,3.15527282817338e-17
"Ptk2",9.49113939682207e-22,0.308561805016773,0.964,0.933,3.30927557348995e-17
"Stmn2",2.59024253719732e-21,0.420693472963737,0.784,0.648,9.0313986544459e-17
"Ckb",4.36099540578209e-21,0.451133904025222,0.826,0.724,1.52054826813404e-16
"Chchd10",5.07402405550191e-21,0.455159379932154,0.464,0.279,1.76915996743185e-16
"Pdia6",5.78349288694735e-21,0.428257397423364,0.387,0.212,2.01653046489193e-16
"Cox8a",6.41618124304483e-21,0.466557289670678,0.652,0.501,2.23712991401244e-16
"Pcp4",1.6675811135369e-20,0.481943672444692,0.731,0.593,5.81435506856912e-16
"Ctnna3",3.22877677458607e-20,0.32395070500909,0.978,0.965,1.12577759799493e-15
"1700085D07Rik",4.13276091496249e-20,0.444470252484721,0.601,0.424,1.44096974821997e-15
"Gm37340",4.70914001979907e-20,-0.412756342198716,0.385,0.58,1.64193585070334e-15
"Zfp804b",6.30683209276969e-20,-0.755005569423211,0.165,0.319,2.19900314578601e-15
"Norad",7.35909897148514e-20,0.478959352981707,0.646,0.503,2.56589703838772e-15
"Camk2n1",1.00632197947616e-19,0.420693297861167,0.555,0.384,3.50874284583954e-15
"Grin1",1.03985308809511e-19,-0.330908695149382,0.812,0.894,3.6256557622612e-15
"Atp5o.1",1.45237951152438e-19,0.415345889412397,0.378,0.203,5.06401164283205e-15
"Stmn1",2.71878122887762e-19,0.391939955946679,0.821,0.724,9.4795745107276e-15
"Slc25a4",3.22917520584322e-19,0.440202052737419,0.699,0.573,1.12591651902135e-14
"Rps3a1",3.67042782145511e-19,0.436059812905334,0.432,0.262,1.27976806850675e-14
"Tpt1",5.25576685450273e-19,0.453815486619927,0.527,0.351,1.83252822915947e-14
"Hsp90b1",8.10459656015814e-19,0.40466624334065,0.524,0.372,2.82582968263034e-14
